gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,חודש אחרון,20740,7.5,0,0,5,1.4,16,1.6
זכר,0-9,מתחילת קורונה,409872,10.6,7,0.1,30,0.5,111,0.4
זכר,0-9,3 חודשים,265173,10.6,4,0.2,16,1.4,53,0.9
זכר,0-9,6 חודשים,278826,10.7,4,0.1,18,1.2,59,0.8
זכר,0-9,שנה,341654,11.2,5,0.1,22,0.9,81,0.7
נקבה,0-9,חודש אחרון,15837,5.7,0,0,3,0.8,6,0.6
נקבה,0-9,6 חודשים,212390,8.2,1,0,8,0.5,40,0.6
נקבה,0-9,שנה,268433,8.8,1,0,9,0.4,55,0.5
נקבה,0-9,מתחילת קורונה,325293,8.4,4,0,15,0.3,70,0.2
נקבה,0-9,3 חודשים,198794,7.9,1,0,8,0.7,33,0.6
זכר,10-19,מתחילת קורונה,413913,10.7,7,0.1,23,0.4,77,0.3
זכר,10-19,שנה,317715,10.4,5,0.1,14,0.6,43,0.4
זכר,10-19,חודש אחרון,19559,7.1,0,0,2,0.6,4,0.4
זכר,10-19,3 חודשים,259968,10.4,4,0.2,9,0.8,23,0.4
זכר,10-19,6 חודשים,270584,10.4,5,0.2,12,0.8,32,0.4
נקבה,10-19,חודש אחרון,19555,7.1,0,0,2,0.6,4,0.4
נקבה,10-19,שנה,307203,10.1,4,0.1,16,0.6,36,0.3
נקבה,10-19,מתחילת קורונה,390550,10.1,7,0.1,23,0.4,77,0.3
נקבה,10-19,3 חודשים,247879,9.9,2,0.1,9,0.8,14,0.2
נקבה,10-19,6 חודשים,260351,10,3,0.1,12,0.8,22,0.3
זכר,20-29,3 חודשים,136291,5.4,1,0,9,0.8,35,0.6
זכר,20-29,שנה,167701,5.5,5,0.1,24,1,96,0.8
זכר,20-29,מתחילת קורונה,238679,6.2,23,0.2,52,0.9,239,0.8
זכר,20-29,חודש אחרון,16813,6.1,0,0,3,0.8,6,0.6
זכר,20-29,6 חודשים,140037,5.4,2,0.1,17,1.1,45,0.6
נקבה,20-29,מתחילת קורונה,333044,8.6,22,0.2,58,1,269,1
נקבה,20-29,חודש אחרון,24669,8.9,0,0,1,0.3,2,0.2
נקבה,20-29,3 חודשים,209377,8.4,5,0.2,10,0.8,20,0.3
נקבה,20-29,6 חודשים,215773,8.3,7,0.3,16,1,48,0.7
נקבה,20-29,שנה,250330,8.2,9,0.2,23,0.9,98,0.8
זכר,30-39,חודש אחרון,18644,6.7,2,0.8,12,3.3,9,0.9
זכר,30-39,שנה,175731,5.8,24,0.6,50,2,219,1.8
זכר,30-39,מתחילת קורונה,228426,5.9,51,0.5,101,1.7,621,2.2
זכר,30-39,3 חודשים,144764,5.8,9,0.4,25,2.1,51,0.9
זכר,30-39,6 חודשים,148971,5.7,13,0.5,34,2.2,87,1.2
נקבה,30-39,חודש אחרון,24760,9,0,0,4,1.1,8,0.8
נקבה,30-39,מתחילת קורונה,328218,8.5,36,0.3,98,1.7,583,2.1
נקבה,30-39,3 חודשים,222632,8.9,4,0.2,9,0.8,53,0.9
נקבה,30-39,6 חודשים,229938,8.9,5,0.2,18,1.2,93,1.3
נקבה,30-39,שנה,266633,8.8,16,0.4,45,1.8,236,2
זכר,40-49,3 חודשים,134960,5.4,14,0.6,40,3.4,122,2.1
זכר,40-49,שנה,160293,5.3,54,1.3,120,4.8,485,4.1
זכר,40-49,מתחילת קורונה,204402,5.3,117,1.1,259,4.4,1398,5
זכר,40-49,חודש אחרון,17132,6.2,2,0.8,10,2.8,22,2.2
זכר,40-49,6 חודשים,138589,5.3,32,1.2,72,4.6,210,2.9
נקבה,40-49,חודש אחרון,24301,8.8,0,0,7,1.9,10,1
נקבה,40-49,מתחילת קורונה,288168,7.4,74,0.7,137,2.3,953,3.4
נקבה,40-49,3 חודשים,202228,8.1,9,0.4,18,1.5,73,1.2
נקבה,40-49,6 חודשים,207549,8,14,0.5,32,2,140,2
נקבה,40-49,שנה,234743,7.7,25,0.6,59,2.4,346,2.9
זכר,50-59,מתחילת קורונה,136036,3.5,374,3.6,537,9.1,2201,7.8
זכר,50-59,חודש אחרון,12286,4.4,7,2.7,31,8.6,36,3.6
זכר,50-59,3 חודשים,89114,3.6,51,2.3,88,7.5,268,4.5
זכר,50-59,6 חודשים,91089,3.5,81,3,137,8.8,371,5.2
זכר,50-59,שנה,103291,3.4,148,3.5,222,9,723,6.1
נקבה,50-59,חודש אחרון,18802,6.8,5,1.9,10,2.8,23,2.3
נקבה,50-59,מתחילת קורונה,188294,4.9,196,1.9,251,4.3,1552,5.5
נקבה,50-59,3 חודשים,132024,5.3,35,1.6,50,4.2,179,3
נקבה,50-59,6 חודשים,134643,5.2,49,1.8,72,4.6,275,3.8
נקבה,50-59,שנה,149919,4.9,83,1.9,129,5.2,549,4.6
זכר,60-69,3 חודשים,61452,2.5,155,7,136,11.5,528,8.9
זכר,60-69,שנה,70555,2.3,364,8.5,310,12.5,1165,9.8
זכר,60-69,מתחילת קורונה,92876,2.4,980,9.4,907,15.4,3220,11.4
זכר,60-69,חודש אחרון,9409,3.4,30,11.5,58,16.2,90,8.9
זכר,60-69,6 חודשים,62647,2.4,216,8.1,187,12,667,9.3
נקבה,60-69,מתחילת קורונה,120572,3.1,538,5.1,497,8.4,2169,7.7
נקבה,60-69,חודש אחרון,13691,5,15,5.7,30,8.4,50,4.9
נקבה,60-69,3 חודשים,85987,3.4,87,3.9,84,7.1,377,6.3
נקבה,60-69,6 חודשים,87665,3.4,135,5,133,8.5,488,6.8
נקבה,60-69,שנה,97038,3.2,258,6,231,9.3,890,7.5
זכר,70-79,חודש אחרון,6320,2.3,36,13.8,60,16.7,150,14.8
זכר,70-79,שנה,39721,1.3,581,13.6,360,14.5,1497,12.6
זכר,70-79,מתחילת קורונה,50811,1.3,1589,15.2,996,16.9,3569,12.7
זכר,70-79,3 חודשים,34794,1.4,293,13.2,193,16.4,831,14
זכר,70-79,6 חודשים,35448,1.4,353,13.2,224,14.3,947,13.2
נקבה,70-79,חודש אחרון,7894,2.9,30,11.5,35,9.7,118,11.6
נקבה,70-79,מתחילת קורונה,60395,1.6,1005,9.6,561,9.5,2707,9.6
נקבה,70-79,3 חודשים,42607,1.7,210,9.4,118,10,630,10.6
נקבה,70-79,6 חודשים,43456,1.7,271,10.1,166,10.6,752,10.5
נקבה,70-79,שנה,48532,1.6,439,10.2,249,10.1,1188,10
זכר,80-89,חודש אחרון,2099,0.8,46,17.6,41,11.4,177,17.5
זכר,80-89,6 חודשים,12502,0.5,476,17.8,174,11.1,978,13.6
זכר,80-89,שנה,14444,0.5,757,17.7,258,10.4,1463,12.3
זכר,80-89,מתחילת קורונה,19405,0.5,1841,17.6,617,10.5,2937,10.4
זכר,80-89,3 חודשים,12264,0.5,432,19.4,153,13,904,15.2
נקבה,80-89,חודש אחרון,2791,1,45,17.2,30,8.4,141,13.9
נקבה,80-89,שנה,20309,0.7,726,16.9,215,8.7,1502,12.6
נקבה,80-89,מתחילת קורונה,27470,0.7,1692,16.1,463,7.9,3037,10.8
נקבה,80-89,3 חודשים,17386,0.7,420,18.9,126,10.7,920,15.5
נקבה,80-89,6 חודשים,17732,0.7,472,17.6,144,9.2,1020,14.2
זכר,90+,מתחילת קורונה,4371,0.1,824,7.9,135,2.3,958,3.4
זכר,90+,שנה,3094,0.1,343,8,59,2.4,490,4.1
זכר,90+,חודש אחרון,377,0.1,22,8.4,8,2.2,63,6.2
זכר,90+,3 חודשים,2633,0.1,232,10.4,40,3.4,358,6
זכר,90+,6 חודשים,2682,0.1,246,9.2,42,2.7,380,5.3
נקבה,90+,חודש אחרון,696,0.3,21,8,7,1.9,78,7.7
נקבה,90+,6 חודשים,5122,0.2,290,10.8,45,2.9,514,7.2
נקבה,90+,שנה,5938,0.2,439,10.2,61,2.5,744,6.2
נקבה,90+,מתחילת קורונה,8686,0.2,1092,10.4,131,2.2,1446,5.1
נקבה,90+,3 חודשים,5031,0.2,256,11.5,39,3.3,469,7.9
