section,female,male,period
0-9,"{'amount': 58, 'percentage': 7.5}","{'amount': 73, 'percentage': 9.5}",חודש אחרון
0-9,"{'amount': 57217, 'percentage': 7}","{'amount': 60552, 'percentage': 7.5}",שנה
0-9,"{'amount': 41110, 'percentage': 8.4}","{'amount': 43670, 'percentage': 8.9}",6 חודשים
0-9,"{'amount': 5274, 'percentage': 12.2}","{'amount': 5482, 'percentage': 12.6}",3 חודשים
0-9,"{'amount': 57739, 'percentage': 7}","{'amount': 61085, 'percentage': 7.4}",מתחילת קורונה
10-19,"{'amount': 84166, 'percentage': 10.1}","{'amount': 92270, 'percentage': 11.1}",מתחילת קורונה
10-19,"{'amount': 132, 'percentage': 17.1}","{'amount': 99, 'percentage': 12.9}",חודש אחרון
10-19,"{'amount': 5613, 'percentage': 12.9}","{'amount': 4964, 'percentage': 11.4}",3 חודשים
10-19,"{'amount': 54860, 'percentage': 11.2}","{'amount': 52936, 'percentage': 10.8}",6 חודשים
10-19,"{'amount': 82973, 'percentage': 10.2}","{'amount': 90890, 'percentage': 11.2}",שנה
20-29,"{'amount': 47958, 'percentage': 9.8}","{'amount': 40947, 'percentage': 8.4}",6 חודשים
20-29,"{'amount': 3620, 'percentage': 8.3}","{'amount': 2628, 'percentage': 6.1}",3 חודשים
20-29,"{'amount': 28, 'percentage': 3.6}","{'amount': 45, 'percentage': 5.8}",חודש אחרון
20-29,"{'amount': 81114, 'percentage': 9.8}","{'amount': 77451, 'percentage': 9.3}",מתחילת קורונה
20-29,"{'amount': 79432, 'percentage': 9.8}","{'amount': 75237, 'percentage': 9.3}",שנה
30-39,"{'amount': 59372, 'percentage': 7.3}","{'amount': 54774, 'percentage': 6.7}",שנה
30-39,"{'amount': 36327, 'percentage': 7.4}","{'amount': 32149, 'percentage': 6.6}",6 חודשים
30-39,"{'amount': 3271, 'percentage': 7.5}","{'amount': 2427, 'percentage': 5.6}",3 חודשים
30-39,"{'amount': 41, 'percentage': 5.3}","{'amount': 46, 'percentage': 6}",חודש אחרון
30-39,"{'amount': 60336, 'percentage': 7.3}","{'amount': 56077, 'percentage': 6.8}",מתחילת קורונה
40-49,"{'amount': 50853, 'percentage': 6.3}","{'amount': 45526, 'percentage': 5.6}",שנה
40-49,"{'amount': 29723, 'percentage': 6.1}","{'amount': 25885, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 2314, 'percentage': 5.3}","{'amount': 1969, 'percentage': 4.5}",3 חודשים
40-49,"{'amount': 39, 'percentage': 5.1}","{'amount': 42, 'percentage': 5.5}",חודש אחרון
40-49,"{'amount': 51777, 'percentage': 6.2}","{'amount': 46661, 'percentage': 5.6}",מתחילת קורונה
50-59,"{'amount': 20508, 'percentage': 4.2}","{'amount': 18491, 'percentage': 3.8}",6 חודשים
50-59,"{'amount': 1455, 'percentage': 3.4}","{'amount': 1122, 'percentage': 2.6}",3 חודשים
50-59,"{'amount': 36838, 'percentage': 4.5}","{'amount': 33667, 'percentage': 4.1}",שנה
50-59,"{'amount': 37754, 'percentage': 4.6}","{'amount': 34734, 'percentage': 4.2}",מתחילת קורונה
50-59,"{'amount': 42, 'percentage': 5.5}","{'amount': 24, 'percentage': 3.1}",חודש אחרון
60-69,"{'amount': 982, 'percentage': 2.3}","{'amount': 712, 'percentage': 1.6}",3 חודשים
60-69,"{'amount': 12519, 'percentage': 2.6}","{'amount': 11770, 'percentage': 2.4}",6 חודשים
60-69,"{'amount': 22, 'percentage': 2.9}","{'amount': 22, 'percentage': 2.9}",חודש אחרון
60-69,"{'amount': 23443, 'percentage': 2.8}","{'amount': 23810, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 22813, 'percentage': 2.8}","{'amount': 22921, 'percentage': 2.8}",שנה
70-79,"{'amount': 15, 'percentage': 1.9}","{'amount': 11, 'percentage': 1.4}",חודש אחרון
70-79,"{'amount': 506, 'percentage': 1.2}","{'amount': 402, 'percentage': 0.9}",3 חודשים
70-79,"{'amount': 6420, 'percentage': 1.3}","{'amount': 5809, 'percentage': 1.2}",6 חודשים
70-79,"{'amount': 11619, 'percentage': 1.4}","{'amount': 11513, 'percentage': 1.4}",שנה
70-79,"{'amount': 12003, 'percentage': 1.4}","{'amount': 12014, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 305, 'percentage': 0.7}","{'amount': 200, 'percentage': 0.5}",3 חודשים
80-89,"{'amount': 7048, 'percentage': 0.9}","{'amount': 5098, 'percentage': 0.6}",שנה
80-89,"{'amount': 3998, 'percentage': 0.8}","{'amount': 2705, 'percentage': 0.6}",6 חודשים
80-89,"{'amount': 13, 'percentage': 1.7}","{'amount': 11, 'percentage': 1.4}",חודש אחרון
80-89,"{'amount': 7304, 'percentage': 0.9}","{'amount': 5313, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 2952, 'percentage': 0.4}","{'amount': 1418, 'percentage': 0.2}",מתחילת קורונה
90+,"{'amount': 5, 'percentage': 0.6}","{'amount': 2, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 98, 'percentage': 0.2}","{'amount': 55, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 1493, 'percentage': 0.3}","{'amount': 771, 'percentage': 0.2}",6 חודשים
90+,"{'amount': 2792, 'percentage': 0.3}","{'amount': 1346, 'percentage': 0.2}",שנה
