Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc
2020-12-19T00:00:00.000Z,45,63,0,0,1,0,0,0,0
2020-12-20T00:00:00.000Z,7382,7445,0.08,0,1,0,0,0,0
2020-12-21T00:00:00.000Z,24901,32346,0.35,0,1,0,0,0,0
2020-12-22T00:00:00.000Z,44631,76977,0.83,0,1,0,0,0,0
2020-12-23T00:00:00.000Z,62872,139849,1.5,0,1,0,0,0,0
2020-12-24T00:00:00.000Z,73379,213228,2.29,0,1,0,0,0,0
2020-12-25T00:00:00.000Z,38478,251706,2.71,0,1,0,0,0,0
2020-12-26T00:00:00.000Z,32599,284305,3.06,0,1,0,0,0,0
2020-12-27T00:00:00.000Z,104467,388772,4.18,0,1,0,0,0,0
2020-12-28T00:00:00.000Z,134921,523693,5.63,0,1,0,0,0,0
2020-12-29T00:00:00.000Z,156154,679847,7.31,0,1,0,0,0,0
2020-12-30T00:00:00.000Z,152963,832810,8.96,0,1,0,0,0,0
2020-12-31T00:00:00.000Z,158406,991216,10.66,0,1,0,0,0,0
2021-01-01T00:00:00.000Z,71330,1062546,11.43,0,1,0,0,0,0
2021-01-02T00:00:00.000Z,71672,1134218,12.2,0,1,0,0,0,0
2021-01-03T00:00:00.000Z,149582,1283800,13.81,0,1,0,0,0,0
2021-01-04T00:00:00.000Z,152034,1435834,15.44,1,2,0,0,0,0
2021-01-05T00:00:00.000Z,125035,1560869,16.78,0,2,0,0,0,0
2021-01-06T00:00:00.000Z,103210,1664079,17.89,1,3,0,0,0,0
2021-01-07T00:00:00.000Z,115944,1780023,19.14,5,8,0,0,0,0
2021-01-08T00:00:00.000Z,66385,1846408,19.86,3,11,0,0,0,0
2021-01-09T00:00:00.000Z,44491,1890899,20.33,23,34,0,0,0,0
2021-01-10T00:00:00.000Z,37580,1928479,20.74,5990,6024,0.06,0,0,0
2021-01-11T00:00:00.000Z,21082,1949561,20.96,19247,25271,0.27,0,0,0
2021-01-12T00:00:00.000Z,23970,1973531,21.22,35646,60917,0.66,0,0,0
2021-01-13T00:00:00.000Z,51976,2025507,21.78,56843,117760,1.27,0,0,0
2021-01-14T00:00:00.000Z,56373,2081880,22.39,68800,186560,2.01,0,0,0
2021-01-15T00:00:00.000Z,30684,2112564,22.72,35904,222464,2.39,0,0,0
2021-01-16T00:00:00.000Z,29407,2141971,23.03,25996,248460,2.67,0,0,0
2021-01-17T00:00:00.000Z,68339,2210310,23.77,84534,332994,3.58,0,0,0
2021-01-18T00:00:00.000Z,69638,2279948,24.52,120338,453332,4.87,0,0,0
2021-01-19T00:00:00.000Z,72729,2352677,25.3,137709,591041,6.36,0,0,0
2021-01-20T00:00:00.000Z,76698,2429375,26.12,143614,734655,7.9,0,0,0
2021-01-21T00:00:00.000Z,69810,2499185,26.88,164249,898904,9.67,0,0,0
2021-01-22T00:00:00.000Z,37796,2536981,27.28,71033,969937,10.43,0,0,0
2021-01-23T00:00:00.000Z,39901,2576882,27.71,53526,1023463,11.01,0,0,0
2021-01-24T00:00:00.000Z,68998,2645880,28.45,140546,1164009,12.52,0,0,0
2021-01-25T00:00:00.000Z,80793,2726673,29.32,139365,1303374,14.02,0,0,0
2021-01-26T00:00:00.000Z,78576,2805249,30.17,126274,1429648,15.37,0,0,0
2021-01-27T00:00:00.000Z,77793,2883042,31,124898,1554546,16.72,0,0,0
2021-01-28T00:00:00.000Z,79422,2962464,31.86,130475,1685021,18.12,0,0,0
2021-01-29T00:00:00.000Z,36573,2999037,32.25,64714,1749735,18.82,0,0,0
2021-01-30T00:00:00.000Z,34336,3033373,32.62,42703,1792438,19.28,0,0,0
2021-01-31T00:00:00.000Z,73237,3106610,33.41,59418,1851856,19.91,0,0,0
2021-02-01T00:00:00.000Z,82389,3188999,34.29,35275,1887131,20.29,0,0,0
2021-02-02T00:00:00.000Z,69943,3258942,35.05,31000,1918131,20.63,0,0,0
2021-02-03T00:00:00.000Z,60153,3319095,35.69,51334,1969465,21.18,0,0,0
2021-02-04T00:00:00.000Z,72488,3391583,36.47,58006,2027471,21.8,0,0,0
2021-02-05T00:00:00.000Z,33834,3425417,36.84,28718,2056189,22.11,0,0,0
2021-02-06T00:00:00.000Z,21564,3446981,37.07,22181,2078370,22.35,0,0,0
2021-02-07T00:00:00.000Z,54000,3500981,37.65,68627,2146997,23.09,0,0,0
2021-02-08T00:00:00.000Z,58540,3559521,38.28,65318,2212315,23.79,0,0,0
2021-02-09T00:00:00.000Z,66224,3625745,38.99,67434,2279749,24.52,0,0,0
2021-02-10T00:00:00.000Z,70407,3696152,39.75,72133,2351882,25.29,0,0,0
2021-02-11T00:00:00.000Z,81014,3777166,40.62,71950,2423832,26.06,0,0,0
2021-02-12T00:00:00.000Z,38993,3816159,41.04,37498,2461330,26.47,0,0,0
2021-02-13T00:00:00.000Z,27393,3843552,41.33,30383,2491713,26.79,0,0,0
2021-02-14T00:00:00.000Z,74794,3918346,42.14,68958,2560671,27.54,0,0,0
2021-02-15T00:00:00.000Z,81394,3999740,43.01,75583,2636254,28.35,0,0,0
2021-02-16T00:00:00.000Z,83324,4083064,43.91,78152,2714406,29.19,0,0,0
2021-02-17T00:00:00.000Z,61861,4144925,44.57,75486,2789892,30,0,0,0
2021-02-18T00:00:00.000Z,69032,4213957,45.31,79619,2869511,30.86,0,0,0
2021-02-19T00:00:00.000Z,39580,4253537,45.74,38054,2907565,31.27,0,0,0
2021-02-20T00:00:00.000Z,31593,4285130,46.08,28679,2936244,31.57,0,0,0
2021-02-21T00:00:00.000Z,79336,4364466,46.93,78341,3014585,32.42,0,0,0
2021-02-22T00:00:00.000Z,84941,4449407,47.85,80488,3095073,33.28,0,0,0
2021-02-23T00:00:00.000Z,77219,4526626,48.68,70337,3165410,34.04,0,0,0
2021-02-24T00:00:00.000Z,60944,4587570,49.33,62973,3228383,34.72,0,0,0
2021-02-25T00:00:00.000Z,51600,4639170,49.89,64671,3293054,35.41,0,0,0
2021-02-26T00:00:00.000Z,25804,4664974,50.16,31943,3324997,35.76,0,0,0
2021-02-27T00:00:00.000Z,18283,4683257,50.36,21161,3346158,35.98,0,0,0
2021-02-28T00:00:00.000Z,40220,4723477,50.79,55800,3401958,36.58,0,0,0
2021-03-01T00:00:00.000Z,45566,4769043,51.28,61333,3463291,37.24,0,0,0
2021-03-02T00:00:00.000Z,41054,4810097,51.73,64652,3527943,37.94,0,0,0
2021-03-03T00:00:00.000Z,41872,4851969,52.18,66656,3594599,38.65,0,0,0
2021-03-04T00:00:00.000Z,39536,4891505,52.6,78975,3673574,39.5,0,0,0
2021-03-05T00:00:00.000Z,17208,4908713,52.79,40366,3713940,39.94,0,0,0
2021-03-06T00:00:00.000Z,10607,4919320,52.9,25298,3739238,40.21,0,0,0
2021-03-07T00:00:00.000Z,31023,4950343,53.23,72749,3811987,40.99,0,0,0
2021-03-08T00:00:00.000Z,27220,4977563,53.53,73170,3885157,41.78,0,0,0
2021-03-09T00:00:00.000Z,26591,5004154,53.81,76506,3961663,42.6,0,0,0
2021-03-10T00:00:00.000Z,23181,5027335,54.06,58566,4020229,43.23,0,0,0
2021-03-11T00:00:00.000Z,23116,5050451,54.31,68956,4089185,43.97,0,0,0
2021-03-12T00:00:00.000Z,11145,5061596,54.43,41327,4130512,44.42,0,0,0
2021-03-13T00:00:00.000Z,7871,5069467,54.51,25191,4155703,44.69,0,0,0
2021-03-14T00:00:00.000Z,20859,5090326,54.74,73862,4229565,45.48,0,0,0
2021-03-15T00:00:00.000Z,19964,5110290,54.95,78148,4307713,46.32,0,0,0
2021-03-16T00:00:00.000Z,18594,5128884,55.15,71395,4379108,47.09,0,0,0
2021-03-17T00:00:00.000Z,17549,5146433,55.34,58917,4438025,47.72,0,0,0
2021-03-18T00:00:00.000Z,15882,5162315,55.51,58027,4496052,48.35,0,0,0
2021-03-19T00:00:00.000Z,6794,5169109,55.59,27900,4523952,48.65,0,0,0
2021-03-20T00:00:00.000Z,5139,5174248,55.64,15258,4539210,48.81,0,0,0
2021-03-21T00:00:00.000Z,13071,5187319,55.78,40416,4579626,49.25,0,0,0
2021-03-22T00:00:00.000Z,13408,5200727,55.93,40431,4620057,49.68,0,0,0
2021-03-23T00:00:00.000Z,2659,5203386,55.95,7200,4627257,49.76,0,0,0
2021-03-24T00:00:00.000Z,10836,5214222,56.07,46434,4673691,50.26,0,0,0
2021-03-25T00:00:00.000Z,10089,5224311,56.18,35316,4709007,50.64,0,0,0
2021-03-26T00:00:00.000Z,4045,5228356,56.22,13252,4722259,50.78,0,0,0
2021-03-27T00:00:00.000Z,1720,5230076,56.24,4219,4726478,50.83,0,0,0
2021-03-28T00:00:00.000Z,2053,5232129,56.26,4565,4731043,50.88,0,0,0
2021-03-29T00:00:00.000Z,6796,5238925,56.34,29924,4760967,51.2,0,0,0
2021-03-30T00:00:00.000Z,7704,5246629,56.42,22309,4783276,51.44,0,0,0
2021-03-31T00:00:00.000Z,7999,5254628,56.51,19338,4802614,51.64,0,0,0
2021-04-01T00:00:00.000Z,7997,5262625,56.59,18550,4821164,51.84,0,0,0
2021-04-02T00:00:00.000Z,2811,5265436,56.62,8025,4829189,51.93,0,0,0
2021-04-03T00:00:00.000Z,1356,5266792,56.64,2907,4832096,51.96,0,0,0
2021-04-04T00:00:00.000Z,9556,5276348,56.74,22764,4854860,52.21,0,0,0
