section,female,male,period,order_period
0-9,"{'amount': 3, 'percentage': 0.3}","{'amount': 1, 'percentage': 0.1}",חודש אחרון,5
0-9,"{'amount': 21, 'percentage': 0.1}","{'amount': 24, 'percentage': 0.1}",שנה,2
0-9,"{'amount': 13, 'percentage': 0.3}","{'amount': 7, 'percentage': 0.2}",6 חודשים,3
0-9,"{'amount': 4, 'percentage': 0.4}","{'amount': 2, 'percentage': 0.2}",3 חודשים,4
0-9,"{'amount': 24, 'percentage': 0.1}","{'amount': 27, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 48, 'percentage': 0.3}","{'amount': 30, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 4, 'percentage': 0.4}","{'amount': 1, 'percentage': 0.1}",חודש אחרון,5
10-19,"{'amount': 5, 'percentage': 0.5}","{'amount': 1, 'percentage': 0.1}",3 חודשים,4
10-19,"{'amount': 17, 'percentage': 0.4}","{'amount': 10, 'percentage': 0.2}",6 חודשים,3
10-19,"{'amount': 45, 'percentage': 0.3}","{'amount': 27, 'percentage': 0.2}",שנה,2
20-29,"{'amount': 64, 'percentage': 1.4}","{'amount': 65, 'percentage': 1.5}",6 חודשים,3
20-29,"{'amount': 2, 'percentage': 0.2}","{'amount': 6, 'percentage': 0.5}",3 חודשים,4
20-29,"{'amount': 1, 'percentage': 0.1}","{'amount': 4, 'percentage': 0.4}",חודש אחרון,5
20-29,"{'amount': 162, 'percentage': 0.9}","{'amount': 141, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 149, 'percentage': 0.9}","{'amount': 132, 'percentage': 0.8}",שנה,2
30-39,"{'amount': 341, 'percentage': 2.1}","{'amount': 364, 'percentage': 2.2}",שנה,2
30-39,"{'amount': 152, 'percentage': 3.4}","{'amount': 146, 'percentage': 3.3}",6 חודשים,3
30-39,"{'amount': 23, 'percentage': 2.1}","{'amount': 16, 'percentage': 1.4}",3 חודשים,4
30-39,"{'amount': 18, 'percentage': 1.8}","{'amount': 13, 'percentage': 1.3}",חודש אחרון,5
30-39,"{'amount': 368, 'percentage': 2.1}","{'amount': 414, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 545, 'percentage': 3.4}","{'amount': 889, 'percentage': 5.5}",שנה,2
40-49,"{'amount': 208, 'percentage': 4.7}","{'amount': 301, 'percentage': 6.7}",6 חודשים,3
40-49,"{'amount': 21, 'percentage': 1.9}","{'amount': 42, 'percentage': 3.8}",3 חודשים,4
40-49,"{'amount': 19, 'percentage': 1.9}","{'amount': 40, 'percentage': 3.9}",חודש אחרון,5
40-49,"{'amount': 596, 'percentage': 3.3}","{'amount': 973, 'percentage': 5.4}",מתחילת קורונה,1
50-59,"{'amount': 320, 'percentage': 7.2}","{'amount': 386, 'percentage': 8.6}",6 חודשים,3
50-59,"{'amount': 52, 'percentage': 4.7}","{'amount': 61, 'percentage': 5.5}",3 חודשים,4
50-59,"{'amount': 946, 'percentage': 5.8}","{'amount': 1432, 'percentage': 8.8}",שנה,2
50-59,"{'amount': 1027, 'percentage': 5.7}","{'amount': 1585, 'percentage': 8.8}",מתחילת קורונה,1
50-59,"{'amount': 43, 'percentage': 4.2}","{'amount': 57, 'percentage': 5.6}",חודש אחרון,5
60-69,"{'amount': 72, 'percentage': 6.5}","{'amount': 132, 'percentage': 11.9}",3 חודשים,4
60-69,"{'amount': 377, 'percentage': 8.4}","{'amount': 454, 'percentage': 10.1}",6 חודשים,3
60-69,"{'amount': 61, 'percentage': 6}","{'amount': 123, 'percentage': 12.1}",חודש אחרון,5
60-69,"{'amount': 1386, 'percentage': 7.7}","{'amount': 2236, 'percentage': 12.5}",מתחילת קורונה,1
60-69,"{'amount': 1276, 'percentage': 7.9}","{'amount': 2023, 'percentage': 12.5}",שנה,2
70-79,"{'amount': 109, 'percentage': 10.7}","{'amount': 154, 'percentage': 15.2}",חודש אחרון,5
70-79,"{'amount': 117, 'percentage': 10.6}","{'amount': 162, 'percentage': 14.6}",3 חודשים,4
70-79,"{'amount': 426, 'percentage': 9.5}","{'amount': 485, 'percentage': 10.8}",6 חודשים,3
70-79,"{'amount': 1534, 'percentage': 9.5}","{'amount': 2120, 'percentage': 13.1}",שנה,2
70-79,"{'amount': 1673, 'percentage': 9.3}","{'amount': 2385, 'percentage': 13.3}",מתחילת קורונה,1
80-89,"{'amount': 132, 'percentage': 11.9}","{'amount': 151, 'percentage': 13.6}",3 חודשים,4
80-89,"{'amount': 1556, 'percentage': 9.6}","{'amount': 1554, 'percentage': 9.6}",שנה,2
80-89,"{'amount': 423, 'percentage': 9.5}","{'amount': 372, 'percentage': 8.3}",6 חודשים,3
80-89,"{'amount': 122, 'percentage': 12}","{'amount': 140, 'percentage': 13.8}",חודש אחרון,5
80-89,"{'amount': 1741, 'percentage': 9.7}","{'amount': 1724, 'percentage': 9.6}",מתחילת קורונה,1
90+,"{'amount': 831, 'percentage': 4.6}","{'amount': 545, 'percentage': 3}",מתחילת קורונה,1
90+,"{'amount': 68, 'percentage': 6.7}","{'amount': 33, 'percentage': 3.3}",חודש אחרון,5
90+,"{'amount': 72, 'percentage': 6.5}","{'amount': 34, 'percentage': 3.1}",3 חודשים,4
90+,"{'amount': 156, 'percentage': 3.5}","{'amount': 91, 'percentage': 2}",6 חודשים,3
90+,"{'amount': 727, 'percentage': 4.5}","{'amount': 482, 'percentage': 3}",שנה,2
