name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
Nizzan,8.9,צהוב,94.6,49,100,30,אדום,2022-06-22T00:00:00.000Z,70.07,63.84,46.21,118.3
Kokhav Ya'ir,10,אדום,111.0,47,4,109,אדום,2022-06-22T00:00:00.000Z,מעל 90%,מעל 90%,82.00,124.7
Modi'in-Makkabbim-Re'ut,10,אדום,101.9,44,47,867,אדום,2022-06-22T00:00:00.000Z,86.92,83.37,66.96,91.5
Qarne Shomeron,10,אדום,54.8,42,30,67,אדום,2022-06-22T00:00:00.000Z,70.83,65.88,49.01,70.6
Kefar Tavor,10,אדום,81.8,39,56,34,אדום,2022-06-22T00:00:00.000Z,87.78,83.53,66.33,77.3
Yaqir,5.6,צהוב,25.2,35,0, קטן מ-15 ,צהוב,2022-06-22T00:00:00.000Z,77.19,69.64,49.31,
Kokhav Ya'aqov,7.6,כתום,15.7,45,0, קטן מ-15 ,אדום,2022-06-22T00:00:00.000Z,39.34,30.77,18.68,
Ar'ara-Banegev,3.8,ירוק,5.3,6,0, קטן מ-15 ,ירוק,2022-06-22T00:00:00.000Z,33.47,27.90,12.12,
Judeide-Maker,9.4,אדום,42.7,22,18,86,אדום,2022-06-22T00:00:00.000Z,66.67,58.08,34.40,40.3
El'ad,9.1,צהוב,9.6,25,30,45,אדום,2022-06-22T00:00:00.000Z,38.72,28.06,14.64,9.2
Ganne Tiqwa,9.5,אדום,108.3,24,34,244,אדום,2022-06-22T00:00:00.000Z,84.47,80.43,64.23,113.4
I'billin,10,אדום,48.8,36,43,71,אדום,2022-06-22T00:00:00.000Z,67.16,58.84,36.69,52.5
Atrash,2,אפור,0.0,0,0, 0 ,ירוק,2022-06-22T00:00:00.000Z,10.06,8.23,2.64,0.0
Rumat Heib,5.1,ירוק,42.9,9,0, קטן מ-15 ,צהוב,2022-06-22T00:00:00.000Z,59.21,52.24,27.19,
Mevasseret Ziyyon,10,אדום,86.7,35,15,242,אדום,2022-06-22T00:00:00.000Z,83.95,79.40,64.38,99.4
Bet Arye,10,אדום,78.6,42,13,53,אדום,2022-06-22T00:00:00.000Z,73.46,69.99,54.04,99.2
Sha'are Tiqwa,10,צהוב,74.4,39,0,46,אדום,2022-06-22T00:00:00.000Z,74.26,70.18,54.74,76.0
Bat Hefer,10,צהוב,72.0,41,5,34,אדום,2022-06-22T00:00:00.000Z,88.29,85.03,70.46,64.4
Gan Ner,10,ירוק,88.9,28,-11,28,אדום,2022-06-22T00:00:00.000Z,87.52,83.93,67.96,103.7
Tirat Karmel,10,אדום,98.8,39,110,240,אדום,2022-06-22T00:00:00.000Z,78.66,74.40,57.97,98.8
Dimona,10,אדום,143.3,38,65,497,אדום,2022-06-22T00:00:00.000Z,81.93,76.80,58.91,142.2
Qiryat Tiv'on,10,אדום,98.5,30,52,156,אדום,2022-06-22T00:00:00.000Z,78.07,75.67,62.71,85.4
Or Yehuda,10,אדום,67.8,26,40,235,אדום,2022-06-22T00:00:00.000Z,71.87,65.64,48.13,64.2
Savyon,10,אדום,121.1,34,44,35,אדום,2022-06-22T00:00:00.000Z,מעל 90%,מעל 90%,83.63,86.5
Lehavim,10,אדום,138.5,56,80,98,אדום,2022-06-22T00:00:00.000Z,מעל 90%,89.64,75.29,147.6
Tel Mond,10,אדום,111.4,33,72,135,אדום,2022-06-22T00:00:00.000Z,מעל 90%,87.56,69.65,100.3
Nahef,7.1,כתום,15.0,27,81,23,כתום,2022-06-22T00:00:00.000Z,65.70,56.25,32.08,17.2
Meshhed,5.6,צהוב,10.6,13,0, קטן מ-15 ,צהוב,2022-06-22T00:00:00.000Z,64.39,55.10,29.58,
Yavne,10,אדום,98.5,38,64,439,אדום,2022-06-22T00:00:00.000Z,74.80,70.02,52.36,88.2
Julis,6.4,צהוב,19.9,25,30, קטן מ-15 ,כתום,2022-06-22T00:00:00.000Z,76.64,68.95,49.87,
Allon Shevut,9.6,צהוב,51.4,42,14, קטן מ-15 ,אדום,2022-06-22T00:00:00.000Z,מעל 90%,84.47,66.15,
Bu'eine-Nujeidat,5.5,ירוק,9.0,10,0, קטן מ-15 ,צהוב,2022-06-22T00:00:00.000Z,72.62,62.62,36.07,
Azor,9.7,אדום,73.3,31,76,104,אדום,2022-06-22T00:00:00.000Z,70.03,65.69,50.41,78.6
Bet Hashmonay,10,צהוב,137.0,35,-3,30,אדום,2022-06-22T00:00:00.000Z,מעל 90%,מעל 90%,72.00,137.0
Nof Ayyalon,8.2,צהוב,104.8,55,46,16,אדום,2022-06-22T00:00:00.000Z,מעל 90%,מעל 90%,74.29,76.2
Rosh Pinna,8.9,כתום,65.0,33,50,23,אדום,2022-06-22T00:00:00.000Z,73.40,70.55,55.52,71.1
Daliyat Al-Karmel,9.8,צהוב,36.9,43,312,63,אדום,2022-06-22T00:00:00.000Z,64.51,54.83,38.25,35.3
Uzeir,2.7,ירוק,5.9,4,0, קטן מ-15 ,ירוק,2022-06-22T00:00:00.000Z,65.62,59.16,31.05,
