date,visited_country,israeli_incoming_vaccination,israeli_incoming_none_vaccination,israeli_incoming_vaccination_expired,israeli_positive_vaccination,israeli_positive_none_vaccination,israeli_positive_vaccination_expired
2021-09-28T00:00:00.000Z,Netherlands,147,0,19,0,0,1
2021-09-28T00:00:00.000Z,Hong Kong,0,0,1,0,0,0
2021-09-28T00:00:00.000Z,India ,2,0,1,0,0,0
2021-09-28T00:00:00.000Z,Tunisia ,2,0,2,0,0,0
2021-09-28T00:00:00.000Z,Georgia ,515,0,22,4,0,0
2021-09-28T00:00:00.000Z,Portugal ,53,0,8,0,0,0
2021-09-28T00:00:00.000Z,Slovenia ,13,0,0,0,0,0
2021-09-28T00:00:00.000Z,Ecuador,3,0,0,1,0,0
2021-09-28T00:00:00.000Z,Estonia,6,0,0,0,0,0
2021-09-28T00:00:00.000Z,Ireland,19,0,0,0,0,0
2021-09-28T00:00:00.000Z,Turkey,36,0,10,0,0,0
2021-09-28T00:00:00.000Z,Cameroon ,1,0,0,0,0,0
2021-09-28T00:00:00.000Z,North Korea,5,0,0,0,0,0
2021-09-28T00:00:00.000Z,Finland,4,0,0,0,0,0
2021-09-28T00:00:00.000Z,Poland,273,0,9,0,0,0
2021-09-28T00:00:00.000Z,New Zealand ,0,0,1,0,0,0
2021-09-28T00:00:00.000Z,Seychelles,109,0,9,0,0,0
2021-09-28T00:00:00.000Z,Denmark,34,0,0,0,0,0
2021-09-28T00:00:00.000Z,Namibia  ,6,0,0,0,0,0
2021-09-28T00:00:00.000Z,Angola ,1,0,0,0,0,0
2021-09-28T00:00:00.000Z,Cuba ,0,0,1,0,0,0
2021-09-28T00:00:00.000Z,Egypt ,3285,0,382,3,0,0
2021-09-28T00:00:00.000Z,Peru ,22,0,4,0,0,0
2021-09-28T00:00:00.000Z,Kyrgyzstan ,8,0,0,0,0,0
2021-09-28T00:00:00.000Z,China,0,0,0,0,0,0
2021-09-28T00:00:00.000Z,Maldives,95,0,1,0,0,0
2021-09-28T00:00:00.000Z,Uruguay ,6,0,0,0,0,0
2021-09-28T00:00:00.000Z,Albania,12,0,0,0,0,0
2021-09-28T00:00:00.000Z,Spain ,608,0,25,2,0,0
2021-09-28T00:00:00.000Z,Philippines,0,0,0,0,0,0
2021-09-28T00:00:00.000Z,Tanzania,37,0,3,0,0,0
2021-09-28T00:00:00.000Z,South Africa,22,0,3,0,0,0
2021-09-28T00:00:00.000Z,Croatia ,16,0,0,0,0,0
2021-09-28T00:00:00.000Z,Cyprus ,257,0,17,0,0,0
2021-09-28T00:00:00.000Z,Morocco ,13,0,0,0,0,0
2021-09-28T00:00:00.000Z,Guatemala  ,2,0,4,0,0,0
2021-09-28T00:00:00.000Z,Kazakhstan,0,0,0,0,0,0
2021-09-28T00:00:00.000Z,Azerbaijan,101,0,5,0,0,0
2021-09-29T00:00:00.000Z,Republic Of South Sudan,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Taiwan,0,0,2,0,0,0
2021-09-29T00:00:00.000Z,Uzbekistan ,3,0,1,0,0,0
2021-09-29T00:00:00.000Z,China,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,All Countries,17185,0,1218,24,0,10
2021-09-29T00:00:00.000Z,Kyrgyzstan ,19,0,0,0,0,0
2021-09-29T00:00:00.000Z,France,886,0,53,0,0,0
2021-09-29T00:00:00.000Z,Colombia ,3,0,2,0,0,0
2021-09-29T00:00:00.000Z,Mozambique,1,0,2,0,0,0
2021-09-29T00:00:00.000Z,Macedonia,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Ethiopia ,43,0,10,0,0,0
2021-09-29T00:00:00.000Z,Uganda ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Guatemala  ,1,0,3,0,0,0
2021-09-29T00:00:00.000Z,United Arab Emirates,338,0,27,0,0,0
2021-09-29T00:00:00.000Z,Uruguay ,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,Thailand ,2,0,1,0,0,0
2021-09-29T00:00:00.000Z,Poland,340,0,13,0,0,0
2021-09-29T00:00:00.000Z,Greece ,1718,0,75,1,0,1
2021-09-29T00:00:00.000Z,Cyprus ,723,0,75,0,0,0
2021-09-29T00:00:00.000Z,Belgium,11,0,1,0,0,0
2021-09-29T00:00:00.000Z,United Kingdom,621,0,19,0,0,0
2021-09-29T00:00:00.000Z,Czech Republic,799,0,45,0,0,0
2021-09-29T00:00:00.000Z,United States ,1923,0,134,1,0,0
2021-09-29T00:00:00.000Z,Norway  ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Panama  ,1,0,1,0,0,0
2021-09-29T00:00:00.000Z,Switzerland  ,172,0,7,0,0,0
2021-09-29T00:00:00.000Z,Jordan ,88,0,12,0,0,0
2021-09-29T00:00:00.000Z,Maldives,81,0,6,0,0,0
2021-09-29T00:00:00.000Z,Finland,65,0,4,0,0,0
2021-09-29T00:00:00.000Z,Lithuania,31,0,0,0,0,0
2021-09-29T00:00:00.000Z,Peru ,16,0,4,0,0,0
2021-09-29T00:00:00.000Z,Russia,198,0,40,2,0,2
2021-09-29T00:00:00.000Z,Turkey,58,0,6,0,0,0
2021-09-29T00:00:00.000Z,Sri Lanka ,6,0,2,0,0,0
2021-09-29T00:00:00.000Z,Philippines,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,Hungary,521,0,20,0,0,0
2021-09-29T00:00:00.000Z,Kazakhstan,4,0,2,0,0,0
2021-09-29T00:00:00.000Z,Morocco ,11,0,5,0,0,0
2021-09-29T00:00:00.000Z,Mauritius  ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Estonia,6,0,1,0,0,0
2021-09-29T00:00:00.000Z,Australia,2,0,2,0,0,0
2021-09-29T00:00:00.000Z,Seychelles,111,0,7,0,0,0
2021-09-29T00:00:00.000Z,Botswana  ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Brazil,3,0,0,0,0,0
2021-09-29T00:00:00.000Z,Ukraine ,560,0,61,6,0,2
2021-09-29T00:00:00.000Z,Serbia,7,0,1,0,0,0
2021-09-29T00:00:00.000Z,Singapore ,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,Bosnia And Herzegovina ,11,0,1,0,0,0
2021-09-29T00:00:00.000Z,Croatia ,28,0,2,0,0,0
2021-09-29T00:00:00.000Z,Ghana ,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,Spain ,457,0,23,0,0,0
2021-09-29T00:00:00.000Z,Costa Rica ,58,0,13,0,0,1
2021-09-29T00:00:00.000Z,Dominica  ,3,0,0,0,0,0
2021-09-29T00:00:00.000Z,Slovenia ,6,0,0,0,0,0
2021-09-29T00:00:00.000Z,Venezuela,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,North Korea,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,Italy,1157,0,32,0,0,0
2021-09-29T00:00:00.000Z,Mali  ,1,0,1,0,0,0
2021-09-29T00:00:00.000Z,Tanzania,69,0,5,0,0,0
2021-09-29T00:00:00.000Z,Austria ,849,0,39,1,0,0
2021-09-29T00:00:00.000Z,Ecuador,3,0,2,0,0,0
2021-09-29T00:00:00.000Z,Germany,687,0,53,0,0,0
2021-09-29T00:00:00.000Z,Turkmenistan ,2,0,0,0,0,0
2021-09-29T00:00:00.000Z,Democratic Republic Of The Congo,2,0,0,0,0,0
2021-09-29T00:00:00.000Z,Zimbabwe ,9,0,0,0,0,0
2021-09-29T00:00:00.000Z,Romania ,527,0,54,3,0,0
2021-09-29T00:00:00.000Z,Rwanda  ,8,0,0,0,0,0
2021-09-29T00:00:00.000Z,Georgia ,404,0,21,1,0,0
2021-09-29T00:00:00.000Z,Canada,179,0,26,0,0,0
2021-09-29T00:00:00.000Z,Turks And Caicos Islands,4,0,0,0,0,0
2021-09-29T00:00:00.000Z,Slovakia ,191,0,6,0,0,0
2021-09-29T00:00:00.000Z,Hong Kong,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,Puerto Rico ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Madagascar,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Egypt ,1513,0,134,5,0,3
2021-09-29T00:00:00.000Z,South Africa,45,0,1,0,0,0
2021-09-29T00:00:00.000Z,Malta ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Montenegro,178,0,2,0,0,0
2021-09-29T00:00:00.000Z,Kenya ,4,0,2,0,0,0
2021-09-29T00:00:00.000Z,Ivory Coast,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Azerbaijan,8,0,0,0,0,0
2021-09-29T00:00:00.000Z,Japan,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Denmark,30,0,4,0,0,0
2021-09-29T00:00:00.000Z,Luxembourg  ,2,0,0,0,0,0
2021-09-29T00:00:00.000Z,Dominican R,4,0,1,0,0,0
2021-09-29T00:00:00.000Z,Tajikistan  ,0,0,1,0,0,0
2021-09-29T00:00:00.000Z,Zambia ,7,0,0,0,0,0
2021-09-29T00:00:00.000Z,Sweden  ,3,0,1,0,0,0
2021-09-29T00:00:00.000Z,Netherlands,267,0,16,1,0,0
2021-09-29T00:00:00.000Z,Bulgaria,26,0,17,0,0,0
2021-09-29T00:00:00.000Z,Mexico,1,0,1,0,0,0
2021-09-29T00:00:00.000Z,Belarus ,116,0,13,2,0,0
2021-09-29T00:00:00.000Z,Ireland,21,0,0,0,0,0
2021-09-29T00:00:00.000Z,Nigeria,7,0,0,0,0,0
2021-09-29T00:00:00.000Z,Portugal ,71,0,10,0,0,0
2021-09-29T00:00:00.000Z,Iceland ,57,0,2,0,0,0
2021-09-29T00:00:00.000Z,Armenia ,4,0,4,0,0,0
2021-09-29T00:00:00.000Z,French Polynesia ,0,0,0,0,0,0
2021-09-29T00:00:00.000Z,India ,1,0,0,0,0,0
2021-09-29T00:00:00.000Z,Angola ,4,0,0,0,0,0
2021-09-29T00:00:00.000Z,Jamaica ,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,Tajikistan  ,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,Bahamas,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Chile  ,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,All Countries,17424,0,1620,25,0,22
2021-09-30T00:00:00.000Z,Brazil,5,0,1,0,0,0
2021-09-30T00:00:00.000Z,Colombia ,13,0,11,0,0,0
2021-09-30T00:00:00.000Z,United Kingdom,726,0,41,0,0,0
2021-09-30T00:00:00.000Z,Switzerland  ,338,0,23,0,0,0
2021-09-30T00:00:00.000Z,Myanmar  ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Uzbekistan ,7,0,2,0,0,0
2021-09-30T00:00:00.000Z,Belgium,53,0,17,0,0,0
2021-09-30T00:00:00.000Z,Portugal ,116,0,10,0,0,0
2021-09-30T00:00:00.000Z,Croatia ,7,0,0,0,0,0
2021-09-30T00:00:00.000Z,Finland,5,0,0,0,0,0
2021-09-30T00:00:00.000Z,Bahrain,0,0,1,0,0,0
2021-09-30T00:00:00.000Z,Denmark,130,0,8,0,0,0
2021-09-30T00:00:00.000Z,Australia,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Japan,1,0,1,0,0,0
2021-09-30T00:00:00.000Z,Macedonia,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,Sweden  ,18,0,2,0,0,0
2021-09-30T00:00:00.000Z,Mali  ,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Zimbabwe ,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,New Zealand ,3,0,1,0,0,0
2021-09-30T00:00:00.000Z,Norway  ,1,0,1,0,0,0
2021-09-30T00:00:00.000Z,Kazakhstan,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Burkina Faso ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Ukraine ,411,0,63,1,0,3
2021-09-30T00:00:00.000Z,Philippines,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Greece ,2155,0,113,0,0,0
2021-09-30T00:00:00.000Z,Mexico,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Italy,854,0,46,0,0,0
2021-09-30T00:00:00.000Z,Lithuania,138,0,10,0,0,0
2021-09-30T00:00:00.000Z,United States ,2387,0,311,8,0,8
2021-09-30T00:00:00.000Z,Gabon ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Ivory Coast,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Estonia,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Maldives,49,0,1,0,0,0
2021-09-30T00:00:00.000Z,Sri Lanka ,9,0,2,0,0,0
2021-09-30T00:00:00.000Z,Russia,229,0,51,3,0,1
2021-09-30T00:00:00.000Z,Bulgaria,5,0,1,0,0,0
2021-09-30T00:00:00.000Z,Latvia ,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,El Salvador ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Tunisia ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Armenia ,84,0,5,2,0,0
2021-09-30T00:00:00.000Z,Rwanda  ,13,0,0,0,0,0
2021-09-30T00:00:00.000Z,North Korea,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,Montenegro,6,0,0,0,0,0
2021-09-30T00:00:00.000Z,Panama  ,14,0,11,0,0,1
2021-09-30T00:00:00.000Z,Nigeria,6,0,3,0,0,0
2021-09-30T00:00:00.000Z,Nepal ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Slovenia ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Iceland ,98,0,5,0,0,0
2021-09-30T00:00:00.000Z,Guyana ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Jordan ,120,0,18,1,0,1
2021-09-30T00:00:00.000Z,Macao,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Peru ,13,0,23,0,0,1
2021-09-30T00:00:00.000Z,Democratic Republic Of The Congo,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,United Arab Emirates,328,0,30,0,0,0
2021-09-30T00:00:00.000Z,Ghana ,1,0,2,0,0,0
2021-09-30T00:00:00.000Z,Georgia ,789,0,63,0,0,0
2021-09-30T00:00:00.000Z,Singapore ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Dominican R,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Netherlands,331,0,37,1,0,1
2021-09-30T00:00:00.000Z,Honduras ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Albania,127,0,5,0,0,1
2021-09-30T00:00:00.000Z,Moldova,105,0,14,0,0,0
2021-09-30T00:00:00.000Z,Costa Rica ,33,0,7,0,0,1
2021-09-30T00:00:00.000Z,France,1025,0,102,0,0,0
2021-09-30T00:00:00.000Z,Kyrgyzstan ,5,0,2,0,0,0
2021-09-30T00:00:00.000Z,Argentina,6,0,1,0,0,0
2021-09-30T00:00:00.000Z,Ethiopia ,52,0,12,1,0,0
2021-09-30T00:00:00.000Z,Egypt ,909,0,86,4,0,1
2021-09-30T00:00:00.000Z,Uganda ,8,0,4,0,0,0
2021-09-30T00:00:00.000Z,South Africa,42,0,4,0,0,0
2021-09-30T00:00:00.000Z,Morocco ,305,0,11,0,0,0
2021-09-30T00:00:00.000Z,Nicaragua ,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Ireland,16,0,1,0,0,0
2021-09-30T00:00:00.000Z,Hong Kong,2,0,0,0,0,0
2021-09-30T00:00:00.000Z,Bosnia And Herzegovina ,6,0,1,1,0,0
2021-09-30T00:00:00.000Z,Turkey,40,0,9,0,0,0
2021-09-30T00:00:00.000Z,Romania ,362,0,34,1,0,1
2021-09-30T00:00:00.000Z,Equatorial Guinea,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Angola ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Serbia,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,Belarus ,123,0,17,0,0,0
2021-09-30T00:00:00.000Z,Germany,364,0,52,0,0,0
2021-09-30T00:00:00.000Z,Qatar,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Republic Of South Sudan,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Canada,122,0,26,0,0,0
2021-09-30T00:00:00.000Z,Paraguay ,1,0,0,0,0,0
2021-09-30T00:00:00.000Z,Seychelles,106,0,2,0,0,0
2021-09-30T00:00:00.000Z,Spain ,433,0,29,0,0,0
2021-09-30T00:00:00.000Z,Kenya ,17,0,1,0,0,0
2021-09-30T00:00:00.000Z,Hungary,682,0,35,2,0,1
2021-09-30T00:00:00.000Z,Poland,329,0,22,0,0,0
2021-09-30T00:00:00.000Z,Czech Republic,717,0,53,0,0,0
2021-09-30T00:00:00.000Z,Austria ,422,0,40,0,0,0
2021-09-30T00:00:00.000Z,Azerbaijan,94,0,5,0,0,0
2021-09-30T00:00:00.000Z,French Polynesia ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Thailand ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Cyprus ,399,0,38,0,0,0
2021-09-30T00:00:00.000Z,Slovakia ,0,0,0,0,0,0
2021-09-30T00:00:00.000Z,Tanzania,327,0,10,0,0,0
2021-09-30T00:00:00.000Z,Guatemala  ,7,0,8,0,0,0
2021-09-30T00:00:00.000Z,India ,3,0,0,0,0,0
2021-09-30T00:00:00.000Z,Malta ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Azerbaijan,54,0,2,0,0,0
2021-10-01T00:00:00.000Z,China,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,Cyprus ,504,0,27,0,0,0
2021-10-01T00:00:00.000Z,Singapore ,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,Norway  ,6,0,2,0,0,0
2021-10-01T00:00:00.000Z,Thailand ,169,0,30,0,0,0
2021-10-01T00:00:00.000Z,Ukraine ,426,0,61,4,0,1
2021-10-01T00:00:00.000Z,Dominican R,9,0,1,0,0,0
2021-10-01T00:00:00.000Z,North Korea,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,Greece ,905,0,39,1,0,0
2021-10-01T00:00:00.000Z,Costa Rica ,102,0,27,0,0,0
2021-10-01T00:00:00.000Z,Chile  ,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,Latvia ,2,0,0,0,0,0
2021-10-01T00:00:00.000Z,Venezuela,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,Senegal ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Austria ,869,0,50,0,0,0
2021-10-01T00:00:00.000Z,Estonia,1,0,1,0,0,0
2021-10-01T00:00:00.000Z,Georgia ,336,0,32,1,0,0
2021-10-01T00:00:00.000Z,Montenegro,174,0,11,0,0,0
2021-10-01T00:00:00.000Z,Croatia ,30,0,0,0,0,0
2021-10-01T00:00:00.000Z,Egypt ,881,0,80,0,0,2
2021-10-01T00:00:00.000Z,Russia,330,0,50,0,0,0
2021-10-01T00:00:00.000Z,Japan,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,Ireland,9,0,1,0,0,0
2021-10-01T00:00:00.000Z,Turkey,97,0,11,0,0,1
2021-10-01T00:00:00.000Z,Belarus ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Guinea ,2,0,0,0,0,0
2021-10-01T00:00:00.000Z,Serbia,65,0,3,0,0,0
2021-10-01T00:00:00.000Z,New Zealand ,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,Mexico,4,0,0,0,0,0
2021-10-01T00:00:00.000Z,India ,12,0,0,0,0,0
2021-10-01T00:00:00.000Z,Grenada,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,Moldova,47,0,13,0,0,0
2021-10-01T00:00:00.000Z,Netherlands,205,0,34,0,0,1
2021-10-01T00:00:00.000Z,Togo ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Lithuania,5,0,0,0,0,0
2021-10-01T00:00:00.000Z,Canada,169,0,31,0,0,0
2021-10-01T00:00:00.000Z,Morocco ,16,0,1,0,0,0
2021-10-01T00:00:00.000Z,Germany,847,0,41,0,0,0
2021-10-01T00:00:00.000Z,Uruguay ,3,0,0,0,0,0
2021-10-01T00:00:00.000Z,South Africa,6,0,1,0,0,0
2021-10-01T00:00:00.000Z,Australia,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Kuwait  ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Poland,238,0,14,1,0,0
2021-10-01T00:00:00.000Z,Kyrgyzstan ,11,0,0,0,0,0
2021-10-01T00:00:00.000Z,Italy,855,0,51,0,0,0
2021-10-01T00:00:00.000Z,Kenya ,6,0,0,0,0,0
2021-10-01T00:00:00.000Z,Slovenia ,6,0,0,1,0,0
2021-10-01T00:00:00.000Z,Macedonia,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Qatar,0,0,0,0,0,0
2021-10-01T00:00:00.000Z,Armenia ,8,0,1,0,0,0
2021-10-01T00:00:00.000Z,Ivory Coast,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Bulgaria,4,0,1,0,0,0
2021-10-01T00:00:00.000Z,Switzerland  ,279,0,23,0,0,0
2021-10-01T00:00:00.000Z,Ecuador,12,0,2,0,0,0
2021-10-01T00:00:00.000Z,Iceland ,19,0,3,0,0,0
2021-10-01T00:00:00.000Z,Luxembourg  ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,Finland,42,0,3,0,0,0
2021-10-01T00:00:00.000Z,Nigeria,1,0,1,0,0,0
2021-10-01T00:00:00.000Z,Sweden  ,7,0,1,0,0,0
2021-10-01T00:00:00.000Z,Spain ,380,0,26,0,0,2
2021-10-01T00:00:00.000Z,Brazil,2,0,2,0,0,0
2021-10-01T00:00:00.000Z,United Kingdom,670,0,32,0,0,0
2021-10-01T00:00:00.000Z,Guatemala  ,4,0,2,0,0,0
2021-10-01T00:00:00.000Z,Kazakhstan,7,0,1,0,0,0
2021-10-01T00:00:00.000Z,Cameroon ,0,0,1,0,0,0
2021-10-01T00:00:00.000Z,Peru ,14,0,4,0,0,0
2021-10-01T00:00:00.000Z,United Arab Emirates,94,0,9,0,0,0
2021-10-01T00:00:00.000Z,Sri Lanka ,8,0,2,0,0,0
2021-10-01T00:00:00.000Z,Uzbekistan ,5,0,2,0,0,0
2021-10-01T00:00:00.000Z,Jordan ,3,0,0,0,0,0
2021-10-01T00:00:00.000Z,Maldives,45,0,3,0,0,0
2021-10-01T00:00:00.000Z,Slovakia ,183,0,5,0,0,0
2021-10-01T00:00:00.000Z,Colombia ,4,0,2,0,0,0
2021-10-01T00:00:00.000Z,Czech Republic,810,0,83,0,0,0
2021-10-01T00:00:00.000Z,Bahrain,29,0,0,0,0,0
2021-10-01T00:00:00.000Z,Hungary,441,0,17,0,0,0
2021-10-01T00:00:00.000Z,Cambodia  ,1,0,0,0,0,0
2021-10-01T00:00:00.000Z,United States ,2052,0,235,5,0,2
2021-10-01T00:00:00.000Z,France,641,0,53,1,0,0
2021-10-01T00:00:00.000Z,Romania ,236,0,15,0,0,0
2021-10-01T00:00:00.000Z,Tunisia ,2,0,1,0,0,0
2021-10-01T00:00:00.000Z,Belgium,92,0,7,0,0,0
2021-10-01T00:00:00.000Z,Argentina,14,0,3,0,0,0
2021-10-01T00:00:00.000Z,Panama  ,7,0,3,0,0,1
2021-10-01T00:00:00.000Z,Portugal ,41,0,4,0,0,0
2021-10-01T00:00:00.000Z,Philippines,0,0,0,0,0,0
