section,female,male,period
0-9,"{'amount': 5179, 'percentage': 3.6}","{'amount': 6080, 'percentage': 4.2}",חודש אחרון
0-9,"{'amount': 289762, 'percentage': 8.5}","{'amount': 355517, 'percentage': 10.5}",שנה
0-9,"{'amount': 221592, 'percentage': 7.7}","{'amount': 281442, 'percentage': 9.8}",6 חודשים
0-9,"{'amount': 21228, 'percentage': 4.8}","{'amount': 26030, 'percentage': 5.9}",3 חודשים
0-9,"{'amount': 347810, 'percentage': 8.2}","{'amount': 423960, 'percentage': 10}",מתחילת קורונה
10-19,"{'amount': 7492, 'percentage': 5.2}","{'amount': 7396, 'percentage': 5.1}",חודש אחרון
10-19,"{'amount': 329688, 'percentage': 9.7}","{'amount': 329104, 'percentage': 9.7}",שנה
10-19,"{'amount': 273056, 'percentage': 9.5}","{'amount': 274521, 'percentage': 9.5}",6 חודשים
10-19,"{'amount': 23435, 'percentage': 5.3}","{'amount': 23297, 'percentage': 5.2}",3 חודשים
10-19,"{'amount': 414920, 'percentage': 9.8}","{'amount': 425595, 'percentage': 10.1}",מתחילת קורונה
20-29,"{'amount': 8880, 'percentage': 6.2}","{'amount': 6121, 'percentage': 4.2}",חודש אחרון
20-29,"{'amount': 274520, 'percentage': 8.1}","{'amount': 180611, 'percentage': 5.3}",שנה
20-29,"{'amount': 234905, 'percentage': 8.2}","{'amount': 150636, 'percentage': 5.2}",6 חודשים
20-29,"{'amount': 30332, 'percentage': 6.8}","{'amount': 21127, 'percentage': 4.8}",3 חודשים
20-29,"{'amount': 358368, 'percentage': 8.5}","{'amount': 251318, 'percentage': 5.9}",מתחילת קורונה
30-39,"{'amount': 10757, 'percentage': 7.5}","{'amount': 7826, 'percentage': 5.4}",חודש אחרון
30-39,"{'amount': 297263, 'percentage': 8.8}","{'amount': 194697, 'percentage': 5.7}",שנה
30-39,"{'amount': 254653, 'percentage': 8.9}","{'amount': 165093, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 37048, 'percentage': 8.3}","{'amount': 27139, 'percentage': 6.1}",3 חודשים
30-39,"{'amount': 359716, 'percentage': 8.5}","{'amount': 247375, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 11916, 'percentage': 8.3}","{'amount': 7850, 'percentage': 5.4}",חודש אחרון
40-49,"{'amount': 266124, 'percentage': 7.8}","{'amount': 178641, 'percentage': 5.3}",שנה
40-49,"{'amount': 234960, 'percentage': 8.2}","{'amount': 154538, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 37636, 'percentage': 8.5}","{'amount': 25797, 'percentage': 5.8}",3 חודשים
40-49,"{'amount': 320332, 'percentage': 7.6}","{'amount': 222758, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 216885, 'percentage': 5.1}","{'amount': 152273, 'percentage': 3.6}",מתחילת קורונה
50-59,"{'amount': 33864, 'percentage': 7.6}","{'amount': 21523, 'percentage': 4.9}",3 חודשים
50-59,"{'amount': 11482, 'percentage': 8}","{'amount': 7237, 'percentage': 5}",חודש אחרון
50-59,"{'amount': 160984, 'percentage': 5.6}","{'amount': 106090, 'percentage': 3.7}",6 חודשים
50-59,"{'amount': 178043, 'percentage': 5.2}","{'amount': 119502, 'percentage': 3.5}",שנה
60-69,"{'amount': 11869, 'percentage': 8.2}","{'amount': 8019, 'percentage': 5.6}",חודש אחרון
60-69,"{'amount': 124400, 'percentage': 3.7}","{'amount': 88252, 'percentage': 2.6}",שנה
60-69,"{'amount': 113923, 'percentage': 4}","{'amount': 79682, 'percentage': 2.8}",6 חודשים
60-69,"{'amount': 32259, 'percentage': 7.3}","{'amount': 21440, 'percentage': 4.8}",3 חודשים
60-69,"{'amount': 148195, 'percentage': 3.5}","{'amount': 110699, 'percentage': 2.6}",מתחילת קורונה
70-79,"{'amount': 23585, 'percentage': 5.3}","{'amount': 18688, 'percentage': 4.2}",3 חודשים
70-79,"{'amount': 9984, 'percentage': 6.9}","{'amount': 7962, 'percentage': 5.5}",חודש אחרון
70-79,"{'amount': 69082, 'percentage': 2}","{'amount': 55994, 'percentage': 1.7}",שנה
70-79,"{'amount': 63533, 'percentage': 2.2}","{'amount': 51348, 'percentage': 1.8}",6 חודשים
70-79,"{'amount': 81071, 'percentage': 1.9}","{'amount': 67202, 'percentage': 1.6}",מתחילת קורונה
80-89,"{'amount': 3705, 'percentage': 2.6}","{'amount': 2971, 'percentage': 2.1}",חודש אחרון
80-89,"{'amount': 27980, 'percentage': 0.8}","{'amount': 20609, 'percentage': 0.6}",שנה
80-89,"{'amount': 25236, 'percentage': 0.9}","{'amount': 18516, 'percentage': 0.6}",6 חודשים
80-89,"{'amount': 8869, 'percentage': 2}","{'amount': 6893, 'percentage': 1.6}",3 חודשים
80-89,"{'amount': 35194, 'percentage': 0.8}","{'amount': 25670, 'percentage': 0.6}",מתחילת קורונה
90+,"{'amount': 921, 'percentage': 0.6}","{'amount': 505, 'percentage': 0.4}",חודש אחרון
90+,"{'amount': 7902, 'percentage': 0.2}","{'amount': 4248, 'percentage': 0.1}",שנה
90+,"{'amount': 7066, 'percentage': 0.2}","{'amount': 3789, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 2298, 'percentage': 0.5}","{'amount': 1270, 'percentage': 0.3}",3 חודשים
90+,"{'amount': 10695, 'percentage': 0.3}","{'amount': 5534, 'percentage': 0.1}",מתחילת קורונה
