gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,חודש אחרון,8222,4.2,0,0,1,0.8,2,0.3,113,3.1
זכר,0-9,6 חודשים,282857,9.7,4,0.1,16,1.1,57,0.8,1490,5.5
זכר,0-9,3 חודשים,23385,5.5,0,0,1,0.3,8,0.5,249,3.4
זכר,0-9,שנה,358119,10.4,5,0.1,22,0.9,83,0.6,1998,5
זכר,0-9,מתחילת קורונה,426634,10,7,0.1,30,0.5,114,0.4,2888,3.6
נקבה,0-9,מתחילת קורונה,350146,8.2,5,0,16,0.3,75,0.3,2382,3
נקבה,0-9,שנה,292048,8.5,2,0,9,0.4,56,0.4,1664,4.2
נקבה,0-9,3 חודשים,19252,4.5,0,0,0,0,6,0.4,216,3
נקבה,0-9,6 חודשים,222643,7.6,2,0.1,9,0.6,37,0.5,1244,4.6
נקבה,0-9,חודש אחרון,7183,3.7,0,0,0,0,3,0.4,111,3.1
זכר,10-19,3 חודשים,21532,5,0,0,0,0,1,0.1,48,0.7
זכר,10-19,מתחילת קורונה,428667,10,7,0.1,24,0.4,77,0.3,985,1.2
זכר,10-19,6 חודשים,275952,9.4,4,0.1,10,0.7,23,0.3,355,1.3
זכר,10-19,שנה,331936,9.6,5,0.1,15,0.6,41,0.3,531,1.3
זכר,10-19,חודש אחרון,9733,5,0,0,0,0,0,0,18,0.5
נקבה,10-19,חודש אחרון,10173,5.2,0,0,0,0,2,0.3,53,1.5
נקבה,10-19,6 חודשים,273971,9.4,3,0.1,9,0.6,16,0.2,405,1.5
נקבה,10-19,3 חודשים,21759,5.1,1,0.2,2,0.6,3,0.2,87,1.2
נקבה,10-19,שנה,332558,9.6,4,0.1,15,0.6,35,0.3,632,1.6
נקבה,10-19,מתחילת קורונה,417999,9.7,8,0.1,23,0.4,79,0.3,1148,1.4
זכר,20-29,מתחילת קורונה,254239,5.9,24,0.2,55,0.9,245,0.8,1561,2
זכר,20-29,3 חודשים,18758,4.4,1,0.2,3,0.9,6,0.4,84,1.2
זכר,20-29,6 חודשים,152813,5.2,2,0.1,11,0.8,41,0.6,387,1.4
זכר,20-29,שנה,183487,5.3,5,0.1,23,0.9,93,0.7,624,1.6
זכר,20-29,חודש אחרון,8558,4.4,0,0,1,0.8,2,0.3,36,1
נקבה,20-29,מתחילת קורונה,362265,8.4,22,0.2,57,0.9,273,0.9,5041,6.4
נקבה,20-29,3 חודשים,27129,6.3,0,0,1,0.3,4,0.2,300,4.1
נקבה,20-29,6 חודשים,237584,8.1,5,0.2,10,0.7,24,0.3,1772,6.5
נקבה,20-29,שנה,278390,8.1,9,0.2,20,0.8,100,0.8,2597,6.5
נקבה,20-29,חודש אחרון,12289,6.3,0,0,1,0.8,3,0.4,151,4.2
זכר,30-39,מתחילת קורונה,250922,5.9,53,0.5,104,1.7,627,2.1,2229,2.8
זכר,30-39,3 חודשים,25283,5.9,2,0.5,10,2.9,11,0.7,132,1.8
זכר,30-39,6 חודשים,167871,5.7,11,0.4,29,2,60,0.8,503,1.8
זכר,30-39,שנה,198216,5.7,24,0.5,48,2,218,1.7,930,2.3
זכר,30-39,חודש אחרון,10724,5.5,0,0,2,1.7,3,0.4,60,1.7
נקבה,30-39,חודש אחרון,14818,7.6,0,0,3,2.5,2,0.3,138,3.8
נקבה,30-39,6 חודשים,258309,8.8,6,0.2,16,1.1,65,0.9,1783,6.5
נקבה,30-39,3 חודשים,35048,8.2,2,0.5,8,2.3,13,0.8,361,5
נקבה,30-39,שנה,302051,8.7,16,0.4,37,1.5,223,1.7,2745,6.9
נקבה,30-39,מתחילת קורונה,364523,8.5,39,0.4,107,1.7,597,2,5106,6.4
זכר,40-49,מתחילת קורונה,226435,5.3,121,1.1,264,4.3,1408,4.8,3557,4.5
זכר,40-49,3 חודשים,24592,5.8,2,0.5,10,2.9,19,1.2,148,2
זכר,40-49,6 חודשים,157502,5.4,18,0.7,47,3.3,138,1.9,636,2.3
זכר,40-49,שנה,182256,5.3,52,1.2,105,4.3,469,3.7,1278,3.2
זכר,40-49,חודש אחרון,10746,5.5,1,1.1,5,4.2,8,1.1,73,2
נקבה,40-49,חודש אחרון,16158,8.3,0,0,1,0.8,4,0.5,76,2.1
נקבה,40-49,6 חודשים,238860,8.2,11,0.4,18,1.3,84,1.1,775,2.8
נקבה,40-49,3 חודשים,36026,8.4,1,0.2,5,1.5,12,0.7,173,2.4
נקבה,40-49,שנה,271101,7.9,21,0.5,51,2.1,335,2.6,1451,3.7
נקבה,40-49,מתחילת קורונה,325361,7.6,76,0.7,139,2.3,968,3.3,3542,4.5
זכר,50-59,חודש אחרון,9831,5,1,1.1,2,1.7,14,1.9,128,3.5
זכר,50-59,6 חודשים,108817,3.7,67,2.5,99,7,306,4.2,1102,4
זכר,50-59,3 חודשים,20919,4.9,12,3,21,6.1,46,2.8,293,4
זכר,50-59,שנה,122671,3.6,137,3,189,7.7,724,5.6,1834,4.6
זכר,50-59,מתחילת קורונה,155512,3.6,390,3.6,548,8.9,2243,7.6,4894,6.2
נקבה,50-59,6 חודשים,165041,5.6,38,1.4,54,3.8,210,2.9,845,3.1
נקבה,50-59,חודש אחרון,15385,7.9,0,0,3,2.5,17,2.2,88,2.4
נקבה,50-59,3 חודשים,32936,7.7,3,0.7,7,2,34,2.1,178,2.4
נקבה,50-59,שנה,182721,5.3,74,1.6,105,4.3,536,4.2,1486,3.7
נקבה,50-59,מתחילת קורונה,221573,5.2,199,1.8,254,4.1,1580,5.3,3881,4.9
זכר,60-69,מתחילת קורונה,114142,2.7,1004,9.2,940,15.3,3330,11.2,6660,8.4
זכר,60-69,3 חודשים,21882,5.1,16,4,51,14.8,139,8.6,575,7.9
זכר,60-69,6 חודשים,82775,2.8,178,6.6,170,12,650,8.8,1938,7.1
זכר,60-69,שנה,91640,2.7,359,8,310,12.7,1236,9.6,2891,7.3
זכר,60-69,חודש אחרון,10688,5.5,5,5.5,21,17.6,66,8.7,298,8.2
נקבה,60-69,חודש אחרון,15755,8.1,3,3.3,9,7.6,40,5.3,230,6.3
נקבה,60-69,6 חודשים,118297,4,108,4,98,6.9,447,6.1,1437,5.3
נקבה,60-69,3 חודשים,32896,7.7,17,4.2,26,7.6,87,5.4,448,6.1
נקבה,60-69,שנה,129135,3.7,256,5.7,214,8.8,909,7.1,2223,5.6
נקבה,60-69,מתחילת קורונה,152969,3.6,559,5.1,512,8.4,2250,7.6,4920,6.2
זכר,70-79,חודש אחרון,10497,5.4,18,19.8,30,25.2,116,15.3,462,12.7
זכר,70-79,6 חודשים,54371,1.9,363,13.5,243,17.1,1044,14.2,2727,10
זכר,70-79,3 חודשים,19853,4.6,61,15.1,70,20.3,240,14.8,889,12.2
זכר,70-79,שנה,59190,1.7,631,14,389,15.9,1654,12.9,3705,9.3
זכר,70-79,מתחילת קורונה,70431,1.6,1660,15.2,1046,17.1,3774,12.7,7261,9.2
נקבה,70-79,חודש אחרון,13122,6.7,6,6.6,11,9.2,69,9.1,341,9.4
נקבה,70-79,6 חודשים,67234,2.3,251,9.3,145,10.2,765,10.4,2188,8
נקבה,70-79,3 חודשים,25015,5.9,38,9.4,30,8.7,153,9.5,672,9.2
נקבה,70-79,שנה,72986,2.1,447,9.9,254,10.4,1277,10,3048,7.7
נקבה,70-79,מתחילת קורונה,84990,2,1047,9.6,589,9.6,2840,9.6,5875,7.4
זכר,80-89,מתחילת קורונה,26915,0.6,1923,17.6,650,10.6,3175,10.7,5995,7.6
זכר,80-89,שנה,21846,0.6,805,17.8,273,11.2,1654,12.9,3508,8.8
זכר,80-89,3 חודשים,7455,1.7,68,16.9,43,12.5,258,16,848,11.6
זכר,80-89,6 חודשים,19712,0.7,514,19.1,186,13.1,1134,15.4,2664,9.8
זכר,80-89,חודש אחרון,3954,2,15,16.5,14,11.8,140,18.5,485,13.3
נקבה,80-89,חודש אחרון,5038,2.6,20,22,4,3.4,119,15.7,406,11.2
נקבה,80-89,6 חודשים,26770,0.9,492,18.3,143,10.1,1149,15.6,2746,10.1
נקבה,80-89,3 חודשים,9645,2.3,66,16.4,25,7.3,258,16,824,11.3
נקבה,80-89,שנה,29584,0.9,772,17.1,224,9.2,1683,13.1,3633,9.2
נקבה,80-89,מתחילת קורונה,36799,0.9,1765,16.1,480,7.8,3258,11,6419,8.1
זכר,90+,3 חודשים,1367,0.3,54,13.4,15,4.4,138,8.5,316,4.3
זכר,90+,מתחילת קורונה,5749,0.1,882,8.1,148,2.4,1082,3.7,1958,2.5
זכר,90+,6 חודשים,3996,0.1,291,10.8,53,3.7,482,6.5,968,3.5
זכר,90+,שנה,4464,0.1,393,8.7,69,2.8,606,4.7,1183,3
זכר,90+,חודש אחרון,676,0.3,11,12.1,6,5,56,7.4,145,4
נקבה,90+,מתחילת קורונה,11150,0.3,1161,10.6,143,2.3,1608,5.4,2966,3.7
נקבה,90+,שנה,8356,0.2,496,11,70,2.9,885,6.9,1708,4.3
נקבה,90+,3 חודשים,2543,0.6,59,14.6,16,4.7,181,11.2,444,6.1
נקבה,90+,6 חודשים,7512,0.3,325,12.1,51,3.6,634,8.6,1323,4.8
נקבה,90+,חודש אחרון,1305,0.7,11,12.1,5,4.2,90,11.9,221,6.1
