section,female,male,period
0-9,"{'amount': 214654, 'percentage': 8}","{'amount': 280672, 'percentage': 10.4}",6 חודשים
0-9,"{'amount': 276498, 'percentage': 8.7}","{'amount': 348969, 'percentage': 11}",שנה
0-9,"{'amount': 161268, 'percentage': 8.1}","{'amount': 221426, 'percentage': 11.1}",3 חודשים
0-9,"{'amount': 14577, 'percentage': 5.3}","{'amount': 18715, 'percentage': 6.8}",חודש אחרון
0-9,"{'amount': 334040, 'percentage': 8.3}","{'amount': 417495, 'percentage': 10.4}",מתחילת קורונה
10-19,"{'amount': 314729, 'percentage': 9.9}","{'amount': 321837, 'percentage': 10.2}",שנה
10-19,"{'amount': 263533, 'percentage': 9.8}","{'amount': 271296, 'percentage': 10.1}",6 חודשים
10-19,"{'amount': 179334, 'percentage': 9}","{'amount': 195449, 'percentage': 9.8}",3 חודשים
10-19,"{'amount': 15735, 'percentage': 5.7}","{'amount': 15667, 'percentage': 5.7}",חודש אחרון
10-19,"{'amount': 398882, 'percentage': 10}","{'amount': 418380, 'percentage': 10.5}",מתחילת קורונה
20-29,"{'amount': 259131, 'percentage': 8.2}","{'amount': 172979, 'percentage': 5.5}",שנה
20-29,"{'amount': 222101, 'percentage': 8.3}","{'amount': 143999, 'percentage': 5.4}",6 חודשים
20-29,"{'amount': 22531, 'percentage': 8.2}","{'amount': 15831, 'percentage': 5.7}",חודש אחרון
20-29,"{'amount': 342404, 'percentage': 8.6}","{'amount': 244004, 'percentage': 6.1}",מתחילת קורונה
20-29,"{'amount': 156881, 'percentage': 7.9}","{'amount': 99838, 'percentage': 5}",3 חודשים
30-39,"{'amount': 239570, 'percentage': 8.9}","{'amount': 155464, 'percentage': 5.8}",6 חודשים
30-39,"{'amount': 278995, 'percentage': 8.8}","{'amount': 183588, 'percentage': 5.8}",שנה
30-39,"{'amount': 181048, 'percentage': 9.1}","{'amount': 116663, 'percentage': 5.8}",3 חודשים
30-39,"{'amount': 25077, 'percentage': 9.1}","{'amount': 18686, 'percentage': 6.8}",חודש אחרון
30-39,"{'amount': 341071, 'percentage': 8.5}","{'amount': 236371, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 246952, 'percentage': 7.8}","{'amount': 167165, 'percentage': 5.3}",שנה
40-49,"{'amount': 217997, 'percentage': 8.1}","{'amount': 144418, 'percentage': 5.4}",6 חודשים
40-49,"{'amount': 24167, 'percentage': 8.8}","{'amount': 16838, 'percentage': 6.1}",חודש אחרון
40-49,"{'amount': 164485, 'percentage': 8.2}","{'amount': 108464, 'percentage': 5.4}",3 חודשים
40-49,"{'amount': 300836, 'percentage': 7.5}","{'amount': 211280, 'percentage': 5.3}",מתחילת קורונה
50-59,"{'amount': 144006, 'percentage': 5.4}","{'amount': 96362, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 160104, 'percentage': 5}","{'amount': 109118, 'percentage': 3.4}",שנה
50-59,"{'amount': 111535, 'percentage': 5.6}","{'amount': 72756, 'percentage': 3.6}",3 חודשים
50-59,"{'amount': 19973, 'percentage': 7.2}","{'amount': 12908, 'percentage': 4.7}",חודש אחרון
50-59,"{'amount': 198739, 'percentage': 5}","{'amount': 141893, 'percentage': 3.5}",מתחילת קורונה
60-69,"{'amount': 106319, 'percentage': 3.4}","{'amount': 76320, 'percentage': 2.4}",שנה
60-69,"{'amount': 96479, 'percentage': 3.6}","{'amount': 68139, 'percentage': 2.5}",6 חודשים
60-69,"{'amount': 16730, 'percentage': 6.1}","{'amount': 11211, 'percentage': 4.1}",חודש אחרון
60-69,"{'amount': 130014, 'percentage': 3.2}","{'amount': 98724, 'percentage': 2.5}",מתחילת קורונה
60-69,"{'amount': 74373, 'percentage': 3.7}","{'amount': 50569, 'percentage': 2.5}",3 חודשים
70-79,"{'amount': 49271, 'percentage': 1.8}","{'amount': 39927, 'percentage': 1.5}",6 חודשים
70-79,"{'amount': 54541, 'percentage': 1.7}","{'amount': 44339, 'percentage': 1.4}",שנה
70-79,"{'amount': 38240, 'percentage': 1.9}","{'amount': 30079, 'percentage': 1.5}",3 חודשים
70-79,"{'amount': 10370, 'percentage': 3.8}","{'amount': 8264, 'percentage': 3}",חודש אחרון
70-79,"{'amount': 66516, 'percentage': 1.7}","{'amount': 55467, 'percentage': 1.4}",מתחילת קורונה
80-89,"{'amount': 20070, 'percentage': 0.7}","{'amount': 14109, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 22743, 'percentage': 0.7}","{'amount': 16100, 'percentage': 0.5}",שנה
80-89,"{'amount': 15903, 'percentage': 0.8}","{'amount': 11009, 'percentage': 0.6}",3 חודשים
80-89,"{'amount': 3906, 'percentage': 1.4}","{'amount': 2933, 'percentage': 1.1}",חודש אחרון
80-89,"{'amount': 29963, 'percentage': 0.7}","{'amount': 21102, 'percentage': 0.5}",מתחילת קורונה
90+,"{'amount': 6578, 'percentage': 0.2}","{'amount': 3433, 'percentage': 0.1}",שנה
90+,"{'amount': 5754, 'percentage': 0.2}","{'amount': 3005, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 4568, 'percentage': 0.2}","{'amount': 2364, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 1000, 'percentage': 0.4}","{'amount': 553, 'percentage': 0.2}",חודש אחרון
90+,"{'amount': 9355, 'percentage': 0.2}","{'amount': 4714, 'percentage': 0.1}",מתחילת קורונה
