dayDate,ageGroup,verifiedNormalized,avgVerifiedAmount7Days
2020-07-10T00:00:00.000Z,5-11,11.87,111
2020-07-10T00:00:00.000Z,12-15,16.04,82
2020-07-10T00:00:00.000Z,16-19,22.66,112
2020-07-11T00:00:00.000Z,0-4,5.95,44
2020-07-11T00:00:00.000Z,5-11,9.53,118
2020-07-11T00:00:00.000Z,12-15,15.25,88
2020-07-11T00:00:00.000Z,16-19,20.46,119
2020-07-12T00:00:00.000Z,0-4,4.43,46
2020-07-12T00:00:00.000Z,5-11,8.56,123
2020-07-12T00:00:00.000Z,12-15,12.26,91
2020-07-12T00:00:00.000Z,16-19,18.09,124
2020-07-13T00:00:00.000Z,0-4,6.97,47
2020-07-13T00:00:00.000Z,5-11,13.16,131
2020-07-13T00:00:00.000Z,12-15,15.25,95
2020-07-13T00:00:00.000Z,16-19,30.61,134
2020-07-14T00:00:00.000Z,0-4,6.97,49
2020-07-14T00:00:00.000Z,5-11,11.71,135
2020-07-14T00:00:00.000Z,12-15,16.98,96
2020-07-14T00:00:00.000Z,16-19,28.41,135
2020-07-15T00:00:00.000Z,0-4,9.37,54
2020-07-15T00:00:00.000Z,5-11,13.89,142
2020-07-15T00:00:00.000Z,12-15,22.33,102
2020-07-15T00:00:00.000Z,16-19,33.48,147
2020-07-16T00:00:00.000Z,0-4,12.03,59
2020-07-16T00:00:00.000Z,5-11,13,144
2020-07-16T00:00:00.000Z,12-15,22.49,109
2020-07-16T00:00:00.000Z,16-19,31.79,156
2020-07-17T00:00:00.000Z,0-4,11.4,64
2020-07-17T00:00:00.000Z,5-11,13.49,147
2020-07-17T00:00:00.000Z,12-15,16.67,110
2020-07-17T00:00:00.000Z,16-19,26.38,159
2020-07-18T00:00:00.000Z,0-4,10.26,69
2020-07-18T00:00:00.000Z,5-11,12.11,152
2020-07-18T00:00:00.000Z,12-15,15.72,110
2020-07-18T00:00:00.000Z,16-19,22.66,161
2020-07-19T00:00:00.000Z,0-4,6.21,71
2020-07-19T00:00:00.000Z,5-11,6.06,147
2020-07-19T00:00:00.000Z,12-15,9.12,107
2020-07-19T00:00:00.000Z,16-19,14.21,158
2020-07-20T00:00:00.000Z,0-4,10.64,75
2020-07-20T00:00:00.000Z,5-11,12.6,146
2020-07-20T00:00:00.000Z,12-15,20.13,112
2020-07-20T00:00:00.000Z,16-19,34.33,161
2020-07-21T00:00:00.000Z,0-4,13.55,82
2020-07-21T00:00:00.000Z,5-11,16.56,155
2020-07-21T00:00:00.000Z,12-15,21.7,116
2020-07-21T00:00:00.000Z,16-19,36.53,168
2020-07-22T00:00:00.000Z,0-4,15.33,89
2020-07-22T00:00:00.000Z,5-11,16.96,160
2020-07-22T00:00:00.000Z,12-15,22.17,116
2020-07-22T00:00:00.000Z,16-19,36.7,171
2020-07-23T00:00:00.000Z,0-4,12.92,90
2020-07-23T00:00:00.000Z,5-11,16.64,167
2020-07-23T00:00:00.000Z,12-15,21.54,115
2020-07-23T00:00:00.000Z,16-19,35.85,174
2020-07-24T00:00:00.000Z,0-4,16.72,96
2020-07-24T00:00:00.000Z,5-11,15.43,170
2020-07-24T00:00:00.000Z,12-15,18.71,117
2020-07-24T00:00:00.000Z,16-19,33.99,181
2020-07-25T00:00:00.000Z,0-4,7.73,93
2020-07-25T00:00:00.000Z,5-11,8.56,164
2020-07-25T00:00:00.000Z,12-15,11.79,113
2020-07-25T00:00:00.000Z,16-19,16.07,175
2020-07-26T00:00:00.000Z,0-4,8.23,96
2020-07-26T00:00:00.000Z,5-11,7.91,167
2020-07-26T00:00:00.000Z,12-15,10.38,114
2020-07-26T00:00:00.000Z,16-19,16.4,177
2020-07-27T00:00:00.000Z,0-4,13.94,99
2020-07-27T00:00:00.000Z,5-11,14.13,170
2020-07-27T00:00:00.000Z,12-15,20.6,115
2020-07-27T00:00:00.000Z,16-19,31.79,175
2020-07-28T00:00:00.000Z,0-4,13.43,99
2020-07-28T00:00:00.000Z,5-11,17.85,172
2020-07-28T00:00:00.000Z,12-15,22.96,116
2020-07-28T00:00:00.000Z,16-19,40.59,178
2020-07-29T00:00:00.000Z,0-4,15.71,100
2020-07-29T00:00:00.000Z,5-11,19.3,176
2020-07-29T00:00:00.000Z,12-15,21.38,115
2020-07-29T00:00:00.000Z,16-19,36.19,178
2020-07-30T00:00:00.000Z,0-4,16.09,103
2020-07-30T00:00:00.000Z,5-11,15.34,174
2020-07-30T00:00:00.000Z,12-15,18.55,113
2020-07-30T00:00:00.000Z,16-19,29.59,172
2020-07-31T00:00:00.000Z,0-4,10.64,96
2020-07-31T00:00:00.000Z,5-11,11.47,167
2020-07-31T00:00:00.000Z,12-15,12.74,107
2020-07-31T00:00:00.000Z,16-19,26.55,166
2020-08-01T00:00:00.000Z,0-4,4.69,93
2020-08-01T00:00:00.000Z,5-11,6.14,163
2020-08-01T00:00:00.000Z,12-15,6.6,102
2020-08-01T00:00:00.000Z,16-19,8.96,160
2020-08-02T00:00:00.000Z,0-4,3.67,88
2020-08-02T00:00:00.000Z,5-11,5.09,158
2020-08-02T00:00:00.000Z,12-15,5.19,98
2020-08-02T00:00:00.000Z,16-19,12.18,157
2020-08-03T00:00:00.000Z,0-4,14.06,88
2020-08-03T00:00:00.000Z,5-11,16.96,163
2020-08-03T00:00:00.000Z,12-15,21.07,98
2020-08-03T00:00:00.000Z,16-19,36.36,160
2020-08-04T00:00:00.000Z,0-4,9.88,84
2020-08-04T00:00:00.000Z,5-11,14.13,156
2020-08-04T00:00:00.000Z,12-15,19.65,95
2020-08-04T00:00:00.000Z,16-19,29.43,151
2020-08-05T00:00:00.000Z,0-4,11.15,79
2020-08-05T00:00:00.000Z,5-11,13.81,146
2020-08-05T00:00:00.000Z,12-15,19.03,93
2020-08-05T00:00:00.000Z,16-19,23,140
2020-08-06T00:00:00.000Z,0-4,14.32,77
2020-08-06T00:00:00.000Z,5-11,16.23,148
2020-08-06T00:00:00.000Z,12-15,17.3,92
2020-08-06T00:00:00.000Z,16-19,25.37,136
2020-08-07T00:00:00.000Z,0-4,13.17,80
2020-08-07T00:00:00.000Z,5-11,15.26,155
2020-08-07T00:00:00.000Z,12-15,21.07,99
2020-08-07T00:00:00.000Z,16-19,28.24,138
2020-08-08T00:00:00.000Z,0-4,4.56,79
2020-08-08T00:00:00.000Z,5-11,6.54,155
2020-08-08T00:00:00.000Z,12-15,7.23,100
2020-08-08T00:00:00.000Z,16-19,8.79,138
2020-08-09T00:00:00.000Z,0-4,5.7,82
2020-08-09T00:00:00.000Z,5-11,6.86,158
2020-08-09T00:00:00.000Z,12-15,11.79,106
2020-08-09T00:00:00.000Z,16-19,15.22,140
2020-08-10T00:00:00.000Z,0-4,13.43,81
2020-08-10T00:00:00.000Z,5-11,16.64,158
2020-08-10T00:00:00.000Z,12-15,18.71,104
2020-08-10T00:00:00.000Z,16-19,27.06,132
2020-08-11T00:00:00.000Z,0-4,11.15,82
2020-08-11T00:00:00.000Z,5-11,14.62,159
2020-08-11T00:00:00.000Z,12-15,18.24,103
2020-08-11T00:00:00.000Z,16-19,25.54,129
2020-08-12T00:00:00.000Z,0-4,10.77,82
2020-08-12T00:00:00.000Z,5-11,12.68,157
2020-08-12T00:00:00.000Z,12-15,16.35,100
2020-08-12T00:00:00.000Z,16-19,21.31,128
2020-08-13T00:00:00.000Z,0-4,12.54,80
2020-08-13T00:00:00.000Z,5-11,14.78,154
2020-08-13T00:00:00.000Z,12-15,17.93,101
2020-08-13T00:00:00.000Z,16-19,23.68,126
2020-08-14T00:00:00.000Z,0-4,11.27,78
2020-08-14T00:00:00.000Z,5-11,11.79,148
2020-08-14T00:00:00.000Z,12-15,15.1,95
2020-08-14T00:00:00.000Z,16-19,18.77,118
2020-08-15T00:00:00.000Z,0-4,4.81,78
2020-08-15T00:00:00.000Z,5-11,5.25,146
2020-08-15T00:00:00.000Z,12-15,8.65,97
2020-08-15T00:00:00.000Z,16-19,9.3,119
2020-08-16T00:00:00.000Z,0-4,6.33,79
2020-08-16T00:00:00.000Z,5-11,6.95,146
2020-08-16T00:00:00.000Z,12-15,12.11,97
2020-08-16T00:00:00.000Z,16-19,13.7,117
2020-08-17T00:00:00.000Z,0-4,12.03,77
2020-08-17T00:00:00.000Z,5-11,12.84,139
2020-08-17T00:00:00.000Z,12-15,14.62,93
2020-08-17T00:00:00.000Z,16-19,23.51,114
2020-08-18T00:00:00.000Z,0-4,10.26,76
2020-08-18T00:00:00.000Z,5-11,12.36,135
2020-08-18T00:00:00.000Z,12-15,18.71,94
2020-08-18T00:00:00.000Z,16-19,26.89,115
2020-08-19T00:00:00.000Z,0-4,11.78,77
2020-08-19T00:00:00.000Z,5-11,12.68,135
2020-08-19T00:00:00.000Z,12-15,18.71,96
2020-08-19T00:00:00.000Z,16-19,28.07,121
2020-08-20T00:00:00.000Z,0-4,10.51,75
2020-08-20T00:00:00.000Z,5-11,10.26,127
2020-08-20T00:00:00.000Z,12-15,17.3,95
2020-08-20T00:00:00.000Z,16-19,22.15,120
2020-08-21T00:00:00.000Z,0-4,8.87,72
2020-08-21T00:00:00.000Z,5-11,10.34,125
2020-08-21T00:00:00.000Z,12-15,16.98,97
2020-08-21T00:00:00.000Z,16-19,24.86,125
2020-08-22T00:00:00.000Z,0-4,7.09,75
2020-08-22T00:00:00.000Z,5-11,5.49,125
2020-08-22T00:00:00.000Z,12-15,7.7,96
2020-08-22T00:00:00.000Z,16-19,8.46,124
2020-08-23T00:00:00.000Z,0-4,4.05,72
2020-08-23T00:00:00.000Z,5-11,4.93,121
2020-08-23T00:00:00.000Z,12-15,8.02,92
2020-08-23T00:00:00.000Z,16-19,14.21,125
2020-08-24T00:00:00.000Z,0-4,11.78,72
2020-08-24T00:00:00.000Z,5-11,12.6,121
2020-08-24T00:00:00.000Z,12-15,15.72,93
2020-08-24T00:00:00.000Z,16-19,28.07,129
2020-08-25T00:00:00.000Z,0-4,14.06,76
2020-08-25T00:00:00.000Z,5-11,16.07,128
2020-08-25T00:00:00.000Z,12-15,18.55,93
2020-08-25T00:00:00.000Z,16-19,28.75,130
2020-08-26T00:00:00.000Z,0-4,11.02,76
2020-08-26T00:00:00.000Z,5-11,13.81,130
2020-08-26T00:00:00.000Z,12-15,21.38,96
2020-08-26T00:00:00.000Z,16-19,29.43,131
2020-08-27T00:00:00.000Z,0-4,14.57,80
2020-08-27T00:00:00.000Z,5-11,17.85,143
2020-08-27T00:00:00.000Z,12-15,24.21,102
2020-08-27T00:00:00.000Z,16-19,36.53,143
2020-08-28T00:00:00.000Z,0-4,13.43,85
2020-08-28T00:00:00.000Z,5-11,13.25,148
2020-08-28T00:00:00.000Z,12-15,22.8,107
2020-08-28T00:00:00.000Z,16-19,25.2,144
2020-08-29T00:00:00.000Z,0-4,6.33,84
2020-08-29T00:00:00.000Z,5-11,7.35,151
2020-08-29T00:00:00.000Z,12-15,9.12,108
2020-08-29T00:00:00.000Z,16-19,13.19,148
2020-08-30T00:00:00.000Z,0-4,6.59,87
2020-08-30T00:00:00.000Z,5-11,5.01,152
2020-08-30T00:00:00.000Z,12-15,11.16,111
2020-08-30T00:00:00.000Z,16-19,17.08,150
2020-08-31T00:00:00.000Z,0-4,15.46,91
2020-08-31T00:00:00.000Z,5-11,12.84,152
2020-08-31T00:00:00.000Z,12-15,20.76,116
2020-08-31T00:00:00.000Z,16-19,39.06,159
2020-09-01T00:00:00.000Z,0-4,12.41,90
2020-09-01T00:00:00.000Z,5-11,13.49,147
2020-09-01T00:00:00.000Z,12-15,21.7,119
2020-09-01T00:00:00.000Z,16-19,73.73,197
2020-09-02T00:00:00.000Z,0-4,13.81,93
2020-09-02T00:00:00.000Z,5-11,18.82,156
2020-09-02T00:00:00.000Z,12-15,35.38,131
2020-09-02T00:00:00.000Z,16-19,119.73,274
2020-09-03T00:00:00.000Z,0-4,16.72,95
2020-09-03T00:00:00.000Z,5-11,17.12,155
2020-09-03T00:00:00.000Z,12-15,39,145
2020-09-03T00:00:00.000Z,16-19,72.72,304
2020-09-04T00:00:00.000Z,0-4,13.68,95
2020-09-04T00:00:00.000Z,5-11,16.48,161
2020-09-04T00:00:00.000Z,12-15,33.33,154
2020-09-04T00:00:00.000Z,16-19,82.02,352
2020-09-05T00:00:00.000Z,0-4,9.5,99
2020-09-05T00:00:00.000Z,5-11,9.45,164
2020-09-05T00:00:00.000Z,12-15,16.82,161
2020-09-05T00:00:00.000Z,16-19,33.15,369
2020-09-06T00:00:00.000Z,0-4,11.27,104
2020-09-06T00:00:00.000Z,5-11,13,179
2020-09-06T00:00:00.000Z,12-15,21.07,170
2020-09-06T00:00:00.000Z,16-19,69.84,414
2020-09-07T00:00:00.000Z,0-4,19.51,109
2020-09-07T00:00:00.000Z,5-11,23.83,198
2020-09-07T00:00:00.000Z,12-15,40.25,188
2020-09-07T00:00:00.000Z,16-19,88.44,455
2020-09-08T00:00:00.000Z,0-4,19.51,117
2020-09-08T00:00:00.000Z,5-11,22.94,215
2020-09-08T00:00:00.000Z,12-15,44.5,209
2020-09-08T00:00:00.000Z,16-19,96.73,475
2020-09-09T00:00:00.000Z,0-4,19.38,123
2020-09-09T00:00:00.000Z,5-11,26.25,228
2020-09-09T00:00:00.000Z,12-15,59.12,230
2020-09-09T00:00:00.000Z,16-19,126.33,480
2020-09-10T00:00:00.000Z,0-4,31.8,140
2020-09-10T00:00:00.000Z,5-11,31.5,253
2020-09-10T00:00:00.000Z,12-15,51.57,242
2020-09-10T00:00:00.000Z,16-19,99.94,503
2020-09-11T00:00:00.000Z,0-4,29.39,158
2020-09-11T00:00:00.000Z,5-11,32.55,282
2020-09-11T00:00:00.000Z,12-15,56.92,263
2020-09-11T00:00:00.000Z,16-19,77.79,500
2020-09-12T00:00:00.000Z,0-4,20.14,170
2020-09-12T00:00:00.000Z,5-11,21.97,304
2020-09-12T00:00:00.000Z,12-15,33.49,278
2020-09-12T00:00:00.000Z,16-19,75.93,536
2020-09-13T00:00:00.000Z,0-4,21.92,182
2020-09-13T00:00:00.000Z,5-11,26.25,327
2020-09-13T00:00:00.000Z,12-15,39.62,295
2020-09-13T00:00:00.000Z,16-19,65.61,532
2020-09-14T00:00:00.000Z,0-4,31.42,195
2020-09-14T00:00:00.000Z,5-11,35.54,348
2020-09-14T00:00:00.000Z,12-15,55.19,309
2020-09-14T00:00:00.000Z,16-19,116.52,556
2020-09-15T00:00:00.000Z,0-4,36.99,215
2020-09-15T00:00:00.000Z,5-11,42.8,383
2020-09-15T00:00:00.000Z,12-15,68.24,330
2020-09-15T00:00:00.000Z,16-19,135.8,589
2020-09-16T00:00:00.000Z,0-4,31.16,228
2020-09-16T00:00:00.000Z,5-11,40.06,408
2020-09-16T00:00:00.000Z,12-15,60.85,332
2020-09-16T00:00:00.000Z,16-19,90.14,559
2020-09-17T00:00:00.000Z,0-4,36.74,234
2020-09-17T00:00:00.000Z,5-11,44.02,430
2020-09-17T00:00:00.000Z,12-15,73.43,352
2020-09-17T00:00:00.000Z,16-19,102.65,561
2020-09-18T00:00:00.000Z,0-4,33.7,239
2020-09-18T00:00:00.000Z,5-11,43.69,449
2020-09-18T00:00:00.000Z,12-15,71.07,365
2020-09-18T00:00:00.000Z,16-19,129.2,604
2020-09-19T00:00:00.000Z,0-4,28.88,249
2020-09-19T00:00:00.000Z,5-11,30.77,465
2020-09-19T00:00:00.000Z,12-15,46.86,377
2020-09-19T00:00:00.000Z,16-19,71.7,601
2020-09-20T00:00:00.000Z,0-4,13.3,239
2020-09-20T00:00:00.000Z,5-11,18.01,450
2020-09-20T00:00:00.000Z,12-15,27.05,365
2020-09-20T00:00:00.000Z,16-19,33.31,573
2020-09-21T00:00:00.000Z,0-4,19.64,226
2020-09-21T00:00:00.000Z,5-11,29.64,440
2020-09-21T00:00:00.000Z,12-15,37.74,350
2020-09-21T00:00:00.000Z,16-19,62.06,527
2020-09-22T00:00:00.000Z,0-4,34.33,223
2020-09-22T00:00:00.000Z,5-11,51.85,456
2020-09-22T00:00:00.000Z,12-15,93.56,373
2020-09-22T00:00:00.000Z,16-19,144.25,535
2020-09-23T00:00:00.000Z,0-4,37.75,230
2020-09-23T00:00:00.000Z,5-11,50.64,475
2020-09-23T00:00:00.000Z,12-15,96.55,405
2020-09-23T00:00:00.000Z,16-19,129.37,568
2020-09-24T00:00:00.000Z,0-4,40.41,234
2020-09-24T00:00:00.000Z,5-11,56.7,497
2020-09-24T00:00:00.000Z,12-15,103.62,432
2020-09-24T00:00:00.000Z,16-19,188.05,640
2020-09-25T00:00:00.000Z,0-4,42.06,244
2020-09-25T00:00:00.000Z,5-11,52.42,513
2020-09-25T00:00:00.000Z,12-15,105.98,464
2020-09-25T00:00:00.000Z,16-19,216.46,714
2020-09-26T00:00:00.000Z,0-4,33.82,249
2020-09-26T00:00:00.000Z,5-11,44.98,538
2020-09-26T00:00:00.000Z,12-15,81.29,495
2020-09-26T00:00:00.000Z,16-19,109.41,745
2020-09-27T00:00:00.000Z,0-4,20.78,258
2020-09-27T00:00:00.000Z,5-11,22.45,546
2020-09-27T00:00:00.000Z,12-15,37.74,505
2020-09-27T00:00:00.000Z,16-19,53.44,762
2020-09-28T00:00:00.000Z,0-4,7.09,243
2020-09-28T00:00:00.000Z,5-11,9.37,510
2020-09-28T00:00:00.000Z,12-15,13.37,483
2020-09-28T00:00:00.000Z,16-19,13.02,721
2020-09-29T00:00:00.000Z,0-4,24.7,233
2020-09-29T00:00:00.000Z,5-11,36.59,483
2020-09-29T00:00:00.000Z,12-15,65.1,457
2020-09-29T00:00:00.000Z,16-19,92.84,678
2020-09-30T00:00:00.000Z,0-4,49.03,245
2020-09-30T00:00:00.000Z,5-11,72.77,522
2020-09-30T00:00:00.000Z,12-15,118.56,477
2020-09-30T00:00:00.000Z,16-19,200.56,738
2020-10-01T00:00:00.000Z,0-4,40.92,246
2020-10-01T00:00:00.000Z,5-11,59.12,526
2020-10-01T00:00:00.000Z,12-15,89.16,464
2020-10-01T00:00:00.000Z,16-19,148.65,704
2020-10-02T00:00:00.000Z,0-4,38.13,241
2020-10-02T00:00:00.000Z,5-11,60.9,541
2020-10-02T00:00:00.000Z,12-15,88.53,448
2020-10-02T00:00:00.000Z,16-19,131.74,633
2020-10-03T00:00:00.000Z,0-4,17.36,223
2020-10-03T00:00:00.000Z,5-11,22.53,501
2020-10-03T00:00:00.000Z,12-15,26.1,398
2020-10-03T00:00:00.000Z,16-19,35.85,571
2020-10-04T00:00:00.000Z,0-4,19.64,222
2020-10-04T00:00:00.000Z,5-11,20.43,498
2020-10-04T00:00:00.000Z,12-15,35.69,396
2020-10-04T00:00:00.000Z,16-19,41.94,561
2020-10-05T00:00:00.000Z,0-4,38,256
2020-10-05T00:00:00.000Z,5-11,45.71,562
2020-10-05T00:00:00.000Z,12-15,73.12,450
2020-10-05T00:00:00.000Z,16-19,109.75,643
2020-10-06T00:00:00.000Z,0-4,36.86,270
2020-10-06T00:00:00.000Z,5-11,41.27,570
2020-10-06T00:00:00.000Z,12-15,52.68,439
2020-10-06T00:00:00.000Z,16-19,85.06,636
2020-10-07T00:00:00.000Z,0-4,31.92,251
2020-10-07T00:00:00.000Z,5-11,36.83,507
2020-10-07T00:00:00.000Z,12-15,51.1,378
2020-10-07T00:00:00.000Z,16-19,63.75,521
2020-10-08T00:00:00.000Z,0-4,28.88,237
2020-10-08T00:00:00.000Z,5-11,32.55,460
2020-10-08T00:00:00.000Z,12-15,44.34,337
2020-10-08T00:00:00.000Z,16-19,58.17,444
2020-10-09T00:00:00.000Z,0-4,23.44,221
2020-10-09T00:00:00.000Z,5-11,24.63,396
2020-10-09T00:00:00.000Z,12-15,38.52,292
2020-10-09T00:00:00.000Z,16-19,61.39,385
2020-10-10T00:00:00.000Z,0-4,8.99,211
2020-10-10T00:00:00.000Z,5-11,7.59,369
2020-10-10T00:00:00.000Z,12-15,10.06,277
2020-10-10T00:00:00.000Z,16-19,11.16,364
2020-10-11T00:00:00.000Z,0-4,11.27,202
2020-10-11T00:00:00.000Z,5-11,13.41,357
2020-10-11T00:00:00.000Z,12-15,18.4,261
2020-10-11T00:00:00.000Z,16-19,25.03,350
2020-10-12T00:00:00.000Z,0-4,29.77,193
2020-10-12T00:00:00.000Z,5-11,26.81,323
2020-10-12T00:00:00.000Z,12-15,36.32,228
2020-10-12T00:00:00.000Z,16-19,67.98,314
2020-10-13T00:00:00.000Z,0-4,17.86,171
2020-10-13T00:00:00.000Z,5-11,18.74,284
2020-10-13T00:00:00.000Z,12-15,25.32,203
2020-10-13T00:00:00.000Z,16-19,39.57,276
2020-10-14T00:00:00.000Z,0-4,19.64,157
2020-10-14T00:00:00.000Z,5-11,18.09,250
2020-10-14T00:00:00.000Z,12-15,21.54,176
2020-10-14T00:00:00.000Z,16-19,34.16,251
2020-10-15T00:00:00.000Z,0-4,15.84,143
2020-10-15T00:00:00.000Z,5-11,14.54,219
2020-10-15T00:00:00.000Z,12-15,21.7,156
2020-10-15T00:00:00.000Z,16-19,24.18,222
2020-10-16T00:00:00.000Z,0-4,12.79,131
2020-10-16T00:00:00.000Z,5-11,11.55,195
2020-10-16T00:00:00.000Z,12-15,14.31,134
2020-10-16T00:00:00.000Z,16-19,24.86,191
2020-10-17T00:00:00.000Z,0-4,3.29,124
2020-10-17T00:00:00.000Z,5-11,2.1,186
2020-10-17T00:00:00.000Z,12-15,2.83,127
2020-10-17T00:00:00.000Z,16-19,3.21,185
2020-10-18T00:00:00.000Z,0-4,5.95,118
2020-10-18T00:00:00.000Z,5-11,5.9,172
2020-10-18T00:00:00.000Z,12-15,9.43,119
2020-10-18T00:00:00.000Z,16-19,14.71,176
2020-10-19T00:00:00.000Z,0-4,11.65,98
2020-10-19T00:00:00.000Z,5-11,9.61,142
2020-10-19T00:00:00.000Z,12-15,15.25,100
2020-10-19T00:00:00.000Z,16-19,29.76,144
2020-10-20T00:00:00.000Z,0-4,8.87,88
2020-10-20T00:00:00.000Z,5-11,8.8,124
2020-10-20T00:00:00.000Z,12-15,13.37,89
2020-10-20T00:00:00.000Z,16-19,30.1,136
2020-10-21T00:00:00.000Z,0-4,10.26,77
2020-10-21T00:00:00.000Z,5-11,8.88,108
2020-10-21T00:00:00.000Z,12-15,13.84,82
2020-10-21T00:00:00.000Z,16-19,24.01,127
2020-10-22T00:00:00.000Z,0-4,7.47,68
2020-10-22T00:00:00.000Z,5-11,8.08,97
2020-10-22T00:00:00.000Z,12-15,12.74,74
2020-10-22T00:00:00.000Z,16-19,17.08,121
2020-10-23T00:00:00.000Z,0-4,6.84,61
2020-10-23T00:00:00.000Z,5-11,6.06,87
2020-10-23T00:00:00.000Z,12-15,10.06,70
2020-10-23T00:00:00.000Z,16-19,15.56,113
2020-10-24T00:00:00.000Z,0-4,1.52,59
2020-10-24T00:00:00.000Z,5-11,1.37,86
2020-10-24T00:00:00.000Z,12-15,2.04,69
2020-10-24T00:00:00.000Z,16-19,1.86,112
2020-10-25T00:00:00.000Z,0-4,4.56,57
2020-10-25T00:00:00.000Z,5-11,3.15,81
2020-10-25T00:00:00.000Z,12-15,5.98,66
2020-10-25T00:00:00.000Z,16-19,6.93,105
2020-10-26T00:00:00.000Z,0-4,5.07,50
2020-10-26T00:00:00.000Z,5-11,6.3,75
2020-10-26T00:00:00.000Z,12-15,6.29,58
2020-10-26T00:00:00.000Z,16-19,15.73,94
2020-10-27T00:00:00.000Z,0-4,8.87,50
2020-10-27T00:00:00.000Z,5-11,6.7,71
2020-10-27T00:00:00.000Z,12-15,7.86,53
2020-10-27T00:00:00.000Z,16-19,16.4,82
2020-10-28T00:00:00.000Z,0-4,6.46,46
2020-10-28T00:00:00.000Z,5-11,5.17,65
2020-10-28T00:00:00.000Z,12-15,7.23,47
2020-10-28T00:00:00.000Z,16-19,12.85,73
2020-10-29T00:00:00.000Z,0-4,5.83,44
2020-10-29T00:00:00.000Z,5-11,5.33,60
2020-10-29T00:00:00.000Z,12-15,5.66,41
2020-10-29T00:00:00.000Z,16-19,7.61,65
2020-10-30T00:00:00.000Z,0-4,5.19,42
2020-10-30T00:00:00.000Z,5-11,4.2,57
2020-10-30T00:00:00.000Z,12-15,7.55,38
2020-10-30T00:00:00.000Z,16-19,9.64,60
2020-10-31T00:00:00.000Z,0-4,1.77,42
2020-10-31T00:00:00.000Z,5-11,0.81,56
2020-10-31T00:00:00.000Z,12-15,1.73,38
2020-10-31T00:00:00.000Z,16-19,1.52,59
2020-11-01T00:00:00.000Z,0-4,5.07,43
2020-11-01T00:00:00.000Z,5-11,3.88,57
2020-11-01T00:00:00.000Z,12-15,4.4,37
2020-11-01T00:00:00.000Z,16-19,8.96,61
2020-11-02T00:00:00.000Z,0-4,7.6,46
2020-11-02T00:00:00.000Z,5-11,5.01,55
2020-11-02T00:00:00.000Z,12-15,7.08,37
2020-11-02T00:00:00.000Z,16-19,9.81,56
2020-11-03T00:00:00.000Z,0-4,9.37,46
2020-11-03T00:00:00.000Z,5-11,5.33,52
2020-11-03T00:00:00.000Z,12-15,6.92,36
2020-11-03T00:00:00.000Z,16-19,11.33,52
2020-11-04T00:00:00.000Z,0-4,4.18,44
2020-11-04T00:00:00.000Z,5-11,4.77,51
2020-11-04T00:00:00.000Z,12-15,7.39,37
2020-11-04T00:00:00.000Z,16-19,12.01,51
2020-11-05T00:00:00.000Z,0-4,3.8,41
2020-11-05T00:00:00.000Z,5-11,3.47,48
2020-11-05T00:00:00.000Z,12-15,5.82,37
2020-11-05T00:00:00.000Z,16-19,7.78,51
2020-11-06T00:00:00.000Z,0-4,4.43,40
2020-11-06T00:00:00.000Z,5-11,4.44,49
2020-11-06T00:00:00.000Z,12-15,5.98,35
2020-11-06T00:00:00.000Z,16-19,6.43,48
2020-11-07T00:00:00.000Z,0-4,1.27,40
2020-11-07T00:00:00.000Z,5-11,1.78,50
2020-11-07T00:00:00.000Z,12-15,1.89,35
2020-11-07T00:00:00.000Z,16-19,2.2,49
2020-11-08T00:00:00.000Z,0-4,2.53,37
2020-11-08T00:00:00.000Z,5-11,3.23,49
2020-11-08T00:00:00.000Z,12-15,4.56,36
2020-11-08T00:00:00.000Z,16-19,8.96,49
2020-11-09T00:00:00.000Z,0-4,5.83,35
2020-11-09T00:00:00.000Z,5-11,4.6,48
2020-11-09T00:00:00.000Z,12-15,7.08,36
2020-11-09T00:00:00.000Z,16-19,8.62,48
2020-11-10T00:00:00.000Z,0-4,3.93,29
2020-11-10T00:00:00.000Z,5-11,4.44,47
2020-11-10T00:00:00.000Z,12-15,8.65,37
2020-11-10T00:00:00.000Z,16-19,9.13,46
2020-11-11T00:00:00.000Z,0-4,4.94,30
2020-11-11T00:00:00.000Z,5-11,5.49,48
2020-11-11T00:00:00.000Z,12-15,7.08,37
2020-11-11T00:00:00.000Z,16-19,10.32,45
2020-11-12T00:00:00.000Z,0-4,5.57,32
2020-11-12T00:00:00.000Z,5-11,7.91,56
2020-11-12T00:00:00.000Z,12-15,6.92,38
2020-11-12T00:00:00.000Z,16-19,8.96,46
2020-11-13T00:00:00.000Z,0-4,3.8,31
2020-11-13T00:00:00.000Z,5-11,7.43,61
2020-11-13T00:00:00.000Z,12-15,6.45,38
2020-11-13T00:00:00.000Z,16-19,10.15,49
2020-11-14T00:00:00.000Z,0-4,1.77,32
2020-11-14T00:00:00.000Z,5-11,2.02,62
2020-11-14T00:00:00.000Z,12-15,3.46,40
2020-11-14T00:00:00.000Z,16-19,3.55,50
2020-11-15T00:00:00.000Z,0-4,2.41,31
2020-11-15T00:00:00.000Z,5-11,5.25,65
2020-11-15T00:00:00.000Z,12-15,4.87,40
2020-11-15T00:00:00.000Z,16-19,6.76,48
2020-11-16T00:00:00.000Z,0-4,4.94,30
2020-11-16T00:00:00.000Z,5-11,5.98,68
