section,female,male,period
0-9,"{'amount': 3, 'percentage': 0.6}","{'amount': 4, 'percentage': 0.8}",חודש אחרון
0-9,"{'amount': 55, 'percentage': 0.5}","{'amount': 80, 'percentage': 0.7}",שנה
0-9,"{'amount': 73, 'percentage': 0.3}","{'amount': 111, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 37, 'percentage': 0.5}","{'amount': 54, 'percentage': 0.8}",6 חודשים
0-9,"{'amount': 16, 'percentage': 0.6}","{'amount': 24, 'percentage': 0.8}",3 חודשים
10-19,"{'amount': 1, 'percentage': 0.2}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
10-19,"{'amount': 8, 'percentage': 0.3}","{'amount': 6, 'percentage': 0.2}",3 חודשים
10-19,"{'amount': 34, 'percentage': 0.3}","{'amount': 41, 'percentage': 0.3}",שנה
10-19,"{'amount': 16, 'percentage': 0.2}","{'amount': 26, 'percentage': 0.4}",6 חודשים
10-19,"{'amount': 77, 'percentage': 0.3}","{'amount': 77, 'percentage': 0.3}",מתחילת קורונה
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
20-29,"{'amount': 98, 'percentage': 0.8}","{'amount': 90, 'percentage': 0.7}",שנה
20-29,"{'amount': 272, 'percentage': 0.9}","{'amount': 240, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 28, 'percentage': 0.4}","{'amount': 40, 'percentage': 0.6}",6 חודשים
20-29,"{'amount': 7, 'percentage': 0.2}","{'amount': 15, 'percentage': 0.5}",3 חודשים
30-39,"{'amount': 5, 'percentage': 1}","{'amount': 3, 'percentage': 0.6}",חודש אחרון
30-39,"{'amount': 222, 'percentage': 1.8}","{'amount': 216, 'percentage': 1.8}",שנה
30-39,"{'amount': 593, 'percentage': 2.1}","{'amount': 625, 'percentage': 2.2}",מתחילת קורונה
30-39,"{'amount': 70, 'percentage': 1}","{'amount': 61, 'percentage': 0.9}",6 חודשים
30-39,"{'amount': 24, 'percentage': 0.8}","{'amount': 28, 'percentage': 1}",3 חודשים
40-49,"{'amount': 5, 'percentage': 1}","{'amount': 8, 'percentage': 1.6}",חודש אחרון
40-49,"{'amount': 334, 'percentage': 2.8}","{'amount': 462, 'percentage': 3.8}",שנה
40-49,"{'amount': 969, 'percentage': 3.4}","{'amount': 1396, 'percentage': 4.8}",מתחילת קורונה
40-49,"{'amount': 90, 'percentage': 1.3}","{'amount': 144, 'percentage': 2.1}",6 חודשים
40-49,"{'amount': 35, 'percentage': 1.2}","{'amount': 56, 'percentage': 1.9}",3 חודשים
50-59,"{'amount': 11, 'percentage': 2.2}","{'amount': 18, 'percentage': 3.6}",חודש אחרון
50-59,"{'amount': 71, 'percentage': 2.4}","{'amount': 127, 'percentage': 4.4}",3 חודשים
50-59,"{'amount': 528, 'percentage': 4.4}","{'amount': 708, 'percentage': 5.9}",שנה
50-59,"{'amount': 207, 'percentage': 3}","{'amount': 304, 'percentage': 4.5}",6 חודשים
50-59,"{'amount': 1569, 'percentage': 5.4}","{'amount': 2221, 'percentage': 7.7}",מתחילת קורונה
60-69,"{'amount': 32, 'percentage': 6.5}","{'amount': 41, 'percentage': 8.3}",חודש אחרון
60-69,"{'amount': 880, 'percentage': 7.3}","{'amount': 1171, 'percentage': 9.7}",שנה
60-69,"{'amount': 2213, 'percentage': 7.7}","{'amount': 3262, 'percentage': 11.3}",מתחילת קורונה
60-69,"{'amount': 433, 'percentage': 6.4}","{'amount': 602, 'percentage': 8.9}",6 חודשים
60-69,"{'amount': 186, 'percentage': 6.4}","{'amount': 252, 'percentage': 8.7}",3 חודשים
70-79,"{'amount': 40, 'percentage': 8.1}","{'amount': 75, 'percentage': 15.1}",חודש אחרון
70-79,"{'amount': 318, 'percentage': 11}","{'amount': 418, 'percentage': 14.4}",3 חודשים
70-79,"{'amount': 1207, 'percentage': 10}","{'amount': 1535, 'percentage': 12.7}",שנה
70-79,"{'amount': 713, 'percentage': 10.5}","{'amount': 942, 'percentage': 13.9}",6 חודשים
70-79,"{'amount': 2773, 'percentage': 9.6}","{'amount': 3647, 'percentage': 12.7}",מתחילת קורונה
80-89,"{'amount': 72, 'percentage': 14.5}","{'amount': 64, 'percentage': 12.9}",חודש אחרון
80-89,"{'amount': 1567, 'percentage': 13}","{'amount': 1511, 'percentage': 12.5}",שנה
80-89,"{'amount': 3142, 'percentage': 10.9}","{'amount': 3025, 'percentage': 10.5}",מתחילת קורונה
80-89,"{'amount': 1043, 'percentage': 15.4}","{'amount': 1008, 'percentage': 14.8}",6 חודשים
80-89,"{'amount': 413, 'percentage': 14.2}","{'amount': 440, 'percentage': 15.2}",3 חודשים
90+,"{'amount': 59, 'percentage': 11.9}","{'amount': 51, 'percentage': 10.3}",חודש אחרון
90+,"{'amount': 799, 'percentage': 6.6}","{'amount': 546, 'percentage': 4.5}",שנה
90+,"{'amount': 1517, 'percentage': 5.3}","{'amount': 1022, 'percentage': 3.5}",מתחילת קורונה
90+,"{'amount': 552, 'percentage': 8.1}","{'amount': 424, 'percentage': 6.2}",6 חודשים
90+,"{'amount': 238, 'percentage': 8.2}","{'amount': 219, 'percentage': 7.5}",3 חודשים
