day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3412
2021-07-02T00:00:00.000Z,3778
2021-07-03T00:00:00.000Z,3845
2021-07-04T00:00:00.000Z,8212
2021-07-05T00:00:00.000Z,12305
2021-07-06T00:00:00.000Z,16668
2021-07-07T00:00:00.000Z,20756
2021-07-08T00:00:00.000Z,24434
2021-07-09T00:00:00.000Z,24836
2021-07-10T00:00:00.000Z,24915
2021-07-11T00:00:00.000Z,29490
2021-07-12T00:00:00.000Z,33996
2021-07-13T00:00:00.000Z,38434
2021-07-14T00:00:00.000Z,42523
2021-07-15T00:00:00.000Z,46215
2021-07-16T00:00:00.000Z,46632
2021-07-17T00:00:00.000Z,46709
2021-07-18T00:00:00.000Z,49057
2021-07-19T00:00:00.000Z,52977
2021-07-20T00:00:00.000Z,56187
2021-07-21T00:00:00.000Z,59006
2021-07-22T00:00:00.000Z,61611
2021-07-23T00:00:00.000Z,61901
2021-07-24T00:00:00.000Z,61984
2021-07-25T00:00:00.000Z,66339
2021-07-26T00:00:00.000Z,71046
2021-07-27T00:00:00.000Z,74917
2021-07-28T00:00:00.000Z,78754
2021-07-29T00:00:00.000Z,82137
2021-07-30T00:00:00.000Z,82455
2021-07-31T00:00:00.000Z,82555
2021-08-01T00:00:00.000Z,86597
2021-08-02T00:00:00.000Z,90260
2021-08-03T00:00:00.000Z,93806
2021-08-04T00:00:00.000Z,97212
2021-08-05T00:00:00.000Z,100217
2021-08-06T00:00:00.000Z,100523
2021-08-07T00:00:00.000Z,100593
2021-08-08T00:00:00.000Z,104921
2021-08-09T00:00:00.000Z,108990
2021-08-10T00:00:00.000Z,112900
2021-08-11T00:00:00.000Z,116826
2021-08-12T00:00:00.000Z,120191
2021-08-13T00:00:00.000Z,120556
2021-08-14T00:00:00.000Z,120638
2021-08-15T00:00:00.000Z,124780
2021-08-16T00:00:00.000Z,129111
2021-08-17T00:00:00.000Z,133471
2021-08-18T00:00:00.000Z,137335
2021-08-19T00:00:00.000Z,140452
2021-08-20T00:00:00.000Z,140751
2021-08-21T00:00:00.000Z,140850
2021-08-22T00:00:00.000Z,144770
2021-08-23T00:00:00.000Z,148869
2021-08-24T00:00:00.000Z,152545
2021-08-25T00:00:00.000Z,155923
2021-08-26T00:00:00.000Z,158784
2021-08-27T00:00:00.000Z,159161
2021-08-28T00:00:00.000Z,159271
2021-08-29T00:00:00.000Z,163172
2021-08-30T00:00:00.000Z,166897
2021-08-31T00:00:00.000Z,170017
2021-09-01T00:00:00.000Z,172772
2021-09-02T00:00:00.000Z,175977
2021-09-03T00:00:00.000Z,176428
2021-09-04T00:00:00.000Z,176505
2021-09-05T00:00:00.000Z,180388
2021-09-06T00:00:00.000Z,181035
2021-09-07T00:00:00.000Z,181630
2021-09-08T00:00:00.000Z,182156
2021-09-09T00:00:00.000Z,186057
2021-09-10T00:00:00.000Z,186646
2021-09-11T00:00:00.000Z,186830
2021-09-12T00:00:00.000Z,196233
2021-09-13T00:00:00.000Z,209828
2021-09-14T00:00:00.000Z,226691
2021-09-15T00:00:00.000Z,233231
2021-09-16T00:00:00.000Z,234598
2021-09-17T00:00:00.000Z,240850
2021-09-18T00:00:00.000Z,242151
2021-09-19T00:00:00.000Z,266438
2021-09-20T00:00:00.000Z,277469
2021-09-21T00:00:00.000Z,280173
2021-09-22T00:00:00.000Z,295478
2021-09-23T00:00:00.000Z,314421
2021-09-24T00:00:00.000Z,323028
2021-09-25T00:00:00.000Z,324984
2021-09-26T00:00:00.000Z,348858
2021-09-27T00:00:00.000Z,364370
2021-09-28T00:00:00.000Z,367549
2021-09-29T00:00:00.000Z,399269
2021-09-30T00:00:00.000Z,433567
2021-10-01T00:00:00.000Z,445161
2021-10-02T00:00:00.000Z,447853
2021-10-03T00:00:00.000Z,492640
