name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
בית אל,5.8,צהוב,21.9,0.2089552238805,0.30000000000000004, קטן מ-15 ,צהוב,2022-03-21T00:00:00.000Z,67.75,61.26,44.38,
עפרה,6.1,כתום,51.7,0.2222222222222,0.6000000000000001,16,כתום,2022-03-21T00:00:00.000Z,78.40,72.07,53.22,51.7
סלמה,3.1,צהוב,2.9,0.0037878787878,0, קטן מ-15 ,ירוק,2022-03-21T00:00:00.000Z,68.67,58.84,35.80,
יאנוח-ג'ת,7.9,צהוב,26.5,0.2549019607843,0.8, קטן מ-15 ,אדום,2022-03-21T00:00:00.000Z,73.60,61.62,41.22,
אלעד,3.1,ירוק,4.5,0.0610465116279,1,23,ירוק,2022-03-21T00:00:00.000Z,38.74,28.01,14.60,4.7
מעלה עירון,4.3,צהוב,18.2,0.0386597938144,0.33333333333329995,27,ירוק,2022-03-21T00:00:00.000Z,62.35,51.74,27.87,17.6
צור יצחק,8.3,כתום,103.3,0.2387543252595,0.7894736842104999,60,אדום,2022-03-21T00:00:00.000Z,76.54,72.44,52.83,91.1
אל סייד,4.5,ירוק,3.3,0.1,0, קטן מ-15 ,ירוק,2022-03-21T00:00:00.000Z,9.99,8.14,2.34,
בית שאן,7.7,כתום,73.2,0.2149659863945,1.3965517241379,185,אדום,2022-03-21T00:00:00.000Z,74.33,68.16,48.46,97.5
זכרון יעקב,8.8,אדום,109.3,0.1904100069492,0.5297619047619,245,אדום,2022-03-21T00:00:00.000Z,80.73,76.93,62.17,104.2
יהוד,8.4,אדום,99.7,0.1637717121588,0.46568627450980005,266,אדום,2022-03-21T00:00:00.000Z,82.18,77.63,62.24,88.7
קרית ביאליק,9.3,אדום,103.5,0.2415189873417,0.42715231788069996,401,אדום,2022-03-21T00:00:00.000Z,81.50,77.80,62.67,96.3
קרית ים,7,כתום,53.8,0.1659807956104,0.03414634146340001,196,כתום,2022-03-21T00:00:00.000Z,77.60,73.86,58.20,49.8
הוד השרון,8.7,אדום,139.6,0.1746858168761,0.5452991452991001,835,אדום,2022-03-21T00:00:00.000Z,83.32,80.37,65.30,128.9
בנימינה-גבעת עדה,8.3,אדום,132.7,0.2060123784261,0.33333333333329995,204,אדום,2022-03-21T00:00:00.000Z,78.75,75.22,59.03,127.7
יקנעם עילית,9.7,אדום,120.9,0.2240282685512,0.7218934911242001,242,אדום,2022-03-21T00:00:00.000Z,80.94,77.55,61.73,100.6
כפר כמא,10,כתום,82.4,0.2931034482758,-0.0967741935484,35,אדום,2022-03-21T00:00:00.000Z,73.85,69.99,55.15,103.1
אטרש (שבט),3.6,אפור,8.3,0.06,0, קטן מ-15 ,ירוק,2022-03-21T00:00:00.000Z,10.03,8.23,2.64,
רומת הייב,4.2,ירוק,4.8,0.0121457489878,0, קטן מ-15 ,ירוק,2022-03-21T00:00:00.000Z,58.78,51.96,26.96,
חריש,8.5,אדום,77.5,0.2373134328358,0.3571428571427999,150,אדום,2022-03-21T00:00:00.000Z,60.64,55.75,38.52,76.5
מתן,10,כתום,209.4,0.2375366568914,0.6521739130434001,66,אדום,2022-03-21T00:00:00.000Z,84.71,81.90,66.39,181.8
קצר א-סר,4.4,ירוק,7.7,0.0194174757281,0, קטן מ-15 ,ירוק,2022-03-21T00:00:00.000Z,18.19,16.80,7.00,
"כפר חב""ד",5.8,צהוב,22.3,0.0945945945945,0.5,18,צהוב,2022-03-21T00:00:00.000Z,51.54,41.74,25.85,26.7
קודייראת א-צאנע(שבט),3.3,אפור,0.0,0,0, 0 ,ירוק,2022-03-21T00:00:00.000Z,8.33,7.00,1.92,0.0
כסרא-סמיע,5.6,ירוק,10.0,0.0948275862068,0, קטן מ-15 ,צהוב,2022-03-21T00:00:00.000Z,71.52,60.88,35.36,
טירת כרמל,8.5,כתום,90.2,0.2227356746765,0.7109375,218,אדום,2022-03-21T00:00:00.000Z,78.35,74.06,57.50,89.8
