gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,שנה,337010,11.5,5,0.1,22,0.9,78,0.6
זכר,0-9,מתחילת קורונה,405285,10.8,7,0.1,30,0.5,104,0.4
זכר,0-9,חודש אחרון,23197,9.1,0,0,7,1.5,12,0.9
זכר,0-9,6 חודשים,278345,11,4,0.1,19,1.2,58,0.8
זכר,0-9,3 חודשים,260411,10.8,4,0.2,16,1.4,48,0.8
נקבה,0-9,מתחילת קורונה,316557,8.4,4,0,15,0.3,70,0.2
נקבה,0-9,חודש אחרון,17090,6.7,0,0,4,0.9,10,0.7
נקבה,0-9,6 חודשים,209825,8.3,1,0,8,0.5,41,0.5
נקבה,0-9,שנה,260691,8.9,2,0,9,0.4,56,0.5
נקבה,0-9,3 חודשים,193337,8,1,0,8,0.7,33,0.6
זכר,10-19,שנה,313247,10.7,5,0.1,12,0.5,39,0.3
זכר,10-19,חודש אחרון,21562,8.4,1,0.2,3,0.7,6,0.4
זכר,10-19,3 חודשים,256373,10.6,4,0.2,7,0.6,21,0.4
זכר,10-19,6 חודשים,268993,10.7,5,0.2,11,0.7,29,0.4
זכר,10-19,מתחילת קורונה,409125,10.9,7,0.1,21,0.4,70,0.2
נקבה,10-19,6 חודשים,256129,10.2,3,0.1,13,0.8,21,0.3
נקבה,10-19,מתחילת קורונה,381862,10.2,7,0.1,21,0.4,61,0.2
נקבה,10-19,חודש אחרון,20457,8,0,0,2,0.4,5,0.4
נקבה,10-19,3 חודשים,242554,10,2,0.1,9,0.8,13,0.2
נקבה,10-19,שנה,299210,10.2,4,0.1,15,0.6,30,0.2
זכר,20-29,שנה,160933,5.5,7,0.2,29,1.2,97,0.8
זכר,20-29,מתחילת קורונה,231778,6.2,23,0.2,51,0.9,212,0.8
זכר,20-29,חודש אחרון,13789,5.4,0,0,3,0.7,8,0.6
זכר,20-29,6 חודשים,134591,5.3,2,0.1,20,1.2,53,0.7
זכר,20-29,3 חודשים,130138,5.4,1,0,10,0.9,38,0.7
נקבה,20-29,מתחילת קורונה,322707,8.6,22,0.2,55,0.9,246,0.9
נקבה,20-29,חודש אחרון,21051,8.2,0,0,1,0.2,3,0.2
נקבה,20-29,3 חודשים,200658,8.3,5,0.2,10,0.9,22,0.4
נקבה,20-29,6 חודשים,208051,8.3,7,0.3,16,1,54,0.7
נקבה,20-29,שנה,240458,8.2,9,0.2,22,0.9,100,0.8
זכר,30-39,3 חודשים,138338,5.7,9,0.4,25,2.1,51,0.9
זכר,30-39,שנה,168635,5.7,25,0.6,48,1.9,228,1.9
זכר,30-39,מתחילת קורונה,221239,5.9,51,0.5,95,1.6,570,2
זכר,30-39,חודש אחרון,16266,6.4,2,0.5,16,3.5,11,0.8
זכר,30-39,6 חודשים,143351,5.7,13,0.5,33,2,107,1.4
נקבה,30-39,שנה,257132,8.8,16,0.4,48,1.9,236,2
נקבה,30-39,מתחילת קורונה,318261,8.5,36,0.3,93,1.6,551,2
נקבה,30-39,חודש אחרון,23093,9,1,0.2,6,1.3,11,0.8
נקבה,30-39,6 חודשים,223115,8.9,7,0.3,22,1.3,110,1.5
נקבה,30-39,3 חודשים,214235,8.9,4,0.2,9,0.8,52,0.9
זכר,40-49,שנה,154138,5.2,54,1.2,115,4.6,486,4
זכר,40-49,מתחילת קורונה,198152,5.3,117,1.1,241,4.1,1310,4.7
זכר,40-49,חודש אחרון,15232,6,3,0.7,14,3.1,31,2.3
זכר,40-49,6 חודשים,133535,5.3,35,1.3,73,4.4,244,3.2
זכר,40-49,3 חודשים,129342,5.4,14,0.6,40,3.4,127,2.2
נקבה,40-49,חודש אחרון,22391,8.8,1,0.2,7,1.5,14,1
נקבה,40-49,מתחילת קורונה,278353,7.4,74,0.7,139,2.4,894,3.2
נקבה,40-49,3 חודשים,193938,8,9,0.4,18,1.5,69,1.2
נקבה,40-49,6 חודשים,199778,7.9,19,0.7,38,2.3,167,2.2
נקבה,40-49,שנה,225336,7.7,27,0.6,62,2.5,348,2.9
זכר,50-59,מתחילת קורונה,131348,3.5,371,3.6,531,9,2158,7.7
זכר,50-59,חודש אחרון,10409,4.1,12,2.8,38,8.3,64,4.7
זכר,50-59,3 חודשים,84834,3.5,48,2.2,88,7.6,268,4.6
זכר,50-59,6 חודשים,86906,3.4,89,3.2,150,9.1,416,5.5
זכר,50-59,שנה,98590,3.4,148,3.4,233,9.3,755,6.3
נקבה,50-59,מתחילת קורונה,180114,4.8,194,1.9,247,4.2,1501,5.4
נקבה,50-59,חודש אחרון,16231,6.4,4,0.9,13,2.9,35,2.6
נקבה,50-59,3 חודשים,124792,5.2,35,1.6,49,4.2,180,3.1
נקבה,50-59,6 חודשים,127544,5.1,53,1.9,79,4.8,310,4.1
נקבה,50-59,שנה,142020,4.8,84,1.9,130,5.2,566,4.7
זכר,60-69,שנה,66671,2.3,372,8.6,318,12.6,1177,9.8
זכר,60-69,מתחילת קורונה,88992,2.4,977,9.4,901,15.4,3193,11.4
זכר,60-69,חודש אחרון,7529,2.9,42,9.8,72,15.8,127,9.3
זכר,60-69,6 חודשים,59029,2.3,231,8.3,205,12.4,704,9.4
זכר,60-69,3 חודשים,57841,2.4,153,7,135,11.6,518,8.9
נקבה,60-69,מתחילת קורונה,114436,3,536,5.1,478,8.1,2129,7.6
נקבה,60-69,חודש אחרון,11198,4.4,26,6,44,9.6,89,6.5
נקבה,60-69,3 חודשים,80448,3.3,85,3.9,84,7.2,362,6.2
נקבה,60-69,6 חודשים,82200,3.3,145,5.2,143,8.7,512,6.8
נקבה,60-69,שנה,91087,3.1,265,6.1,232,9.2,879,7.3
זכר,70-79,6 חודשים,32920,1.3,361,13,230,13.9,969,12.9
זכר,70-79,מתחילת קורונה,48196,1.3,1581,15.1,1009,17.2,3664,13.1
זכר,70-79,חודש אחרון,4896,1.9,58,13.5,72,15.8,198,14.5
זכר,70-79,3 חודשים,32284,1.3,286,13.1,185,15.9,820,14.1
זכר,70-79,שנה,37072,1.3,586,13.5,361,14.3,1519,12.6
נקבה,70-79,שנה,44962,1.5,445,10.3,265,10.5,1207,10
