gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,6 חודשים,297996,11.8,5,0.2,19,1.1,58,0.7
זכר,0-9,3 חודשים,253212,11.2,4,0.2,14,1.3,41,0.8
זכר,0-9,שנה,335554,11.9,5,0.1,21,0.8,74,0.6
זכר,0-9,מתחילת קורונה,396057,11,7,0.1,28,0.5,99,0.4
זכר,0-9,חודש אחרון,116876,13.1,2,0.1,12,1.4,26,0.7
נקבה,0-9,6 חודשים,221740,8.8,1,0,7,0.4,38,0.4
נקבה,0-9,3 חודשים,182507,8.1,1,0.1,7,0.6,29,0.5
נקבה,0-9,שנה,253457,9,2,0,10,0.4,53,0.4
נקבה,0-9,חודש אחרון,79516,8.9,0,0,6,0.7,20,0.5
נקבה,0-9,מתחילת קורונה,302955,8.4,4,0,14,0.2,63,0.2
זכר,10-19,מתחילת קורונה,400542,11.1,7,0.1,23,0.4,70,0.3
זכר,10-19,3 חודשים,249030,11,4,0.2,9,0.8,22,0.4
זכר,10-19,שנה,310689,11,5,0.1,15,0.6,43,0.3
זכר,10-19,חודש אחרון,98043,11,2,0.1,8,1,11,0.3
זכר,10-19,6 חודשים,279686,11.1,5,0.2,14,0.8,32,0.4
נקבה,10-19,חודש אחרון,81546,9.1,1,0.1,5,0.6,7,0.2
נקבה,10-19,3 חודשים,228852,10.1,1,0.1,7,0.6,14,0.3
נקבה,10-19,מתחילת קורונה,365513,10.2,6,0.1,19,0.3,62,0.2
נקבה,10-19,6 חודשים,260053,10.3,2,0.1,12,0.7,25,0.3
נקבה,10-19,שנה,289072,10.2,3,0.1,14,0.5,37,0.3
זכר,20-29,6 חודשים,136425,5.4,5,0.2,18,1,68,0.8
זכר,20-29,חודש אחרון,40718,4.6,1,0.1,6,0.7,19,0.5
זכר,20-29,שנה,155714,5.5,10,0.2,34,1.3,122,0.9
זכר,20-29,מתחילת קורונה,223284,6.2,24,0.2,49,0.9,208,0.8
זכר,20-29,3 חודשים,122272,5.4,2,0.1,9,0.8,32,0.6
נקבה,20-29,מתחילת קורונה,307548,8.5,21,0.2,56,1,248,0.9
נקבה,20-29,שנה,230442,8.1,9,0.2,22,0.8,121,0.9
נקבה,20-29,3 חודשים,186385,8.2,5,0.3,12,1.1,23,0.4
נקבה,20-29,חודש אחרון,62642,7,4,0.3,10,1.2,12,0.3
נקבה,20-29,6 חודשים,206034,8.1,7,0.2,15,0.8,71,0.8
זכר,30-39,שנה,161419,5.7,27,0.6,53,2,278,2.1
זכר,30-39,מתחילת קורונה,211072,5.9,50,0.5,94,1.6,571,2.1
זכר,30-39,3 חודשים,128976,5.7,7,0.4,22,2,47,0.9
זכר,30-39,חודש אחרון,50782,5.7,4,0.3,17,2,33,0.9
זכר,30-39,6 חודשים,143154,5.7,17,0.6,37,2.1,164,1.9
נקבה,30-39,3 חודשים,199999,8.8,4,0.2,10,0.9,53,1
נקבה,30-39,שנה,246035,8.7,18,0.4,55,2.1,286,2.2
נקבה,30-39,6 חודשים,221871,8.8,12,0.4,27,1.5,156,1.8
נקבה,30-39,חודש אחרון,79262,8.9,4,0.3,7,0.8,29,0.8
נקבה,30-39,מתחילת קורונה,302818,8.4,35,0.3,89,1.5,546,2
זכר,40-49,6 חודשים,130964,5.2,41,1.3,84,4.7,339,4
זכר,40-49,מתחילת קורונה,188451,5.2,115,1.1,241,4.2,1306,4.7
זכר,40-49,3 חודשים,120390,5.3,16,0.8,44,4,124,2.3
זכר,40-49,חודש אחרון,47820,5.4,8,0.6,26,3.1,77,2.1
זכר,40-49,שנה,146640,5.2,63,1.4,135,5.1,602,4.6
נקבה,40-49,6 חודשים,193747,7.7,19,0.6,42,2.4,238,2.8
נקבה,40-49,3 חודשים,179764,7.9,10,0.5,20,1.8,74,1.4
נקבה,40-49,שנה,213191,7.5,35,0.8,70,2.6,436,3.4
נקבה,40-49,מתחילת קורונה,263330,7.3,74,0.7,138,2.4,894,3.2
נקבה,40-49,חודש אחרון,72215,8.1,4,0.3,13,1.6,41,1.1
זכר,50-59,שנה,93069,3.3,159,3.6,244,9.2,885,6.8
זכר,50-59,מתחילת קורונה,124595,3.5,366,3.6,518,9,2160,7.8
זכר,50-59,3 חודשים,78453,3.5,49,2.5,88,8,263,4.8
זכר,50-59,חודש אחרון,30271,3.4,28,2,63,7.6,179,4.8
זכר,50-59,6 חודשים,83328,3.3,101,3.3,160,9,537,6.3
נקבה,50-59,שנה,132800,4.7,95,2.1,141,5.3,678,5.2
נקבה,50-59,3 חודשים,114198,5,32,1.6,50,4.6,180,3.3
נקבה,50-59,מתחילת קורונה,169136,4.7,191,1.9,250,4.3,1496,5.4
נקבה,50-59,חודש אחרון,46448,5.2,20,1.5,36,4.3,117,3.2
נקבה,50-59,6 חודשים,120772,4.8,57,1.9,86,4.9,382,4.5
זכר,60-69,שנה,62176,2.2,379,8.5,338,12.8,1270,9.8
זכר,60-69,מתחילת קורונה,83788,2.3,946,9.3,887,15.4,3136,11.4
זכר,60-69,6 חודשים,55538,2.2,246,8,221,12.5,814,9.5
זכר,60-69,חודש אחרון,19347,2.2,82,6,103,12.4,316,8.6
זכר,60-69,3 חודשים,52844,2.3,127,6.4,128,11.7,482,8.8
נקבה,60-69,שנה,84659,3,273,6.1,241,9.1,989,7.6
נקבה,60-69,6 חודשים,76840,3,179,5.9,158,8.9,622,7.3
נקבה,60-69,3 חודשים,73196,3.2,76,3.8,75,6.8,350,6.4
נקבה,60-69,מתחילת קורונה,106893,3,524,5.1,465,8.1,2115,7.7
נקבה,60-69,חודש אחרון,29455,3.3,50,3.6,57,6.9,251,6.8
זכר,70-79,מתחילת קורונה,44690,1.2,1544,15.1,992,17.2,3593,13
זכר,70-79,חודש אחרון,10687,1.2,184,13.4,129,15.5,525,14.2
זכר,70-79,6 חודשים,30169,1.2,402,13.1,254,14.3,1046,12.3
זכר,70-79,שנה,33917,1.2,606,13.6,378,14.3,1558,12
זכר,70-79,3 חודשים,28847,1.3,253,12.7,170,15.5,758,13.9
נקבה,70-79,6 חודשים,36949,1.5,319,10.4,190,10.7,860,10.1
נקבה,70-79,חודש אחרון,14201,1.6,132,9.6,82,9.9,395,10.7
נקבה,70-79,מתחילת קורונה,52490,1.5,975,9.6,558,9.7,2615,9.5
נקבה,70-79,3 חודשים,35248,1.6,189,9.5,109,10,572,10.5
נקבה,70-79,שנה,41306,1.5,469,10.5,275,10.4,1284,9.9
זכר,80-89,חודש אחרון,4069,0.5,291,21.2,104,12.5,576,15.6
זכר,80-89,3 חודשים,10330,0.5,385,19.4,134,12.2,810,14.9
זכר,80-89,6 חודשים,10976,0.4,537,17.6,180,10.2,1043,12.2
זכר,80-89,מתחילת קורונה,17526,0.5,1791,17.6,612,10.6,2941,10.7
זכר,80-89,שנה,12670,0.4,765,17.2,257,9.7,1487,11.4
נקבה,80-89,חודש אחרון,6073,0.7,256,18.6,96,11.5,541,14.6
