Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose_cum,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2020-12-19T00:00:00.000Z,46,81,0,0,4,0,0,0,0,0,0,0,100
2020-12-20T00:00:00.000Z,7385,7466,0.08,0,4,0,0,0,0,0,0,0,100
2020-12-21T00:00:00.000Z,24910,32376,0.35,0,4,0,0,0,0,0,0,0,100
2020-12-22T00:00:00.000Z,44642,77018,0.83,0,4,0,0,0,0,0,0,0,100
2020-12-23T00:00:00.000Z,62900,139918,1.5,0,4,0,0,0,0,0,0,0,100
2020-12-24T00:00:00.000Z,73409,213327,2.29,0,4,0,0,0,0,0,0,0,100
2020-12-25T00:00:00.000Z,38503,251830,2.71,0,4,0,0,0,0,0,0,0,100
2020-12-26T00:00:00.000Z,32609,284439,3.06,0,4,0,0,0,0,0,0,0,100
2020-12-27T00:00:00.000Z,104548,388987,4.18,0,4,0,0,0,0,0,0,0,100
2020-12-28T00:00:00.000Z,134999,523986,5.63,0,4,0,0,0,0,0,0,0,100
2020-12-29T00:00:00.000Z,156259,680245,7.32,1,5,0,0,0,0,0,0,0,100
2020-12-30T00:00:00.000Z,153096,833341,8.96,0,5,0,0,0,0,0,0,0,100
2020-12-31T00:00:00.000Z,158526,991867,10.67,0,5,0,0,0,0,0,0,0,100
2021-01-01T00:00:00.000Z,71407,1063274,11.43,0,5,0,0,0,0,0,0,0,100
2021-01-02T00:00:00.000Z,71721,1134995,12.21,0,5,0,0,0,0,0,0,0,100
2021-01-03T00:00:00.000Z,149717,1284712,13.82,0,5,0,0,0,0,0,0,0,100
2021-01-04T00:00:00.000Z,152142,1436854,15.45,2,7,0,0,0,0,0,0,0,100
2021-01-05T00:00:00.000Z,125152,1562006,16.8,2,9,0,0,0,0,0,0,0,100
2021-01-06T00:00:00.000Z,103322,1665328,17.91,2,11,0,0,0,0,0,0,0,100
2021-01-07T00:00:00.000Z,116035,1781363,19.16,5,16,0,0,0,0,0,0,0,100
2021-01-08T00:00:00.000Z,66446,1847809,19.87,4,20,0,0,0,0,0,0,0,100
2021-01-09T00:00:00.000Z,44524,1892333,20.35,25,45,0,0,0,0,0,0,0,100
2021-01-10T00:00:00.000Z,37630,1929963,20.75,5993,6038,0.06,0,0,0,0,0,0,100
2021-01-11T00:00:00.000Z,21135,1951098,20.98,19254,25292,0.27,0,0,0,0,0,0,100
2021-01-12T00:00:00.000Z,24029,1975127,21.24,35660,60952,0.66,0,0,0,0,0,0,100
2021-01-13T00:00:00.000Z,52039,2027166,21.8,56860,117812,1.27,0,0,0,0,0,0,100
2021-01-14T00:00:00.000Z,56443,2083609,22.41,68825,186637,2.01,0,0,0,0,0,0,100
2021-01-15T00:00:00.000Z,30738,2114347,22.74,35926,222563,2.39,0,0,0,0,0,0,100
2021-01-16T00:00:00.000Z,29445,2143792,23.05,26003,248566,2.67,0,0,0,0,0,0,100
2021-01-17T00:00:00.000Z,68394,2212186,23.79,84576,333142,3.58,0,0,0,0,0.36,0,99.64
2021-01-18T00:00:00.000Z,69719,2281905,24.54,120384,453526,4.88,0,0,0,0,0.64,0,99.36
2021-01-19T00:00:00.000Z,72803,2354708,25.32,137786,591312,6.36,0,0,0,0,1.16,0,98.84
