section,female,male,period,order_period
0-9,"{'amount': 147594, 'percentage': 9.5}","{'amount': 148055, 'percentage': 9.5}",מתחילת קורונה,1
0-9,"{'amount': 15824, 'percentage': 7.1}","{'amount': 14720, 'percentage': 6.6}",חודש אחרון,5
0-9,"{'amount': 22688, 'percentage': 8.7}","{'amount': 21214, 'percentage': 8.1}",3 חודשים,4
0-9,"{'amount': 84413, 'percentage': 11.8}","{'amount': 83344, 'percentage': 11.6}",6 חודשים,3
0-9,"{'amount': 119266, 'percentage': 11.1}","{'amount': 118945, 'percentage': 11.1}",שנה,2
10-19,"{'amount': 36227, 'percentage': 13.8}","{'amount': 28140, 'percentage': 10.8}",3 חודשים,4
10-19,"{'amount': 129033, 'percentage': 12.1}","{'amount': 110522, 'percentage': 10.3}",שנה,2
10-19,"{'amount': 30675, 'percentage': 13.7}","{'amount': 23588, 'percentage': 10.6}",חודש אחרון,5
10-19,"{'amount': 176841, 'percentage': 11.3}","{'amount': 166617, 'percentage': 10.7}",מתחילת קורונה,1
10-19,"{'amount': 86717, 'percentage': 12.1}","{'amount': 73120, 'percentage': 10.2}",6 חודשים,3
20-29,"{'amount': 22765, 'percentage': 10.2}","{'amount': 16424, 'percentage': 7.3}",חודש אחרון,5
20-29,"{'amount': 61076, 'percentage': 8.5}","{'amount': 45230, 'percentage': 6.3}",6 חודשים,3
20-29,"{'amount': 24950, 'percentage': 9.5}","{'amount': 17588, 'percentage': 6.7}",3 חודשים,4
20-29,"{'amount': 144512, 'percentage': 9.3}","{'amount': 117109, 'percentage': 7.5}",מתחילת קורונה,1
20-29,"{'amount': 96105, 'percentage': 9}","{'amount': 72256, 'percentage': 6.8}",שנה,2
30-39,"{'amount': 18235, 'percentage': 8.2}","{'amount': 12815, 'percentage': 5.7}",חודש אחרון,5
30-39,"{'amount': 21207, 'percentage': 8.1}","{'amount': 14385, 'percentage': 5.5}",3 חודשים,4
30-39,"{'amount': 59107, 'percentage': 8.2}","{'amount': 41553, 'percentage': 5.8}",6 חודשים,3
30-39,"{'amount': 85309, 'percentage': 8}","{'amount': 63197, 'percentage': 5.9}",שנה,2
30-39,"{'amount': 121168, 'percentage': 7.8}","{'amount': 95507, 'percentage': 6.1}",מתחילת קורונה,1
40-49,"{'amount': 67622, 'percentage': 6.3}","{'amount': 52174, 'percentage': 4.9}",שנה,2
40-49,"{'amount': 46852, 'percentage': 6.5}","{'amount': 35080, 'percentage': 4.9}",6 חודשים,3
40-49,"{'amount': 19337, 'percentage': 7.4}","{'amount': 13270, 'percentage': 5.1}",3 חודשים,4
40-49,"{'amount': 17300, 'percentage': 7.7}","{'amount': 11841, 'percentage': 5.3}",חודש אחרון,5
40-49,"{'amount': 100857, 'percentage': 6.5}","{'amount': 80424, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 64938, 'percentage': 4.2}","{'amount': 54221, 'percentage': 3.5}",מתחילת קורונה,1
50-59,"{'amount': 10165, 'percentage': 4.5}","{'amount': 7724, 'percentage': 3.5}",חודש אחרון,5
50-59,"{'amount': 11003, 'percentage': 4.2}","{'amount': 8345, 'percentage': 3.2}",3 חודשים,4
50-59,"{'amount': 26337, 'percentage': 3.7}","{'amount': 20519, 'percentage': 2.9}",6 חודשים,3
50-59,"{'amount': 40156, 'percentage': 3.8}","{'amount': 32197, 'percentage': 3}",שנה,2
60-69,"{'amount': 7333, 'percentage': 2.8}","{'amount': 5925, 'percentage': 2.3}",3 חודשים,4
60-69,"{'amount': 40466, 'percentage': 2.6}","{'amount': 36630, 'percentage': 2.3}",מתחילת קורונה,1
60-69,"{'amount': 6737, 'percentage': 3}","{'amount': 5556, 'percentage': 2.5}",חודש אחרון,5
60-69,"{'amount': 16579, 'percentage': 2.3}","{'amount': 13607, 'percentage': 1.9}",6 חודשים,3
60-69,"{'amount': 24693, 'percentage': 2.3}","{'amount': 20536, 'percentage': 1.9}",שנה,2
70-79,"{'amount': 3726, 'percentage': 1.4}","{'amount': 3378, 'percentage': 1.3}",3 חודשים,4
70-79,"{'amount': 12859, 'percentage': 1.2}","{'amount': 10927, 'percentage': 1}",שנה,2
70-79,"{'amount': 3435, 'percentage': 1.5}","{'amount': 3159, 'percentage': 1.4}",חודש אחרון,5
70-79,"{'amount': 20687, 'percentage': 1.3}","{'amount': 19040, 'percentage': 1.2}",מתחילת קורונה,1
70-79,"{'amount': 8632, 'percentage': 1.2}","{'amount': 7512, 'percentage': 1}",6 חודשים,3
80-89,"{'amount': 3816, 'percentage': 0.5}","{'amount': 2917, 'percentage': 0.4}",6 חודשים,3
80-89,"{'amount': 1310, 'percentage': 0.5}","{'amount': 1002, 'percentage': 0.4}",3 חודשים,4
80-89,"{'amount': 1180, 'percentage': 0.5}","{'amount': 901, 'percentage': 0.4}",חודש אחרון,5
80-89,"{'amount': 6460, 'percentage': 0.6}","{'amount': 4618, 'percentage': 0.4}",שנה,2
80-89,"{'amount': 11042, 'percentage': 0.7}","{'amount': 8057, 'percentage': 0.5}",מתחילת קורונה,1
90+,"{'amount': 2010, 'percentage': 0.2}","{'amount': 1073, 'percentage': 0.1}",שנה,2
90+,"{'amount': 1108, 'percentage': 0.2}","{'amount': 622, 'percentage': 0.1}",6 חודשים,3
90+,"{'amount': 344, 'percentage': 0.1}","{'amount': 195, 'percentage': 0.1}",3 חודשים,4
90+,"{'amount': 303, 'percentage': 0.1}","{'amount': 177, 'percentage': 0.1}",חודש אחרון,5
90+,"{'amount': 3902, 'percentage': 0.3}","{'amount': 1927, 'percentage': 0.1}",מתחילת קורונה,1
