city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands
ירושלים,153762,3194,1948,48645,34
תל אביב - יפו,46988,1433,783,58292,31
אשדוד,41028,1101,638,18634,49
באר שבע,26322,1081,581,18642,55
בני ברק,60883,1016,540,6157,50
פתח תקווה,35633,1001,578,20963,40
נתניה,32799,913,484,17674,42
חיפה,27622,856,497,23693,31
טייבה,7428,854,592,10464,192
רהט,7277,839,521,7044,121
אום אל-פחם,9172,746,448,7054,131
ראשון לציון,26964,715,402,21898,29
נצרת,12135,703,404,10036,89
חולון,25566,687,414,15557,37
אשקלון,20379,682,365,10567,47
בית שמש,26645,583,354,4433,44
רחובות,19799,547,321,12482,39
טירה,4670,540,294,5813,200
בת ים,16849,512,286,10773,40
רמלה,14767,472,264,6244,62
לוד,13229,452,224,6609,57
טבריה,7539,437,257,3698,95
קלנסווה,3622,426,306,4466,182
מודיעין עילית,29146,420,246,1885,53
חדרה,13114,405,191,7059,42
טמרה,5743,399,193,4573,115
שפרעם,5582,384,265,4516,92
ראש העין,9487,383,253,6966,59
באקה אל-גרביה,4819,377,177,3089,126
רמת גן,14123,367,192,15401,24
ירכא,3084,344,208,3282,218
כפר קאסם,4684,342,207,3221,140
עראבה,3669,334,213,3988,125
קרית אונו,3667,332,42,4055,88
סח'נין,5956,332,206,4465,100
נתיבות,10598,318,193,2450,79
הרצליה,8319,299,142,12119,32
כפר קרע,2686,299,142,3279,154
עכו,7054,291,164,4567,57
ערערה,3136,289,157,2976,143
אילת,6014,281,142,4840,50
תל שבע,1238,272,148,1377,129
אלעד,15141,265,145,1723,55
כסיפה,1303,260,139,1222,142
מגאר,3374,253,147,3714,110
כפר סבא,8137,252,136,11178,26
חורה,1372,247,177,1489,134
עפולה,7278,245,126,3843,44
אופקים,7356,243,151,2225,72
דייר אל-אסד,2025,242,151,1966,189
כפר מנדא,2117,235,150,1756,113
קרית אתא,8449,235,127,4019,41
רעננה,7355,234,141,9853,31
מג'ד אל-כרום,2728,229,146,1856,147
אכסאל,2247,227,144,3139,150
יפיע,2936,227,115,2651,117
קרית גת,11687,222,126,3351,38
טורעאן,2153,220,94,2255,149
מעלה עירון,2795,208,94,1716,135
אור יהודה,7207,205,118,2590,59
לקיה,1227,204,107,1283,128
פרדס חנה-כרכור,5358,203,90,4679,48
ג'ת,1970,203,128,1873,164
ביתר עילית,14349,201,136,1125,32
ריינה,2335,198,120,2040,118
דימונה,4180,194,107,2625,54
יבנה,7644,193,118,4539,40
חריש,3331,188,101,1593,92
נהריה,6010,184,103,4227,30
ג'דיידה-מכר,3192,182,121,2399,87
שדרות,5113,181,113,2093,64
ג'סר א-זרקא,1483,179,100,2554,118
צפת,6779,172,105,1553,47
כרמיאל,4220,171,88,3651,37
