name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,100,25
אוגוסטה ויקטוריה,,,0
שמיר,,77.8900146484375,7
וולפסון,,79.2093734741211,7
זיו צפת,,87.03170013427734,4
הלל יפה,,87.3786392211914,14
נהריה,,,0
ברזילי,,,0
פוריה,,72.67605590820312,15
סוראסקי,,,0
בני ציון,,91.45496368408203,9
רבין ק. בילינסון,,89.39213562011719,26
סורוקה,,79.53964233398438,27
מאיר,,75.8354721069336,22
קפלן,,77.73851776123047,30
"רמב""ם",,85.34835815429688,19
הכרמל,,69.52965545654297,4
רבין ק. השרון,,54.35684585571289,11
הדסה עין כרם,,96.82539367675781,51
הסקוטי,,,0
המשפחה הקדושה,,,0
שערי צדק,,100.972053527832,9
לניאדו,,116.1559906005859,7
מעייני הישועה,,,0
אסותא אשדוד,,,6
שניידר,,,0
יוספטל,,50.76922988891602,1
סנט וינסנט,,,0
סנט ג'וזף,,,0
אל מקאסד,,,0
המרכזי בעמק,,72.63843536376953,12
