cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו ג'ווייעד (שבט),קטן מ-15,אין מידע,19,40.87,4.48,ירוק,4649
אבו גוש,קטן מ-15,אין מידע,31,39.43,5.15,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,20,13.98,3.55,ירוק,14306
אבן יהודה,קטן מ-15,אין מידע,51,36.34,5.54,צהוב,14036
אופקים,17,23.61,72,22.24,6.2,כתום,32378
אור יהודה,קטן מ-15,אין מידע,62,16.95,5.4,צהוב,36587
אור עקיבא,קטן מ-15,אין מידע,35,18.03,5.05,צהוב,19417
אורנית,קטן מ-15,אין מידע,21,23.31,5.12,צהוב,9010
אזור,קטן מ-15,אין מידע,34,25.70,6.2,כתום,13228
אילת,31,19.14,162,30.85,6.29,כתום,52507
אלקנה,קטן מ-15,אין מידע,25,63.15,8.14,אדום,3959
אעבלין,קטן מ-15,אין מידע,19,14.06,4.74,צהוב,13515
אריאל,קטן מ-15,אין מידע,55,26.84,6.84,כתום,20488
אשדוד,77,16.89,456,20.15,5.88,צהוב,226329
אשקלון,111,20.86,532,36.33,6.66,כתום,146442
באר יעקב,33,39.29,84,29.15,6.04,כתום,28818
באר שבע,156,19.43,803,38.12,6.23,כתום,210624
בית ג'ן,קטן מ-15,אין מידע,17,13.97,4.24,ירוק,12169
בית שאן,קטן מ-15,אין מידע,64,33.72,5.58,צהוב,18980
בית שמש,19,21.35,89,6.73,4.54,צהוב,132210
בני ברק,קטן מ-15,אין מידע,83,3.99,4.9,צהוב,208031
"בני עי""ש",קטן מ-15,אין מידע,21,30.43,6.71,כתום,6902
בנימינה-גבעת עדה,17,32.69,52,32.56,6.08,כתום,15971
בת ים,54,13.92,388,30.37,5.89,צהוב,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,18,8.44,3.24,ירוק,21331
גבעת זאב,קטן מ-15,אין מידע,22,11.46,5.16,צהוב,19205
גבעת שמואל,קטן מ-15,אין מידע,77,28.27,6.68,כתום,27236
גבעתיים,35,20.35,172,28.26,5.88,צהוב,60872
גדרה,30,36.59,82,28.47,6.47,כתום,28805
גן יבנה,16,25.40,63,26.37,6.54,כתום,23887
גני תקווה,קטן מ-15,אין מידע,63,29.29,5.63,צהוב,21508
דאלית אל-כרמל,קטן מ-15,אין מידע,20,11.20,3.8,ירוק,17862
דימונה,22,28.21,78,22.32,5.59,צהוב,34954
הוד השרון,37,19.07,194,29.96,5.28,צהוב,64755
הרצליה,69,17.21,401,40.42,5.98,צהוב,99208
זכרון יעקב,15,22.06,68,28.93,5.85,צהוב,23503
חדרה,37,17.29,214,21.63,6.1,כתום,98928
חולון,73,14.75,495,25.19,5.95,צהוב,196510
חיפה,126,13.31,947,33.23,5.86,צהוב,284981
חריש,15,33.33,45,22.95,6.01,כתום,19608
טבריה,20,14.71,136,29.77,5.28,צהוב,45686
טירת כרמל,קטן מ-15,אין מידע,69,28.41,6.47,כתום,24285
יבנה,29,27.10,107,21.50,5.54,צהוב,49759
יהוד,18,20.00,90,30.00,6.06,כתום,30003
יקנעם עילית,17,20.48,83,34.50,6.69,כתום,24061
ירוחם,קטן מ-15,אין מידע,21,19.66,5.71,צהוב,10680
ירושלים,233,17.18,1356,14.23,4.86,צהוב,952916
כוכב יאיר,קטן מ-15,אין מידע,26,29.76,7.37,כתום,8738
כפר יונה,16,23.88,67,25.63,6.17,כתום,26140
כפר סבא,57,16.91,337,33.15,6.13,כתום,101664
כפר תבור,קטן מ-15,אין מידע,24,54.53,6.53,כתום,4401
כרמיאל,קטן מ-15,אין מידע,120,25.98,5.93,צהוב,46190
להבים,קטן מ-15,אין מידע,27,40.66,5.88,צהוב,6641
לוד,34,24.29,140,17.33,5.23,צהוב,80786
מבשרת ציון,25,19.53,128,52.57,5.88,צהוב,24347
מגאר,קטן מ-15,אין מידע,25,10.74,4.28,ירוק,23271
מגדל העמק,קטן מ-15,אין מידע,62,24.04,5.35,צהוב,25790
מודיעין-מכבים-רעות,60,21.98,273,28.81,5.81,צהוב,94744
מזכרת בתיה,קטן מ-15,אין מידע,46,30.47,6.56,כתום,15095
מיתר,16,40.00,40,40.15,7.52,אדום,9963
מעיליא,קטן מ-15,אין מידע,21,64.71,5.68,צהוב,3245
מעלה אדומים,קטן מ-15,אין מידע,73,19.31,5.91,צהוב,37802
מעלות-תרשיחא,קטן מ-15,אין מידע,33,14.89,5.71,צהוב,22158
נהריה,33,23.91,138,23.32,6.1,כתום,59189
נוף הגליל,20,20.83,96,22.88,5.02,צהוב,41950
נס ציונה,37,31.09,119,23.55,5.64,צהוב,50532
נצרת,קטן מ-15,אין מידע,80,10.29,5.24,צהוב,77734
נשר,קטן מ-15,אין מידע,52,21.71,5.96,צהוב,23947
נתיבות,קטן מ-15,אין מידע,38,9.63,5.44,צהוב,39456
נתניה,85,19.10,445,19.90,5.24,צהוב,223562
סביון,קטן מ-15,אין מידע,18,44.50,5.55,צהוב,4045
סח'נין,קטן מ-15,אין מידע,20,6.21,3.72,ירוק,32220
עומר,קטן מ-15,אין מידע,19,25.10,5.63,צהוב,7569
עכו,17,15.18,112,22.62,5.93,צהוב,49517
עפולה,18,15.00,120,21.11,5.56,צהוב,56844
ערד,קטן מ-15,אין מידע,58,21.35,5.19,צהוב,27170
עתלית,קטן מ-15,אין מידע,21,21.61,4.25,ירוק,9716
פרדס חנה-כרכור,18,19.78,91,20.85,5.87,צהוב,43646
פרדסיה,קטן מ-15,אין מידע,25,37.61,6.5,כתום,6647
פתח תקווה,115,17.42,660,26.35,5.98,צהוב,250427
צור הדסה,קטן מ-15,אין מידע,33,28.51,5.34,צהוב,11575
צור יצחק,קטן מ-15,אין מידע,19,28.85,5.79,צהוב,6585
צפת,קטן מ-15,אין מידע,46,12.63,5.52,צהוב,36423
קדימה-צורן,26,39.39,66,29.06,6.19,כתום,22711
קיסריה,קטן מ-15,אין מידע,18,32.12,4.74,צהוב,5604
קצרין,קטן מ-15,אין מידע,26,34.63,7.72,אדום,7507
קרית אונו,33,21.85,151,37.03,5.98,צהוב,40778
קרית אתא,23,17.97,128,21.59,6.02,כתום,59291
קרית ביאליק,21,17.07,123,29.54,6.19,כתום,41645
קרית גת,16,14.95,107,18.27,5.89,צהוב,58550
קרית טבעון,קטן מ-15,אין מידע,41,22.45,5.17,צהוב,18266
קרית ים,17,17.17,99,25.13,6.23,כתום,39389
קרית מוצקין,18,14.17,127,27.94,6.56,כתום,45461
קרית מלאכי,קטן מ-15,אין מידע,52,21.36,6.02,כתום,24346
קרית עקרון,קטן מ-15,אין מידע,35,31.72,6.38,כתום,11034
קרית שמונה,קטן מ-15,אין מידע,83,36.94,6.82,כתום,22470
ראמה,קטן מ-15,אין מידע,27,34.78,5.8,צהוב,7763
ראש העין,30,18.63,161,23.91,5.77,צהוב,67337
ראשון לציון,116,18.65,622,24.31,5.63,צהוב,255891
רהט,קטן מ-15,אין מידע,22,2.99,1.15,ירוק,73671
רחובות,93,22.63,411,28.11,5.96,צהוב,146213
ריינה,קטן מ-15,אין מידע,16,8.36,4.51,צהוב,19134
רמלה,27,17.09,158,20.55,5.71,צהוב,76903
רמת גן,69,13.75,502,30.11,5.69,צהוב,166746
רמת השרון,42,26.42,159,33.49,5.47,צהוב,47482
רמת ישי,קטן מ-15,אין מידע,27,34.19,5.44,צהוב,7896
רעננה,59,19.47,303,39.37,6.6,כתום,76958
שדרות,23,20.91,110,38.06,6.29,כתום,28899
שוהם,קטן מ-15,אין מידע,60,28.53,6,כתום,21029
שלומי,קטן מ-15,אין מידע,16,23.75,6.91,כתום,6736
שפרעם,קטן מ-15,אין מידע,37,8.73,4.57,צהוב,42400
תל אביב - יפו,258,15.43,1672,33.37,5.66,צהוב,501015
תל מונד,קטן מ-15,אין מידע,45,33.43,5.88,צהוב,13461
