section,female,male,period
0-9,"{'amount': 217474, 'percentage': 8}","{'amount': 278948, 'percentage': 10.3}",6 חודשים
0-9,"{'amount': 8509, 'percentage': 5.2}","{'amount': 11128, 'percentage': 6.8}",חודש אחרון
0-9,"{'amount': 280764, 'percentage': 8.8}","{'amount': 348103, 'percentage': 10.9}",שנה
0-9,"{'amount': 103897, 'percentage': 8.1}","{'amount': 137739, 'percentage': 10.8}",3 חודשים
0-9,"{'amount': 338649, 'percentage': 8.4}","{'amount': 416466, 'percentage': 10.3}",מתחילת קורונה
10-19,"{'amount': 318850, 'percentage': 10}","{'amount': 320340, 'percentage': 10}",שנה
10-19,"{'amount': 266526, 'percentage': 9.8}","{'amount': 269378, 'percentage': 9.9}",6 חודשים
10-19,"{'amount': 7703, 'percentage': 4.7}","{'amount': 7985, 'percentage': 4.9}",חודש אחרון
10-19,"{'amount': 107897, 'percentage': 8.4}","{'amount': 115305, 'percentage': 9}",3 חודשים
10-19,"{'amount': 403659, 'percentage': 10}","{'amount': 416687, 'percentage': 10.3}",מתחילת קורונה
20-29,"{'amount': 95038, 'percentage': 7.4}","{'amount': 60503, 'percentage': 4.7}",3 חודשים
20-29,"{'amount': 224996, 'percentage': 8.3}","{'amount': 143917, 'percentage': 5.3}",6 חודשים
20-29,"{'amount': 10552, 'percentage': 6.4}","{'amount': 7445, 'percentage': 4.5}",חודש אחרון
20-29,"{'amount': 262687, 'percentage': 8.2}","{'amount': 172820, 'percentage': 5.4}",שנה
20-29,"{'amount': 346402, 'percentage': 8.6}","{'amount': 243522, 'percentage': 6}",מתחילת קורונה
30-39,"{'amount': 242926, 'percentage': 8.9}","{'amount': 155932, 'percentage': 5.7}",6 חודשים
30-39,"{'amount': 14718, 'percentage': 9}","{'amount': 10651, 'percentage': 6.5}",חודש אחרון
30-39,"{'amount': 283059, 'percentage': 8.8}","{'amount': 184137, 'percentage': 5.7}",שנה
30-39,"{'amount': 115509, 'percentage': 9}","{'amount': 75333, 'percentage': 5.9}",3 חודשים
30-39,"{'amount': 345434, 'percentage': 8.6}","{'amount': 236732, 'percentage': 5.9}",מתחילת קורונה
40-49,"{'amount': 221479, 'percentage': 8.2}","{'amount': 144911, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 14174, 'percentage': 8.6}","{'amount': 9854, 'percentage': 6}",חודש אחרון
40-49,"{'amount': 250925, 'percentage': 7.8}","{'amount': 167689, 'percentage': 5.2}",שנה
40-49,"{'amount': 107719, 'percentage': 8.4}","{'amount': 70425, 'percentage': 5.5}",3 חודשים
40-49,"{'amount': 305071, 'percentage': 7.6}","{'amount': 211676, 'percentage': 5.2}",מתחילת קורונה
50-59,"{'amount': 147288, 'percentage': 5.4}","{'amount': 97028, 'percentage': 3.6}",6 חודשים
50-59,"{'amount': 12523, 'percentage': 7.6}","{'amount': 7901, 'percentage': 4.8}",חודש אחרון
50-59,"{'amount': 202431, 'percentage': 5}","{'amount': 142431, 'percentage': 3.5}",מתחילת קורונה
50-59,"{'amount': 75806, 'percentage': 5.9}","{'amount': 47785, 'percentage': 3.7}",3 חודשים
50-59,"{'amount': 163608, 'percentage': 5.1}","{'amount': 109777, 'percentage': 3.4}",שנה
60-69,"{'amount': 99449, 'percentage': 3.7}","{'amount': 69415, 'percentage': 2.6}",6 חודשים
60-69,"{'amount': 53771, 'percentage': 4.2}","{'amount': 35215, 'percentage': 2.8}",3 חודשים
60-69,"{'amount': 11924, 'percentage': 7.3}","{'amount': 7746, 'percentage': 4.7}",חודש אחרון
60-69,"{'amount': 109405, 'percentage': 3.4}","{'amount': 77618, 'percentage': 2.4}",שנה
60-69,"{'amount': 133177, 'percentage': 3.3}","{'amount': 99988, 'percentage': 2.5}",מתחילת קורונה
70-79,"{'amount': 51382, 'percentage': 1.9}","{'amount': 41220, 'percentage': 1.5}",6 חודשים
70-79,"{'amount': 7995, 'percentage': 4.9}","{'amount': 6249, 'percentage': 3.8}",חודש אחרון
70-79,"{'amount': 68732, 'percentage': 1.7}","{'amount': 56769, 'percentage': 1.4}",מתחילת קורונה
70-79,"{'amount': 56716, 'percentage': 1.8}","{'amount': 45642, 'percentage': 1.4}",שנה
70-79,"{'amount': 29530, 'percentage': 2.3}","{'amount': 22690, 'percentage': 1.8}",3 חודשים
80-89,"{'amount': 20997, 'percentage': 0.8}","{'amount': 14619, 'percentage': 0.5}",6 חודשים
80-89,"{'amount': 11966, 'percentage': 0.9}","{'amount': 8300, 'percentage': 0.6}",3 חודשים
80-89,"{'amount': 3271, 'percentage': 2}","{'amount': 2364, 'percentage': 1.4}",חודש אחרון
80-89,"{'amount': 23694, 'percentage': 0.7}","{'amount': 16611, 'percentage': 0.5}",שנה
80-89,"{'amount': 30930, 'percentage': 0.8}","{'amount': 21615, 'percentage': 0.5}",מתחילת קורונה
90+,"{'amount': 6049, 'percentage': 0.2}","{'amount': 3083, 'percentage': 0.1}",6 חודשים
90+,"{'amount': 3270, 'percentage': 0.3}","{'amount': 1720, 'percentage': 0.1}",3 חודשים
90+,"{'amount': 919, 'percentage': 0.6}","{'amount': 477, 'percentage': 0.3}",חודש אחרון
90+,"{'amount': 6871, 'percentage': 0.2}","{'amount': 3517, 'percentage': 0.1}",שנה
90+,"{'amount': 9661, 'percentage': 0.2}","{'amount': 4796, 'percentage': 0.1}",מתחילת קורונה
