gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,40-49,3 חודשים,102240,8.5,4,0.2,14,1.3,54,1.2
זכר,50-59,6 חודשים,97041,3.6,70,2.7,116,8.1,307,4.5
זכר,50-59,שנה,109810,3.4,133,3.1,198,8.3,708,5.9
זכר,50-59,חודש אחרון,7542,4.8,3,2.2,17,8.2,24,3.5
זכר,50-59,מתחילת קורונה,142449,3.5,380,3.6,543,9,2221,7.7
זכר,50-59,3 חודשים,45531,3.8,40,2.3,77,7.4,204,4.4
נקבה,50-59,6 חודשים,147510,5.4,41,1.6,61,4.2,211,3.1
נקבה,50-59,שנה,163848,5.1,80,1.9,116,4.9,530,4.4
נקבה,50-59,חודש אחרון,11929,7.7,2,1.4,6,2.9,13,1.9
נקבה,50-59,מתחילת קורונה,202689,5,198,1.9,254,4.2,1563,5.4
נקבה,50-59,3 חודשים,72352,6,25,1.4,38,3.7,129,2.8
זכר,60-69,מתחילת קורונה,100041,2.5,990,9.3,921,15.3,3251,11.3
זכר,60-69,חודש אחרון,7424,4.8,4,2.9,29,13.9,51,7.4
זכר,60-69,3 חודשים,33917,2.8,120,6.8,128,12.3,393,8.5
זכר,60-69,6 חודשים,69474,2.6,186,7.2,172,12,594,8.7
זכר,60-69,שנה,77677,2.4,350,8.1,292,12.3,1159,9.6
נקבה,60-69,6 חודשים,99646,3.7,112,4.4,106,7.4,436,6.4
נקבה,60-69,שנה,109615,3.4,248,5.8,211,8.9,878,7.3
נקבה,60-69,חודש אחרון,11354,7.3,6,4.3,17,8.2,38,5.5
נקבה,60-69,מתחילת קורונה,133399,3.3,549,5.1,501,8.3,2203,7.7
נקבה,60-69,3 חודשים,51865,4.3,70,4,69,6.6,305,6.6
זכר,70-79,6 חודשים,41317,1.5,339,13.2,217,15.1,936,13.8
זכר,70-79,שנה,45747,1.4,597,13.9,357,15,1525,12.7
זכר,70-79,חודש אחרון,6037,3.9,17,12.3,33,15.9,100,14.6
זכר,70-79,מתחילת קורונה,56876,1.4,1622,15.2,1008,16.8,3637,12.7
זכר,70-79,3 חודשים,22102,1.8,241,13.7,165,15.9,660,14.3
נקבה,70-79,6 חודשים,51511,1.9,249,9.7,153,10.6,716,10.5
נקבה,70-79,שנה,56848,1.8,424,9.9,248,10.4,1203,10
נקבה,70-79,חודש אחרון,7698,4.9,13,9.4,19,9.1,64,9.3
נקבה,70-79,מתחילת קורונה,68866,1.7,1020,9.5,579,9.7,2760,9.6
נקבה,70-79,3 חודשים,28774,2.4,170,9.6,107,10.3,477,10.3
זכר,80-89,מתחילת קורונה,21673,0.5,1886,17.6,632,10.5,3007,10.5
זכר,80-89,חודש אחרון,2274,1.5,29,21,26,12.5,97,14.1
זכר,80-89,3 חודשים,8094,0.7,364,20.6,138,13.3,713,15.5
זכר,80-89,6 חודשים,14662,0.5,486,18.9,176,12.2,996,14.7
זכר,80-89,שנה,16663,0.5,774,18,258,10.8,1501,12.5
נקבה,80-89,6 חודשים,21026,0.8,458,17.8,143,10,1043,15.4
נקבה,80-89,שנה,23719,0.7,732,17,222,9.3,1558,12.9
נקבה,80-89,חודש אחרון,3168,2,22,15.9,19,9.1,110,16
נקבה,80-89,מתחילת קורונה,30948,0.8,1720,16.1,476,7.9,3135,10.9
נקבה,80-89,3 חודשים,11693,1,312,17.7,114,11,697,15.1
זכר,90+,חודש אחרון,467,0.3,23,16.7,6,2.9,69,10.1
זכר,90+,6 חודשים,3096,0.1,264,10.3,45,3.1,423,6.2
זכר,90+,מתחילת קורונה,4808,0.1,853,8,140,2.3,1017,3.5
זכר,90+,3 חודשים,1687,0.1,184,10.4,35,3.4,313,6.8
זכר,90+,שנה,3530,0.1,364,8.5,62,2.6,542,4.5
נקבה,90+,מתחילת קורונה,9666,0.2,1118,10.5,138,2.3,1505,5.2
נקבה,90+,חודש אחרון,877,0.6,16,11.6,10,4.8,70,10.2
נקבה,90+,3 חודשים,3190,0.3,197,11.2,38,3.7,374,8.1
נקבה,90+,6 חודשים,6053,0.2,294,11.4,49,3.4,543,8
נקבה,90+,שנה,6875,0.2,457,10.6,66,2.8,790,6.6
