name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,108.544303894043,27
אל מקאסד,,,0
וולפסון,,70.27818298339844,19
זיו צפת,,77.52161407470703,10
נהריה,,,0
ברזילי,,,0
בני ציון,,78.52194213867188,7
רבין ק. בילינסון,,79.88024139404297,15
מאיר,,82.9048843383789,30
קפלן,,92.23826599121094,20
המרכזי בעמק,,70.51724243164062,11
הדסה עין כרם,,99.338623046875,11
הסקוטי,,,0
לניאדו,,83.56546020507812,7
אוגוסטה ויקטוריה,,,0
"רמב""ם",,92.41802978515625,10
סוראסקי,,118.9581527709961,33
הכרמל,,79.14110565185547,2
הלל יפה,,86.99028778076172,6
המשפחה הקדושה,,,0
השרון ק. גולדה,,53.11203384399414,6
יוספטל,,50.76922988891602,5
מעייני הישועה,,,0
סורוקה,,76.36837768554688,15
סנט וינסנט,,,0
פוריה,,,0
שמיר,,67.00336456298828,7
שערי צדק,,96.47630310058594,7
סנט ג'וזף,,,0
אסותא אשדוד,,,0
