name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
בוקעאתא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,67.42549048974091,55.05466526883331,0.0
גבעת זאב,2.8,ירוק,3.1,0.0104011887072,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,50.68471752147878,44.321791200208274,
בת חפר,7.3,ירוק,47.4,0.0505263157894,1.5,29,ירוק,2021-07-29T00:00:00.000Z,81.41341417203486,77.5483137552103,54.9
בית אריה,3.6,ירוק,7.5,0.0129032258064,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,64.30175964058405,61.269187570198426,
ע'ג'ר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,49.183370452858206,46.510764662212324,0.0
ניצן,5.1,ירוק,19.7,0.0485436893203,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,59.93690851735016,54.77129337539432,
קרית ארבע,2.7,ירוק,1.4,0.0032467532467,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,51.40212360468283,47.19575279063436,
הושעיה,5.9,ירוק,57.4,0.020979020979,0.2, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,74.9162278602202,68.54954523695548,
בית ג'ן,2,צהוב,1.6,0.0043763676148,0, קטן מ-15 ,צהוב,2021-07-29T00:00:00.000Z,58.52576218259512,51.86950447859314,
עמנואל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,23.223319682004337,19.97109130330041,0.0
פסגות,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,56.598380181038586,51.54835636017151,0.0
דימונה,4.2,ירוק,9.4,0.0219707057256,2.3,35,ירוק,2021-07-29T00:00:00.000Z,73.64536247639755,69.37689534817189,10.0
מודיעין עילית,1.1,ירוק,0.6,0.0070224719101,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,27.47826086956522,18.82323072040622,
קרית ביאליק,5,ירוק,8.6,0.0166281755196,-0.25,53,ירוק,2021-07-29T00:00:00.000Z,72.43846800336175,69.3360547484692,12.7
חשמונאים,3.6,ירוק,3.7,0.0036764705882,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,99,94.1638608305275,
אבן יהודה,5,ירוק,10.7,0.0129757785467,-0.3181818181818999,26,ירוק,2021-07-29T00:00:00.000Z,74.58677685950413,71.04588201766884,18.5
אשקלון,5.9,ירוק,11.9,0.0266159695817,1.0232558139534,224,ירוק,2021-07-29T00:00:00.000Z,63.76517665696999,59.97118313052267,15.3
לפיד,4.2,ירוק,12.8,0.016304347826,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,82.98507462686567,79.48827292110875,
מבוא חורון,2.2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,44.92273730684327,39.771891096394405,0.0
שתולים,2.6,ירוק,9.6,0.0178571428571,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,65.50406115623507,60.72623029144768,
בועיינה-נוג'ידאת,5.1,ירוק,17.0,0.0259146341463,0.7,19,ירוק,2021-07-29T00:00:00.000Z,59.224852662071726,52.51223653980621,19.0
יד בנימין,5.5,ירוק,23.5,0.0293255131964,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,49.117439397505294,44.692868910331846,
עתלית,4.1,ירוק,8.2,0.0172413793103,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,59.94236311239193,57.34870317002881,
נופית,4,ירוק,11.5,0.0137614678899,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,83.80551301684534,80.93415007656968,
ביתר עילית,1.8,ירוק,0.8,0.0092165898617,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,24.71899114149143,19.17548982821345,
כפר האורנים,5.3,ירוק,7.6,0.01,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,75.7690846942651,72.57880744398025,
שילה,4.3,ירוק,8.7,0.0124223602484,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,39.98257839721254,36.86846689895471,
סח'נין,7.1,ירוק,26.4,0.0374627501064,7.5,90,ירוק,2021-07-29T00:00:00.000Z,60.85661080074488,53.47920546244569,27.9
שייח' דנון,2.2,צהוב,3.4,0.0059171597633,0, קטן מ-15 ,צהוב,2021-07-29T00:00:00.000Z,56.880108991825615,52.69073569482289,
קרית גת,7.1,ירוק,17.4,0.0488826815642,2.090909090909,126,ירוק,2021-07-29T00:00:00.000Z,57.59692570452605,53.212638770281806,21.5
עכו,7,ירוק,19.4,0.0304761904761,1.4615384615384,117,ירוק,2021-07-29T00:00:00.000Z,67.496011470808,62.95615647151484,23.6
זרזיר,2.3,ירוק,2.4,0.0096153846153,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,51.31054475178162,47.62652494262592,
כסרא-סמיע,5,צהוב,40.1,0.1299638989169,2.6,36,צהוב,2021-07-29T00:00:00.000Z,58.609935397638665,52.160837603029634,40.1
אלעד,4.3,ירוק,4.7,0.0290037831021,0.5333333333332999,29,ירוק,2021-07-29T00:00:00.000Z,29.266556863701986,23.09929034750605,5.9
רמת ישי,5.3,ירוק,16.5,0.0266940451745,0.3,17,ירוק,2021-07-29T00:00:00.000Z,74.65805471124621,72.04913880445795,21.5
נס ציונה,4.7,ירוק,9.5,0.0132413793103,-0.4782608695653,87,ירוק,2021-07-29T00:00:00.000Z,67.5453178184121,64.50961766801235,17.2
עפולה,7.7,ירוק,36.8,0.0525653923541,4.6486486486486,226,ירוק,2021-07-29T00:00:00.000Z,62.71550207585673,59.13552881570614,39.8
טלמון,4.3,ירוק,14.5,0.0236486486486,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,55.71013289036545,50.64368770764119,
נווה דניאל,3.2,צהוב,0.0,0,0, קטן מ-15 ,צהוב,2021-07-29T00:00:00.000Z,70.51724137931035,64.26724137931035,
קרית שמונה,4.2,ירוק,8.9,0.0228050171037,1,20,ירוק,2021-07-29T00:00:00.000Z,69.20338228749443,65.22029372496662,8.9
כפר אדומים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,59.5474730386974,55.00105730598435,0.0
גני מודיעין,4.5,ירוק,11.1,0.030303030303,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,29.42698706099815,26.395563770794823,
כפר ורדים,4.2,ירוק,10.9,0.0131868131868,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,80.5459508644222,77.47042766151047,
שדרות,6.3,ירוק,13.8,0.0332778702163,0.9047619047619,54,ירוק,2021-07-29T00:00:00.000Z,57.48987854251012,53.28558081594519,18.7
טירת כרמל,4.3,ירוק,6.2,0.015447991761,-0.4827586206897,24,ירוק,2021-07-29T00:00:00.000Z,67.7619929997941,64.5171916821083,9.9
עומר,4.5,ירוק,9.2,0.0125899280575,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,91.22737481833796,87.85836966574185,
הוואשלה (שבט),2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,8.595744680851064,7.531914893617022,0.0
גבע בנימין,4.2,ירוק,8.7,0.0287356321839,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,44.780267500434256,41.06305367378843,
ג'ש (גוש חלב),2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,65.8974358974359,61.057692307692314,0.0
נאעורה,2.5,ירוק,4.3,0.0128205128205,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,60.42643923240938,55.863539445628994,
בית אל,3,ירוק,1.7,0.006329113924,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,56.69929125885926,52.24434694566318,
מסעדה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,65.16644474034621,58.109187749667115,0.0
יאנוח-ג'ת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,60.26529108327192,53.01400147383936,0.0
עץ אפרים,4,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,56.477732793522264,52.55060728744939,
צור משה,4,ירוק,6.0,0.0066666666666,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,61.80283388604161,59.089538739825144,
בסמת טבעון,5.5,ירוק,15.0,0.0387096774193,0.2,16,ירוק,2021-07-29T00:00:00.000Z,51.5185601799775,48.031496062992126,20.0
פתח תקווה,5.6,ירוק,19.0,0.0286986342578,0.3610315186246,604,ירוק,2021-07-29T00:00:00.000Z,68.44230055065947,64.24347214956853,24.1
שערי תקווה,3.8,ירוק,14.9,0.0157894736842,-0.3333333333334,19,ירוק,2021-07-29T00:00:00.000Z,65.79599933873368,61.679616465531495,31.4
מרכז שפירא,4.2,ירוק,29.2,0.0443037974683,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,63.85994164235098,59.64985410587745,
צור הדסה,2.8,ירוק,3.5,0.007662835249,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,53.045356371490286,50.16846652267819,
לוד,6.7,ירוק,13.7,0.0259079343048,0.6086956521739,151,ירוק,2021-07-29T00:00:00.000Z,55.94781273983116,50.604065060777856,18.7
בנימינה-גבעת עדה,5.9,ירוק,18.8,0.0199335548172,0.7647058823529,39,ירוק,2021-07-29T00:00:00.000Z,67.33454386074762,64.59207313255276,24.4
מזרעה,3.6,צהוב,7.5,0.0141509433962,0, קטן מ-15 ,צהוב,2021-07-29T00:00:00.000Z,59.98502246630055,55.99101347978033,
אלעזר,2.9,ירוק,4.1,0.0074074074074,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,71.11928104575163,65.97222222222221,
אבו גוש,2.7,צהוב,3.8,0.0035885167464,0, קטן מ-15 ,צהוב,2021-07-29T00:00:00.000Z,76.55812770287459,66.64970745357415,
מעגלים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,51.88770571151985,46.85382381413359,0.0
טירה,5.3,ירוק,12.2,0.025641025641,2.3,37,ירוק,2021-07-29T00:00:00.000Z,54.27480349992585,48.513273023876614,13.7
כעביה-טבאש-חג'אג'רה,3.7,ירוק,10.7,0.0333333333333,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,50.383312533428416,45.65876270279907,
מעלה אדומים,3,ירוק,5.8,0.0149051490514,0.2222222222221999,24,ירוק,2021-07-29T00:00:00.000Z,69.77937675255278,64.50452357018148,6.3
שוהם,5.2,ירוק,11.9,0.0150462962962,-0.21875,32,ירוק,2021-07-29T00:00:00.000Z,83.31351942555519,79.55680251081839,15.2
מעיליא,2.9,ירוק,6.2,0.0140845070422,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,63.08166409861325,59.10631741140215,
מצפה יריחו,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,46.4327485380117,41.59844054580897,0.0
פוריידיס,2.5,ירוק,7.4,0.0172117039586,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,58.955279410670435,53.687030284991444,
טבריה,3.5,ירוק,5.0,0.0133101851851,-0.07999999999999996,33,ירוק,2021-07-29T00:00:00.000Z,57.083132688350915,52.998730464474896,7.2
דייר חנא,2.6,ירוק,2.9,0.0049751243781,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,60.3403767090544,53.64757625011951,
כפר כמא,4,ירוק,8.8,0.0193548387096,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,67.10836277974087,64.66431095406361,
אעבלין,4.4,ירוק,14.1,0.0374015748031,0.8999999999999999,19,ירוק,2021-07-29T00:00:00.000Z,57.60266370699223,52.497225305216425,14.1
אור עקיבא,5.4,ירוק,22.7,0.0416666666666,1.75,50,ירוק,2021-07-29T00:00:00.000Z,66.2409229026111,61.91481691301437,25.8
קצר א-סר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-07-29T00:00:00.000Z,10.371517027863778,9.791021671826625,0.0
צור יצחק,4,ירוק,7.6,0.0123456790123,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,56.476841305998484,54.03189066059225,
נוף איילון,3.6,ירוק,4.8,0.0082644628099,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,88.38095238095238,82.61904761904762,
חולון,6.6,ירוק,22.4,0.0340009315323,0.5017064846416,575,ירוק,2021-07-29T00:00:00.000Z,67.34008447407257,63.75909622919953,29.3
בית שמש,2.5,ירוק,1.9,0.0080463469584,0.08695652173909996,31,ירוק,2021-07-29T00:00:00.000Z,33.14877845851297,28.42977081915135,2.3
מודיעין-מכבים-רעות,4.7,ירוק,14.2,0.0170657157412,-0.03571428571430002,170,ירוק,2021-07-29T00:00:00.000Z,73.45161698893861,69.94427087731148,17.9
עוזייר,2.9,ירוק,3.0,0.006329113924,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,54.64009518143962,51.16002379535991,
אפרת,3.1,ירוק,5.3,0.007874015748,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,66.66374781085814,61.90017513134851,
אבו קורינאת (שבט),2,צהוב,0.0,0,0, 0 ,צהוב,2021-07-29T00:00:00.000Z,5.674823600060051,4.8040834709503075,0.0
נתיבות,7.4,ירוק,22.6,0.0582524271844,1.2820512820512,110,ירוק,2021-07-29T00:00:00.000Z,45.74462692619627,40.83029197080292,27.9
בית יצחק-שער חפר,4,ירוק,14.0,0.0116731517509,0, קטן מ-15 ,ירוק,2021-07-29T00:00:00.000Z,77.3320895522388,73.50746268656717,
נתניה,6.8,ירוק,33.9,0.0450900017822,0.8309178743961001,978,ירוק,2021-07-29T00:00:00.000Z,63.373471341283405,59.642962578613535,43.7
