name,coronaOccupancy,normalOccupancy,isolatedTeam
שיבא,,93.03797149658203,120
יוספטל,,38.46154022216797,9
שמיר,,65.20763397216797,74
וולפסון,,68.81405639648438,27
זיו צפת,,76.94524383544922,54
הלל יפה,,84.8543701171875,48
נהריה,,81.32780456542969,30
ברזילי,,76.66666412353516,41
פוריה,,65.63380432128906,32
סוראסקי,,99.4022216796875,83
בני ציון,,76.21247100830078,47
רבין ק. בילינסון,,81.556884765625,182
סורוקה,,69.41790008544922,85
מאיר,,76.09254455566406,74
קפלן,,89.89169311523438,85
"רמב""ם",,85.1546401977539,87
הכרמל,,70.14315032958984,66
השרון ק. גולדה,,65.14522552490234,51
הדסה עין כרם,,,167
הסקוטי,,99.24812316894531,14
המשפחה הקדושה,,,0
סנט ג'וזף,,,3
שערי צדק,,93.7346420288086,252
אל מקאסד,,,0
לניאדו,,88.57938385009766,89
אוגוסטה ויקטוריה,,,3
מעייני הישועה,,96.51898956298828,52
אסותא אשדוד,,,6
שניידר,,,0
סנט וינסנט,,41.79104614257813,7
המרכזי בעמק,,71.37931060791016,91
