averageInfected,begin_date,end_date,isCurrentWeek
24,2021-06-13T00:00:00.000Z,2021-06-19T00:00:00.000Z,False
142,2021-06-20T00:00:00.000Z,2021-06-26T00:00:00.000Z,False
263,2021-06-27T00:00:00.000Z,2021-07-03T00:00:00.000Z,False
458,2021-07-04T00:00:00.000Z,2021-07-07T00:00:00.000Z,True
