coronaOccupancy,isolatedTeam,name,normalOccupancy
35.06493506493507,18,שמיר (אסף הרופא),63.97306442260742
21.42857142857143,4,מעייני הישועה,
19.6969696969697,24,מאיר,84.06169891357422
19.6969696969697,41,"רמב""ם",85.97937774658203
14.92537313432836,42,הדסה עין כרם,104.7233505249023
14.499999999999998,77,שיבא,93.35443115234375
12.5,9,וולפסון,66.03221130371094
10.5,100,סוראסקי,97.60887908935547
10.16949152542373,0,"אסותא אשדוד בי""ח",
10,27,הלל יפה,76.50485229492188
10,27,שערי צדק,93.12039184570312
7.647058823529412,37,סורוקה,71.93744659423828
7.2727272727272725,26,לניאדו,1.392757654190064
6.666666666666667,3,המרכזי בעמק,77.5862045288086
3.448275862068966,13,ברזילי,59.63455200195313
1.724137931034483,11,בני ציון,71.82447814941406
1.666666666666667,11,זיו צפת,76.65705871582031
1.176470588235294,20,קפלן,102.8880844116211
0.5235602094240838,11,השרון ק. גולדה,47.30290603637695
0,2,הסקוטי,98.4000015258789
0,51,רבין ק. בילינסון,92.3353271484375
0,35,נהריה,85.7538070678711
0,0,יוספטל,49.23077011108398
0,1,אסותא ראשון לציון,
0,11,שניידר,88.60759735107422
0,9,הכרמל,66.66666412353516
0,0,אל מקאסד,
0,3,המשפחה הקדושה,155
0,0,הסהר האדום,
0,7,הר הצופים,76.73611450195312
0,1,הצרפתי,308.9552307128906
0,6,אסותא חיפה,
0,3,אסותא באר שבע,
0,0,אלישע,
0,0,אסותא רמת החייל,
0,8,פוריה,67.60563659667969
