Day_Date,vaccinated,vaccinated_cum,vaccinated_population_perc,vaccinated_seconde_dose,vaccinated_seconde_dose_cum,vaccinated_seconde_dose_population_perc,vaccinated_third_dose,vaccinated_third_dose_cum,vaccinated_third_dose_population_perc,vaccinated_fourth_dose_cum,vaccinated_validity_perc,vaccinated_expired_perc,not_vaccinated_perc
2021-01-23T00:00:00.000Z,39932,2579509,27.74,53566,1024050,11.01,0,0,0,0,3.89,0,96.11
2021-01-24T00:00:00.000Z,69068,2648577,28.48,140648,1164698,12.52,0,0,0,0,5.1,0,94.9
2021-01-25T00:00:00.000Z,80868,2729445,29.35,139452,1304150,14.02,0,0,0,0,6.78,0,93.22
2021-01-26T00:00:00.000Z,78651,2808096,30.2,126373,1430523,15.38,0,0,0,0,8.65,0,91.35
2021-01-27T00:00:00.000Z,77895,2885991,31.03,124990,1555513,16.73,0,0,0,0,10.56,0,89.44
2021-01-28T00:00:00.000Z,79505,2965496,31.89,130556,1686069,18.13,0,0,0,0,12.69,0,87.31
2021-01-29T00:00:00.000Z,36645,3002141,32.28,64757,1750826,18.83,0,0,0,0,13.61,0,86.39
2021-01-30T00:00:00.000Z,34368,3036509,32.65,42738,1793564,19.29,0,0,0,0,14.3,0,85.7
2021-01-31T00:00:00.000Z,73299,3109808,33.44,59469,1853033,19.93,0,0,0,0,16.07,0,83.93
2021-02-01T00:00:00.000Z,82456,3192264,34.33,35311,1888344,20.31,0,0,0,0,17.81,0,82.19
2021-02-02T00:00:00.000Z,70028,3262292,35.08,31034,1919378,20.64,0,0,0,0,19.35,0,80.65
2021-02-03T00:00:00.000Z,60246,3322538,35.73,51390,1970768,21.19,0,0,0,0,20.84,0,79.16
2021-02-04T00:00:00.000Z,72571,3395109,36.51,58042,2028810,21.82,0,0,0,0,22.39,0,77.61
2021-02-05T00:00:00.000Z,33892,3429001,36.87,28766,2057576,22.13,0,0,0,0,23.15,0,76.85
2021-02-06T00:00:00.000Z,21590,3450591,37.11,22206,2079782,22.36,0,0,0,0,23.64,0,76.36
2021-02-07T00:00:00.000Z,54053,3504644,37.69,68693,2148475,23.1,0,0,0,0,24.4,0,75.6
2021-02-08T00:00:00.000Z,58598,3563242,38.32,65412,2213887,23.81,0,0,0,0,24.95,0,75.05
2021-02-09T00:00:00.000Z,66294,3629536,39.03,67504,2281391,24.53,0,0,0,0,25.48,0,74.52
2021-02-10T00:00:00.000Z,70512,3700048,39.79,72237,2353628,25.31,0,0,0,0,26.23,0,73.77
2021-02-11T00:00:00.000Z,81102,3781150,40.66,72041,2425669,26.08,0,0,0,0,27.08,0,72.92
2021-02-12T00:00:00.000Z,39056,3820206,41.08,37547,2463216,26.49,0,0,0,0,27.5,0,72.5
2021-02-13T00:00:00.000Z,27434,3847640,41.38,30405,2493621,26.82,0,0,0,0,27.82,0,72.18
2021-02-14T00:00:00.000Z,74866,3922506,42.18,69033,2562654,27.56,0,0,0,0,28.76,0,71.24
2021-02-15T00:00:00.000Z,81494,4004000,43.06,75653,2638307,28.37,0,0,0,0,29.69,0,70.31
2021-02-16T00:00:00.000Z,83380,4087380,43.95,78234,2716541,29.21,0,0,0,0,30.64,0,69.36
2021-02-17T00:00:00.000Z,61924,4149304,44.62,75580,2792121,30.03,0,0,0,0,31.56,0,68.44
2021-02-18T00:00:00.000Z,69104,4218408,45.36,79696,2871817,30.88,0,0,0,0,32.51,0,67.49
2021-02-19T00:00:00.000Z,39618,4258026,45.79,38114,2909931,31.29,0,0,0,0,33.02,0,66.98
2021-02-20T00:00:00.000Z,31623,4289649,46.13,28707,2938638,31.6,0,0,0,0,33.43,0,66.57
2021-02-21T00:00:00.000Z,79394,4369043,46.98,78400,3017038,32.44,0,0,0,0,34.39,0,65.61
2021-02-22T00:00:00.000Z,85013,4454056,47.9,80562,3097600,33.31,0,0,0,0,35.44,0,64.56
2021-02-23T00:00:00.000Z,77281,4531337,48.73,70418,3168018,34.07,0,0,0,0,36.47,0,63.53
2021-02-24T00:00:00.000Z,61013,4592350,49.38,63078,3231096,34.75,0,0,0,0,37.4,0,62.6
2021-02-25T00:00:00.000Z,51672,4644022,49.94,64749,3295845,35.44,0,0,0,0,38.31,0,61.69
2021-02-26T00:00:00.000Z,25865,4669887,50.22,31999,3327844,35.79,0,0,0,0,38.76,0,61.24
2021-02-27T00:00:00.000Z,18310,4688197,50.41,21180,3349024,36.01,0,0,0,0,39.08,0,60.92
2021-02-28T00:00:00.000Z,40316,4728513,50.85,55843,3404867,36.61,0,0,0,0,39.92,0,60.08
2021-03-01T00:00:00.000Z,45689,4774202,51.34,61399,3466266,37.27,0,0,0,0,40.78,0,59.22
2021-03-02T00:00:00.000Z,41137,4815339,51.78,64741,3531007,37.97,0,0,0,0,41.54,0,58.46
2021-03-03T00:00:00.000Z,41960,4857299,52.23,66738,3597745,38.69,0,0,0,0,42.25,0,57.75
2021-03-04T00:00:00.000Z,39650,4896949,52.66,79061,3676806,39.54,0,0,0,0,42.95,0,57.05
2021-03-05T00:00:00.000Z,17302,4914251,52.85,40432,3717238,39.97,0,0,0,0,43.28,0,56.72
2021-03-06T00:00:00.000Z,10674,4924925,52.96,25328,3742566,40.25,0,0,0,0,43.5,0,56.5
2021-03-07T00:00:00.000Z,31095,4956020,53.29,72812,3815378,41.03,0,0,0,0,44.09,0,55.91
2021-03-08T00:00:00.000Z,27320,4983340,53.59,73246,3888624,41.82,0,0,0,0,44.71,0,55.29
2021-03-09T00:00:00.000Z,26687,5010027,53.88,76566,3965190,42.64,0,0,0,0,45.37,0,54.63
2021-03-10T00:00:00.000Z,23284,5033311,54.13,58631,4023821,43.27,0,0,0,0,46.03,0,53.97
2021-03-11T00:00:00.000Z,23245,5056556,54.38,69034,4092855,44.01,0,0,0,0,46.76,0,53.24
2021-03-12T00:00:00.000Z,11228,5067784,54.5,41369,4134224,44.46,0,0,0,0,47.12,0,52.88
2021-03-13T00:00:00.000Z,7918,5075702,54.58,25221,4159445,44.73,0,0,0,0,47.35,0,52.65
2021-03-14T00:00:00.000Z,20923,5096625,54.81,73904,4233349,45.52,0,0,0,0,47.99,0,52.01
2021-03-15T00:00:00.000Z,20086,5116711,55.02,78225,4311574,46.36,0,0,0,0,48.61,0,51.39
2021-03-16T00:00:00.000Z,18695,5135406,55.22,71436,4383010,47.13,0,0,0,0,49.23,0,50.77
2021-03-17T00:00:00.000Z,17643,5153049,55.41,58970,4441980,47.77,0,0,0,0,49.72,0,50.28
2021-03-18T00:00:00.000Z,15996,5169045,55.59,58077,4500057,48.39,0,0,0,0,50.26,0,49.74
2021-03-19T00:00:00.000Z,6898,5175943,55.66,27940,4527997,48.69,0,0,0,0,50.56,0,49.44
2021-03-20T00:00:00.000Z,5193,5181136,55.72,15273,4543270,48.86,0,0,0,0,50.74,0,49.26
2021-03-21T00:00:00.000Z,13125,5194261,55.86,40467,4583737,49.29,0,0,0,0,51.27,0,48.73
2021-03-22T00:00:00.000Z,13514,5207775,56,40499,4624236,49.73,0,0,0,0,51.81,0,48.19
2021-03-23T00:00:00.000Z,2778,5210553,56.03,7255,4631491,49.8,0,0,0,0,52.24,0,47.76
2021-03-24T00:00:00.000Z,10952,5221505,56.15,46502,4677993,50.3,0,0,0,0,52.65,0,47.35
2021-03-25T00:00:00.000Z,10201,5231706,56.26,35390,4713383,50.69,0,0,0,0,53.04,0,46.96
2021-03-26T00:00:00.000Z,4130,5235836,56.3,13295,4726678,50.83,0,0,0,0,53.22,0,46.78
2021-03-27T00:00:00.000Z,1767,5237603,56.32,4244,4730922,50.87,0,0,0,0,53.31,0,46.69
2021-03-28T00:00:00.000Z,2084,5239687,56.34,4591,4735513,50.92,0,0,0,0,53.55,0,46.45
2021-03-29T00:00:00.000Z,6856,5246543,56.42,29977,4765490,51.25,0,0,0,0,53.81,0,46.19
2021-03-30T00:00:00.000Z,7822,5254365,56.5,22391,4787881,51.49,0,0,0,0,53.9,0,46.1
2021-03-31T00:00:00.000Z,8096,5262461,56.59,19424,4807305,51.7,0,0,0,0,54.2,0,45.8
2021-04-01T00:00:00.000Z,8123,5270584,56.68,18640,4825945,51.9,0,0,0,0,54.43,0,45.57
2021-04-02T00:00:00.000Z,2885,5273469,56.71,8085,4834030,51.98,0,0,0,0,54.52,0,45.48
2021-04-03T00:00:00.000Z,1406,5274875,56.72,2935,4836965,52.01,0,0,0,0,54.55,0,45.45
2021-04-04T00:00:00.000Z,9604,5284479,56.83,22798,4859763,52.26,0,0,0,0,54.64,0,45.36
2021-04-05T00:00:00.000Z,10304,5294783,56.94,21209,4880972,52.49,0,0,0,0,54.86,0,45.14
2021-04-06T00:00:00.000Z,8968,5303751,57.03,16726,4897698,52.67,0,0,0,0,55.03,0,44.97
2021-04-07T00:00:00.000Z,8865,5312616,57.13,15236,4912934,52.83,0,0,0,0,55.18,0,44.82
2021-04-08T00:00:00.000Z,9350,5321966,57.23,16942,4929876,53.01,0,0,0,0,55.34,0,44.66
2021-04-09T00:00:00.000Z,3540,5325506,57.27,6181,4936057,53.08,0,0,0,0,55.4,0,44.6
2021-04-10T00:00:00.000Z,1603,5327109,57.29,3493,4939550,53.12,0,0,0,0,55.43,0,44.57
2021-04-11T00:00:00.000Z,8998,5336107,57.38,14210,4953760,53.27,0,0,0,0,55.61,0,44.39
2021-04-12T00:00:00.000Z,8882,5344989,57.48,13183,4966943,53.41,0,0,0,0,55.77,0,44.23
2021-04-13T00:00:00.000Z,5782,5350771,57.54,4907,4971850,53.46,0,0,0,0,55.9,0,44.1
2021-04-14T00:00:00.000Z,3587,5354358,57.58,5252,4977102,53.52,0,0,0,0,56,0,44
2021-04-15T00:00:00.000Z,633,5354991,57.58,543,4977645,53.53,0,0,0,0,56.1,0,43.9
2021-04-16T00:00:00.000Z,3361,5358352,57.62,6605,4984250,53.6,0,0,0,0,56.15,0,43.85
2021-04-17T00:00:00.000Z,794,5359146,57.63,1953,4986203,53.62,0,0,0,0,56.17,0,43.83
2021-04-18T00:00:00.000Z,7061,5366207,57.71,7408,4993611,53.7,0,0,0,0,56.29,0,43.71
2021-04-19T00:00:00.000Z,6358,5372565,57.77,7076,5000687,53.77,0,0,0,0,56.4,0,43.6
2021-04-20T00:00:00.000Z,6218,5378783,57.84,6834,5007521,53.85,0,0,0,0,56.47,0,43.53
2021-04-21T00:00:00.000Z,6311,5385094,57.91,7049,5014570,53.92,0,0,0,0,56.54,0,43.46
2021-04-22T00:00:00.000Z,5894,5390988,57.97,7628,5022198,54.01,0,0,0,0,56.58,0,43.42
2021-04-23T00:00:00.000Z,2719,5393707,58,3342,5025540,54.04,0,0,0,0,56.63,0,43.37
2021-04-24T00:00:00.000Z,736,5394443,58.01,1262,5026802,54.06,0,0,0,0,56.64,0,43.36
2021-04-25T00:00:00.000Z,4800,5399243,58.06,6890,5033692,54.13,0,0,0,0,56.71,0,43.29
2021-04-26T00:00:00.000Z,5427,5404670,58.12,7845,5041537,54.21,0,0,0,0,56.79,0,43.21
2021-04-27T00:00:00.000Z,4465,5409135,58.17,6573,5048110,54.28,0,0,0,0,56.85,0,43.15
2021-04-28T00:00:00.000Z,4446,5413581,58.21,7269,5055379,54.36,0,0,0,0,56.92,0,43.08
2021-04-29T00:00:00.000Z,4325,5417906,58.26,7234,5062613,54.44,0,0,0,0,56.99,0,43.01
2021-04-30T00:00:00.000Z,1881,5419787,58.28,3143,5065756,54.47,0,0,0,0,57.02,0,42.98
2021-05-01T00:00:00.000Z,437,5420224,58.29,879,5066635,54.48,0,0,0,0,57.03,0,42.97
2021-05-02T00:00:00.000Z,3206,5423430,58.32,6057,5072692,54.55,0,0,0,0,57.08,0,42.92
2021-05-03T00:00:00.000Z,3505,5426935,58.36,5769,5078461,54.61,0,0,0,0,57.15,0,42.85
2021-05-04T00:00:00.000Z,3544,5430479,58.4,4683,5083144,54.66,0,0,0,0,57.2,0,42.8
2021-05-05T00:00:00.000Z,3242,5433721,58.43,4029,5087173,54.7,0,0,0,0,57.26,0,42.74
2021-05-06T00:00:00.000Z,3584,5437305,58.47,3083,5090256,54.74,0,0,0,0,57.32,0,42.68
2021-05-07T00:00:00.000Z,1781,5439086,58.49,2444,5092700,54.76,0,0,0,0,57.35,0,42.65
2021-05-08T00:00:00.000Z,219,5439305,58.49,483,5093183,54.77,0,0,0,0,57.35,0,42.65
2021-05-09T00:00:00.000Z,2825,5442130,58.52,4716,5097899,54.82,0,0,0,0,57.4,0,42.6
2021-05-10T00:00:00.000Z,2857,5444987,58.55,4663,5102562,54.87,0,0,0,0,57.45,0,42.55
2021-05-11T00:00:00.000Z,2566,5447553,58.58,3827,5106389,54.91,0,0,0,0,57.49,0,42.51
2021-05-12T00:00:00.000Z,1979,5449532,58.6,3270,5109659,54.95,0,0,0,0,57.53,0,42.47
2021-05-13T00:00:00.000Z,2000,5451532,58.62,3619,5113278,54.99,0,0,0,0,57.56,0,42.44
2021-05-14T00:00:00.000Z,927,5452459,58.63,1450,5114728,55,0,0,0,0,57.57,0,42.43
2021-05-15T00:00:00.000Z,223,5452682,58.64,225,5114953,55,0,0,0,0,57.58,0,42.42
2021-05-16T00:00:00.000Z,508,5453190,58.64,1188,5116141,55.02,0,0,0,0,57.6,0,42.4
2021-05-17T00:00:00.000Z,268,5453458,58.64,814,5116955,55.03,0,0,0,0,57.63,0,42.37
2021-05-18T00:00:00.000Z,1924,5455382,58.66,4904,5121859,55.08,0,0,0,0,57.66,0,42.34
2021-05-19T00:00:00.000Z,2180,5457562,58.69,4994,5126853,55.13,0,0,0,0,57.69,0,42.31
2021-05-20T00:00:00.000Z,2262,5459824,58.71,3830,5130683,55.17,0,0,0,0,57.72,0,42.28
2021-05-21T00:00:00.000Z,1144,5460968,58.72,1364,5132047,55.19,0,0,0,0,57.74,0,42.26
2021-05-22T00:00:00.000Z,195,5461163,58.73,368,5132415,55.19,0,0,0,0,57.74,0,42.26
2021-05-23T00:00:00.000Z,2257,5463420,58.75,3200,5135615,55.23,0,0,0,0,57.76,0,42.24
2021-05-24T00:00:00.000Z,2087,5465507,58.77,3559,5139174,55.26,0,0,0,0,57.78,0,42.22
2021-05-25T00:00:00.000Z,1785,5467292,58.79,2547,5141721,55.29,0,0,0,0,57.81,0,42.19
2021-05-26T00:00:00.000Z,1367,5468659,58.81,2457,5144178,55.32,0,0,0,0,57.85,0,42.15
2021-05-27T00:00:00.000Z,1798,5470457,58.83,3136,5147314,55.35,0,0,0,0,57.88,0,42.12
2021-05-28T00:00:00.000Z,735,5471192,58.83,1360,5148674,55.37,0,0,0,0,57.89,0,42.11
2021-05-29T00:00:00.000Z,159,5471351,58.84,206,5148880,55.37,0,0,0,0,57.89,0,42.11
2021-05-30T00:00:00.000Z,1609,5472960,58.85,1911,5150791,55.39,0,0,0,0,57.92,0,42.08
2021-05-31T00:00:00.000Z,1671,5474631,58.87,2058,5152849,55.41,0,0,0,0,57.95,0,42.05
2021-06-01T00:00:00.000Z,1310,5475941,58.89,1789,5154638,55.43,0,0,0,0,57.97,0,42.03
2021-06-02T00:00:00.000Z,1450,5477391,58.9,1573,5156211,55.45,0,0,0,0,57.99,0,42.01
2021-06-03T00:00:00.000Z,1633,5479024,58.92,1439,5157650,55.46,0,0,0,0,58.01,0,41.99
2021-06-04T00:00:00.000Z,1047,5480071,58.93,721,5158371,55.47,0,0,0,0,58.03,0,41.97
2021-06-05T00:00:00.000Z,157,5480228,58.93,135,5158506,55.47,0,0,0,0,58.03,0,41.97
2021-06-06T00:00:00.000Z,4262,5484490,58.98,979,5159485,55.48,0,0,0,0,58.07,0,41.93
2021-06-07T00:00:00.000Z,4374,5488864,59.02,774,5160259,55.49,0,0,0,0,58.1,0,41.9
2021-06-08T00:00:00.000Z,3687,5492551,59.06,1135,5161394,55.5,0,0,0,0,58.14,0,41.86
2021-06-09T00:00:00.000Z,3554,5496105,59.1,1280,5162674,55.52,0,0,0,0,58.17,0,41.83
2021-06-10T00:00:00.000Z,3293,5499398,59.14,1255,5163929,55.53,0,0,0,0,58.2,0,41.8
2021-06-11T00:00:00.000Z,1347,5500745,59.15,536,5164465,55.54,0,0,0,0,58.21,0,41.79
2021-06-12T00:00:00.000Z,185,5500930,59.15,148,5164613,55.54,0,0,0,0,58.21,0,41.79
2021-06-13T00:00:00.000Z,3084,5504014,59.19,1229,5165842,55.55,0,0,0,0,58.24,0,41.76
2021-06-14T00:00:00.000Z,3001,5507015,59.22,1497,5167339,55.57,0,0,0,0,58.26,0,41.74
2021-06-15T00:00:00.000Z,3092,5510107,59.25,1333,5168672,55.58,0,0,0,0,58.28,0,41.72
2021-06-16T00:00:00.000Z,2676,5512783,59.28,950,5169622,55.59,0,0,0,0,58.31,0,41.69
2021-06-17T00:00:00.000Z,2671,5515454,59.31,1157,5170779,55.6,0,0,0,0,58.33,0,41.67
2021-06-18T00:00:00.000Z,1210,5516664,59.32,464,5171243,55.61,0,0,0,0,58.34,0,41.66
2021-06-19T00:00:00.000Z,201,5516865,59.33,125,5171368,55.61,0,0,0,0,58.34,0,41.66
2021-06-20T00:00:00.000Z,3290,5520155,59.36,1302,5172670,55.62,0,0,0,0,58.37,0,41.63
2021-06-21T00:00:00.000Z,5179,5525334,59.42,1174,5173844,55.64,0,0,0,0,58.41,0,41.59
2021-06-22T00:00:00.000Z,6870,5532204,59.49,1056,5174900,55.65,0,0,0,0,58.46,0,41.54
2021-06-23T00:00:00.000Z,10680,5542884,59.61,1256,5176156,55.66,0,0,0,0,58.54,0,41.46
2021-06-24T00:00:00.000Z,11973,5554857,59.73,1426,5177582,55.68,0,0,0,0,58.62,0,41.38
2021-06-25T00:00:00.000Z,7044,5561901,59.81,890,5178472,55.69,0,0,0,0,58.67,0,41.33
2021-06-26T00:00:00.000Z,2243,5564144,59.83,177,5178649,55.69,0,0,0,0,58.68,0,41.32
2021-06-27T00:00:00.000Z,13591,5577735,59.98,3416,5182065,55.73,0,0,0,0,58.78,0,41.22
2021-06-28T00:00:00.000Z,14458,5592193,60.14,3629,5185694,55.76,0,0,0,0,58.88,0,41.12
2021-06-29T00:00:00.000Z,16660,5608853,60.31,3677,5189371,55.8,0,0,0,0,58.99,0,41.01
2021-06-30T00:00:00.000Z,16414,5625267,60.49,3344,5192715,55.84,0,0,0,0,59.11,0,40.89
2021-07-01T00:00:00.000Z,16756,5642023,60.67,3317,5196032,55.88,18,18,0,0,59.23,0,40.77
2021-07-02T00:00:00.000Z,9786,5651809,60.78,1549,5197581,55.89,4,22,0,0,59.3,0,40.7
2021-07-03T00:00:00.000Z,2636,5654445,60.81,272,5197853,55.9,0,22,0,0,59.32,0,40.68
2021-07-04T00:00:00.000Z,17707,5672152,61,3131,5200984,55.93,0,22,0,0,59.46,0,40.54
2021-07-05T00:00:00.000Z,17804,5689956,61.19,2996,5203980,55.96,4,26,0,0,59.6,0,40.4
2021-07-06T00:00:00.000Z,17795,5707751,61.38,3365,5207345,56,7,33,0,0,59.74,0,40.26
2021-07-07T00:00:00.000Z,15469,5723220,61.54,2634,5209979,56.03,11,44,0,0,59.87,0,40.13
2021-07-08T00:00:00.000Z,16539,5739759,61.72,2815,5212794,56.06,13,57,0,0,60,0,40
2021-07-09T00:00:00.000Z,11086,5750845,61.84,1465,5214259,56.07,2,59,0,0,60.09,0,39.91
2021-07-10T00:00:00.000Z,4931,5755776,61.89,364,5214623,56.08,5,64,0,0,60.13,0,39.87
2021-07-11T00:00:00.000Z,1437,5757213,61.91,2822,5217445,56.11,5,69,0,0,60.16,0,39.84
2021-07-12T00:00:00.000Z,2376,5759589,61.94,3632,5221077,56.14,48,117,0,0,60.2,0,39.8
2021-07-13T00:00:00.000Z,2912,5762501,61.97,5408,5226485,56.2,120,237,0,0,60.25,0,39.75
2021-07-14T00:00:00.000Z,2690,5765191,62,7464,5233949,56.28,439,676,0.01,0,60.29,0,39.71
2021-07-15T00:00:00.000Z,2934,5768125,62.03,9232,5243181,56.38,371,1047,0.01,0,60.34,0,39.66
2021-07-16T00:00:00.000Z,1214,5769339,62.04,5840,5249021,56.45,63,1110,0.01,0,60.36,0,39.64
2021-07-17T00:00:00.000Z,339,5769678,62.04,1355,5250376,56.46,6,1116,0.01,0,60.37,0,39.63
2021-07-18T00:00:00.000Z,2035,5771713,62.07,9741,5260117,56.56,235,1351,0.01,0,60.4,0,39.6
2021-07-19T00:00:00.000Z,3154,5774867,62.1,11287,5271404,56.69,455,1806,0.02,0,60.44,0,39.56
2021-07-20T00:00:00.000Z,2618,5777485,62.13,11869,5283273,56.81,370,2176,0.02,0,60.42,0.07,39.51
2021-07-21T00:00:00.000Z,2330,5779815,62.15,11813,5295086,56.94,320,2496,0.03,0,60.26,0.28,39.46
2021-07-22T00:00:00.000Z,2834,5782649,62.18,13197,5308283,57.08,387,2883,0.03,0,59.93,0.67,39.4
2021-07-23T00:00:00.000Z,1986,5784635,62.21,8168,5316451,57.17,100,2983,0.03,0,59.35,1.29,39.36
2021-07-24T00:00:00.000Z,603,5785238,62.21,1442,5317893,57.19,6,2989,0.03,0,58.61,2.04,39.35
2021-07-25T00:00:00.000Z,4396,5789634,62.26,15458,5333351,57.35,223,3212,0.03,0,58.29,2.43,39.28
2021-07-26T00:00:00.000Z,5110,5794744,62.31,13467,5346818,57.5,323,3535,0.04,0,58.1,2.71,39.19
2021-07-27T00:00:00.000Z,5441,5800185,62.37,13494,5360312,57.64,410,3945,0.04,0,57.27,3.63,39.1
2021-07-28T00:00:00.000Z,3948,5804133,62.41,12281,5372593,57.77,465,4410,0.05,0,56.05,4.93,39.02
2021-07-29T00:00:00.000Z,4621,5808754,62.46,14096,5386689,57.93,522,4932,0.05,0,54.65,6.41,38.93
2021-07-30T00:00:00.000Z,2611,5811365,62.49,10788,5397477,58.04,4114,9046,0.1,0,53.18,7.92,38.9
2021-07-31T00:00:00.000Z,1379,5812744,62.51,3515,5400992,58.08,6151,15197,0.16,0,51.46,9.64,38.9
2021-08-01T00:00:00.000Z,3052,5815796,62.54,3334,5404326,58.12,31040,46237,0.5,0,50.94,10.15,38.92
2021-08-02T00:00:00.000Z,3081,5818877,62.57,3115,5407441,58.15,58493,104730,1.13,0,50.72,10.24,39.03
2021-08-03T00:00:00.000Z,3326,5822203,62.61,3257,5410698,58.18,78951,183681,1.98,0,49.7,11.07,39.23
2021-08-04T00:00:00.000Z,3485,5825688,62.65,3190,5413888,58.22,80740,264421,2.84,0,48.7,11.86,39.44
2021-08-05T00:00:00.000Z,4462,5830150,62.69,3521,5417409,58.26,88425,352846,3.79,0,47.92,12.4,39.68
2021-08-06T00:00:00.000Z,2386,5832536,62.72,1798,5419207,58.28,44730,397576,4.28,0,46.97,13.26,39.77
2021-08-07T00:00:00.000Z,1009,5833545,62.73,645,5419852,58.28,27337,424913,4.57,0,45.82,14.34,39.84
2021-08-08T00:00:00.000Z,4989,5838534,62.78,3041,5422893,58.32,80056,504969,5.43,0,45.73,14.27,40
2021-08-09T00:00:00.000Z,5313,5843847,62.84,2997,5425890,58.35,76464,581433,6.25,0,45.97,13.98,40.05
2021-08-10T00:00:00.000Z,5529,5849376,62.9,3131,5429021,58.38,75401,656834,7.06,0,46.18,13.81,40.01
2021-08-11T00:00:00.000Z,5656,5855032,62.96,2885,5431906,58.41,62611,719445,7.74,0,46.57,13.52,39.91
2021-08-12T00:00:00.000Z,7005,5862037,63.04,3251,5435157,58.45,59432,778877,8.38,0,47.05,13.21,39.74
2021-08-13T00:00:00.000Z,3780,5865817,63.08,2010,5437167,58.47,43845,822722,8.85,0,47.01,13.29,39.7
2021-08-14T00:00:00.000Z,2233,5868050,63.1,815,5437982,58.48,44455,867177,9.33,0,46.77,13.49,39.74
2021-08-15T00:00:00.000Z,7161,5875211,63.18,4504,5442486,58.53,97930,965107,10.38,0,47.43,12.85,39.72
2021-08-16T00:00:00.000Z,6966,5882177,63.25,4678,5447164,58.58,89462,1054569,11.34,0,48.08,12.25,39.68
2021-08-17T00:00:00.000Z,7562,5889739,63.34,5086,5452250,58.63,83258,1137827,12.24,0,48.24,12.15,39.61
