section,female,male,period,order_period
0-9,"{'amount': 42, 'percentage': 0.2}","{'amount': 69, 'percentage': 0.3}",מתחילת קורונה,1
0-9,"{'amount': 5, 'percentage': 0.4}","{'amount': 12, 'percentage': 0.9}",חודש אחרון,5
0-9,"{'amount': 20, 'percentage': 0.3}","{'amount': 38, 'percentage': 0.6}",6 חודשים,3
0-9,"{'amount': 34, 'percentage': 0.3}","{'amount': 53, 'percentage': 0.4}",שנה,2
0-9,"{'amount': 7, 'percentage': 0.4}","{'amount': 13, 'percentage': 0.7}",3 חודשים,4
10-19,"{'amount': 6, 'percentage': 0.3}","{'amount': 10, 'percentage': 0.6}",3 חודשים,4
10-19,"{'amount': 38, 'percentage': 0.3}","{'amount': 37, 'percentage': 0.3}",שנה,2
10-19,"{'amount': 4, 'percentage': 0.3}","{'amount': 8, 'percentage': 0.6}",חודש אחרון,5
10-19,"{'amount': 57, 'percentage': 0.2}","{'amount': 58, 'percentage': 0.2}",מתחילת קורונה,1
10-19,"{'amount': 21, 'percentage': 0.3}","{'amount': 25, 'percentage': 0.4}",6 חודשים,3
20-29,"{'amount': 7, 'percentage': 0.5}","{'amount': 9, 'percentage': 0.7}",חודש אחרון,5
20-29,"{'amount': 156, 'percentage': 1.2}","{'amount': 135, 'percentage': 1.1}",שנה,2
20-29,"{'amount': 13, 'percentage': 0.7}","{'amount': 13, 'percentage': 0.7}",3 חודשים,4
20-29,"{'amount': 236, 'percentage': 1}","{'amount': 192, 'percentage': 0.8}",מתחילת קורונה,1
20-29,"{'amount': 73, 'percentage': 1.1}","{'amount': 56, 'percentage': 0.8}",6 חודשים,3
30-39,"{'amount': 14, 'percentage': 1}","{'amount': 10, 'percentage': 0.7}",חודש אחרון,5
30-39,"{'amount': 366, 'percentage': 2.9}","{'amount': 353, 'percentage': 2.8}",שנה,2
30-39,"{'amount': 29, 'percentage': 1.7}","{'amount': 23, 'percentage': 1.3}",3 חודשים,4
30-39,"{'amount': 167, 'percentage': 2.5}","{'amount': 166, 'percentage': 2.5}",6 חודשים,3
30-39,"{'amount': 517, 'percentage': 2.2}","{'amount': 544, 'percentage': 2.3}",מתחילת קורונה,1
40-49,"{'amount': 39, 'percentage': 2.2}","{'amount': 60, 'percentage': 3.4}",3 חודשים,4
40-49,"{'amount': 553, 'percentage': 4.3}","{'amount': 750, 'percentage': 5.9}",שנה,2
40-49,"{'amount': 254, 'percentage': 3.8}","{'amount': 350, 'percentage': 5.3}",6 חודשים,3
40-49,"{'amount': 17, 'percentage': 1.3}","{'amount': 38, 'percentage': 2.8}",חודש אחרון,5
40-49,"{'amount': 843, 'percentage': 3.6}","{'amount': 1246, 'percentage': 5.2}",מתחילת קורונה,1
50-59,"{'amount': 1373, 'percentage': 5.8}","{'amount': 1996, 'percentage': 8.4}",מתחילת קורונה,1
50-59,"{'amount': 48, 'percentage': 3.5}","{'amount': 73, 'percentage': 5.4}",חודש אחרון,5
50-59,"{'amount': 368, 'percentage': 5.5}","{'amount': 495, 'percentage': 7.5}",6 חודשים,3
50-59,"{'amount': 777, 'percentage': 6.1}","{'amount': 1060, 'percentage': 8.3}",שנה,2
50-59,"{'amount': 79, 'percentage': 4.5}","{'amount': 105, 'percentage': 6}",3 חודשים,4
60-69,"{'amount': 512, 'percentage': 7.7}","{'amount': 689, 'percentage': 10.4}",6 חודשים,3
60-69,"{'amount': 1874, 'percentage': 7.9}","{'amount': 2808, 'percentage': 11.8}",מתחילת קורונה,1
60-69,"{'amount': 79, 'percentage': 5.8}","{'amount': 121, 'percentage': 8.9}",חודש אחרון,5
60-69,"{'amount': 1014, 'percentage': 7.9}","{'amount': 1310, 'percentage': 10.3}",שנה,2
60-69,"{'amount': 121, 'percentage': 6.9}","{'amount': 166, 'percentage': 9.5}",3 חודשים,4
70-79,"{'amount': 625, 'percentage': 9.4}","{'amount': 786, 'percentage': 11.8}",6 חודשים,3
70-79,"{'amount': 177, 'percentage': 10.1}","{'amount': 219, 'percentage': 12.5}",3 חודשים,4
70-79,"{'amount': 131, 'percentage': 9.7}","{'amount': 185, 'percentage': 13.6}",חודש אחרון,5
70-79,"{'amount': 2228, 'percentage': 9.4}","{'amount': 3046, 'percentage': 12.8}",מתחילת קורונה,1
70-79,"{'amount': 1195, 'percentage': 9.4}","{'amount': 1439, 'percentage': 11.3}",שנה,2
80-89,"{'amount': 1336, 'percentage': 10.5}","{'amount': 1201, 'percentage': 9.4}",שנה,2
80-89,"{'amount': 737, 'percentage': 11.1}","{'amount': 703, 'percentage': 10.6}",6 חודשים,3
80-89,"{'amount': 224, 'percentage': 16.5}","{'amount': 196, 'percentage': 14.4}",חודש אחרון,5
80-89,"{'amount': 251, 'percentage': 14.3}","{'amount': 225, 'percentage': 12.8}",3 חודשים,4
80-89,"{'amount': 2398, 'percentage': 10.1}","{'amount': 2328, 'percentage': 9.8}",מתחילת קורונה,1
90+,"{'amount': 357, 'percentage': 5.4}","{'amount': 202, 'percentage': 3}",6 חודשים,3
90+,"{'amount': 589, 'percentage': 4.6}","{'amount': 375, 'percentage': 2.9}",שנה,2
90+,"{'amount': 114, 'percentage': 6.5}","{'amount': 84, 'percentage': 4.8}",3 חודשים,4
90+,"{'amount': 100, 'percentage': 7.4}","{'amount': 76, 'percentage': 5.6}",חודש אחרון,5
90+,"{'amount': 1150, 'percentage': 4.8}","{'amount': 737, 'percentage': 3.1}",מתחילת קורונה,1
