name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
טמרה,4.7,צהוב,12.9,0.0746268656716,-0.1964285714286,70,צהוב,2021-03-16T00:00:00.000Z,49.267047247482715,38.773344043145244,20.1
מסעדה,2.4,ירוק,2.7,0.0357142857142,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,52.330226364846865,37.363515312916114,
סייד (שבט),2.7,ירוק,4.6,0.1666666666666,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,5.226641998149861,1.9888991674375578,
נופית,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,74.73200612557427,71.63093415007657,
ביר הדאג',2,ירוק,0.0,0,0, 0 ,ירוק,2021-03-16T00:00:00.000Z,1.76814011676397,0.8507089241034195,0.0
אור עקיבא,5.2,צהוב,18.5,0.0391937290033,-0.07692307692309996,60,צהוב,2021-03-16T00:00:00.000Z,59.592110006695165,50.646340835350465,30.9
מעלה אדומים,4.2,צהוב,13.2,0.0185724690458,-0.4186046511628,81,צהוב,2021-03-16T00:00:00.000Z,62.044336278503785,55.333051161314216,21.4
רמלה,5.7,צהוב,25.0,0.0404997845756,-0.2033195020747,364,צהוב,2021-03-16T00:00:00.000Z,53.00443415731506,42.84488251433624,47.3
אכסאל,4.5,ירוק,14.6,0.0977777777777,0.1578947368421,36,ירוק,2021-03-16T00:00:00.000Z,51.4063435068821,39.28452689673516,23.9
גדרה,4.3,צהוב,12.8,0.0213544844417,-0.4032258064517,55,צהוב,2021-03-16T00:00:00.000Z,55.62575941676792,49.82468321471967,19.1
שוהם,3.4,ירוק,1.4,0.0042016806722,-0.2307692307693, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,74.29264349232014,69.68947643730087,
באקה אל-גרביה,6.5,כתום,26.9,0.1027568922305,-0.2545454545455,131,כתום,2021-03-16T00:00:00.000Z,48.104965843405154,35.61481870730426,43.0
רמת גן,3.1,ירוק,6.0,0.0092021717125,-0.4736842105264,193,ירוק,2021-03-16T00:00:00.000Z,62.11303419572284,56.96028690343397,11.6
נחף,4.5,צהוב,7.5,0.0704225352112,-0.6153846153847,17,צהוב,2021-03-16T00:00:00.000Z,45.904219440905344,32.69129880836394,12.7
קרית שמונה,3,ירוק,2.2,0.0093283582089,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,64.40142412105028,57.000445037828214,
שעב,4,ירוק,11.1,0.0625,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,51.97167453485143,38.739239100249925,
בית ג'ן,7.3,אדום ,45.2,0.084485407066,-0.140625,86,אדום ,2021-03-16T00:00:00.000Z,50.102720026296325,36.38754211521078,70.7
עפרה,6,צהוב,38.8,0.036923076923,0.2,16,צהוב,2021-03-16T00:00:00.000Z,56.35305528612997,51.083090850307144,51.7
גבעתיים,2.5,ירוק,3.0,0.0081044574515,-0.25,35,ירוק,2021-03-16T00:00:00.000Z,64.53706137468787,60.612432645551316,5.7
רכסים,4.9,צהוב,14.4,0.0479797979797,-0.6122448979592,47,צהוב,2021-03-16T00:00:00.000Z,30.011367942402423,22.410003789314136,35.6
