actualSick,city,patientDiffPopulationForTenThousands,sickCount,status,testLast7Days,verifiedLast7Days
 קטן מ-15 ,שמשית,48,18,נדרשת הגדלה של מספר הבדיקות,132,6-10
513,נתניה,24,1715,"נדרשת הידברות, הסברה ואכיפה",4022,257
439,פתח תקווה,18,2353,"נדרשת הידברות, הסברה ואכיפה",4150,162
425,באר שבע,22,1611,"נדרשת הידברות, הסברה ואכיפה",3175,121
367,חולון,20,1698,"נדרשת הידברות, הסברה ואכיפה",2447,118
342,חיפה,13,1447,"נדרשת הידברות, הסברה ואכיפה",4610,136
335,ראשון לציון,14,1589,"נדרשת הידברות, הסברה ואכיפה",3058,128
293,אשקלון,21,1260,"נדרשת הידברות, הסברה ואכיפה",2427,66
280,רחובות,20,1201,"נדרשת הידברות, הסברה ואכיפה",1691,97
257,ירכא,165,375,"נדרשת הידברות, הסברה ואכיפה",1528,107
255,רמת גן,17,1144,"נדרשת הידברות, הסברה ואכיפה",2163,82
247,רמלה,33,1076,"נדרשת הידברות, הסברה ואכיפה",1363,87
247,נצרת,31,535,"נדרשת הידברות, הסברה ואכיפה",635,42
230,טייבה,52,800,"נדרשת הידברות, הסברה ואכיפה",1148,112
220,בת ים,17,1290,"נדרשת הידברות, הסברה ואכיפה",1713,63
215,חדרה,23,639,"נדרשת הידברות, הסברה ואכיפה",2366,104
209,לוד,27,1250,"נדרשת הידברות, הסברה ואכיפה",1274,82
196,ראש העין,33,612,"נדרשת הידברות, הסברה ואכיפה",1159,85
186,קרית גת,32,806,"נדרשת הידברות, הסברה ואכיפה",908,49
166,מודיעין-מכבים-רעות,19,672,"נדרשת הידברות, הסברה ואכיפה",1132,67
156,טבריה,35,746,"נדרשת הידברות, הסברה ואכיפה",741,63
155,רעננה,21,656,"נדרשת הידברות, הסברה ואכיפה",1675,52
149,קלנסווה,65,823,"נדרשת הידברות, הסברה ואכיפה",677,49
135,קרית אתא,23,422,"נדרשת הידברות, הסברה ואכיפה",975,58
129,כפר סבא,13,502,"נדרשת הידברות, הסברה ואכיפה",1458,62
126,נהריה,21,409,"נדרשת הידברות, הסברה ואכיפה",1258,39
125,הרצליה,13,635,"נדרשת הידברות, הסברה ואכיפה",1436,41
122,צפת,34,363,"נדרשת הידברות, הסברה ואכיפה",363,42
115,קרית מלאכי,47,605,"נדרשת הידברות, הסברה ואכיפה",329,44
112,עכו,22,243,"נדרשת הידברות, הסברה ואכיפה",892,53
111,מעלה אדומים,30,332,"נדרשת הידברות, הסברה ואכיפה",640,46
96,יבנה,21,399,"נדרשת הידברות, הסברה ואכיפה",485,41
96,נס ציונה,21,362,"נדרשת הידברות, הסברה ואכיפה",651,32
95,באקה אל-גרביה,32,480,"נדרשת הידברות, הסברה ואכיפה",470,30
94,קרית ביאליק,24,208,"נדרשת הידברות, הסברה ואכיפה",495,25
87,יפיע,45,183,"נדרשת הידברות, הסברה ואכיפה",223,18
81,הוד השרון,14,318,"נדרשת הידברות, הסברה ואכיפה",723,23
79,עין מאהל,58,244,"נדרשת הידברות, הסברה ואכיפה",127,15
76,פרדס חנה-כרכור,18,249,"נדרשת הידברות, הסברה ואכיפה",704,34
74,אופקים,23,310,"נדרשת הידברות, הסברה ואכיפה",407,28
72,דייר אל-אסד,57,247,"נדרשת הידברות, הסברה ואכיפה",230,22
69,שפרעם,17,140,"נדרשת הידברות, הסברה ואכיפה",665,30
66,כרמיאל,14,178,"נדרשת הידברות, הסברה ואכיפה",619,31
65,רמת השרון,14,293,"נדרשת הידברות, הסברה ואכיפה",790,30
65,רכסים,52,325,"נדרשת הידברות, הסברה ואכיפה",174,24
64,דימונה,18,373,"נדרשת הידברות, הסברה ואכיפה",483,1-5
63,גבעת זאב,33,314,"נדרשת הידברות, הסברה ואכיפה",219,17
62,נוף הגליל,14,157,"נדרשת הידברות, הסברה ואכיפה",589,18
62,אילת,11,388,"נדרשת הידברות, הסברה ואכיפה",428,20
61,קרית אונו,16,273,"נדרשת הידברות, הסברה ואכיפה",573,16
61,עפולה,11,220,"נדרשת הידברות, הסברה ואכיפה",611,27
60,חורפיש,94,69,"נדרשת הידברות, הסברה ואכיפה",274,18
58,אכסאל,39,130,"נדרשת הידברות, הסברה ואכיפה",200,22
54,יהוד,19,263,"נדרשת הידברות, הסברה ואכיפה",391,19
54,ערערה,27,155,"נדרשת הידברות, הסברה ואכיפה",420,31
54,כפר קרע,28,275,"נדרשת הידברות, הסברה ואכיפה",316,27
52,שוהם,26,172,"נדרשת הידברות, הסברה ואכיפה",222,18
50,גבעתיים,9,286,"נדרשת הידברות, הסברה ואכיפה",836,15
50,גדרה,20,199,"נדרשת הידברות, הסברה ואכיפה",444,11-14
48,כפר כנא,21,101,"נדרשת הידברות, הסברה ואכיפה",285,15
47,גני תקווה,24,187,"נדרשת הידברות, הסברה ואכיפה",346,25
45,טמרה,13,125,"נדרשת הידברות, הסברה ואכיפה",544,17
44,בית שאן,23,207,"נדרשת הידברות, הסברה ואכיפה",164,19
43,ריינה,26,70,"נדרשת הידברות, הסברה ואכיפה",157,11-14
43,קדימה-צורן,20,109,"נדרשת הידברות, הסברה ואכיפה",269,11-14
43,דבוריה,41,117,"נדרשת הידברות, הסברה ואכיפה",286,6-10
42,גן יבנה,19,257,"נדרשת הידברות, הסברה ואכיפה",231,11-14
42,זמר,59,103,"נדרשת הידברות, הסברה ואכיפה",185,20
38,גבעת שמואל,15,243,"נדרשת הידברות, הסברה ואכיפה",276,6-10
38,"בסמ""ה",35,71,"נדרשת הידברות, הסברה ואכיפה",238,21
37,מגאר,16,61,"נדרשת הידברות, הסברה ואכיפה",310,11-14
37,ערד,14,178,"נדרשת הידברות, הסברה ואכיפה",250,6-10
37,כפר יונה,16,106,"נדרשת הידברות, הסברה ואכיפה",345,20
37,קרית ים,9,122,"נדרשת הידברות, הסברה ואכיפה",749,11-14
36,מבשרת ציון,16,115,"נדרשת הידברות, הסברה ואכיפה",378,18
36,טירת כרמל,16,113,"נדרשת הידברות, הסברה ואכיפה",212,6-10
36,אבו סנאן,27,50,"נדרשת הידברות, הסברה ואכיפה",439,20
34,אור עקיבא,17,182,"נדרשת הידברות, הסברה ואכיפה",264,6-10
33,ג'סר א-זרקא,22,148,"נדרשת הידברות, הסברה ואכיפה",538,21
31,יקנעם עילית,13,90,"נדרשת הידברות, הסברה ואכיפה",237,11-14
30,אבן יהודה,23,94,"נדרשת הידברות, הסברה ואכיפה",355,11-14
30,כסיפה,17,178,"נדרשת הידברות, הסברה ואכיפה",89,6-10
30,מעלות-תרשיחא,13,70,"נדרשת הידברות, הסברה ואכיפה",513,18
29,קרית טבעון,18,57,"נדרשת הידברות, הסברה ואכיפה",249,17
29,קרית מוצקין,7,120,"נדרשת הידברות, הסברה ואכיפה",617,1-5
29,כאבול,24,53,"נדרשת הידברות, הסברה ואכיפה",177,11-14
28,עראבה,11,69,"נדרשת הידברות, הסברה ואכיפה",243,11-14
26,קרית יערים,41,139,"נדרשת הידברות, הסברה ואכיפה",83,1-5
25,כפר האורנים,113,58,"נדרשת הידברות, הסברה ואכיפה",62,1-5
25,שדרות,9,164,"נדרשת הידברות, הסברה ואכיפה",228,6-10
24,מגדל העמק,9,167,"נדרשת הידברות, הסברה ואכיפה",300,11-14
24,ירוחם,23,71,"נדרשת הידברות, הסברה ואכיפה",81,1-5
24,קרית שמונה,11,113,"נדרשת הידברות, הסברה ואכיפה",211,11-14
23,אריאל,13,72,"נדרשת הידברות, הסברה ואכיפה",210,6-10
23,דייר חנא,22,52,"נדרשת הידברות, הסברה ואכיפה",105,6-10
22,חצור הגלילית,22,41,"נדרשת הידברות, הסברה ואכיפה",86,6-10
22,כפר יאסיף,21,47,"נדרשת הידברות, הסברה ואכיפה",212,11-14
20,זרזיר,23,25,"נדרשת הידברות, הסברה ואכיפה",79,1-5
20,ערערה-בנגב,11,341,"נדרשת הידברות, הסברה ואכיפה",76,1-5
19,צור הדסה,20,54,"נדרשת הידברות, הסברה ואכיפה",120,1-5
19,מג'דל שמס,17,27,"נדרשת הידברות, הסברה ואכיפה",191,11-14
19,מיתר,19,55,"נדרשת הידברות, הסברה ואכיפה",134,1-5
18,נשר,8,47,"נדרשת הידברות, הסברה ואכיפה",332,6-10
18,ג'ולס,29,25,"נדרשת הידברות, הסברה ואכיפה",206,6-10
17,בנימינה-גבעת עדה,12,72,"נדרשת הידברות, הסברה ואכיפה",149,1-5
17,סביון,39,53,"נדרשת הידברות, הסברה ואכיפה",79,1-5
17,עומר,21,64,"נדרשת הידברות, הסברה ואכיפה",87,1-5
16,עיילבון,28,24,"נדרשת הידברות, הסברה ואכיפה",190,6-10
16,מזכרת בתיה,11,116,"נדרשת הידברות, הסברה ואכיפה",160,1-5
15,פוריידיס,11,82,"נדרשת הידברות, הסברה ואכיפה",117,1-5
15,תל שבע,7,40,"נדרשת הידברות, הסברה ואכיפה",135,6-10
15,רמת ישי,21,19,"נדרשת הידברות, הסברה ואכיפה",96,6-10
 קטן מ-15 ,עתלית,16,38,"נדרשת הידברות, הסברה ואכיפה",84,1-5
 קטן מ-15 ,אזור,10,118,"נדרשת הידברות, הסברה ואכיפה",138,1-5
 קטן מ-15 ,אליכין,32,17,"נדרשת הידברות, הסברה ואכיפה",60,1-5
 קטן מ-15 ,לקיה,9,53,"נדרשת הידברות, הסברה ואכיפה",128,6-10
 קטן מ-15 ,קרית עקרון,8,43,"נדרשת הידברות, הסברה ואכיפה",79,1-5
 קטן מ-15 ,בית דגן,17,55,"נדרשת הידברות, הסברה ואכיפה",58,1-5
 קטן מ-15 ,קרני שומרון,17,57,"נדרשת הידברות, הסברה ואכיפה",91,6-10
 קטן מ-15 ,שערי תקווה,20,42,"נדרשת הידברות, הסברה ואכיפה",57,1-5
 קטן מ-15 ,אורנית,11,29,"נדרשת הידברות, הסברה ואכיפה",101,1-5
 קטן מ-15 ,בסמת טבעון,13,16,"נדרשת הידברות, הסברה ואכיפה",82,1-5
 קטן מ-15 ,טורעאן,8,39,"נדרשת הידברות, הסברה ואכיפה",140,6-10
 קטן מ-15 ,חשמונאים,33,48,"נדרשת הידברות, הסברה ואכיפה",26,0
 קטן מ-15 ,חורה,7,281,"נדרשת הידברות, הסברה ואכיפה",102,1-5
 קטן מ-15 ,אעבלין,10,37,"נדרשת הידברות, הסברה ואכיפה",149,1-5
 קטן מ-15 ,כאוכב אבו אל-היג'א,26, קטן מ-15 ,"נדרשת הידברות, הסברה ואכיפה",51,1-5
 קטן מ-15 ,סאג'ור,29,33,"נדרשת הידברות, הסברה ואכיפה",74,6-10
 קטן מ-15 ,בת חפר,20,26,"נדרשת הידברות, הסברה ואכיפה",64,1-5
 קטן מ-15 ,קרית ארבע,14,41,"נדרשת הידברות, הסברה ואכיפה",59,1-5
 קטן מ-15 ,כסרא-סמיע,11,22,"נדרשת הידברות, הסברה ואכיפה",124,6-10
 קטן מ-15 ,בית יצחק-שער חפר,34, קטן מ-15 ,,37,1-5
 קטן מ-15 ,יבנאל,19,105,,64,1-5
 קטן מ-15 ,כפר מצר,29,45,,24,1-5
 קטן מ-15 ,טלמון,2,26,,22,0
 קטן מ-15 ,עלי,2,24,,28,1-5
 קטן מ-15 ,בועיינה-נוג'ידאת,6, קטן מ-15 ,,62,1-5
 קטן מ-15 ,יד בנימין,14,50,,38,1-5
 קטן מ-15 ,שלומי,14,52,,92,1-5
 קטן מ-15 ,פרדסיה,8,23,,272,1-5
 קטן מ-15 ,מצפה רמון,12,42,,40,1-5
 קטן מ-15 ,צור יצחק,3, קטן מ-15 ,,53,1-5
 קטן מ-15 ,משהד,2, קטן מ-15 ,,45,1-5
 קטן מ-15 ,גבעת אבני,20, קטן מ-15 ,,37,1-5
 קטן מ-15 ,פסוטה,3, קטן מ-15 ,,34,0
 קטן מ-15 ,נוקדים,10, קטן מ-15 ,,18,1-5
 קטן מ-15 ,אלקנה,21,39,,47,1-5
 קטן מ-15 ,כפר אדומים,7,19,,47,0
 קטן מ-15 ,סולם,7, קטן מ-15 ,,34,0
 קטן מ-15 ,מצפה יריחו,29,23,,24,1-5
 קטן מ-15 ,בית אריה,16,44,,41,1-5
 קטן מ-15 ,ראמה,11,35,,112,6-10
 קטן מ-15 ,כפר ורדים,15,26,,93,1-5
 קטן מ-15 ,אלפי מנשה,9,54,,74,1-5
 קטן מ-15 ,גבע בנימין,15,57,,42,1-5
 קטן מ-15 ,כוכב יאיר,7,37,,114,0
 קטן מ-15 ,מייסר,20, קטן מ-15 ,,36,0
 קטן מ-15 ,גבעת ברנר,34, קטן מ-15 ,,23,6-10
 קטן מ-15 ,תפרח,32,38,,35,1-5
 קטן מ-15 ,אבטין,14, קטן מ-15 ,,25,1-5
 קטן מ-15 ,אלון שבות,16,29,,24,1-5
 קטן מ-15 ,מבוא חורון,8,27,,13,1-5
 קטן מ-15 ,בית חשמונאי,5, קטן מ-15 ,,21,0
 קטן מ-15 ,מעיליא,25,19,,79,1-5
 קטן מ-15 ,כעביה-טבאש-חג'אג'רה,15, קטן מ-15 ,,48,1-5
 קטן מ-15 ,ביר אל-מכסור,5, קטן מ-15 ,,83,0
 קטן מ-15 ,מוקייבלה,21,17,,45,6-10
 קטן מ-15 ,צור משה,11, קטן מ-15 ,,43,0
 קטן מ-15 ,עלי זהב,11,19,,49,1-5
 קטן מ-15 ,קדומים,13,19,,39,1-5
 קטן מ-15 ,פדואל,19, קטן מ-15 ,,13,1-5
 קטן מ-15 ,"בני עי""ש",13,32,,77,0
 קטן מ-15 ,רומת הייב,19, קטן מ-15 ,,48,1-5
 קטן מ-15 ,עץ אפרים,25,18,,31,1-5
 קטן מ-15 ,מרכז שפירא,24,36,,29,1-5
 קטן מ-15 ,טובא-זנגריה,1, קטן מ-15 ,,20,0
 קטן מ-15 ,אבו רובייעה (שבט),2, קטן מ-15 ,,20,0
 קטן מ-15 ,שגב-שלום,5,16,,52,1-5
 קטן מ-15 ,נווה דניאל,4,19,,19,0
 קטן מ-15 ,נופית,8, קטן מ-15 ,,26,0
 קטן מ-15 ,אבו רוקייק (שבט),1, קטן מ-15 ,,18,0
 קטן מ-15 ,קיסריה,4,23,,47,0
 קטן מ-15 ,גן נר,4, קטן מ-15 ,,26,1-5
 קטן מ-15 ,שבלי - אום אל-גנם,6,18,,164,1-5
 קטן מ-15 ,ע'ג'ר,4, קטן מ-15 ,,9,0
 קטן מ-15 ,מתן,6,17,,37,0
 קטן מ-15 ,אחוזת ברק,17, קטן מ-15 ,,30,1-5
 קטן מ-15 ,ניצן,26,25,,14,1-5
 קטן מ-15 ,הושעיה,5,22,,12,1-5
 קטן מ-15 ,נוף איילון,9, קטן מ-15 ,,33,0
 קטן מ-15 ,שילה,11,26,,9,1-5
 קטן מ-15 ,מזרעה,8, קטן מ-15 ,,56,1-5
 קטן מ-15 ,אפרת,7,103,,107,0
 קטן מ-15 ,ג'ש (גוש חלב),10, קטן מ-15 ,,42,1-5
 קטן מ-15 ,ראש פינה,20, קטן מ-15 ,,34,1-5
 קטן מ-15 ,פקיעין (בוקייעה),12,24,,133,1-5
 קטן מ-15 ,קצרין,3,17,,43,1-5
 קטן מ-15 ,נאעורה,17, קטן מ-15 ,,17,1-5
 קטן מ-15 ,כפר כמא,6, קטן מ-15 ,,21,1-5
 קטן מ-15 ,יקיר,13, קטן מ-15 ,,21,1-5
 קטן מ-15 ,גני מודיעין,12, קטן מ-15 ,,17,1-5
 קטן מ-15 ,בית אל,7,43,,29,0
 קטן מ-15 ,הר אדר,7,28,,45,0
 קטן מ-15 ,תקוע,14,16,,41,1-5
 קטן מ-15 ,להבים,8,40,,61,1-5
 קטן מ-15 ,עפרה,16,35,,35,1-5
 קטן מ-15 ,אלעזר,12,18,,41,1-5
 קטן מ-15 ,סלמה,3, קטן מ-15 ,,29,1-5
0,הוואשלה (שבט),0, קטן מ-15 ,,6,0
0,אבו קורינאת (שבט),0,0,,15,0
0,ברכה,0, קטן מ-15 ,,15,0
0,אבו ג'ווייעד (שבט),0,0,,12,0
0,מסעודין אל-עזאזמה,0, קטן מ-15 ,,28,0
0,אבו תלול,0,0,,2,0
0,צופים,0, קטן מ-15 ,,21,0
0,אעצם (שבט),0, קטן מ-15 ,,29,0
0,סייד (שבט),0,0,,12,0
0,אטרש (שבט),0,0,,10,0
0,קודייראת א-צאנע(שבט),0,0,,4,0
0,ביר הדאג',0,0,,4,0
0,אום בטין,0,0,,9,0
0,אל סייד,0, קטן מ-15 ,,10,0
0,בוקעאתא,0, קטן מ-15 ,,24,0
0,קצר א-סר,0,0,,4,0
0,כוכב השחר,0,27,,21,0
