coronaOccupancy,isolatedTeam,name,normalOccupancy
154.5454545454545,52,נהריה,82.84923553466797
116.6666666666667,99,לניאדו,88.85794067382812
109.6153846153846,24,שערי צדק,96.43734741210938
93.39622641509435,103,הדסה עין כרם,113.7651824951172
83.33333333333334,60,"רמב""ם",92.16494750976562
81.48148148148148,5,מעייני הישועה,97.76358032226562
80.3921568627451,15,שמיר (אסף הרופא),63.0751953125
77.77777777777779,0,סנט ג'וזף,
76.66666666666667,22,המרכזי בעמק,75.17241668701172
76.66666666666667,61,שיבא,100.2531661987305
75,17,הסקוטי,102.8368759155273
62.96296296296296,10,אסותא אשדוד,
60,13,בני ציון,84.98844909667969
58.333333333333336,18,הלל יפה,84.07766723632812
55.55555555555556,15,הכרמל,65.84867095947266
54,91,רבין ק. בילינסון,94.1317367553711
53.84615384615385,20,זיו צפת,71.46974182128906
53.333333333333336,26,פוריה,63.38028335571289
48.529411764705884,39,וולפסון,68.81405639648438
47.77777777777778,21,סוראסקי,105.3800201416016
41.25,25,קפלן,89.71118927001953
36.585365853658544,12,השרון ק. גולדה,63.90041351318359
35.36585365853658,56,מאיר,74.29306030273438
33.33333333333333,24,ברזילי,74.5
28.20512820512821,56,סורוקה,72.19808959960938
0,21,שניידר,86.91983032226562
