section,female,male,period
0-9,"{'amount': 9, 'percentage': 0.2}","{'amount': 9, 'percentage': 0.2}",6 חודשים
0-9,"{'amount': 43, 'percentage': 0.4}","{'amount': 66, 'percentage': 0.6}",שנה
0-9,"{'amount': 78, 'percentage': 0.2}","{'amount': 125, 'percentage': 0.4}",מתחילת קורונה
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.1}",3 חודשים
0-9,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
10-19,"{'amount': 6, 'percentage': 0.2}","{'amount': 4, 'percentage': 0.1}",6 חודשים
10-19,"{'amount': 83, 'percentage': 0.3}","{'amount': 81, 'percentage': 0.2}",מתחילת קורונה
10-19,"{'amount': 22, 'percentage': 0.2}","{'amount': 28, 'percentage': 0.3}",שנה
10-19,"{'amount': 1, 'percentage': 0.2}","{'amount': 0, 'percentage': 0}",חודש אחרון
10-19,"{'amount': 2, 'percentage': 0.2}","{'amount': 0, 'percentage': 0}",3 חודשים
20-29,"{'amount': 14, 'percentage': 0.4}","{'amount': 9, 'percentage': 0.2}",6 חודשים
20-29,"{'amount': 2, 'percentage': 0.2}","{'amount': 3, 'percentage': 0.4}",3 חודשים
20-29,"{'amount': 0, 'percentage': 0}","{'amount': 1, 'percentage': 0.2}",חודש אחרון
20-29,"{'amount': 284, 'percentage': 0.9}","{'amount': 252, 'percentage': 0.8}",מתחילת קורונה
20-29,"{'amount': 39, 'percentage': 0.4}","{'amount': 49, 'percentage': 0.5}",שנה
30-39,"{'amount': 16, 'percentage': 0.4}","{'amount': 18, 'percentage': 0.5}",6 חודשים
30-39,"{'amount': 83, 'percentage': 0.8}","{'amount': 79, 'percentage': 0.8}",שנה
30-39,"{'amount': 608, 'percentage': 1.9}","{'amount': 644, 'percentage': 2}",מתחילת קורונה
30-39,"{'amount': 9, 'percentage': 1.1}","{'amount': 3, 'percentage': 0.4}",3 חודשים
30-39,"{'amount': 5, 'percentage': 1.1}","{'amount': 2, 'percentage': 0.4}",חודש אחרון
40-49,"{'amount': 25, 'percentage': 0.7}","{'amount': 36, 'percentage': 1}",6 חודשים
40-49,"{'amount': 108, 'percentage': 1}","{'amount': 179, 'percentage': 1.7}",שנה
40-49,"{'amount': 986, 'percentage': 3}","{'amount': 1439, 'percentage': 4.4}",מתחילת קורונה
40-49,"{'amount': 3, 'percentage': 0.4}","{'amount': 6, 'percentage': 0.7}",3 חודשים
40-49,"{'amount': 0, 'percentage': 0}","{'amount': 3, 'percentage': 0.7}",חודש אחרון
50-59,"{'amount': 69, 'percentage': 1.9}","{'amount': 96, 'percentage': 2.7}",6 חודשים
50-59,"{'amount': 1637, 'percentage': 5}","{'amount': 2320, 'percentage': 7.1}",מתחילת קורונה
50-59,"{'amount': 9, 'percentage': 2}","{'amount': 16, 'percentage': 3.5}",חודש אחרון
50-59,"{'amount': 274, 'percentage': 2.6}","{'amount': 396, 'percentage': 3.8}",שנה
50-59,"{'amount': 15, 'percentage': 1.8}","{'amount': 21, 'percentage': 2.5}",3 חודשים
60-69,"{'amount': 176, 'percentage': 4.9}","{'amount': 278, 'percentage': 7.7}",6 חודשים
60-69,"{'amount': 2388, 'percentage': 7.4}","{'amount': 3545, 'percentage': 10.9}",מתחילת קורונה
60-69,"{'amount': 21, 'percentage': 4.7}","{'amount': 29, 'percentage': 6.4}",חודש אחרון
60-69,"{'amount': 600, 'percentage': 5.8}","{'amount': 873, 'percentage': 8.4}",שנה
60-69,"{'amount': 37, 'percentage': 4.4}","{'amount': 58, 'percentage': 6.9}",3 חודשים
70-79,"{'amount': 414, 'percentage': 11.5}","{'amount': 521, 'percentage': 14.5}",6 חודשים
70-79,"{'amount': 1121, 'percentage': 10.8}","{'amount': 1477, 'percentage': 14.2}",שנה
70-79,"{'amount': 3190, 'percentage': 9.8}","{'amount': 4183, 'percentage': 12.9}",מתחילת קורונה
70-79,"{'amount': 102, 'percentage': 12.2}","{'amount': 131, 'percentage': 15.6}",3 חודשים
70-79,"{'amount': 47, 'percentage': 10.4}","{'amount': 67, 'percentage': 14.9}",חודש אחרון
80-89,"{'amount': 619, 'percentage': 17.2}","{'amount': 627, 'percentage': 17.4}",6 חודשים
80-89,"{'amount': 1673, 'percentage': 16.1}","{'amount': 1638, 'percentage': 15.8}",שנה
80-89,"{'amount': 3765, 'percentage': 11.6}","{'amount': 3670, 'percentage': 11.3}",מתחילת קורונה
80-89,"{'amount': 83, 'percentage': 18.4}","{'amount': 93, 'percentage': 20.6}",חודש אחרון
80-89,"{'amount': 153, 'percentage': 18.3}","{'amount': 153, 'percentage': 18.3}",3 חודשים
90+,"{'amount': 404, 'percentage': 11.2}","{'amount': 253, 'percentage': 7}",6 חודשים
90+,"{'amount': 1921, 'percentage': 5.9}","{'amount': 1287, 'percentage': 4}",מתחילת קורונה
90+,"{'amount': 959, 'percentage': 9.2}","{'amount': 685, 'percentage': 6.6}",שנה
90+,"{'amount': 82, 'percentage': 9.8}","{'amount': 57, 'percentage': 6.8}",3 חודשים
90+,"{'amount': 43, 'percentage': 9.5}","{'amount': 30, 'percentage': 6.7}",חודש אחרון
