cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Sinan,קטן מ-15,אין מידע,16,11.18,6.06,כתום,14306
Afula,קטן מ-15,אין מידע,152,26.74,9.32,אדום,56844
Akko,קטן מ-15,אין מידע,54,10.91,5.17,צהוב,49517
Arad,קטן מ-15,אין מידע,41,15.09,6.27,כתום,27170
Ari'el,קטן מ-15,אין מידע,29,14.15,5.71,צהוב,20488
Arrabe,קטן מ-15,אין מידע,16,6.09,4.53,צהוב,26274
Ashdod,39,7.13,547,24.17,8.14,אדום,226329
Ashqelon,51,13.32,383,26.15,7.56,אדום,146442
Bat Yam,15,5.15,291,22.77,7.21,כתום,127772
Be'er Sheva,83,14.36,578,27.44,6.56,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,42,14.57,8.11,אדום,28818
Bene Beraq,קטן מ-15,אין מידע,102,4.90,4.63,צהוב,208031
Bet She'an,קטן מ-15,אין מידע,28,14.75,8.05,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,38,2.87,5.45,צהוב,132210
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,18,11.27,7.2,כתום,15971
Dimona,קטן מ-15,אין מידע,89,25.46,6.32,כתום,34954
Efrat,0,0,22,19.26,7.85,אדום,11420
Elat,קטן מ-15,אין מידע,53,10.09,8.58,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,48,34.20,6.7,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,47,19.68,9.18,אדום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,31,14.41,5.83,צהוב,21508
Gedera,קטן מ-15,אין מידע,86,29.86,7.56,אדום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,33,12.12,4.31,ירוק,27236
Giv'atayim,קטן מ-15,אין מידע,121,19.88,7.74,אדום,60872
Hadera,15,8.77,171,17.29,6.51,כתום,98928
Haifa,46,7.11,647,22.70,5.87,צהוב,284981
Harish,קטן מ-15,אין מידע,23,11.73,8.85,אדום,19608
Herzliyya,18,8.87,203,20.46,7.12,כתום,99208
Hod Hasharon,קטן מ-15,אין מידע,117,18.07,7.14,כתום,64755
Holon,31,7.35,422,21.47,7.62,אדום,196510
Jerusalem,45,4.90,918,9.63,5.68,צהוב,952916
Julis,קטן מ-15,אין מידע,17,25.97,7.28,כתום,6545
Karmi'el,קטן מ-15,אין מידע,120,25.98,9.65,אדום,46190
Kefar Sava,15,6.17,243,23.90,7.22,כתום,101664
Kefar Weradim,קטן מ-15,אין מידע,20,36.40,7.42,כתום,5495
Kefar Yona,קטן מ-15,אין מידע,57,21.81,7.38,כתום,26140
Lehavim,קטן מ-15,אין מידע,17,25.60,8.42,אדום,6641
Lod,קטן מ-15,אין מידע,96,11.88,6.05,כתום,80786
Ma'ale Adummim,קטן מ-15,אין מידע,54,14.28,8.02,אדום,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,23,10.38,6.18,כתום,22158
Mazkeret Batya,קטן מ-15,אין מידע,33,21.86,7.59,אדום,15095
Metar,קטן מ-15,אין מידע,29,29.11,9.72,אדום,9963
Mevasseret Ziyyon,קטן מ-15,אין מידע,40,16.43,7.94,אדום,24347
Migdal Haemeq,קטן מ-15,אין מידע,61,23.65,6.88,כתום,25790
Modi'in-Makkabbim-Re'ut,23,15.03,153,16.15,8.63,אדום,94744
Mughar,קטן מ-15,אין מידע,21,9.02,6.33,כתום,23271
Nahariyya,קטן מ-15,אין מידע,108,18.25,7.36,כתום,59189
Nazareth,קטן מ-15,אין מידע,42,5.40,4.79,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,91,18.01,7.49,כתום,50532
Nesher,קטן מ-15,אין מידע,52,21.71,7.35,כתום,23947
Netanya,36,8.28,435,19.46,6.97,כתום,223562
Netivot,קטן מ-15,אין מידע,45,11.41,5.59,צהוב,39456
