name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
סאג'ור,5.5,כתום,41.6,0.1285714285714,-0.28,28,כתום,2021-01-26T00:00:00.000Z,16.547261382019876,4.8301363531315,64.7
קצרין,7.7,ירוק,47.2,0.0669216061185,0.75,52,ירוק,2021-01-26T00:00:00.000Z,31.700404858299596,20.3778677462888,70.2
בית חשמונאי,5.1,ירוק,18.4,0.0322580645161,0, קטן מ-15 ,ירוק,2021-01-26T00:00:00.000Z,36.79852805887764,14.305427782888685,
קציר,5,ירוק,27.3,0.070707070707,0, קטן מ-15 ,ירוק,2021-01-26T00:00:00.000Z,26.58486707566462,11.554192229038856,
פוריידיס,7.3,צהוב,37.3,0.1116071428571,-0.4252873563219,89,צהוב,2021-01-26T00:00:00.000Z,15.501678478179784,2.5736665423349496,66.4
קרית יערים,9,אדום ,180.5,0.1681547619047,-0.4766355140187,187,אדום ,2021-01-26T00:00:00.000Z,18.568665377176018,5.51257253384913,301.4
שלומי,6.3,צהוב,21.0,0.0532319391634,-0.06666666666669996,32,צהוב,2021-01-26T00:00:00.000Z,31.225651783038654,14.309259814204376,47.9
שבלי - אום אל-גנם,6.6,ירוק,44.1,0.1173913043478,-0.4130434782609,51,ירוק,2021-01-26T00:00:00.000Z,19.738775510204082,6.49795918367347,83.3
צופים,5.1,צהוב,28.6,0.0538461538461,0, קטן מ-15 ,צהוב,2021-01-26T00:00:00.000Z,20.564186426819298,7.563368765331154,
נווה דניאל,8,צהוב,128.9,0.090909090909,-0.1891891891892,40,צהוב,2021-01-26T00:00:00.000Z,28.49162011173184,13.064030941125912,171.9
רמלה,8,צהוב,79.6,0.1178522969567,0.001642036124700042,959,צהוב,2021-01-26T00:00:00.000Z,24.13766091338747,10.370263989346425,125.2
טורעאן,7.7,אדום ,39.7,0.1278538812785,-0.4,106,אדום ,2021-01-26T00:00:00.000Z,12.000278590332915,3.7679342526814317,73.8
כפר יונה,7,ירוק,36.0,0.078348778433,0.9574468085106,129,ירוק,2021-01-26T00:00:00.000Z,34.50219160926737,15.165153412648715,50.5
