CountBreath,CountDeath,CountEasyStatus,CountHardStatus,CountMediumStatus,Counthospitalized,Counthospitalized_without_release,StandardOccupancy,date,new_hospitalized,num_visits,patients_home,patients_hotel,total_beds
0,0,11,0,0,11,11,0.006329113924050633,2020-03-02T00:00:00.000Z,1,5632,-20,0,1738
0,0,10,0,0,10,10,0.005753739930955121,2020-03-03T00:00:00.000Z,0,7857,-17,0,1738
0,0,12,0,0,12,11,0.006904487917146145,2020-03-04T00:00:00.000Z,0,7012,-19,0,1738
0,0,12,1,0,13,13,0.007479861910241657,2020-03-05T00:00:00.000Z,1,7012,-19,0,1738
1,0,14,2,0,16,16,0.009205983889528193,2020-03-06T00:00:00.000Z,1,5177,-18,0,1738
2,0,17,3,0,20,20,0.01150747986191024,2020-03-07T00:00:00.000Z,1,4861,-18,0,1738
4,0,21,5,0,26,26,0.01495972382048331,2020-03-08T00:00:00.000Z,2,7330,-16,0,1738
5,0,33,6,0,39,39,0.02243958573072497,2020-03-09T00:00:00.000Z,7,6205,-25,0,1738
5,0,53,6,0,59,59,0.03394706559263521,2020-03-10T00:00:00.000Z,2,6021,-12,0,1738
6,0,73,7,1,81,81,0.04660529344073648,2020-03-11T00:00:00.000Z,10,5981,-15,0,1738
6,0,95,7,1,103,101,0.05926352128883775,2020-03-12T00:00:00.000Z,6,5983,-13,0,1738
6,0,112,7,4,123,122,0.07077100115074798,2020-03-13T00:00:00.000Z,10,4121,0,0,1738
4,0,152,6,4,162,161,0.09321058688147296,2020-03-14T00:00:00.000Z,20,3692,-10,0,1738
6,0,187,9,6,202,200,0.1162255466052934,2020-03-15T00:00:00.000Z,37,5489,-10,0,1738
7,0,205,11,5,221,215,0.1271576524741082,2020-03-16T00:00:00.000Z,27,4759,48,0,1738
7,0,238,12,6,256,256,0.1472957422324511,2020-03-17T00:00:00.000Z,46,4338,97,0,1738
7,0,279,16,11,306,269,0.1760644418872267,2020-03-18T00:00:00.000Z,54,3920,197,0,1738
12,0,263,21,11,295,264,0.1697353279631761,2020-03-19T00:00:00.000Z,31,4053,328,0,1738
12,1,252,23,14,289,251,0.166283084004603,2020-03-20T00:00:00.000Z,30,3207,503,0,1738
15,0,229,27,21,277,274,0.1593785960874569,2020-03-21T00:00:00.000Z,35,2905,686,0,1738
22,0,255,37,32,324,305,0.1864211737629459,2020-03-22T00:00:00.000Z,54,4523,901,0,1738
24,0,274,42,36,352,323,0.2025316455696203,2020-03-23T00:00:00.000Z,58,4053,1222,0,1738
26,3,302,45,48,395,343,0.2272727272727273,2020-03-24T00:00:00.000Z,82,3963,1613,0,1738
28,1,311,49,53,413,397,0.2376294591484465,2020-03-25T00:00:00.000Z,81,3666,1971,0,1738
31,5,345,54,65,464,413,0.2669735327963176,2020-03-26T00:00:00.000Z,83,3925,2454,0,1738
37,2,381,65,69,515,468,0.2963176064441887,2020-03-27T00:00:00.000Z,110,3267,2817,0,1738
41,1,362,69,82,513,485,0.2951668584579977,2020-03-28T00:00:00.000Z,53,2834,3256,0,1738
50,3,377,79,88,544,516,0.3130034522439586,2020-03-29T00:00:00.000Z,70,4289,3719,0,1738
54,1,427,87,105,619,570,0.356156501726122,2020-03-30T00:00:00.000Z,121,3886,4172,0,1738
64,4,456,97,115,668,628,0.3843498273878021,2020-03-31T00:00:00.000Z,111,4005,4780,0,1738
72,8,515,111,143,769,728,0.4424626006904488,2020-04-01T00:00:00.000Z,147,4088,4621,689,1738
79,10,555,113,145,813,728,0.4677790563866514,2020-04-02T00:00:00.000Z,115,4284,5199,720,1738
93,5,515,130,159,804,719,0.4626006904487917,2020-04-03T00:00:00.000Z,97,3494,5711,717,1738
107,7,481,139,171,791,752,0.4551208285385501,2020-04-04T00:00:00.000Z,73,3155,6036,718,1738
107,6,498,135,194,827,743,0.4758342922899885,2020-04-05T00:00:00.000Z,100,4495,6537,693,1738
110,7,458,147,209,814,703,0.4683544303797468,2020-04-06T00:00:00.000Z,93,4088,6816,796,1738
