gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
זכר,0-9,מתחילת קורונה,416855,10.3,7,0.1,30,0.5,112,0.4
זכר,0-9,3 חודשים,104366,10.2,2,0.1,13,1.3,33,0.8
זכר,0-9,שנה,348487,10.9,5,0.1,22,0.9,80,0.7
זכר,0-9,6 חודשים,279013,10.2,4,0.2,16,1.1,54,0.8
זכר,0-9,חודש אחרון,8947,6.7,0,0,0,0,5,0.8
נקבה,0-9,חודש אחרון,6654,5,0,0,0,0,4,0.6
נקבה,0-9,שנה,281522,8.8,2,0,8,0.3,55,0.5
נקבה,0-9,מתחילת קורונה,339429,8.4,5,0,15,0.2,72,0.3
נקבה,0-9,6 חודשים,217877,8,2,0.1,8,0.6,37,0.5
נקבה,0-9,3 חודשים,79307,7.7,1,0.1,7,0.7,24,0.6
זכר,10-19,מתחילת קורונה,416832,10.3,7,0.1,23,0.4,77,0.3
זכר,10-19,3 חודשים,87809,8.5,2,0.1,7,0.7,10,0.2
זכר,10-19,שנה,320500,10,5,0.1,14,0.6,42,0.3
זכר,10-19,חודש אחרון,6038,4.5,0,0,0,0,1,0.2
זכר,10-19,6 חודשים,269274,9.9,4,0.2,9,0.6,26,0.4
נקבה,10-19,מתחילת קורונה,404400,10,7,0.1,23,0.4,77,0.3
נקבה,10-19,3 חודשים,83039,8.1,1,0.1,5,0.5,9,0.2
נקבה,10-19,שנה,319487,9.9,4,0.1,15,0.6,34,0.3
נקבה,10-19,6 חודשים,266879,9.8,2,0.1,10,0.7,16,0.2
נקבה,10-19,חודש אחרון,5887,4.4,0,0,1,0.5,1,0.2
זכר,20-29,חודש אחרון,5752,4.3,0,0,1,0.5,3,0.5
זכר,20-29,שנה,172990,5.4,5,0.1,22,0.9,90,0.7
זכר,20-29,מתחילת קורונה,243638,6,24,0.2,54,0.9,241,0.8
זכר,20-29,6 חודשים,144026,5.3,2,0.1,11,0.8,41,0.6
