date,amount
2020-09-14T00:00:00.000Z,3898
2020-09-15T00:00:00.000Z,4606
2020-09-16T00:00:00.000Z,3802
2020-09-17T00:00:00.000Z,4436
2020-09-18T00:00:00.000Z,4526
2020-09-19T00:00:00.000Z,3252
2020-09-20T00:00:00.000Z,2068
