date,amount,total,countDeadAvg7days
2022-03-18T00:00:00.000Z,10,10473,8
2022-03-19T00:00:00.000Z,8,10481,8
2022-03-20T00:00:00.000Z,6,10487,8
2022-03-21T00:00:00.000Z,8,10495,7
2022-03-22T00:00:00.000Z,8,10503,7
2022-03-23T00:00:00.000Z,1,10504,7
2022-03-24T00:00:00.000Z,8,10512,6
2022-03-25T00:00:00.000Z,7,10519,7
2022-03-26T00:00:00.000Z,12,10531,6
2022-03-27T00:00:00.000Z,10,10541,7
2022-03-28T00:00:00.000Z,8,10549,7
2022-03-29T00:00:00.000Z,7,10556,7
2022-03-30T00:00:00.000Z,8,10564,7
2022-03-31T00:00:00.000Z,14,10578,8
2022-04-01T00:00:00.000Z,4,10582,9
2022-04-02T00:00:00.000Z,12,10594,9
2022-04-03T00:00:00.000Z,11,10605,9
2022-04-04T00:00:00.000Z,9,10614,9
2022-04-05T00:00:00.000Z,3,10617,9
2022-04-06T00:00:00.000Z,9,10626,8
2022-04-07T00:00:00.000Z,8,10634,8
2022-04-08T00:00:00.000Z,8,10642,8
2022-04-09T00:00:00.000Z,12,10654,8
2022-04-10T00:00:00.000Z,10,10664,8
2022-04-11T00:00:00.000Z,7,10671,8
2022-04-12T00:00:00.000Z,8,10679,8
2022-04-13T00:00:00.000Z,7,10686,8
2022-04-14T00:00:00.000Z,6,10692,8
2022-04-15T00:00:00.000Z,8,10700,8
2022-04-16T00:00:00.000Z,2,10702,8
2022-04-17T00:00:00.000Z,9,10711,6
2022-04-18T00:00:00.000Z,9,10720,6
2022-04-19T00:00:00.000Z,8,10728,7
2022-04-20T00:00:00.000Z,6,10734,7
2022-04-21T00:00:00.000Z,4,10738,6
2022-04-22T00:00:00.000Z,4,10742,6
2022-04-23T00:00:00.000Z,6,10748,6
2022-04-24T00:00:00.000Z,4,10752,6
2022-04-25T00:00:00.000Z,1,10753,5
2022-04-26T00:00:00.000Z,7,10760,4
2022-04-27T00:00:00.000Z,5,10765,4
2022-04-28T00:00:00.000Z,8,10773,4
2022-04-29T00:00:00.000Z,6,10779,5
2022-04-30T00:00:00.000Z,5,10784,5
2022-05-01T00:00:00.000Z,4,10788,5
2022-05-02T00:00:00.000Z,5,10793,5
2022-05-03T00:00:00.000Z,9,10802,5
2022-05-04T00:00:00.000Z,1,10803,6
2022-05-05T00:00:00.000Z,2,10805,5
2022-05-06T00:00:00.000Z,6,10811,4
2022-05-07T00:00:00.000Z,3,10814,4
2022-05-08T00:00:00.000Z,4,10818,4
2022-05-09T00:00:00.000Z,2,10820,4
2022-05-10T00:00:00.000Z,5,10825,3
2022-05-11T00:00:00.000Z,1,10826,3
2022-05-12T00:00:00.000Z,2,10828,3
2022-05-13T00:00:00.000Z,3,10831,3
2022-05-14T00:00:00.000Z,3,10834,2
2022-05-15T00:00:00.000Z,8,10842,2
2022-05-16T00:00:00.000Z,1,10843,3
2022-05-17T00:00:00.000Z,1,10844,3
2022-05-18T00:00:00.000Z,2,10846,2
2022-05-19T00:00:00.000Z,4,10850,2
2022-05-20T00:00:00.000Z,3,10853,3
2022-05-21T00:00:00.000Z,4,10857,3
2022-05-22T00:00:00.000Z,1,10858,3
2022-05-23T00:00:00.000Z,1,10859,2
2022-05-24T00:00:00.000Z,1,10860,2
2022-05-25T00:00:00.000Z,2,10862,2
2022-05-26T00:00:00.000Z,3,10865,2
2022-05-27T00:00:00.000Z,1,10866,2
2022-05-28T00:00:00.000Z,2,10868,1
2022-05-29T00:00:00.000Z,2,10870,1
2022-05-30T00:00:00.000Z,2,10872,1
2022-05-31T00:00:00.000Z,3,10875,1
2022-06-01T00:00:00.000Z,3,10878,2
2022-06-02T00:00:00.000Z,2,10880,2
2022-06-03T00:00:00.000Z,1,10881,2
2022-06-04T00:00:00.000Z,1,10882,2
2022-06-05T00:00:00.000Z,0,10882,2
2022-06-06T00:00:00.000Z,3,10885,1
2022-06-07T00:00:00.000Z,3,10888,1
2022-06-08T00:00:00.000Z,2,10890,1
2022-06-09T00:00:00.000Z,3,10893,1
2022-06-10T00:00:00.000Z,0,10893,1
2022-06-11T00:00:00.000Z,2,10895,1
2022-06-12T00:00:00.000Z,3,10898,1
2022-06-13T00:00:00.000Z,2,10900,2
2022-06-14T00:00:00.000Z,0,10900,2
2022-06-15T00:00:00.000Z,1,10901,1
2022-06-16T00:00:00.000Z,4,10905,1
2022-06-17T00:00:00.000Z,4,10909,1
2022-06-18T00:00:00.000Z,4,10913,2
2022-06-19T00:00:00.000Z,4,10917,2
2022-06-20T00:00:00.000Z,2,10919,2
2022-06-21T00:00:00.000Z,5,10924,2
2022-06-22T00:00:00.000Z,4,10928,3
2022-06-23T00:00:00.000Z,11,10939,3
2022-06-24T00:00:00.000Z,10,10949,4
2022-06-25T00:00:00.000Z,13,10962,5
2022-06-26T00:00:00.000Z,8,10970,7
2022-06-27T00:00:00.000Z,12,10982,7
2022-06-28T00:00:00.000Z,10,10992,9
2022-06-29T00:00:00.000Z,13,11005,9
2022-06-30T00:00:00.000Z,13,11018,11
2022-07-01T00:00:00.000Z,19,11037,11
2022-07-02T00:00:00.000Z,13,11050,12
2022-07-03T00:00:00.000Z,11,11061,12
2022-07-04T00:00:00.000Z,12,11073,13
2022-07-05T00:00:00.000Z,14,11087,13
2022-07-06T00:00:00.000Z,14,11101,13
2022-07-07T00:00:00.000Z,12,11113,13
2022-07-08T00:00:00.000Z,12,11125,13
2022-07-09T00:00:00.000Z,19,11144,12
2022-07-10T00:00:00.000Z,15,11159,13
2022-07-11T00:00:00.000Z,14,11173,14
2022-07-12T00:00:00.000Z,14,11187,14
2022-07-13T00:00:00.000Z,13,11200,14
2022-07-14T00:00:00.000Z,22,11222,14
2022-07-15T00:00:00.000Z,12,11234,15
2022-07-16T00:00:00.000Z,12,11246,15
2022-07-17T00:00:00.000Z,8,11254,14
2022-07-18T00:00:00.000Z,12,11266,13
2022-07-19T00:00:00.000Z,19,11285,13
2022-07-20T00:00:00.000Z,13,11298,14
2022-07-21T00:00:00.000Z,19,11317,14
2022-07-22T00:00:00.000Z,10,11327,13
2022-07-23T00:00:00.000Z,15,11342,13
2022-07-24T00:00:00.000Z,14,11356,13
2022-07-25T00:00:00.000Z,13,11369,14
2022-07-26T00:00:00.000Z,9,11378,14
2022-07-27T00:00:00.000Z,12,11390,13
2022-07-28T00:00:00.000Z,12,11402,13
2022-07-29T00:00:00.000Z,8,11410,12
2022-07-30T00:00:00.000Z,8,11418,11
2022-07-31T00:00:00.000Z,14,11432,10
2022-08-01T00:00:00.000Z,16,11448,10
2022-08-02T00:00:00.000Z,5,11453,11
2022-08-03T00:00:00.000Z,5,11458,10
2022-08-04T00:00:00.000Z,6,11464,9
2022-08-05T00:00:00.000Z,4,11468,8
2022-08-06T00:00:00.000Z,10,11478,8
2022-08-07T00:00:00.000Z,9,11487,8
2022-08-08T00:00:00.000Z,5,11492,7
2022-08-09T00:00:00.000Z,12,11504,6
2022-08-10T00:00:00.000Z,2,11506,7
2022-08-11T00:00:00.000Z,5,11511,6
2022-08-12T00:00:00.000Z,3,11514,6
2022-08-13T00:00:00.000Z,1,11515,6
2022-08-14T00:00:00.000Z,2,11517,5
2022-08-15T00:00:00.000Z,2,11519,4
2022-08-16T00:00:00.000Z,6,11525,3
2022-08-17T00:00:00.000Z,0,11525,3
2022-08-18T00:00:00.000Z,0,11525,2
2022-08-19T00:00:00.000Z,0,11525,2
2022-08-20T00:00:00.000Z,0,11525,1
2022-08-21T00:00:00.000Z,0,11525,1
