date,cases,recovered,tests,positiveRate,positiveRatePCR,positiveRateAntigen,deaths,severeNew,mediumNew,easyNew,countEasyStatus,countMediumStatus,countHardStatus,countBreath,countCriticalStatus,countSeriousCriticalCum,newHospitalized,countBreathCum,countHospitalized,countEcmo
2022-10-23,827,1127,8093,10.22,8.14,16.27,2,15,5,24,261,28,102,32,32,34090,24,6546,404,0
2022-10-24,966,791,11134,8.68,6.8,20.69,3,4,5,36,268,22,86,32,31,34094,36,6548,403,0
2022-10-25,827,827,9534,8.67,7.03,17.61,1,7,10,35,270,24,88,31,31,34099,39,6549,393,1
2022-10-26,828,480,9700,8.54,8.14,9.49,2,6,3,30,277,19,85,31,32,34103,33,6550,397,1
2022-10-27,888,607,9201,9.65,7.82,19.43,5,5,4,36,287,18,80,31,30,34106,37,6550,404,1
2022-10-28,669,783,5905,11.33,13.18,8.69,1,10,3,32,284,16,86,32,32,34115,33,6553,406,1
2022-10-29,512,1161,4781,10.71,18.69,8.38,2,4,3,39,311,18,84,32,30,34118,37,6553,428,1
2022-10-30,984,925,8804,11.18,7.75,21.47,3,16,6,41,324,24,96,32,32,34132,43,6558,459,1
2022-10-31,1291,790,11338,11.39,9.56,20.4,1,9,4,45,315,17,90,31,29,34141,47,6558,445,1
2022-11-01,521,861,4621,11.27,8.11,19.95,3,11,3,32,301,18,89,28,32,34150,35,6563,431,1
2022-11-02,996,534,9086,10.96,7.5,28.03,1,11,11,36,315,25,94,35,34,34161,44,6564,448,1
2022-11-03,989,522,9001,10.99,8.46,25.02,3,15,4,41,309,22,100,34,31,34173,36,6565,451,1
2022-11-04,885,1112,5338,16.58,16.35,17.07,3,7,3,29,280,18,97,34,28,34180,26,6565,427,1
2022-11-05,667,951,3752,17.78,24.32,15.19,1,12,9,50,306,24,99,29,28,34190,47,6565,442,1
2022-11-06,965,607,8326,11.59,7.05,29.28,3,9,5,46,338,28,101,29,31,34196,51,6567,484,1
2022-11-07,1308,1008,11370,11.5,9.42,21.77,1,16,12,58,342,29,105,29,36,34210,57,6572,489,1
2022-11-08,1154,831,9207,12.53,10.9,17.54,4,16,9,36,322,30,108,30,35,34222,40,6572,480,1
2022-11-09,1127,585,10351,10.89,9.56,15.72,2,12,9,51,336,31,98,34,38,34232,49,6576,488,1
2022-11-10,1055,749,11239,9.39,8.47,11.71,1,12,4,63,370,28,100,33,36,34240,72,6577,525,1
2022-11-11,975,1341,7701,12.66,13.16,11.46,3,13,9,32,349,30,102,34,34,34251,32,6577,510,1
2022-11-12,589,1007,4472,13.17,26.85,9.71,2,13,6,39,362,31,103,31,34,34260,38,6579,513,1
2022-11-13,1279,1175,8945,14.3,10.17,26,5,19,11,55,391,34,110,31,34,34275,61,6581,551,1
2022-11-14,1560,1146,12710,12.27,10.34,20.24,4,17,11,46,388,39,107,27,34,34289,49,6584,565,1
2022-11-15,1473,935,11093,13.28,10.97,22.76,5,15,7,59,388,35,112,33,35,34302,62,6585,559,1
2022-11-16,1226,764,10049,12.2,11.47,13.95,2,15,11,56,394,41,112,30,35,34317,58,6589,570,1
2022-11-17,1389,718,12163,11.42,9.26,22.14,4,6,8,56,406,36,105,32,33,34321,51,6589,572,1
2022-11-18,1252,1553,6101,20.52,20.62,19.97,3,10,13,46,388,41,105,31,37,34328,55,6590,573,1
2022-11-19,646,1207,3835,16.84,18.83,15.92,0,16,7,56,416,36,116,34,39,34341,47,6591,582,1
2022-11-20,1519,1331,9732,15.61,12.24,24.98,2,15,13,86,471,37,122,34,38,34353,87,6593,650,1
2022-11-21,1795,1110,14716,12.2,9.64,24.05,4,14,7,58,451,34,123,36,40,34366,55,6596,624,1
2022-11-22,1685,1177,10196,16.53,14.25,23.54,3,20,8,63,444,39,132,37,42,34385,66,6601,628,1
2022-11-23,1484,903,11275,13.16,11.28,19.5,2,18,16,71,448,42,131,37,44,34402,79,6606,643,1
2022-11-24,1604,927,12024,13.34,11.1,23.62,10,16,10,62,448,40,130,38,44,34416,69,6611,643,1
2022-11-25,1369,1683,7263,18.85,19.31,17.69,3,16,5,58,445,37,130,39,46,34430,66,6614,651,1
2022-11-26,773,1409,3400,22.74,33.5,18.1,0,18,6,55,471,37,138,38,46,34446,61,6617,664,1
2022-11-27,1660,1460,9886,16.79,12.5,28.79,3,27,12,64,486,41,149,38,43,34470,83,6618,710,1
2022-11-28,2043,1632,15321,13.33,10.68,24.73,13,17,12,87,502,43,135,36,40,34485,90,6623,724,0
2022-11-29,1848,1520,12239,15.1,12.88,22.13,8,23,6,86,510,34,136,36,38,34507,89,6627,714,0
2022-11-30,1657,941,11539,14.36,13.1,17.18,3,16,24,71,489,49,137,29,38,34517,88,6629,711,0
2022-12-01,1776,992,13006,13.66,11.37,21.49,4,22,13,71,495,53,138,39,39,34536,76,6634,717,0
2022-12-02,1452,1987,7660,18.96,18.74,19.29,4,14,6,58,472,45,127,33,41,34548,66,6639,699,0
2022-12-03,795,1469,4093,19.42,30.22,14.2,4,15,13,64,502,52,130,37,46,34559,69,6645,718,0
2022-12-04,1707,1653,11564,14.76,10.39,28.34,8,19,11,107,569,50,140,42,46,34574,105,6648,793,0
2022-12-05,2011,1551,15904,12.64,10.47,22.12,2,32,6,63,532,38,156,45,50,34603,65,6652,755,0
2022-12-06,1630,1563,10735,15.18,12.55,23.33,4,17,10,81,530,41,149,46,49,34619,84,6655,755,0
2022-12-07,1721,1103,10363,16.61,14.9,21.53,4,20,17,82,531,47,146,43,50,34638,90,6660,758,0
2022-12-08,1634,990,14177,11.53,9.1,23.54,10,25,8,68,528,46,156,51,59,34659,77,6668,750,0
2022-12-09,1402,2149,7443,18.84,20.69,15.89,9,24,7,56,504,41,162,53,61,34677,64,6676,739,0
2022-12-10,861,1735,4708,18.29,27.22,14.01,6,12,9,64,512,45,157,49,61,34688,72,6680,736,0
2022-12-11,1554,1521,11399,13.63,9.55,24.57,8,29,19,76,529,53,170,56,59,34712,76,6683,777,0
2022-12-12,1925,1470,14311,13.45,10.61,22.97,7,23,10,67,472,49,157,51,58,34732,67,6689,719,0
2022-12-13,1744,1529,12241,14.25,11.98,21.51,5,22,13,82,489,47,157,48,55,34748,78,6692,720,0
2022-12-14,1480,1157,8720,16.97,16.13,18.56,7,24,13,83,505,46,161,46,59,34766,92,6696,738,0
2022-12-15,1517,997,14540,10.43,8.3,20.28,6,31,13,60,446,49,165,53,61,34792,66,6702,698,0
2022-12-16,1361,1536,7838,17.36,21.22,12.8,4,25,16,74,443,51,165,54,61,34813,67,6706,684,0
2022-12-17,740,1594,4541,16.3,24.52,13.08,4,18,14,54,457,55,170,49,61,34829,64,6709,701,0
2022-12-18,1399,1819,10386,13.47,8.79,26.09,7,21,18,81,496,67,168,49,58,34844,77,6712,749,0
2022-12-19,1665,1371,14349,11.6,9.78,18.5,5,22,17,60,456,68,164,51,56,34862,68,6716,720,0
2022-12-20,1360,1435,11534,11.79,9.65,19.23,8,37,17,70,433,71,178,43,63,34892,72,6726,709,0
2022-12-21,1308,1020,10745,12.17,10.28,17.88,9,17,12,72,445,65,166,55,58,34905,80,6727,710,0
2022-12-22,1230,814,10018,12.28,10.09,19.15,3,22,18,85,443,68,163,47,60,34922,89,6730,710,0
2022-12-23,1011,1764,6262,16.15,19.32,12.45,4,19,17,59,433,71,161,46,55,34937,57,6732,695,0
2022-12-24,605,1353,4012,15.08,28.8,11.22,2,16,7,52,441,65,164,47,53,34952,55,6733,690,0
2022-12-25,1207,1043,9960,12.12,8.09,21.45,6,21,13,76,476,65,171,42,55,34969,74,6734,736,0
2022-12-26,1448,1260,12299,11.77,9.7,18.48,2,31,17,55,421,69,172,50,55,34998,66,6737,707,0
2022-12-27,1257,1271,12382,10.15,7.88,17.5,3,22,13,62,384,60,167,52,63,35017,57,6744,646,0
2022-12-28,1110,997,11948,9.29,7.69,14.49,3,23,9,70,374,54,168,52,58,35038,74,6746,625,0
2022-12-29,1067,780,10259,10.4,9.3,13.44,2,17,12,29,331,60,165,57,61,35052,33,6751,584,0
2022-12-30,99,1561,2683,3.69,2.5,9.64,0,4,2,9,286,55,158,54,57,35055,4,6753,499,0
