date,CountBreathCum,CountSeriousCriticalCum,serious_critical_new,CountHardStatus
2021-12-22T00:00:00.000Z,4754,23464,5,75
2021-12-23T00:00:00.000Z,4755,23470,9,79
2021-12-24T00:00:00.000Z,4755,23481,12,84
2021-12-25T00:00:00.000Z,4755,23491,12,88
2021-12-26T00:00:00.000Z,4757,23501,13,92
2021-12-27T00:00:00.000Z,4758,23507,6,81
2021-12-28T00:00:00.000Z,4759,23515,12,84
2021-12-29T00:00:00.000Z,4760,23524,12,87
2021-12-30T00:00:00.000Z,4760,23530,7,88
2021-12-31T00:00:00.000Z,4760,23538,10,95
2022-01-01T00:00:00.000Z,4761,23548,12,101
2022-01-02T00:00:00.000Z,4761,23566,20,110
2022-01-03T00:00:00.000Z,4763,23575,12,108
2022-01-04T00:00:00.000Z,4768,23592,19,114
2022-01-05T00:00:00.000Z,4769,23621,30,128
2022-01-06T00:00:00.000Z,4771,23646,25,132
2022-01-07T00:00:00.000Z,4777,23676,36,147
2022-01-08T00:00:00.000Z,4781,23705,33,161
2022-01-09T00:00:00.000Z,4785,23753,50,193
2022-01-10T00:00:00.000Z,4795,23802,53,215
2022-01-11T00:00:00.000Z,4800,23865,70,246
2022-01-12T00:00:00.000Z,4808,23898,37,238
2022-01-13T00:00:00.000Z,4816,23981,88,283
2022-01-14T00:00:00.000Z,4826,24063,91,318
2022-01-15T00:00:00.000Z,4845,24148,96,371
2022-01-16T00:00:00.000Z,4853,24273,131,432
2022-01-17T00:00:00.000Z,4867,24381,120,459
2022-01-18T00:00:00.000Z,4883,24497,132,517
2022-01-19T00:00:00.000Z,4897,24613,129,540
2022-01-20T00:00:00.000Z,4913,24753,151,589
2022-01-21T00:00:00.000Z,4940,24907,174,647
2022-01-22T00:00:00.000Z,4964,25046,164,719
2022-01-23T00:00:00.000Z,4982,25194,178,792
2022-01-24T00:00:00.000Z,4996,25268,78,783
