date,numResultsForVirusDiagnosis,numResultsForVirusDiagnosisPcr,numAntigenOfficialTest,countTestsAvg7days
2021-12-17T00:00:00.000Z,101767,101664,21016,109936
2021-12-18T00:00:00.000Z,40698,40683,33633,111899
2021-12-19T00:00:00.000Z,105835,105618,16704,113561
2021-12-20T00:00:00.000Z,116084,115899,11472,115602
2021-12-21T00:00:00.000Z,108397,108274,15223,116236
2021-12-22T00:00:00.000Z,110480,110329,15330,116605
2021-12-23T00:00:00.000Z,125842,125650,18431,117187
2021-12-24T00:00:00.000Z,115007,114849,19138,119989
2021-12-25T00:00:00.000Z,44891,44883,25442,121604
2021-12-26T00:00:00.000Z,114545,114332,20650,121034
2021-12-27T00:00:00.000Z,147335,147128,20054,122843
2021-12-28T00:00:00.000Z,151959,151723,20009,128530
2021-12-29T00:00:00.000Z,157309,157040,19003,135421
2021-12-30T00:00:00.000Z,175183,174999,44562,142618
2021-12-31T00:00:00.000Z,148951,148855,41817,153401
2022-01-01T00:00:00.000Z,94909,94903,48289,161499
2022-01-02T00:00:00.000Z,144167,143924,82155,171909
2022-01-03T00:00:00.000Z,208226,207855,88519,184923
2022-01-04T00:00:00.000Z,201583,201248,97962,203379
2022-01-05T00:00:00.000Z,330563,218376,112469,221590
2022-01-06T00:00:00.000Z,319394,218113,101536,243704
2022-01-07T00:00:00.000Z,302743,211472,91495,258003
2022-01-08T00:00:00.000Z,276833,155553,121722,274045
2022-01-09T00:00:00.000Z,339516,177547,162201,293199
2022-01-10T00:00:00.000Z,118188,103490,8653,309438
