dayDate,newHospitalized,countHospitalized,countHospitalizedWithoutRelease,countHardStatus,countMediumStatus,countEasyStatus,countBreath,countDeath,numVisits,patientsHome,patientsHotel,countBreathCum,countDeathCum,countCriticalStatus,countSeriousCriticalCum,seriousCriticalNew,countEcmo,countDeadAvg7days,mediumNew,easyNew
2021-08-29T00:00:00.000Z,228,1488,1250,766,187,438,140,29,9013,,,4080,7079,186,20363,118,18,27,58,137
2021-08-30T00:00:00.000Z,217,1508,1268,759,174,419,146,26,7994,,,4102,7105,199,20454,106,17,27,65,127
2021-08-31T00:00:00.000Z,196,1464,1257,720,173,405,157,31,8022,,,4132,7136,205,20541,95,19,27,63,138
2021-09-01T00:00:00.000Z,198,1423,1229,699,168,462,146,31,7780,,,4140,7167,206,20629,95,21,27,62,160
2021-09-02T00:00:00.000Z,180,1380,1154,681,175,435,144,31,8270,,,4150,7198,199,20701,83,23,28,60,133
2021-09-03T00:00:00.000Z,214,1343,1202,667,168,425,138,34,6858,,,4162,7232,188,20775,80,23,28,52,141
2021-09-04T00:00:00.000Z,166,1325,1214,673,185,423,149,26,6272,,,4178,7258,202,20840,76,24,29,50,129
2021-09-05T00:00:00.000Z,200,1392,1168,692,187,438,153,26,9417,,,4194,7284,206,20912,82,23,29,50,132
2021-09-06T00:00:00.000Z,154,1346,1121,658,166,426,151,23,6671,,,4202,7307,211,20965,58,24,29,42,133
2021-09-07T00:00:00.000Z,139,1258,1177,649,147,393,158,27,6410,,,4215,7334,221,21035,82,25,28,49,128
2021-09-08T00:00:00.000Z,156,1285,1174,667,151,430,167,29,6904,,,4234,7363,228,21092,66,24,28,35,132
2021-09-09T00:00:00.000Z,212,1381,1118,677,177,492,168,22,9640,,,4247,7385,235,21156,72,28,28,56,190
2021-09-10T00:00:00.000Z,190,1348,1210,678,154,423,169,17,7468,,,4259,7402,243,21235,89,30,26,49,128
2021-09-11T00:00:00.000Z,146,1313,1238,686,152,423,173,27,6299,,,4268,7429,243,21301,75,30,24,52,132
2021-09-12T00:00:00.000Z,212,1425,1184,707,193,495,176,22,9501,,,4288,7451,243,21383,88,30,24,81,180
2021-09-13T00:00:00.000Z,165,1398,1220,683,181,449,186,20,8428,,,4305,7471,248,21450,78,32,23,58,146
2021-09-14T00:00:00.000Z,197,1384,1147,674,199,444,192,29,9045,,,4323,7500,252,21528,83,35,23,76,150
2021-09-15T00:00:00.000Z,149,1299,1114,662,172,388,188,20,7146,,,4334,7520,239,21594,79,34,23,57,111
2021-09-16T00:00:00.000Z,136,1233,1185,642,144,377,183,21,5666,,,4344,7541,232,21648,62,33,22,30,118
2021-09-17T00:00:00.000Z,232,1358,1169,678,167,474,192,17,8938,,,4362,7558,240,21710,73,37,22,42,188
2021-09-18T00:00:00.000Z,161,1360,1281,711,169,425,191,17,6822,,,4371,7575,243,21808,111,40,22,59,142
2021-09-19T00:00:00.000Z,180,1427,1160,729,174,488,191,28,10185,,,4383,7603,244,21883,87,40,20,57,166
2021-09-20T00:00:00.000Z,150,1353,1154,707,146,408,183,15,7561,,,4392,7618,248,21961,87,40,21,46,121
2021-09-21T00:00:00.000Z,150,1283,1216,703,127,372,187,17,6595,,,4403,7635,255,22040,90,41,21,32,119
2021-09-22T00:00:00.000Z,158,1310,1103,737,164,378,190,19,8969,,,4418,7654,260,22113,90,41,19,65,117
2021-09-23T00:00:00.000Z,145,1279,1093,731,142,340,204,19,8788,,,4441,7673,270,22192,85,41,19,42,122
2021-09-24T00:00:00.000Z,139,1235,1100,703,127,315,212,21,7315,,,4461,7694,276,22247,68,46,18,36,106
2021-09-25T00:00:00.000Z,94,1163,1090,687,131,280,215,24,6076,,,4473,7718,286,22309,69,47,19,43,75
2021-09-26T00:00:00.000Z,156,1213,1019,705,156,331,223,14,9453,,,4489,7732,280,22367,74,48,20,50,135
2021-09-27T00:00:00.000Z,140,1205,1072,676,137,310,220,17,7570,,,4507,7749,278,22426,63,52,18,32,110
2021-09-28T00:00:00.000Z,98,1140,1054,661,120,296,220,21,6648,,,4517,7770,278,22475,61,53,18,27,84
2021-09-29T00:00:00.000Z,145,1163,976,665,127,337,212,23,8898,,,4526,7793,264,22520,55,54,19,29,129
2021-09-30T00:00:00.000Z,119,1131,987,634,118,307,209,14,8460,,,4538,7807,265,22570,60,53,19,43,104
2021-10-01T00:00:00.000Z,107,1083,959,605,115,283,201,22,7135,,,4543,7829,244,22617,52,54,19,36,87
2021-10-02T00:00:00.000Z,94,1028,968,587,124,268,202,18,6284,,,4548,7847,255,22652,44,55,19,40,78
2021-10-03T00:00:00.000Z,102,1042,898,576,129,302,201,23,8915,,,4557,7870,247,22688,43,54,18,29,96
2021-10-04T00:00:00.000Z,87,1003,853,548,107,290,201,11,8359,,,4568,7881,243,22722,39,52,19,22,86
2021-10-05T00:00:00.000Z,80,933,823,500,104,258,194,15,8358,,,4575,7896,235,22757,35,51,18,27,66
2021-10-06T00:00:00.000Z,84,864,755,481,91,245,194,15,8162,,,4579,7911,234,22791,40,55,18,22,64
2021-10-07T00:00:00.000Z,80,832,735,461,77,246,186,17,8299,,,4582,7928,222,22819,34,52,16,18,72
2021-10-08T00:00:00.000Z,62,791,738,455,73,220,186,6,7020,,,4586,7934,225,22858,44,51,17,18,56
2021-10-09T00:00:00.000Z,56,765,733,454,77,209,184,14,6285,,,4592,7948,222,22886,35,53,15,17,43
2021-10-10T00:00:00.000Z,71,788,695,456,77,237,182,14,9184,,,4598,7962,221,22912,32,50,14,15,71
2021-10-11T00:00:00.000Z,63,776,696,435,77,216,182,13,8545,,,4604,7975,216,22943,35,51,13,19,58
2021-10-12T00:00:00.000Z,58,726,654,420,73,201,171,10,8321,,,4608,7985,216,22964,26,50,13,23,54
2021-10-13T00:00:00.000Z,59,708,636,408,70,197,166,11,7735,,,4611,7996,208,22988,30,51,12,19,59
2021-10-14T00:00:00.000Z,55,679,600,385,70,192,164,14,8276,,,4618,8010,201,23009,25,48,12,22,48
2021-10-15T00:00:00.000Z,52,636,598,378,58,171,159,10,6714,,,4626,8020,192,23037,30,47,11,10,43
2021-10-16T00:00:00.000Z,37,616,597,374,63,161,162,10,6141,,,4631,8030,188,23054,22,47,12,15,32
2021-10-17T00:00:00.000Z,48,634,555,381,65,177,159,6,8696,,,4639,8036,182,23073,25,46,11,15,48
2021-10-18T00:00:00.000Z,38,605,541,358,54,163,164,9,8052,,,4647,8045,185,23089,19,45,10,11,41
2021-10-19T00:00:00.000Z,35,567,522,351,48,146,157,3,7855,,,4648,8048,179,23110,23,46,10,10,35
2021-10-20T00:00:00.000Z,42,555,500,339,43,147,152,8,7664,,,4649,8056,178,23121,17,44,9,11,37
2021-10-21T00:00:00.000Z,43,542,488,312,44,156,151,7,8015,,,4655,8063,175,23129,13,44,8,13,42
2021-10-22T00:00:00.000Z,30,513,485,300,47,144,150,4,6544,,,4658,8067,173,23146,19,45,7,16,26
2021-10-23T00:00:00.000Z,20,488,468,291,51,134,149,8,5826,,,4661,8075,168,23153,11,44,6,12,16
2021-10-24T00:00:00.000Z,29,486,428,278,52,146,143,6,8510,,,4670,8081,165,23158,8,43,6,12,37
2021-10-25T00:00:00.000Z,30,465,410,257,57,126,138,11,7840,,,4674,8092,156,23168,13,44,6,18,23
2021-10-26T00:00:00.000Z,23,430,379,240,48,113,133,9,7846,,,4676,8101,151,23174,8,44,6,6,18
2021-10-27T00:00:00.000Z,36,411,373,232,36,117,133,5,7403,,,4679,8106,154,23187,16,44,7,7,29
2021-10-28T00:00:00.000Z,25,386,359,231,36,102,129,7,7947,,,4683,8113,148,23199,17,42,7,8,21
2021-10-29T00:00:00.000Z,19,374,349,217,33,104,126,6,6729,,,4684,8119,150,23204,8,41,7,8,19
2021-10-30T00:00:00.000Z,18,357,350,215,32,101,125,3,6138,,,4686,8122,141,23209,9,41,7,6,16
2021-10-31T00:00:00.000Z,29,376,331,218,35,112,127,2,9002,,,4687,8124,147,23218,14,42,6,9,28
2021-11-01T00:00:00.000Z,27,370,337,210,29,108,123,4,7937,,,4689,8128,139,23226,13,42,6,7,27
2021-11-02T00:00:00.000Z,16,345,317,205,25,99,117,3,7792,,,4689,8131,136,23234,10,41,5,5,16
2021-11-03T00:00:00.000Z,12,329,298,190,24,94,114,5,7655,,,4689,8136,130,23239,6,41,4,6,11
2021-11-04T00:00:00.000Z,19,314,283,175,23,97,109,6,8108,,,4691,8142,122,23240,3,41,4,5,20
2021-11-05T00:00:00.000Z,13,290,276,172,17,89,106,1,6687,,,4692,8143,118,23246,7,41,4,0,12
2021-11-06T00:00:00.000Z,15,284,278,174,19,86,107,1,6067,,,4692,8144,120,23252,6,41,3,5,12
2021-11-07T00:00:00.000Z,9,287,269,169,23,86,104,4,8901,,,4693,8148,119,23253,2,39,3,6,8
2021-11-08T00:00:00.000Z,11,282,266,163,25,85,104,3,8029,,,4696,8151,119,23257,7,38,3,6,11
2021-11-09T00:00:00.000Z,21,292,264,154,18,99,102,6,8007,,,4698,8157,116,23264,7,36,3,0,21
2021-11-10T00:00:00.000Z,17,275,256,146,18,94,98,5,7789,,,4699,8162,111,23269,8,35,3,6,13
2021-11-11T00:00:00.000Z,21,266,248,145,17,94,98,3,7815,,,4701,8165,111,23277,8,37,3,2,15
2021-11-12T00:00:00.000Z,10,255,245,147,19,79,98,2,6563,,,4702,8167,109,23284,7,37,3,5,5
2021-11-13T00:00:00.000Z,11,253,250,149,17,83,98,2,5939,,,4704,8169,110,23289,5,37,3,1,10
2021-11-14T00:00:00.000Z,17,268,240,149,19,93,95,0,8544,,,4706,8169,109,23294,5,36,3,5,17
2021-11-15T00:00:00.000Z,10,257,241,138,19,86,91,5,7928,,,4708,8174,103,23299,6,33,3,5,7
2021-11-16T00:00:00.000Z,13,246,232,135,19,84,89,4,7833,,,4709,8178,97,23303,6,31,3,3,12
2021-11-17T00:00:00.000Z,11,241,230,136,19,80,89,1,7959,,,4709,8179,102,23307,7,31,3,6,9
2021-11-18T00:00:00.000Z,21,251,227,132,32,82,86,3,7968,,,4710,8182,99,23312,5,31,2,19,10
2021-11-19T00:00:00.000Z,12,239,231,124,21,86,78,3,6235,,,4710,8185,89,23315,3,31,2,5,11
2021-11-20T00:00:00.000Z,9,232,224,127,17,81,78,6,5402,,,4711,8191,88,23323,8,31,2,1,5
2021-11-21T00:00:00.000Z,16,236,226,129,22,84,78,1,8395,,,4713,8192,86,23329,7,30,3,6,14
2021-11-22T00:00:00.000Z,16,248,231,128,18,92,79,2,7857,,,4717,8194,91,23335,6,30,3,2,13
2021-11-23T00:00:00.000Z,14,249,234,125,18,94,78,0,7843,,,4721,8194,89,23340,6,29,2,3,14
2021-11-24T00:00:00.000Z,14,246,223,118,20,96,76,3,7800,,,4722,8197,83,23344,5,29,2,4,10
2021-11-25T00:00:00.000Z,17,232,226,118,16,92,72,3,7923,,,4722,8200,79,23352,8,29,2,4,14
2021-11-26T00:00:00.000Z,10,234,217,121,20,84,71,2,6367,,,4723,8202,80,23359,8,29,2,4,7
2021-11-27T00:00:00.000Z,16,234,226,123,19,82,69,1,5985,,,4723,8203,79,23365,9,27,2,4,8
2021-11-28T00:00:00.000Z,13,236,224,124,16,89,69,3,8468,,,4727,8206,79,23370,7,25,1,2,12
2021-11-29T00:00:00.000Z,12,237,224,117,17,94,69,3,8099,,,4729,8209,78,23372,3,25,2,3,13
2021-11-30T00:00:00.000Z,26,248,233,115,16,109,65,3,8037,,,4730,8212,76,23375,6,22,2,4,21
2021-12-01T00:00:00.000Z,10,239,223,112,14,106,65,1,7499,,,4731,8213,73,23377,2,23,2,2,9
2021-12-02T00:00:00.000Z,13,238,220,111,13,103,64,2,7920,,,4732,8215,74,23382,6,23,2,2,11
2021-12-03T00:00:00.000Z,16,238,230,108,13,106,63,1,6403,,,4734,8216,74,23386,4,23,2,2,12
2021-12-04T00:00:00.000Z,11,233,228,106,12,110,62,2,6053,,,4734,8218,71,23391,5,23,2,2,10
2021-12-05T00:00:00.000Z,18,246,236,107,15,119,62,1,8538,,,4734,8219,72,23396,6,22,2,3,17
2021-12-06T00:00:00.000Z,15,255,231,106,15,122,60,2,7898,,,4736,8221,71,23398,6,22,1,3,15
2021-12-07T00:00:00.000Z,22,256,240,102,13,125,55,3,8238,,,4736,8224,67,23403,5,20,1,2,17
2021-12-08T00:00:00.000Z,14,247,228,96,11,129,53,6,7701,,,4737,8230,62,23406,3,20,1,1,12
2021-12-09T00:00:00.000Z,18,249,236,89,12,138,54,1,8163,,,4739,8231,61,23410,5,19,2,3,17
2021-12-10T00:00:00.000Z,16,247,237,96,9,134,53,2,7169,,,4740,8233,59,23417,11,18,2,2,10
2021-12-11T00:00:00.000Z,22,257,253,96,10,145,50,1,6714,,,4740,8234,56,23420,4,17,2,2,19
2021-12-12T00:00:00.000Z,13,264,242,91,14,153,48,2,9431,,,4740,8236,54,23422,2,17,2,6,17
2021-12-13T00:00:00.000Z,13,256,239,91,11,147,47,4,8948,,,4741,8240,56,23428,7,16,2,2,12
2021-12-14T00:00:00.000Z,22,264,252,86,14,156,46,1,8796,,,4741,8241,56,23430,3,16,2,4,21
2021-12-15T00:00:00.000Z,13,262,247,80,17,159,44,1,8269,,,4742,8242,54,23430,1,14,2,5,11
2021-12-16T00:00:00.000Z,23,270,257,77,16,171,42,1,8518,,,4743,8243,53,23434,4,14,1,4,24
2021-12-17T00:00:00.000Z,19,274,264,79,16,175,41,2,6663,,,4744,8245,52,23440,6,13,1,3,18
2021-12-18T00:00:00.000Z,17,282,280,77,15,184,39,2,6148,,,4745,8247,48,23442,4,15,1,2,16
2021-12-19T00:00:00.000Z,18,293,280,80,21,188,40,2,9220,,,4749,8249,48,23447,6,15,1,7,15
2021-12-20T00:00:00.000Z,26,308,289,78,21,201,39,2,7360,,,4751,8251,46,23454,9,15,1,7,22
2021-12-21T00:00:00.000Z,16,304,294,77,20,201,36,0,7587,,,4751,8251,42,23459,8,14,1,4,17
2021-12-22T00:00:00.000Z,24,318,302,75,21,216,36,0,7577,,,4751,8251,43,23462,5,14,1,5,25
2021-12-23T00:00:00.000Z,38,344,320,79,21,232,37,1,8136,,,4752,8252,46,23468,9,16,1,4,31
2021-12-24T00:00:00.000Z,36,355,341,84,18,243,36,1,6780,,,4752,8253,43,23479,12,17,1,5,28
2021-12-25T00:00:00.000Z,20,361,357,88,20,247,35,0,6580,,,4752,8253,42,23489,12,17,1,7,18
2021-12-26T00:00:00.000Z,37,395,367,92,21,275,36,2,9098,,,4754,8255,45,23499,13,17,0,5,35
2021-12-27T00:00:00.000Z,51,421,391,81,22,298,35,3,8005,,,4755,8258,43,23505,6,17,0,5,42
2021-12-28T00:00:00.000Z,51,439,416,84,25,321,37,1,8347,,,4756,8259,46,23513,12,17,1,7,48
2021-12-29T00:00:00.000Z,51,466,444,87,23,347,36,2,8373,,,4757,8261,43,23522,12,16,1,7,47
2021-12-30T00:00:00.000Z,66,506,487,88,19,390,36,0,8487,,,4757,8261,43,23528,7,16,1,3,63
2021-12-31T00:00:00.000Z,58,545,510,95,25,415,35,1,6646,,,4757,8262,42,23536,10,15,1,7,51
2022-01-01T00:00:00.000Z,61,571,562,101,20,441,35,2,6565,,,4758,8264,42,23546,12,15,1,2,56
2022-01-02T00:00:00.000Z,82,637,592,109,21,493,31,5,9647,,,4758,8269,43,23564,20,14,1,10,73
2022-01-03T00:00:00.000Z,114,707,664,108,23,560,33,4,8350,,,4760,8273,42,23573,12,13,2,12,112
2022-01-04T00:00:00.000Z,138,797,742,114,28,640,37,1,8348,,,4765,8274,46,23590,19,13,2,16,131
2022-01-05T00:00:00.000Z,146,891,817,128,33,703,35,4,8063,,,4766,8278,48,23619,30,13,2,14,132
2022-01-06T00:00:00.000Z,154,964,874,132,34,769,38,2,8558,,,4768,8280,50,23644,25,13,2,13,149
2022-01-07T00:00:00.000Z,168,1040,960,147,38,810,42,3,6798,,,4774,8283,52,23674,36,13,2,17,160
2022-01-08T00:00:00.000Z,184,1137,1067,161,47,903,45,5,6488,,,4778,8288,57,23703,33,13,3,20,175
2022-01-09T00:00:00.000Z,292,1343,1181,192,79,1039,48,8,9318,,,4782,8296,61,23750,49,11,3,45,266
2022-01-10T00:00:00.000Z,319,1493,1322,214,83,1141,56,9,8464,,,4792,8305,69,23798,52,11,3,35,288
2022-01-11T00:00:00.000Z,260,1578,1401,245,83,1195,55,7,8064,,,4797,8312,74,23861,70,10,4,49,249
2022-01-12T00:00:00.000Z,342,1732,1491,238,103,1332,62,8,7810,,,4805,8320,78,23894,37,11,5,50,310
2022-01-13T00:00:00.000Z,370,1850,1616,282,107,1407,66,11,8109,,,4813,8331,81,23976,87,12,6,44,339
2022-01-14T00:00:00.000Z,357,1967,1743,317,129,1433,71,12,6243,,,4823,8343,95,24058,91,12,7,54,307
2022-01-15T00:00:00.000Z,347,2063,1920,371,141,1510,88,19,5927,,,4842,8362,109,24143,96,11,8,54,339
2022-01-16T00:00:00.000Z,431,2313,1973,432,152,1680,87,19,8158,,,4850,8381,114,24268,131,11,10,69,432
2022-01-17T00:00:00.000Z,479,2458,2149,457,168,1718,82,23,7693,,,4864,8404,118,24375,119,12,12,70,453
2022-01-18T00:00:00.000Z,480,2592,2242,515,164,1825,104,20,7544,,,4879,8424,146,24490,131,13,14,63,489
2022-01-19T00:00:00.000Z,425,2660,2307,536,203,1815,100,26,6996,,,4893,8450,143,24605,128,14,16,102,402
2022-01-20T00:00:00.000Z,557,2822,2389,584,199,1933,107,26,7648,,,4908,8476,161,24742,149,14,18,80,529
2022-01-21T00:00:00.000Z,491,2864,2542,637,180,1903,126,38,6540,,,4935,8514,180,24895,173,16,20,65,473
2022-01-22T00:00:00.000Z,410,2885,2686,712,214,1872,144,41,6046,,,4958,8555,202,25032,162,16,24,89,394
2022-01-23T00:00:00.000Z,585,3220,2727,787,259,2052,149,41,8544,,,4975,8596,211,25182,178,18,27,114,530
2022-01-24T00:00:00.000Z,577,3314,2843,807,271,2088,162,55,7495,,,5003,8651,222,25329,165,18,30,114,548
2022-01-25T00:00:00.000Z,622,3405,2975,856,301,2101,175,44,7762,,,5036,8695,236,25498,194,19,35,124,578
2022-01-26T00:00:00.000Z,474,3374,2901,906,318,1998,187,53,6827,,,5064,8748,243,25660,184,18,38,108,430
2022-01-27T00:00:00.000Z,500,3353,2897,942,306,1928,207,36,7307,,,5102,8784,276,25831,190,19,42,105,490
2022-01-28T00:00:00.000Z,459,3318,2955,933,279,1897,210,52,6286,,,5132,8836,280,25966,157,18,44,80,403
2022-01-29T00:00:00.000Z,407,3287,3075,990,269,1898,227,56,5936,,,5156,8892,293,26116,169,19,46,55,388
2022-01-30T00:00:00.000Z,565,3625,3151,1074,315,2075,245,54,9030,,,5190,8946,321,26296,218,19,48,114,518
2022-01-31T00:00:00.000Z,566,3714,3146,1123,306,2072,243,56,8058,,,5216,9002,317,26496,230,20,50,112,527
2022-02-01T00:00:00.000Z,467,3603,3104,1116,313,1953,259,65,7845,,,5253,9067,338,26675,197,18,50,102,446
2022-02-02T00:00:00.000Z,564,3567,3143,1103,318,1956,267,72,8072,,,5287,9139,345,26846,191,18,53,117,533
2022-02-03T00:00:00.000Z,458,3531,3034,1131,336,1883,267,72,8578,,,5323,9211,343,27021,198,18,55,101,417
2022-02-04T00:00:00.000Z,462,3469,3149,1148,294,1794,266,53,6554,,,5349,9264,349,27201,208,17,61,79,397
2022-02-05T00:00:00.000Z,335,3375,3192,1191,298,1730,265,62,5913,,,5373,9326,358,27356,184,16,61,73,314
2022-02-06T00:00:00.000Z,477,3598,3080,1240,352,1864,265,62,9186,,,5404,9388,361,27507,180,19,62,112,439
2022-02-07T00:00:00.000Z,432,3542,3093,1207,329,1773,277,73,8545,,,5439,9461,368,27666,191,20,63,99,400
2022-02-08T00:00:00.000Z,422,3445,2964,1168,297,1786,266,60,8458,,,5459,9521,348,27813,173,23,65,83,422
2022-02-09T00:00:00.000Z,303,3211,2804,1127,272,1602,252,57,8146,,,5476,9578,325,27949,156,24,64,61,283
2022-02-10T00:00:00.000Z,335,3081,2625,1093,275,1513,254,74,7797,,,5497,9652,325,28081,163,23,62,92,323
2022-02-11T00:00:00.000Z,278,2870,2651,1026,255,1374,247,56,6590,,,5519,9708,316,28177,125,22,63,60,249
2022-02-12T00:00:00.000Z,240,2756,2620,1011,269,1345,248,57,6429,,,5538,9765,305,28261,100,22,63,59,203
2022-02-13T00:00:00.000Z,286,2824,2455,1018,300,1412,262,47,9451,,,5566,9812,322,28355,111,24,62,72,270
2022-02-14T00:00:00.000Z,300,2764,2393,1013,257,1355,273,50,8466,,,5591,9862,334,28479,150,26,60,62,292
2022-02-15T00:00:00.000Z,238,2623,2299,943,253,1266,264,39,8462,,,5606,9901,324,28557,95,28,57,61,240
2022-02-16T00:00:00.000Z,246,2493,2237,896,223,1225,254,37,8481,,,5619,9938,309,28630,101,28,54,52,249
2022-02-17T00:00:00.000Z,221,2432,2086,851,206,1236,247,38,8655,,,5628,9976,298,28713,99,29,51,43,224
2022-02-18T00:00:00.000Z,162,2210,2009,811,201,1060,234,25,7118,,,5638,10001,289,28778,85,29,46,49,134
2022-02-19T00:00:00.000Z,160,2120,2032,804,191,1033,250,26,6252,,,5656,10027,307,28832,77,27,41,37,158
2022-02-20T00:00:00.000Z,182,2179,1916,813,215,1058,254,32,9415,,,5680,10059,309,28906,87,28,37,58,154
2022-02-21T00:00:00.000Z,201,2116,1837,777,194,1025,237,27,8775,,,5684,10086,291,28956,73,27,35,47,181
2022-02-22T00:00:00.000Z,163,1965,1714,718,177,943,241,33,8696,,,5696,10119,288,29001,56,26,32,36,137
2022-02-23T00:00:00.000Z,177,1862,1656,669,163,904,234,32,8533,,,5707,10151,269,29042,55,27,31,32,165
2022-02-24T00:00:00.000Z,140,1764,1561,661,147,846,233,23,8806,,,5717,10174,269,29090,73,27,30,34,120
2022-02-25T00:00:00.000Z,127,1672,1538,632,152,797,227,24,6632,,,5732,10198,263,29132,56,26,28,43,114
2022-02-26T00:00:00.000Z,103,1602,1548,624,148,766,219,21,6261,,,5736,10219,254,29169,49,26,28,25,91
2022-02-27T00:00:00.000Z,125,1657,1459,633,155,803,219,25,9599,,,5747,10244,261,29212,60,26,27,35,117
2022-02-28T00:00:00.000Z,135,1614,1433,577,145,789,216,24,8644,,,5758,10268,256,29241,40,27,26,33,127
2022-03-01T00:00:00.000Z,103,1500,1372,560,150,696,207,24,8685,,,5765,10292,243,29291,64,26,26,33,88
2022-03-02T00:00:00.000Z,100,1438,1300,548,135,677,199,12,8712,,,5772,10304,231,29321,44,27,24,21,105
2022-03-03T00:00:00.000Z,96,1385,1212,499,131,655,194,21,8464,,,5779,10325,221,29346,30,27,21,23,93
2022-03-04T00:00:00.000Z,81,1281,1208,461,131,612,193,12,6999,,,5786,10337,218,29366,28,27,21,30,81
2022-03-05T00:00:00.000Z,75,1258,1203,452,132,608,189,16,6439,,,5788,10353,211,29393,36,27,19,24,70
2022-03-06T00:00:00.000Z,81,1269,1111,461,129,620,184,13,9709,,,5792,10366,208,29418,41,28,19,21,79
2022-03-07T00:00:00.000Z,71,1196,1056,426,125,568,168,12,9115,,,5794,10378,193,29444,32,27,17,31,68
2022-03-08T00:00:00.000Z,111,1154,1053,407,116,564,163,14,8651,,,5801,10392,187,29467,34,26,15,21,105
2022-03-09T00:00:00.000Z,91,1135,1034,397,105,581,166,13,8546,,,5810,10405,192,29493,31,27,14,18,86
2022-03-10T00:00:00.000Z,91,1125,1010,388,100,566,159,3,8564,,,5812,10408,188,29511,24,26,14,23,81
2022-03-11T00:00:00.000Z,55,1063,969,364,97,545,157,7,6263,,,5816,10415,178,29520,13,27,11,16,60
2022-03-12T00:00:00.000Z,60,992,950,364,94,496,155,9,6065,,,5820,10424,172,29546,33,25,11,20,54
2022-03-13T00:00:00.000Z,65,1015,926,364,95,516,150,11,9167,,,5825,10435,173,29565,25,23,10,15,59
2022-03-14T00:00:00.000Z,70,995,899,352,96,508,148,10,8073,,,5828,10445,170,29576,17,22,9,14,70
2022-03-15T00:00:00.000Z,58,960,883,337,92,485,145,5,7863,,,5830,10450,160,29592,19,22,9,13,55
2022-03-16T00:00:00.000Z,77,977,882,333,97,495,149,7,7668,,,5839,10457,165,29609,23,22,8,18,74
2022-03-17T00:00:00.000Z,72,973,889,319,94,475,146,7,7914,,,5849,10464,161,29626,20,22,7,19,53
2022-03-18T00:00:00.000Z,59,908,863,315,90,456,138,10,6878,,,5854,10474,162,29643,21,22,8,11,53
2022-03-19T00:00:00.000Z,95,945,897,325,89,500,140,8,6381,,,5860,10482,160,29662,25,20,8,19,84
2022-03-20T00:00:00.000Z,110,1009,912,327,85,560,141,6,9081,,,5863,10488,163,29686,30,20,8,12,100
2022-03-21T00:00:00.000Z,108,1029,935,331,80,558,140,8,8614,,,5869,10496,151,29711,33,20,7,18,92
2022-03-22T00:00:00.000Z,136,1069,934,318,75,605,135,8,8688,,,5870,10504,151,29725,20,20,7,18,121
2022-03-23T00:00:00.000Z,89,1047,937,314,72,603,135,1,8249,,,5875,10505,153,29742,29,19,7,15,100
2022-03-24T00:00:00.000Z,87,1003,891,305,75,586,126,8,8026,,,5877,10513,145,29764,26,19,6,17,76
2022-03-25T00:00:00.000Z,61,941,893,297,62,543,123,7,6499,,,5879,10520,139,29781,20,18,7,3,54
2022-03-26T00:00:00.000Z,104,993,943,292,65,598,116,12,6581,,,5881,10532,136,29797,22,19,6,18,103
2022-03-27T00:00:00.000Z,120,1054,939,294,74,647,110,10,9993,,,5882,10542,130,29820,28,18,7,18,103
2022-03-28T00:00:00.000Z,116,1063,958,289,79,649,109,8,8877,,,5885,10550,134,29841,33,18,7,24,117
2022-03-29T00:00:00.000Z,118,1066,966,274,78,664,101,7,8772,,,5889,10557,131,29859,23,18,7,16,104
2022-03-30T00:00:00.000Z,102,1052,949,264,77,665,98,8,8505,,,5892,10565,122,29881,28,18,7,18,96
2022-03-31T00:00:00.000Z,107,1053,933,263,71,669,94,14,9112,,,5896,10579,113,29907,38,17,8,18,110
2022-04-01T00:00:00.000Z,75,979,887,268,63,610,102,4,7329,,,5903,10583,118,29930,30,16,9,17,66
2022-04-02T00:00:00.000Z,81,964,944,272,62,599,104,12,6649,,,5908,10595,126,29953,31,16,9,10,83
2022-04-03T00:00:00.000Z,93,1007,894,262,75,643,99,11,9680,,,5913,10606,121,29972,23,16,9,23,88
2022-04-04T00:00:00.000Z,136,1039,920,245,76,670,97,9,8738,,,5916,10615,111,29985,17,16,9,23,124
2022-04-05T00:00:00.000Z,92,995,884,261,91,608,105,3,8827,,,5925,10618,119,30021,44,16,9,35,77
2022-04-06T00:00:00.000Z,84,961,861,272,82,573,101,9,8630,,,5928,10627,119,30053,35,15,8,22,69
2022-04-07T00:00:00.000Z,98,959,842,254,86,581,97,8,8629,,,5932,10635,112,30077,26,14,8,25,93
2022-04-08T00:00:00.000Z,84,922,853,248,70,558,91,8,7137,,,5933,10643,105,30103,33,13,8,13,77
2022-04-09T00:00:00.000Z,75,904,874,255,83,540,90,12,6341,,,5938,10655,107,30131,32,10,8,18,66
2022-04-10T00:00:00.000Z,77,933,792,268,85,558,96,10,9459,,,5945,10665,111,30157,31,9,8,19,74
2022-04-11T00:00:00.000Z,80,883,789,246,74,521,93,7,8454,,,5948,10672,109,30177,24,9,8,22,87
2022-04-12T00:00:00.000Z,72,836,729,238,68,506,84,8,8262,,,5950,10680,105,30193,21,9,8,17,71
2022-04-13T00:00:00.000Z,52,782,685,224,57,459,81,7,8078,,,5954,10687,102,30214,23,9,8,12,53
2022-04-14T00:00:00.000Z,68,732,641,226,48,431,76,6,8013,,,5956,10693,97,30233,22,7,8,7,57
2022-04-15T00:00:00.000Z,52,692,643,210,51,388,72,8,6311,,,5956,10701,90,30246,16,7,8,13,50
