gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage,count_hospitalized,hospitalized_percentage
זכר,0-9,מתחילת קורונה,440660,9.7,7,0.1,34,0.5,124,0.4,3223,3.7
זכר,0-9,חודש אחרון,7235,4.8,0,0,3,1.1,6,0.4,230,3.8
זכר,0-9,6 חודשים,87642,7.1,1,0.1,12,1,35,0.6,1033,4.7
זכר,0-9,3 חודשים,23462,4.7,0,0,5,1.1,10,0.4,465,4
זכר,0-9,שנה,364819,10,5,0.1,25,0.9,91,0.6,2300,5
נקבה,0-9,6 חודשים,70038,5.7,1,0.1,6,0.5,25,0.4,823,3.7
נקבה,0-9,3 חודשים,20095,4,0,0,1,0.2,8,0.3,360,3.1
נקבה,0-9,מתחילת קורונה,361460,7.9,5,0,17,0.3,77,0.2,2605,3
נקבה,0-9,חודש אחרון,5808,3.8,0,0,1,0.4,3,0.2,172,2.8
נקבה,0-9,שנה,296722,8.1,2,0,10,0.4,56,0.4,1850,4
זכר,10-19,שנה,335317,9.2,5,0.1,16,0.6,45,0.3,605,1.3
זכר,10-19,חודש אחרון,4728,3.1,0,0,1,0.4,2,0.1,64,1
זכר,10-19,3 חודשים,21020,4.2,0,0,1,0.2,4,0.1,112,1
זכר,10-19,מתחילת קורונה,438393,9.6,7,0.1,25,0.4,81,0.3,1071,1.2
זכר,10-19,6 חודשים,75634,6.2,1,0.1,5,0.4,10,0.2,224,1
נקבה,10-19,מתחילת קורונה,427667,9.4,8,0.1,23,0.4,81,0.3,1210,1.4
נקבה,10-19,חודש אחרון,4865,3.2,0,0,0,0,3,0.2,44,0.7
נקבה,10-19,6 חודשים,75092,6.1,1,0.1,4,0.3,14,0.2,240,1.1
נקבה,10-19,3 חודשים,21766,4.4,1,0.2,1,0.2,5,0.2,126,1.1
נקבה,10-19,שנה,336115,9.2,4,0.1,15,0.6,35,0.2,679,1.5
זכר,20-29,6 חודשים,58769,4.8,1,0.1,8,0.7,21,0.4,271,1.2
זכר,20-29,שנה,192807,5.3,5,0.1,24,0.9,94,0.7,696,1.5
זכר,20-29,מתחילת קורונה,267189,5.9,24,0.2,57,0.9,247,0.8,1652,1.9
זכר,20-29,3 חודשים,22318,4.5,0,0,3,0.7,6,0.2,133,1.1
זכר,20-29,חודש אחרון,7028,4.6,0,0,2,0.7,4,0.3,63,1
נקבה,20-29,שנה,290649,7.9,9,0.2,25,0.9,108,0.8,2903,6.3
נקבה,20-29,6 חודשים,86425,7,1,0.1,7,0.6,21,0.4,992,4.5
נקבה,20-29,3 חודשים,31110,6.2,0,0,6,1.3,14,0.5,522,4.5
נקבה,20-29,מתחילת קורונה,378884,8.3,22,0.2,62,1,284,0.9,5376,6.2
נקבה,20-29,חודש אחרון,9600,6.3,0,0,5,1.8,6,0.4,236,3.9
זכר,30-39,6 חודשים,73597,6,5,0.3,25,2.1,42,0.7,366,1.7
זכר,30-39,מתחילת קורונה,267056,5.9,53,0.5,106,1.7,641,2,2342,2.7
זכר,30-39,3 חודשים,28164,5.6,0,0,3,0.7,13,0.5,183,1.6
זכר,30-39,חודש אחרון,8845,5.8,0,0,2,0.7,7,0.5,91,1.5
זכר,30-39,שנה,210592,5.8,23,0.5,49,1.8,221,1.6,1012,2.2
נקבה,30-39,מתחילת קורונה,385561,8.5,40,0.3,111,1.7,599,1.9,5432,6.3
נקבה,30-39,חודש אחרון,11656,7.7,1,0.3,5,1.8,5,0.3,237,3.9
נקבה,30-39,6 חודשים,103922,8.5,6,0.3,19,1.6,33,0.6,1070,4.8
נקבה,30-39,3 חודשים,38605,7.7,2,0.3,9,2,10,0.4,514,4.4
נקבה,30-39,שנה,318061,8.7,17,0.3,41,1.5,215,1.5,3006,6.6
זכר,40-49,6 חודשים,70038,5.7,11,0.6,28,2.4,92,1.6,462,2.1
זכר,40-49,שנה,193613,5.3,54,1.1,104,3.9,462,3.3,1372,3
זכר,40-49,מתחילת קורונה,241570,5.3,124,1.1,268,4.2,1427,4.5,3707,4.3
זכר,40-49,3 חודשים,27338,5.5,4,0.6,9,2,31,1.1,244,2.1
זכר,40-49,חודש אחרון,8311,5.5,1,0.3,4,1.4,16,1.1,121,2
נקבה,40-49,מתחילת קורונה,346294,7.6,79,0.7,144,2.2,984,3.1,3682,4.3
נקבה,40-49,חודש אחרון,11488,7.6,1,0.3,3,1.1,14,0.9,114,1.9
נקבה,40-49,6 חודשים,102754,8.4,7,0.4,17,1.5,58,1,507,2.3
נקבה,40-49,3 חודשים,40095,8,4,0.6,7,1.5,23,0.8,245,2.1
נקבה,40-49,שנה,287375,7.9,24,0.5,55,2.1,339,2.4,1551,3.4
זכר,50-59,מתחילת קורונה,169067,3.7,393,3.4,560,8.7,2289,7.3,5127,5.9
זכר,50-59,חודש אחרון,7439,4.9,1,0.3,14,5,46,3,210,3.4
זכר,50-59,שנה,133751,3.7,138,2.8,200,7.5,747,5.3,1999,4.4
זכר,50-59,6 חודשים,55171,4.5,39,2.1,78,6.7,200,3.5,864,3.9
זכר,50-59,3 חודשים,24705,4.9,7,1.1,23,5.1,71,2.6,405,3.5
נקבה,50-59,מתחילת קורונה,242478,5.3,202,1.8,265,4.1,1618,5.1,4081,4.7
נקבה,50-59,חודש אחרון,11568,7.6,1,0.3,7,2.5,24,1.6,154,2.5
נקבה,50-59,6 חודשים,86576,7.1,18,1,34,2.9,129,2.2,610,2.8
נקבה,50-59,3 חודשים,38989,7.8,3,0.5,13,2.9,55,2,311,2.7
נקבה,50-59,שנה,200510,5.5,76,1.6,112,4.2,547,3.9,1618,3.5
זכר,60-69,6 חודשים,52638,4.3,126,6.9,156,13.3,480,8.3,1633,7.4
זכר,60-69,שנה,105225,2.9,377,7.7,332,12.5,1313,9.3,3260,7.1
זכר,60-69,מתחילת קורונה,130012,2.9,1032,9,978,15.2,3468,11,7143,8.3
זכר,60-69,3 חודשים,28068,5.6,36,5.6,61,13.5,223,8.1,844,7.2
זכר,60-69,חודש אחרון,8946,5.9,17,5.4,38,13.6,123,8.1,438,7.2
נקבה,60-69,מתחילת קורונה,175131,3.8,568,5,525,8.2,2341,7.4,5283,6.1
נקבה,60-69,חודש אחרון,12650,8.3,7,2.2,18,6.5,72,4.8,314,5.1
נקבה,60-69,שנה,148708,4.1,258,5.3,224,8.5,961,6.8,2516,5.5
נקבה,60-69,6 חודשים,77553,6.3,72,4,88,7.5,321,5.6,1225,5.6
נקבה,60-69,3 חודשים,40729,8.1,14,2.2,29,6.4,135,4.9,644,5.5
זכר,70-79,מתחילת קורונה,85392,1.9,1722,15,1098,17.1,4034,12.8,8116,9.4
זכר,70-79,חודש אחרון,8526,5.6,39,12.5,51,18.3,212,14,762,12.5
זכר,70-79,6 חודשים,44420,3.6,251,13.8,210,17.9,820,14.3,2514,11.4
זכר,70-79,3 חודשים,27031,5.4,88,13.7,92,20.3,394,14.3,1423,12.2
זכר,70-79,שנה,72748,2,665,13.7,427,16.1,1832,13,4448,9.7
נקבה,70-79,מתחילת קורונה,103814,2.3,1095,9.6,622,9.7,3064,9.7,6607,7.6
נקבה,70-79,חודש אחרון,10950,7.2,28,9,30,10.8,169,11.2,603,9.9
נקבה,70-79,6 חודשים,56099,4.6,176,9.7,122,10.4,637,11.1,2038,9.2
נקבה,70-79,3 חודשים,34180,6.8,60,9.3,46,10.2,313,11.4,1134,9.7
נקבה,70-79,שנה,90158,2.5,480,9.9,275,10.4,1429,10.1,3657,8
זכר,80-89,6 חודשים,17394,1.4,337,18.5,149,12.7,933,16.2,2462,11.2
זכר,80-89,3 חודשים,11113,2.2,115,17.9,60,13.2,471,17.1,1413,12.1
זכר,80-89,מתחילת קורונה,33459,0.7,2017,17.6,693,10.8,3481,11.1,6832,7.9
זכר,80-89,חודש אחרון,3948,2.6,55,17.6,42,15.1,265,17.5,779,12.8
זכר,80-89,שנה,27802,0.8,873,17.9,306,11.5,1898,13.4,4250,9.3
נקבה,80-89,מתחילת קורונה,46180,1,1857,16.2,517,8.1,3573,11.4,7379,8.5
