cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Abu Ghosh,קטן מ-15,אין מידע,23,29.25,5.75,צהוב,7862
Abu Juwei'id,קטן מ-15,אין מידע,23,49.47,6.42,כתום,4649
Abu Sinan,קטן מ-15,אין מידע,69,48.23,5.96,צהוב,14306
Afula,17,7.26,234,41.17,8.01,אדום,56844
Akko,קטן מ-15,אין מידע,180,36.35,6.47,כתום,49517
Alfe Menashe,קטן מ-15,אין מידע,30,37.45,8.36,אדום,8011
Ar'ara,קטן מ-15,אין מידע,46,18.02,6.22,כתום,25525
Arad,קטן מ-15,אין מידע,66,24.29,5.79,צהוב,27170
Ari'el,קטן מ-15,אין מידע,51,24.89,6.67,כתום,20488
Arrabe,קטן מ-15,אין מידע,42,15.99,6.68,כתום,26274
Ashdod,49,8.36,586,25.89,6.57,כתום,226329
Ashqelon,49,6.96,704,48.07,7.81,אדום,146442
Atlit,קטן מ-15,אין מידע,22,22.64,8.32,אדום,9716
Azor,קטן מ-15,אין מידע,55,41.58,6.15,כתום,13228
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,55,18.06,4.65,צהוב,30448
Basma,קטן מ-15,אין מידע,17,16.58,3.61,ירוק,10252
Bat Yam,44,8.33,528,41.32,7.16,כתום,127772
Be'er Sheva,80,8.81,908,43.11,6.29,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,54,18.74,6.21,כתום,28818
Beit Jann,קטן מ-15,אין מידע,19,15.61,7.27,כתום,12169
Bene Ayish,קטן מ-15,אין מידע,18,26.08,7.76,אדום,6902
Bene Beraq,20,10.31,194,9.33,3.34,ירוק,208031
Bet Dagan,קטן מ-15,אין מידע,17,23.29,7.06,כתום,7298
Bet She'an,קטן מ-15,אין מידע,96,50.58,7.78,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,104,7.87,5.22,צהוב,132210
Bi'ne,קטן מ-15,אין מידע,23,27.31,7.87,אדום,8421
Binyamina-Giv'at Ada,קטן מ-15,אין מידע,64,40.07,9.22,אדום,15971
Daburiyya,קטן מ-15,אין מידע,26,24.34,5.73,צהוב,10682
Daliyat Al-Karmel,0,0,27,15.12,8.02,אדום,17862
Deir Al-Asad,קטן מ-15,אין מידע,21,16.52,5.19,צהוב,12710
Deir Hanna,קטן מ-15,אין מידע,35,33.46,6.31,כתום,10459
Dimona,קטן מ-15,אין מידע,105,30.04,6.05,כתום,34954
Eilabun,קטן מ-15,אין מידע,22,38.06,6.73,כתום,5781
El'ad,קטן מ-15,אין מידע,28,5.69,4.2,ירוק,49179
Elat,קטן מ-15,אין מידע,116,22.09,7.52,אדום,52507
Even Yehuda,קטן מ-15,אין מידע,82,58.42,7.37,כתום,14036
Gan Yavne,קטן מ-15,אין מידע,49,20.51,6.75,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,85,39.52,6.19,כתום,21508
Gedera,קטן מ-15,אין מידע,75,26.04,5.74,צהוב,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,84,30.84,6.64,כתום,27236
Giv'atayim,קטן מ-15,אין מידע,171,28.09,7.08,כתום,60872
Hadera,26,7.24,359,36.29,6.85,כתום,98928
Haifa,96,7.32,1312,46.04,7.28,כתום,284981
Harish,קטן מ-15,אין מידע,34,17.34,8.5,אדום,19608
Hazor Hagelilit,0,0,16,16.78,3.33,ירוק,9538
Herzliyya,37,8.69,426,42.94,7.61,אדום,99208
Hod Hasharon,24,10.48,229,35.36,6.76,כתום,64755
Holon,61,8.83,691,35.16,7.33,כתום,196510
Hura,קטן מ-15,אין מידע,18,7.81,4.98,צהוב,23062
I'billin,קטן מ-15,אין מידע,30,22.20,6.19,כתום,13515
Iksal,קטן מ-15,אין מידע,27,17.95,6.14,כתום,15039
Ilut,קטן מ-15,אין מידע,19,22.28,7.49,כתום,8527
Jaljulye,קטן מ-15,אין מידע,27,26.23,6.53,כתום,10295
