section,female,male,period
0-9,"{'amount': 364172, 'percentage': 7.8}","{'amount': 442212, 'percentage': 9.5}",מתחילת קורונה
0-9,"{'amount': 242433, 'percentage': 7.3}","{'amount': 303732, 'percentage': 9.1}",שנה
0-9,"{'amount': 22195, 'percentage': 3.8}","{'amount': 25144, 'percentage': 4.3}",6 חודשים
0-9,"{'amount': 2232, 'percentage': 2.7}","{'amount': 1859, 'percentage': 2.3}",3 חודשים
0-9,"{'amount': 472, 'percentage': 1.9}","{'amount': 386, 'percentage': 1.5}",חודש אחרון
10-19,"{'amount': 293711, 'percentage': 8.8}","{'amount': 292513, 'percentage': 8.8}",שנה
10-19,"{'amount': 25062, 'percentage': 4.3}","{'amount': 23277, 'percentage': 4}",6 חודשים
10-19,"{'amount': 3482, 'percentage': 4.2}","{'amount': 2434, 'percentage': 3}",3 חודשים
10-19,"{'amount': 1066, 'percentage': 4.3}","{'amount': 721, 'percentage': 2.9}",חודש אחרון
10-19,"{'amount': 431699, 'percentage': 9.3}","{'amount': 440392, 'percentage': 9.5}",מתחילת קורונה
20-29,"{'amount': 35609, 'percentage': 6.1}","{'amount': 25047, 'percentage': 4.3}",6 חודשים
20-29,"{'amount': 261954, 'percentage': 7.9}","{'amount': 170230, 'percentage': 5.1}",שנה
20-29,"{'amount': 4660, 'percentage': 5.7}","{'amount': 2770, 'percentage': 3.4}",3 חודשים
20-29,"{'amount': 1536, 'percentage': 6.1}","{'amount': 827, 'percentage': 3.3}",חודש אחרון
20-29,"{'amount': 383642, 'percentage': 8.3}","{'amount': 270114, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 391137, 'percentage': 8.4}","{'amount': 270834, 'percentage': 5.8}",מתחילת קורונה
30-39,"{'amount': 288301, 'percentage': 8.7}","{'amount': 189689, 'percentage': 5.7}",שנה
30-39,"{'amount': 43899, 'percentage': 7.6}","{'amount': 31579, 'percentage': 5.4}",6 חודשים
30-39,"{'amount': 5479, 'percentage': 6.7}","{'amount': 3565, 'percentage': 4.3}",3 חודשים
30-39,"{'amount': 1634, 'percentage': 6.5}","{'amount': 1056, 'percentage': 4.2}",חודש אחרון
40-49,"{'amount': 352752, 'percentage': 7.6}","{'amount': 245457, 'percentage': 5.3}",מתחילת קורונה
40-49,"{'amount': 269017, 'percentage': 8.1}","{'amount': 178261, 'percentage': 5.4}",שנה
40-49,"{'amount': 46224, 'percentage': 8}","{'amount': 30980, 'percentage': 5.3}",6 חודשים
40-49,"{'amount': 6364, 'percentage': 7.8}","{'amount': 3706, 'percentage': 4.5}",3 חודשים
40-49,"{'amount': 1983, 'percentage': 7.9}","{'amount': 1075, 'percentage': 4.3}",חודש אחרון
50-59,"{'amount': 194133, 'percentage': 5.8}","{'amount': 127416, 'percentage': 3.8}",שנה
50-59,"{'amount': 249257, 'percentage': 5.4}","{'amount': 173103, 'percentage': 3.7}",מתחילת קורונה
50-59,"{'amount': 45590, 'percentage': 7.9}","{'amount': 28425, 'percentage': 4.9}",6 חודשים
50-59,"{'amount': 6784, 'percentage': 8.3}","{'amount': 3787, 'percentage': 4.6}",3 חודשים
50-59,"{'amount': 2216, 'percentage': 8.8}","{'amount': 1135, 'percentage': 4.5}",חודש אחרון
60-69,"{'amount': 183063, 'percentage': 3.9}","{'amount': 135447, 'percentage': 2.9}",מתחילת קורונה
60-69,"{'amount': 149262, 'percentage': 4.5}","{'amount': 104752, 'percentage': 3.2}",שנה
60-69,"{'amount': 48396, 'percentage': 8.3}","{'amount': 33187, 'percentage': 5.7}",6 חודשים
60-69,"{'amount': 7891, 'percentage': 9.6}","{'amount': 5132, 'percentage': 6.3}",3 חודשים
60-69,"{'amount': 2470, 'percentage': 9.9}","{'amount': 1686, 'percentage': 6.7}",חודש אחרון
70-79,"{'amount': 94453, 'percentage': 2.8}","{'amount': 75961, 'percentage': 2.3}",שנה
70-79,"{'amount': 111779, 'percentage': 2.4}","{'amount': 91624, 'percentage': 2}",מתחילת קורונה
70-79,"{'amount': 41978, 'percentage': 7.2}","{'amount': 32964, 'percentage': 5.7}",6 חודשים
70-79,"{'amount': 7979, 'percentage': 9.7}","{'amount': 5935, 'percentage': 7.2}",3 חודשים
70-79,"{'amount': 2342, 'percentage': 9.4}","{'amount': 1845, 'percentage': 7.4}",חודש אחרון
80-89,"{'amount': 49866, 'percentage': 1.1}","{'amount': 36324, 'percentage': 0.8}",מתחילת קורונה
80-89,"{'amount': 39978, 'percentage': 1.2}","{'amount': 29234, 'percentage': 0.9}",שנה
80-89,"{'amount': 18795, 'percentage': 3.2}","{'amount': 13849, 'percentage': 2.4}",6 חודשים
80-89,"{'amount': 3790, 'percentage': 4.6}","{'amount': 2626, 'percentage': 3.2}",3 חודשים
80-89,"{'amount': 1233, 'percentage': 4.9}","{'amount': 841, 'percentage': 3.4}",חודש אחרון
90+,"{'amount': 5255, 'percentage': 0.9}","{'amount': 2753, 'percentage': 0.5}",6 חודשים
90+,"{'amount': 11296, 'percentage': 0.3}","{'amount': 6035, 'percentage': 0.2}",שנה
90+,"{'amount': 1064, 'percentage': 1.3}","{'amount': 564, 'percentage': 0.7}",3 חודשים
90+,"{'amount': 331, 'percentage': 1.3}","{'amount': 187, 'percentage': 0.7}",חודש אחרון
90+,"{'amount': 14884, 'percentage': 0.3}","{'amount': 7776, 'percentage': 0.2}",מתחילת קורונה
