averageInfected,begin_date,end_date,isCurrentWeek
657,2022-10-16T00:00:00.000Z,2022-10-22T00:00:00.000Z,False
788,2022-10-23T00:00:00.000Z,2022-10-29T00:00:00.000Z,False
904,2022-10-30T00:00:00.000Z,2022-11-05T00:00:00.000Z,False
1117,2022-11-06T00:00:00.000Z,2022-11-11T00:00:00.000Z,True
