gender,age,period,count_verified,verified_percentage,count_dead,dead_percentage,count_breathe,breathe_percentage,count_severe,severe_percentage
נקבה,40-49,מתחילת קורונה,305493,7.6,75,0.7,138,2.3,965,3.4
זכר,50-59,מתחילת קורונה,142588,3.5,380,3.6,544,9.1,2222,7.7
זכר,50-59,6 חודשים,97154,3.6,69,2.7,116,8.1,308,4.5
זכר,50-59,שנה,109941,3.4,133,3.1,198,8.3,709,5.9
זכר,50-59,חודש אחרון,7166,4.9,2,1.5,17,8.3,25,3.7
זכר,50-59,3 חודשים,43335,3.8,40,2.3,76,7.4,197,4.4
נקבה,50-59,מתחילת קורונה,202851,5,198,1.9,254,4.2,1563,5.4
נקבה,50-59,שנה,164017,5.1,80,1.9,116,4.9,529,4.4
נקבה,50-59,חודש אחרון,11199,7.6,2,1.5,5,2.4,13,1.9
נקבה,50-59,3 חודשים,68921,6,23,1.3,37,3.6,123,2.8
נקבה,50-59,6 חודשים,147670,5.4,41,1.6,61,4.3,208,3.1
זכר,60-69,6 חודשים,69634,2.6,186,7.2,171,11.9,597,8.8
זכר,60-69,שנה,77834,2.4,350,8.1,293,12.3,1163,9.7
זכר,60-69,מתחילת קורונה,100206,2.5,990,9.3,922,15.4,3255,11.3
זכר,60-69,3 חודשים,32511,2.8,119,7,127,12.4,384,8.6
זכר,60-69,חודש אחרון,7104,4.8,4,2.9,30,14.6,49,7.3
נקבה,60-69,מתחילת קורונה,133530,3.3,550,5.1,501,8.3,2202,7.7
נקבה,60-69,6 חודשים,99772,3.7,112,4.4,105,7.3,435,6.4
נקבה,60-69,שנה,109753,3.4,249,5.8,211,8.9,877,7.3
נקבה,60-69,חודש אחרון,10773,7.3,7,5.1,17,8.3,38,5.6
נקבה,60-69,3 חודשים,49567,4.3,69,4,69,6.7,287,6.4
זכר,70-79,מתחילת קורונה,56989,1.4,1622,15.2,1010,16.8,3639,12.7
זכר,70-79,שנה,45858,1.4,597,13.9,359,15.1,1526,12.7
זכר,70-79,חודש אחרון,5753,3.9,16,11.8,32,15.5,99,14.7
זכר,70-79,3 חודשים,21370,1.9,234,13.7,164,16,636,14.3
זכר,70-79,6 חודשים,41421,1.5,339,13.2,219,15.3,937,13.8
נקבה,70-79,מתחילת קורונה,68979,1.7,1020,9.5,578,9.6,2761,9.6
נקבה,70-79,3 חודשים,27753,2.4,164,9.6,105,10.2,464,10.4
נקבה,70-79,חודש אחרון,7374,5,12,8.8,19,9.2,61,9.1
נקבה,70-79,שנה,56962,1.8,424,9.9,247,10.4,1204,10
נקבה,70-79,6 חודשים,51624,1.9,249,9.7,152,10.6,714,10.5
זכר,80-89,חודש אחרון,2196,1.5,28,20.6,25,12.1,96,14.2
זכר,80-89,6 חודשים,14718,0.5,486,18.9,175,12.2,997,14.7
זכר,80-89,מתחילת קורונה,21735,0.5,1886,17.6,632,10.5,3008,10.5
זכר,80-89,3 חודשים,7794,0.7,347,20.3,137,13.4,696,15.6
זכר,80-89,שנה,16720,0.5,774,18,258,10.8,1502,12.5
נקבה,80-89,מתחילת קורונה,30975,0.8,1720,16.1,476,7.9,3137,10.9
נקבה,80-89,שנה,23751,0.7,731,17,222,9.3,1560,13
נקבה,80-89,חודש אחרון,3044,2.1,22,16.2,19,9.2,109,16.2
נקבה,80-89,3 חודשים,11223,1,304,17.8,111,10.8,666,14.9
נקבה,80-89,6 חודשים,21052,0.8,458,17.8,143,10,1044,15.4
זכר,90+,מתחילת קורונה,4828,0.1,853,8,140,2.3,1019,3.5
זכר,90+,3 חודשים,1611,0.1,181,10.6,33,3.2,309,6.9
זכר,90+,חודש אחרון,454,0.3,23,16.9,6,2.9,67,9.9
זכר,90+,6 חודשים,3112,0.1,264,10.3,45,3.1,423,6.2
זכר,90+,שנה,3548,0.1,364,8.5,62,2.6,544,4.5
נקבה,90+,חודש אחרון,872,0.6,17,12.5,10,4.9,68,10.1
נקבה,90+,6 חודשים,6068,0.2,295,11.5,49,3.4,543,8
נקבה,90+,מתחילת קורונה,9678,0.2,1119,10.5,138,2.3,1505,5.2
נקבה,90+,3 חודשים,3076,0.3,186,10.9,36,3.5,360,8.1
נקבה,90+,שנה,6889,0.2,457,10.6,66,2.8,789,6.6
