day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3405
2021-07-02T00:00:00.000Z,3770
2021-07-03T00:00:00.000Z,3836
2021-07-04T00:00:00.000Z,8199
2021-07-05T00:00:00.000Z,12290
2021-07-06T00:00:00.000Z,16655
2021-07-07T00:00:00.000Z,20744
2021-07-08T00:00:00.000Z,24418
2021-07-09T00:00:00.000Z,24819
2021-07-10T00:00:00.000Z,24897
2021-07-11T00:00:00.000Z,29464
2021-07-12T00:00:00.000Z,33955
2021-07-13T00:00:00.000Z,38374
2021-07-14T00:00:00.000Z,42444
2021-07-15T00:00:00.000Z,46133
2021-07-16T00:00:00.000Z,46546
2021-07-17T00:00:00.000Z,46622
2021-07-18T00:00:00.000Z,48963
2021-07-19T00:00:00.000Z,52870
2021-07-20T00:00:00.000Z,56071
2021-07-21T00:00:00.000Z,58883
2021-07-22T00:00:00.000Z,61483
2021-07-23T00:00:00.000Z,61772
2021-07-24T00:00:00.000Z,61855
2021-07-25T00:00:00.000Z,66200
2021-07-26T00:00:00.000Z,70899
2021-07-27T00:00:00.000Z,74758
2021-07-28T00:00:00.000Z,78576
2021-07-29T00:00:00.000Z,81951
2021-07-30T00:00:00.000Z,82270
2021-07-31T00:00:00.000Z,82370
2021-08-01T00:00:00.000Z,86406
2021-08-02T00:00:00.000Z,90060
2021-08-03T00:00:00.000Z,93608
2021-08-04T00:00:00.000Z,96999
2021-08-05T00:00:00.000Z,99994
2021-08-06T00:00:00.000Z,100299
2021-08-07T00:00:00.000Z,100369
2021-08-08T00:00:00.000Z,104687
2021-08-09T00:00:00.000Z,108744
2021-08-10T00:00:00.000Z,112648
2021-08-11T00:00:00.000Z,116561
2021-08-12T00:00:00.000Z,119916
2021-08-13T00:00:00.000Z,120281
2021-08-14T00:00:00.000Z,120362
2021-08-15T00:00:00.000Z,124495
2021-08-16T00:00:00.000Z,128810
2021-08-17T00:00:00.000Z,133167
2021-08-18T00:00:00.000Z,137022
2021-08-19T00:00:00.000Z,140129
2021-08-20T00:00:00.000Z,140427
2021-08-21T00:00:00.000Z,140524
2021-08-22T00:00:00.000Z,144446
2021-08-23T00:00:00.000Z,148538
2021-08-24T00:00:00.000Z,152215
2021-08-25T00:00:00.000Z,155593
2021-08-26T00:00:00.000Z,158452
2021-08-27T00:00:00.000Z,158828
2021-08-28T00:00:00.000Z,158938
2021-08-29T00:00:00.000Z,162833
2021-08-30T00:00:00.000Z,166552
2021-08-31T00:00:00.000Z,169672
2021-09-01T00:00:00.000Z,172428
2021-09-02T00:00:00.000Z,175632
2021-09-03T00:00:00.000Z,176084
2021-09-04T00:00:00.000Z,176160
2021-09-05T00:00:00.000Z,180042
2021-09-06T00:00:00.000Z,180688
2021-09-07T00:00:00.000Z,181283
2021-09-08T00:00:00.000Z,181809
2021-09-09T00:00:00.000Z,185707
2021-09-10T00:00:00.000Z,186299
2021-09-11T00:00:00.000Z,186483
2021-09-12T00:00:00.000Z,195879
2021-09-13T00:00:00.000Z,209460
2021-09-14T00:00:00.000Z,226318
2021-09-15T00:00:00.000Z,232856
2021-09-16T00:00:00.000Z,234223
2021-09-17T00:00:00.000Z,240474
2021-09-18T00:00:00.000Z,241775
2021-09-19T00:00:00.000Z,266052
2021-09-20T00:00:00.000Z,277082
2021-09-21T00:00:00.000Z,279785
2021-09-22T00:00:00.000Z,295085
2021-09-23T00:00:00.000Z,314027
2021-09-24T00:00:00.000Z,322632
2021-09-25T00:00:00.000Z,324588
2021-09-26T00:00:00.000Z,348454
2021-09-27T00:00:00.000Z,363961
2021-09-28T00:00:00.000Z,367139
2021-09-29T00:00:00.000Z,398859
2021-09-30T00:00:00.000Z,433154
2021-10-01T00:00:00.000Z,444747
2021-10-02T00:00:00.000Z,447439
2021-10-03T00:00:00.000Z,492214
2021-10-04T00:00:00.000Z,532321
2021-10-05T00:00:00.000Z,574029
2021-10-06T00:00:00.000Z,610271
2021-10-07T00:00:00.000Z,652672
2021-10-08T00:00:00.000Z,668486
2021-10-09T00:00:00.000Z,671200
2021-10-10T00:00:00.000Z,721157
2021-10-11T00:00:00.000Z,762025
2021-10-12T00:00:00.000Z,803907
2021-10-13T00:00:00.000Z,837556
2021-10-14T00:00:00.000Z,873932
2021-10-15T00:00:00.000Z,886475
2021-10-16T00:00:00.000Z,888273
2021-10-17T00:00:00.000Z,929553
2021-10-18T00:00:00.000Z,961931
2021-10-19T00:00:00.000Z,995160
2021-10-20T00:00:00.000Z,1023062
2021-10-21T00:00:00.000Z,1054072
2021-10-22T00:00:00.000Z,1062992
2021-10-23T00:00:00.000Z,1064365
2021-10-24T00:00:00.000Z,1097630
2021-10-25T00:00:00.000Z,1125785
2021-10-26T00:00:00.000Z,1154135
2021-10-27T00:00:00.000Z,1176241
2021-10-28T00:00:00.000Z,1202390
2021-10-29T00:00:00.000Z,1210883
2021-10-30T00:00:00.000Z,1212399
2021-10-31T00:00:00.000Z,1246208
2021-11-01T00:00:00.000Z,1274195
2021-11-02T00:00:00.000Z,1303781
2021-11-03T00:00:00.000Z,1327708
2021-11-04T00:00:00.000Z,1356231
2021-11-05T00:00:00.000Z,1364888
2021-11-06T00:00:00.000Z,1366481
2021-11-07T00:00:00.000Z,1394926
2021-11-08T00:00:00.000Z,1417337
2021-11-09T00:00:00.000Z,1442014
2021-11-10T00:00:00.000Z,1462972
2021-11-11T00:00:00.000Z,1486704
2021-11-12T00:00:00.000Z,1493297
2021-11-13T00:00:00.000Z,1494690
2021-11-14T00:00:00.000Z,1521707
2021-11-15T00:00:00.000Z,1543684
2021-11-16T00:00:00.000Z,1565958
2021-11-17T00:00:00.000Z,1584334
2021-11-18T00:00:00.000Z,1603836
2021-11-19T00:00:00.000Z,1609519
2021-11-20T00:00:00.000Z,1610349
2021-11-21T00:00:00.000Z,1633241
2021-11-22T00:00:00.000Z,1652962
2021-11-23T00:00:00.000Z,1672921
2021-11-24T00:00:00.000Z,1689864
2021-11-25T00:00:00.000Z,1708325
2021-11-26T00:00:00.000Z,1713532
2021-11-27T00:00:00.000Z,1715011
2021-11-28T00:00:00.000Z,1732149
2021-11-29T00:00:00.000Z,1746002
2021-11-30T00:00:00.000Z,1759162
2021-12-01T00:00:00.000Z,1770808
2021-12-02T00:00:00.000Z,1783328
2021-12-03T00:00:00.000Z,1787584
