name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
כפר מנדא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,49.03930131004367,43.43522561863173,0.0
מצפה יריחו,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,42.06627680311891,39.41520467836258,0.0
שלומי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,63.96971496437055,61.50534441805225,0.0
קרית ארבע,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,48.35284508576096,45.398856520555405,0.0
אלעזר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,62.377450980392155,58.57843137254902,0.0
כפר האורנים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,68.17318647930118,64.94492973794152,0.0
כפר יאסיף,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,61.108400819592156,56.951897746121574,0.0
אריאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,59.7276454509957,57.4238578680203,0.0
כוכב יעקב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,28.92728904847397,25.437612208258525,0.0
שתולים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,61.442904921165784,57.7639751552795,0.0
ע'ג'ר,1.7,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,47.55011135857461,45.28582034149963,0.0
קרית יערים,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,36.35636596289187,31.3659628918746,
מג'ד אל-כרום,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,52.375152253349576,45.868324892621324,
קרית מוצקין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,71.3358703064165,68.92721233584831,0.0
בנימינה-גבעת עדה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,62.33798760252959,60.20912904639659,0.0
כאוכב אבו אל-היג'א,2,כתום,0.0,0,0, 0 ,כתום,2021-06-12T00:00:00.000Z,56.22094613070823,52.69346458846048,0.0
רבבה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,46.0934712807706,42.24045665358545,0.0
עלי,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,44.88294314381271,42.72017837235229,0.0
דימונה,1.8,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,71.0047490988156,67.82628597585398,0.0
כאבול,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,49.12884642405508,45.01194323450892,0.0
חיפה,0.6,ירוק,0.0,0.000332005312,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,67.00025615742804,64.41552243833799,
טירת כרמל,1.7,ירוק,0.4,0.0070921985815,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,65.38192299773523,62.85773110973852,
אבו תלול,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,6.891701828410689,6.235349273323957,0.0
מודיעין עילית,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,22.97556331323389,17.37226277372263,0.0
מגדל העמק,1.6,ירוק,0.4,0.0055865921787,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,63.09034509499806,60.16285381930982,
גן נר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,75.70370370370371,72.62962962962963,0.0
רמת השרון,0.6,ירוק,0.2,0.0009671179883,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,70.93214270670991,68.62389958299987,
גבעת שמואל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,62.17506241738875,59.1202819797327,0.0
קרית גת,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,55.451750640478224,51.988044406490175,
אחוזת ברק,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,70.22518765638031,67.63969974979149,0.0
בענה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,50.908443177769854,45.32715829473935,0.0
קרית אונו,0.8,ירוק,0.2,0.0018484288354,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,65.61626367158762,63.31109912207563,
סולם,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,64.84138972809667,59.932024169184295,0.0
אבו רובייעה (שבט),2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,2.736627841230352,2.2842926608616985,0.0
מייסר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,56.97617890131259,53.13563441905688,
עלי זהב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,40.72717760920742,38.68689510855349,0.0
אילת,1.1,ירוק,0.4,0.0028776978417,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,67.97379397032776,65.09798693507533,
שערי תקווה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,60.57199537113572,58.0426516779633,0.0
יהוד,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,68.88311168883112,66.08672466086725,0.0
שייח' דנון,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,55.619891008174385,51.8732970027248,0.0
אעצם (שבט),2.4,כתום,0.9,0.0149253731343,0, קטן מ-15 ,כתום,2021-06-12T00:00:00.000Z,6.661752510826499,5.648207868792039,
אשקלון,1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,61.06991163737179,58.11379249122519,
זכרון יעקב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,66.10645449517082,63.47274815980939,0.0
יבנה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,59.43648385216744,56.51038003175305,0.0
אעבלין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,54.27302996670367,50.595634480207174,0.0
בית שאן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,66.22760800842993,62.19704952581665,0.0
קלנסווה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,47.019726470964166,41.81330152102595,0.0
נהריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,71.50315092331346,68.75770835797192,0.0
מעלה אדומים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,65.03888683138457,61.57346172160203,0.0
מסעודין אל-עזאזמה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,5.121157729414405,4.296612070899708,0.0
בית אל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,50.92811339858252,47.89065136685792,0.0
רעננה,1.6,ירוק,0.5,0.0022246941045,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,73.9182411185322,70.98937082564515,
מעלה עירון,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,48.596182659110156,44.15998957722624,0.0
ג'דיידה-מכר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,56.148328723454135,50.902442454643484,0.0
ראש העין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,58.660171970833275,56.01081129245438,0.0
מעיליא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,61.26348228043143,57.87365177195686,0.0
צור יצחק,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,52.10326499620349,50.66059225512528,0.0
מתן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,69.6969696969697,67.43801652892562,0.0
כפר יונה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,58.519510328997704,56.35424636572303,0.0
באר שבע,0.9,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,66.68755697356427,63.4956130355515,
דייר חנא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,57.41466679414858,52.10823214456449,0.0
בסמת טבעון,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,49.43132108486439,46.531683539557555,0.0
כסרא-סמיע,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,57.03942971708621,51.70416573847182,0.0
צפת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,37.22647777503226,34.71158334019713,0.0
עפולה,1.3,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,60.58686932657801,57.76862993455774,
שעב,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,57.20633157456262,52.4576506525965,0.0
תפרח,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,31.431119037004013,24.25323227819884,0.0
זמר,2.5,ירוק,1.4,0.0227272727272,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,54.13263187041396,49.8823203654991,
לקיה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,24.965790914066776,20.983853311439518,0.0
עומר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,84.68754128682785,81.79416039106884,0.0
הושעיה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,66.15605552896122,62.470081378650065,0.0
אבו גוש,2.2,צהוב,1.3,0.0034843205574,0, קטן מ-15 ,צהוב,2021-06-12T00:00:00.000Z,69.00279827016026,61.3965911981684,
בית שמש,0.7,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,30.845624385447394,27.139399440284397,
רכסים,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,32.76241000378931,27.366426676771503,0.0
בועיינה-נוג'ידאת,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,57.11717111177704,51.84297272999701,0.0
ערערה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,42.11949069539667,38.005876591576886,0.0
גבע בנימין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,41.98367205141567,39.04811533784957,0.0
אכסאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,55.961167630826516,51.13371899727376,0.0
שבלי - אום אל-גנם,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,61.03621893779439,55.80639922039955,0.0
גבעת אבני,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,78.36538461538461,76.15384615384615,0.0
בת ים,0.6,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,65.81488902106878,62.82597126130921,
קציר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,56.07034156239432,55.055799797091645,0.0
ירוחם,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,57.20037453183521,54.00749063670413,0.0
הוואשלה (שבט),2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,6.723404255319148,5.659574468085107,0.0
סייד (שבט),2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,7.400555041628122,5.966697502312673,0.0
רהט,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,35.79020238628497,30.789591562487274,0.0
עין קנייא,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,67.38217452169856,60.84927671488567,0.0
חצור הגלילית,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,60.92472216397567,56.919689662403016,0.0
חורפיש,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,62.89676425269646,57.10323574730355,0.0
גן יבנה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,64.56231422949722,61.34717628835769,0.0
מג'דל שמס,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,60.174315190323725,51.5652792600498,0.0
"בסמ""ה",2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,51.833788529067505,47.42489270386266,0.0
נצרת,0.9,ירוק,0.6,0.0049800796812,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,56.52996114956132,51.67880206859289,
נס ציונה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,62.56233673711707,60.30436159265415,0.0
רומת הייב,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-12T00:00:00.000Z,44.99045801526718,41.31679389312977,0.0
טובא-זנגריה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,55.452301437490924,51.08174822128648,0.0
פסוטה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,67.21054283024787,64.63759021022906,0.0
שמשית,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,77.87926926131851,75.13899920571883,0.0
ג'ולס,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-12T00:00:00.000Z,64.66004583651642,59.81665393430099,0.0
פתח תקווה, 0 ,ירוק,0.1,0.0011937922801,0, קטן מ-15 ,ירוק,2021-06-12T00:00:00.000Z,64.31415142935866,61.12679543339975,
