priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date,israeli_positive,foreigner_positive
LastMonth,Malawi  ,כתום,2,101,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Cambodia  ,כתום,2,69,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Gibraltar ,כתום,2,12,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Guatemala  ,כתום,2,140,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Burkina Faso ,כתום,2,5,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Dominican Republic  ,כתום,2,2,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Ireland,כתום,2,1091,7,0.64,2022-12-04T00:00:00.000Z,7,0
LastMonth,Nigeria,כתום,2,538,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Austria ,כתום,2,14664,81,0.55,2022-12-04T00:00:00.000Z,81,0
LastMonth,Jordan ,כתום,2,1005,24,2.39,2022-12-04T00:00:00.000Z,22,2
LastMonth,China,כתום,2,352,1,0.28,2022-12-04T00:00:00.000Z,1,0
LastMonth,Mali  ,כתום,2,1,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Sri Lanka ,כתום,2,298,3,1.01,2022-12-04T00:00:00.000Z,2,1
LastMonth,Belarus ,כתום,2,137,1,0.73,2022-12-04T00:00:00.000Z,1,0
LastMonth,Bolivia ,כתום,2,52,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Georgia ,כתום,2,5790,47,0.81,2022-12-04T00:00:00.000Z,47,0
LastMonth,North Korea,כתום,2,1436,5,0.35,2022-12-04T00:00:00.000Z,5,0
LastMonth,Greece ,כתום,2,17149,154,0.9,2022-12-04T00:00:00.000Z,154,0
LastMonth,India ,כתום,2,4078,8,0.2,2022-12-04T00:00:00.000Z,8,0
LastMonth,Togo ,כתום,2,79,0,0,2022-12-04T00:00:00.000Z,0,0
LastMonth,Qatar,כתום,2,710,5,0.7,2022-12-04T00:00:00.000Z,5,0
