name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
ראש פינה,5.6,כתום,30.9,0.1086956521739,-0.2307692307693, קטן מ-15 ,צהוב,2022-04-17T00:00:00.000Z,73.43,70.58,55.37,
מזכרת בתיה,6.5,אדום,51.7,0.1002277904328,-0.4507042253522,61,כתום,2022-04-17T00:00:00.000Z,מעל 90%,86.12,66.11,40.4
אופקים,6.7,אדום,25.9,0.1292875989445,-0.5172413793104,122,כתום,2022-04-17T00:00:00.000Z,65.45,58.05,40.57,37.7
אליכין,5.4,כתום,26.0,0.09375,-0.4736842105264, קטן מ-15 ,צהוב,2022-04-17T00:00:00.000Z,72.45,68.98,52.05,
יבנאל,6.3,אדום,4.6,0.031746031746,-0.44444444444450004, קטן מ-15 ,כתום,2022-04-17T00:00:00.000Z,41.28,36.83,25.25,
כפר תבור,8.3,אדום,65.9,0.1183800623052,-0.4528301886793,36,אדום,2022-04-17T00:00:00.000Z,87.78,83.37,66.10,81.8
עתלית,7,כתום,46.3,0.1191588785046,-0.5161290322581,51,כתום,2022-04-17T00:00:00.000Z,73.65,70.07,53.47,52.5
אשדוד,6.9,אדום,39.9,0.11667818475,-0.33529845246870005,729,כתום,2022-04-17T00:00:00.000Z,70.93,64.18,47.37,32.2
מצפה רמון,5.4,אדום,19.3,0.0820895522388,-0.6153846153847, קטן מ-15 ,צהוב,2022-04-17T00:00:00.000Z,68.47,64.15,48.49,
רמת ישי,6.4,אדום,53.2,0.1133004926108,-0.46835443037979996,63,כתום,2022-04-17T00:00:00.000Z,84.41,81.85,66.77,79.8
גבעת ברנר,7.9,אדום,48.8,0.076923076923,-0.6285714285715001, קטן מ-15 ,אדום,2022-04-17T00:00:00.000Z,79.29,77.11,61.84,
תל מונד,6.4,אדום,55.7,0.076923076923,-0.3902439024391,70,כתום,2022-04-17T00:00:00.000Z,מעל 90%,87.50,69.54,52.0
גן יבנה,6.9,אדום,48.6,0.1146788990825,-0.34090909090910004,94,כתום,2022-04-17T00:00:00.000Z,78.90,74.38,57.12,39.4
כפר יונה,6.3,אדום,43.6,0.103187919463,-0.4622641509434,120,כתום,2022-04-17T00:00:00.000Z,75.15,71.50,55.26,45.9
פרדסיה,6.8,אדום,72.2,0.1080550098231,-0.4,42,כתום,2022-04-17T00:00:00.000Z,מעל 90%,89.56,72.00,63.2
אבן יהודה,6.8,אדום,69.1,0.0803432137285,-0.36601307189550003,95,כתום,2022-04-17T00:00:00.000Z,מעל 90%,88.69,69.94,67.7
קדימה-צורן,6.8,אדום,47.1,0.094572368421,-0.46499999999999997,97,כתום,2022-04-17T00:00:00.000Z,78.91,75.69,59.72,42.7
גני תקווה,6.3,כתום,57.2,0.1016835016835,-0.33870967741939995,140,כתום,2022-04-17T00:00:00.000Z,84.46,80.34,64.08,65.1
יקנעם עילית,7.5,אדום,59.4,0.1396743787489,-0.38626609442070003,133,אדום,2022-04-17T00:00:00.000Z,80.95,77.60,61.83,55.3
נתיבות,5.1,כתום,15.5,0.1132404181184,-0.5307692307692999,60,צהוב,2022-04-17T00:00:00.000Z,55.62,47.41,30.10,15.2
צור משה,5.4,כתום,24.1,0.0571428571428,-0.6875, קטן מ-15 ,צהוב,2022-04-17T00:00:00.000Z,70.43,67.65,54.42,
בית יצחק-שער חפר,5,כתום,60.6,0.0972222222222,-0.35, קטן מ-15 ,צהוב,2022-04-17T00:00:00.000Z,88.48,84.98,70.71,
ניצן,6.2,כתום,19.7,0.1086956521739,-0.44444444444450004,16,כתום,2022-04-17T00:00:00.000Z,70.15,63.84,46.14,63.1
בית דגן,5.8,כתום,34.3,0.0830564784053,-0.5,25,צהוב,2022-04-17T00:00:00.000Z,74.82,70.25,55.32,34.3
קרית עקרון,7.4,אדום,47.1,0.1857585139318,-0.35,59,כתום,2022-04-17T00:00:00.000Z,69.65,65.53,48.10,53.5
אבו גוש,4.1,צהוב,19.1,0.0420560747663,-0.7222222222223,39,ירוק,2022-04-17T00:00:00.000Z,מעל 90%,מעל 90%,81.01,49.6
אבו סנאן,4.4,צהוב,17.5,0.026897214217,-0.26470588235299997,41,ירוק,2022-04-17T00:00:00.000Z,76.04,66.90,41.14,28.7
אכסאל,4.1,צהוב,7.3,0.0510638297872,-0.3125, קטן מ-15 ,ירוק,2022-04-17T00:00:00.000Z,67.43,58.53,32.45,
בית ג'ן,3.1,ירוק,9.0,0.0612244897959,-0.08333333333339998, קטן מ-15 ,ירוק,2022-04-17T00:00:00.000Z,72.79,60.56,42.21,
מגאר,5,ירוק,16.3,0.0363790186125,0.05555555555550007,34,צהוב,2022-04-17T00:00:00.000Z,72.41,64.44,41.09,14.6
בועיינה-נוג'ידאת,3.3,צהוב,2.0,0.0124223602484,0, קטן מ-15 ,ירוק,2022-04-17T00:00:00.000Z,72.62,62.54,35.96,
בענה,2.8,ירוק,0.0,0,0, 0 ,ירוק,2022-04-17T00:00:00.000Z,61.41,51.57,28.69,0.0
ג'ולס,4.5,כתום,10.7,0.0353535353535,-0.2857142857143, קטן מ-15 ,צהוב,2022-04-17T00:00:00.000Z,76.64,68.92,49.84,
