day_date,flue_vaccinations_amount_cum
2021-07-01T00:00:00.000Z,3158
2021-07-02T00:00:00.000Z,3520
2021-07-03T00:00:00.000Z,3586
2021-07-04T00:00:00.000Z,7812
2021-07-05T00:00:00.000Z,11743
2021-07-06T00:00:00.000Z,15853
2021-07-07T00:00:00.000Z,19678
2021-07-08T00:00:00.000Z,23163
2021-07-09T00:00:00.000Z,23562
2021-07-10T00:00:00.000Z,23640
2021-07-11T00:00:00.000Z,28005
2021-07-12T00:00:00.000Z,32226
2021-07-13T00:00:00.000Z,36404
2021-07-14T00:00:00.000Z,40248
2021-07-15T00:00:00.000Z,43794
2021-07-16T00:00:00.000Z,44197
2021-07-17T00:00:00.000Z,44273
2021-07-18T00:00:00.000Z,46560
2021-07-19T00:00:00.000Z,50402
2021-07-20T00:00:00.000Z,53520
2021-07-21T00:00:00.000Z,56271
2021-07-22T00:00:00.000Z,58800
2021-07-23T00:00:00.000Z,59083
2021-07-24T00:00:00.000Z,59166
2021-07-25T00:00:00.000Z,63365
2021-07-26T00:00:00.000Z,67903
2021-07-27T00:00:00.000Z,71646
2021-07-28T00:00:00.000Z,75224
2021-07-29T00:00:00.000Z,78387
2021-07-30T00:00:00.000Z,78703
2021-07-31T00:00:00.000Z,78803
2021-08-01T00:00:00.000Z,82650
2021-08-02T00:00:00.000Z,86206
2021-08-03T00:00:00.000Z,89617
2021-08-04T00:00:00.000Z,92791
2021-08-05T00:00:00.000Z,95605
2021-08-06T00:00:00.000Z,95909
2021-08-07T00:00:00.000Z,95979
2021-08-08T00:00:00.000Z,100130
2021-08-09T00:00:00.000Z,104027
2021-08-10T00:00:00.000Z,107826
2021-08-11T00:00:00.000Z,111601
2021-08-12T00:00:00.000Z,114817
2021-08-13T00:00:00.000Z,115180
2021-08-14T00:00:00.000Z,115261
2021-08-15T00:00:00.000Z,119204
2021-08-16T00:00:00.000Z,123398
2021-08-17T00:00:00.000Z,127632
2021-08-18T00:00:00.000Z,131318
2021-08-19T00:00:00.000Z,134326
2021-08-20T00:00:00.000Z,134623
2021-08-21T00:00:00.000Z,134720
2021-08-22T00:00:00.000Z,138576
2021-08-23T00:00:00.000Z,142602
2021-08-24T00:00:00.000Z,146214
2021-08-25T00:00:00.000Z,149498
2021-08-26T00:00:00.000Z,152319
2021-08-27T00:00:00.000Z,152686
2021-08-28T00:00:00.000Z,152795
