cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
Afula,קטן מ-15,אין מידע,97,17.06,6.37,כתום,56844
Akko,קטן מ-15,אין מידע,69,13.93,6.32,כתום,49517
Ari'el,קטן מ-15,אין מידע,23,11.23,5.84,צהוב,20488
Ashdod,34,18.48,184,8.13,5.5,צהוב,226329
Ashqelon,43,21.94,196,13.38,6.71,כתום,146442
Baqa Al-Gharbiyye,קטן מ-15,אין מידע,26,8.54,3.93,ירוק,30448
Bat Hefer,קטן מ-15,אין מידע,16,30.31,6.42,כתום,5278
Bat Yam,קטן מ-15,אין מידע,138,10.80,5.99,צהוב,127772
Be'er Sheva,46,15.59,295,14.01,6.27,כתום,210624
Be'er Ya'aqov,קטן מ-15,אין מידע,29,10.06,5.12,צהוב,28818
Bene Beraq,קטן מ-15,אין מידע,32,1.54,1.77,ירוק,208031
Bet She'an,קטן מ-15,אין מידע,23,12.12,7.63,אדום,18980
Bet Shemesh,קטן מ-15,אין מידע,22,1.66,2.33,ירוק,132210
Deir Al-Asad,קטן מ-15,אין מידע,18,14.16,5.55,צהוב,12710
Deir Hanna,קטן מ-15,אין מידע,16,15.30,5.17,צהוב,10459
Dimona,קטן מ-15,אין מידע,35,10.01,6.24,כתום,34954
Elat,קטן מ-15,אין מידע,29,5.52,7.37,כתום,52507
Even Yehuda,קטן מ-15,אין מידע,22,15.67,9.94,אדום,14036
Gan Yavne,קטן מ-15,אין מידע,16,6.70,6.65,כתום,23887
Ganne Tiqwa,קטן מ-15,אין מידע,34,15.81,7.56,אדום,21508
Gedera,קטן מ-15,אין מידע,42,14.58,6.1,כתום,28805
Giv'at Shemu'el,קטן מ-15,אין מידע,28,10.28,5.3,צהוב,27236
Giv'atayim,קטן מ-15,אין מידע,94,15.44,7.38,כתום,60872
Hadera,24,18.32,131,13.24,6.85,כתום,98928
Haifa,40,9.07,441,15.47,6.85,כתום,284981
Herzliyya,18,12.68,142,14.31,6.46,כתום,99208
Hod Hasharon,23,22.33,103,15.91,7.1,כתום,64755
Holon,49,18.92,259,13.18,6.82,כתום,196510
Jerusalem,38,10.50,362,3.80,4.3,ירוק,952916
Judeide-Maker,קטן מ-15,אין מידע,24,11.25,4.95,צהוב,21331
Kafar Qara,קטן מ-15,אין מידע,20,10.35,3.05,ירוק,19330
Karmi'el,29,28.16,103,22.30,9.21,אדום,46190
Kefar Sava,22,13.66,161,15.84,6.84,כתום,101664
Kefar Tavor,קטן מ-15,אין מידע,18,40.90,7.49,כתום,4401
Kefar Yona,קטן מ-15,אין מידע,41,15.68,8.64,אדום,26140
Lod,קטן מ-15,אין מידע,48,5.94,4.17,ירוק,80786
Ma'ale Adummim,קטן מ-15,אין מידע,28,7.41,5.84,צהוב,37802
Ma'alot-Tarshiha,קטן מ-15,אין מידע,17,7.67,5.67,צהוב,22158
Mevasseret Ziyyon,קטן מ-15,אין מידע,34,13.96,4.77,צהוב,24347
Migdal Haemeq,קטן מ-15,אין מידע,39,15.12,8.23,אדום,25790
Modi'in-Makkabbim-Re'ut,33,22.60,146,15.41,8.45,אדום,94744
Mughar,קטן מ-15,אין מידע,18,7.73,4.42,ירוק,23271
Nahariyya,18,15.25,118,19.94,7.29,כתום,59189
Nazareth,קטן מ-15,אין מידע,39,5.02,4.72,צהוב,77734
Nes Ziyyona,קטן מ-15,אין מידע,63,12.47,5.92,צהוב,50532
Nesher,קטן מ-15,אין מידע,42,17.54,7.14,כתום,23947
Netanya,46,15.92,289,12.93,6.28,כתום,223562
Netivot,קטן מ-15,אין מידע,23,5.83,4.92,צהוב,39456
Nof Hagalil,קטן מ-15,אין מידע,72,17.16,6.95,כתום,41950
Omer,קטן מ-15,אין מידע,23,30.39,8.49,אדום,7569
Or Aqiva,קטן מ-15,אין מידע,24,12.36,3.89,ירוק,19417
Or Yehuda,קטן מ-15,אין מידע,33,9.02,4.46,ירוק,36587
Pardes Hanna-Karkur,קטן מ-15,אין מידע,48,11.00,6.45,כתום,43646
Petah Tiqwa,62,17.87,347,13.86,6.65,כתום,250427
Qadima-Zoran,קטן מ-15,אין מידע,24,10.57,7.68,אדום,22711
Qiryat Atta,קטן מ-15,אין מידע,66,11.13,7.33,כתום,59291
Qiryat Bialik,קטן מ-15,אין מידע,75,18.01,7.24,כתום,41645
Qiryat Gat,קטן מ-15,אין מידע,61,10.42,6.84,כתום,58550
Qiryat Motzkin,15,18.75,80,17.60,6.61,כתום,45461
Qiryat Ono,16,23.88,67,16.43,7.91,אדום,40778
Qiryat Shemona,קטן מ-15,אין מידע,32,14.24,7.12,כתום,22470
Qiryat Tiv'on,קטן מ-15,אין מידע,36,19.71,8.25,אדום,18266
Qiryat Yam,קטן מ-15,אין מידע,78,19.80,7.84,אדום,39389
Ra'annana,18,13.85,130,16.89,8.09,אדום,76958
Ramat Gan,21,12.21,172,10.32,5.89,צהוב,166746
Ramat Hasharon,קטן מ-15,אין מידע,78,16.43,6.85,כתום,47482
Ramla,21,30.88,68,8.84,4.08,ירוק,76903
Rehovot,27,16.17,167,11.42,6.28,כתום,146213
Rishon Leziyyon,48,14.46,332,12.97,6.69,כתום,255891
Rosh Haayin,קטן מ-15,אין מידע,71,10.54,6.45,כתום,67337
Sakhnin,קטן מ-15,אין מידע,19,5.90,4.35,ירוק,32220
Sederot,קטן מ-15,אין מידע,19,6.57,5.3,צהוב,28899
Shefar'am,קטן מ-15,אין מידע,27,6.37,3.05,ירוק,42400
Shoham,קטן מ-15,אין מידע,29,13.79,8.73,אדום,21029
Tayibe,קטן מ-15,אין מידע,21,4.71,4.12,ירוק,44582
Tel Aviv - Yafo,72,13.71,525,10.48,5.88,צהוב,501015
Tel Mond,קטן מ-15,אין מידע,25,18.57,6.32,כתום,13461
Tiberias,קטן מ-15,אין מידע,73,15.98,7.62,אדום,45686
Tirat Karmel,קטן מ-15,אין מידע,53,21.82,7.99,אדום,24285
Umm Al-Fahm,קטן מ-15,אין מידע,36,6.35,3.55,ירוק,56713
Yavne,קטן מ-15,אין מידע,58,11.66,5.7,צהוב,49759
Yehud,קטן מ-15,אין מידע,51,17.00,6.95,כתום,30003
Yoqne'am Illit,קטן מ-15,אין מידע,38,15.79,7.68,אדום,24061
Zefat,קטן מ-15,אין מידע,16,4.39,3.3,ירוק,36423
Zikhron Ya'aqov,קטן מ-15,אין מידע,32,13.62,8.88,אדום,23503
