name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
תל אביב - יפו,5.2,ירוק,2.0,0.0058287165281,7.3333333333333,113,ירוק,2021-06-27T00:00:00.000Z,64.73059688831671,61.54666027963235,2.3
לקיה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,25.12315270935961,21.11384783798577,0.0
נס ציונה,1.8,ירוק,0.2,0.0010905125408,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,63.94759756194095,60.43695084303016,
רמת השרון,3.2,ירוק,3.8,0.0089596814335,0.8,18,ירוק,2021-06-27T00:00:00.000Z,73.21511309548882,68.83661176867022,3.8
שערי תקווה,2.2,ירוק,1.7,0.008547008547,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,62.125971234914864,58.10877831046454,
נהריה,1,ירוק,0.3,0.002621231979,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,72.30566490395175,68.93003767591951,
פוריידיס,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,56.403006176054774,51.491926482625196,0.0
קרית שמונה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,67.51668891855807,64.40142412105028,0.0
כפר יאסיף,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,61.596253293004196,57.10801053761343,0.0
עתלית,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,56.082750102923015,53.67435158501441,0.0
בית ג'ן,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,56.93976497657983,51.03130906401512,0.0
פדואל,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,57.73955773955773,51.64619164619164,0.0
יבנאל,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,34.61980243510222,32.092809556627614,0.0
קציר,3,ירוק,3.4,0.0083333333333,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,57.05106526885356,55.055799797091645,
פקיעין (בוקייעה),2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,57.4167507568113,53.17860746720484,0.0
עוזייר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,54.045211183819156,50.71386079714456,
מזרעה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,58.08786819770344,54.5681477783325,0.0
הוואשלה (שבט),1.1,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,6.723404255319148,5.74468085106383,0.0
תקוע,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,42.95606494746896,39.80420248328558,0.0
גבעת שמואל,2.1,ירוק,1.1,0.0049099836333,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,63.87501835805551,59.32222059039507,
ראמה,2.1,כתום,1.3,0.0144927536231,0, קטן מ-15 ,כתום,2021-06-27T00:00:00.000Z,69.4834471209584,64.4080896560608,
מייסר,2,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,57.51093825960136,53.184248906174034,
ראש פינה,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,62.66625425301577,60.160841323847826,0.0
מוקייבלה,2,צהוב,0.0,0,0, 0 ,צהוב,2021-06-27T00:00:00.000Z,57.85645004849661,50.60620756547042,0.0
גבעת ברנר,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,63.264540337711075,60.93808630393996,0.0
מתן,2,ירוק,0.0,0,0, 0 ,ירוק,2021-06-27T00:00:00.000Z,71.62534435261708,67.65840220385675,0.0
עץ אפרים,4.2,ירוק,4.0,0.0091743119266,0, קטן מ-15 ,ירוק,2021-06-27T00:00:00.000Z,51.740890688259114,47.125506072874494,
