date,amount,total,countDeadAvg7days
2021-10-12T00:00:00.000Z,10,7983,13
2021-10-13T00:00:00.000Z,11,7994,12
2021-10-14T00:00:00.000Z,14,8008,12
2021-10-15T00:00:00.000Z,10,8018,11
2021-10-16T00:00:00.000Z,10,8028,12
2021-10-17T00:00:00.000Z,6,8034,11
2021-10-18T00:00:00.000Z,9,8043,10
2021-10-19T00:00:00.000Z,3,8046,10
2021-10-20T00:00:00.000Z,8,8054,9
2021-10-21T00:00:00.000Z,7,8061,8
2021-10-22T00:00:00.000Z,4,8065,7
2021-10-23T00:00:00.000Z,8,8073,6
2021-10-24T00:00:00.000Z,6,8079,6
2021-10-25T00:00:00.000Z,11,8090,6
2021-10-26T00:00:00.000Z,9,8099,6
2021-10-27T00:00:00.000Z,5,8104,7
2021-10-28T00:00:00.000Z,7,8111,7
2021-10-29T00:00:00.000Z,6,8117,7
2021-10-30T00:00:00.000Z,3,8120,7
2021-10-31T00:00:00.000Z,2,8122,6
2021-11-01T00:00:00.000Z,4,8126,6
2021-11-02T00:00:00.000Z,3,8129,5
2021-11-03T00:00:00.000Z,5,8134,4
2021-11-04T00:00:00.000Z,6,8140,4
2021-11-05T00:00:00.000Z,1,8141,4
2021-11-06T00:00:00.000Z,1,8142,3
2021-11-07T00:00:00.000Z,4,8146,3
2021-11-08T00:00:00.000Z,3,8149,3
2021-11-09T00:00:00.000Z,6,8155,3
2021-11-10T00:00:00.000Z,5,8160,3
2021-11-11T00:00:00.000Z,3,8163,3
2021-11-12T00:00:00.000Z,2,8165,3
2021-11-13T00:00:00.000Z,2,8167,3
2021-11-14T00:00:00.000Z,0,8167,3
2021-11-15T00:00:00.000Z,5,8172,3
2021-11-16T00:00:00.000Z,4,8176,3
2021-11-17T00:00:00.000Z,1,8177,3
2021-11-18T00:00:00.000Z,3,8180,2
2021-11-19T00:00:00.000Z,3,8183,2
2021-11-20T00:00:00.000Z,6,8189,2
2021-11-21T00:00:00.000Z,1,8190,3
2021-11-22T00:00:00.000Z,2,8192,3
2021-11-23T00:00:00.000Z,0,8192,2
2021-11-24T00:00:00.000Z,3,8195,2
2021-11-25T00:00:00.000Z,3,8198,2
2021-11-26T00:00:00.000Z,2,8200,2
2021-11-27T00:00:00.000Z,1,8201,2
2021-11-28T00:00:00.000Z,3,8204,1
2021-11-29T00:00:00.000Z,3,8207,2
2021-11-30T00:00:00.000Z,3,8210,2
2021-12-01T00:00:00.000Z,1,8211,2
2021-12-02T00:00:00.000Z,2,8213,2
2021-12-03T00:00:00.000Z,1,8214,2
2021-12-04T00:00:00.000Z,2,8216,2
2021-12-05T00:00:00.000Z,1,8217,2
2021-12-06T00:00:00.000Z,2,8219,1
2021-12-07T00:00:00.000Z,3,8222,1
2021-12-08T00:00:00.000Z,6,8228,1
2021-12-09T00:00:00.000Z,1,8229,2
2021-12-10T00:00:00.000Z,2,8231,2
2021-12-11T00:00:00.000Z,1,8232,2
2021-12-12T00:00:00.000Z,2,8234,2
2021-12-13T00:00:00.000Z,4,8238,2
2021-12-14T00:00:00.000Z,1,8239,2
2021-12-15T00:00:00.000Z,1,8240,2
2021-12-16T00:00:00.000Z,1,8241,1
2021-12-17T00:00:00.000Z,2,8243,1
2021-12-18T00:00:00.000Z,2,8245,1
2021-12-19T00:00:00.000Z,2,8247,1
2021-12-20T00:00:00.000Z,2,8249,1
2021-12-21T00:00:00.000Z,0,8249,1
2021-12-22T00:00:00.000Z,0,8249,1
2021-12-23T00:00:00.000Z,1,8250,1
2021-12-24T00:00:00.000Z,1,8251,1
2021-12-25T00:00:00.000Z,0,8251,1
2021-12-26T00:00:00.000Z,2,8253,0
2021-12-27T00:00:00.000Z,3,8256,0
2021-12-28T00:00:00.000Z,1,8257,1
2021-12-29T00:00:00.000Z,2,8259,1
2021-12-30T00:00:00.000Z,0,8259,1
2021-12-31T00:00:00.000Z,1,8260,1
2022-01-01T00:00:00.000Z,2,8262,1
2022-01-02T00:00:00.000Z,5,8267,1
2022-01-03T00:00:00.000Z,4,8271,2
2022-01-04T00:00:00.000Z,1,8272,2
2022-01-05T00:00:00.000Z,4,8276,2
2022-01-06T00:00:00.000Z,2,8278,2
2022-01-07T00:00:00.000Z,3,8281,2
2022-01-08T00:00:00.000Z,5,8286,3
2022-01-09T00:00:00.000Z,8,8294,3
2022-01-10T00:00:00.000Z,9,8303,3
2022-01-11T00:00:00.000Z,7,8310,4
2022-01-12T00:00:00.000Z,8,8318,5
2022-01-13T00:00:00.000Z,11,8329,6
2022-01-14T00:00:00.000Z,12,8341,7
2022-01-15T00:00:00.000Z,18,8359,8
2022-01-16T00:00:00.000Z,19,8378,10
2022-01-17T00:00:00.000Z,23,8401,12
2022-01-18T00:00:00.000Z,20,8421,14
2022-01-19T00:00:00.000Z,26,8447,15
2022-01-20T00:00:00.000Z,26,8473,18
2022-01-21T00:00:00.000Z,38,8511,20
2022-01-22T00:00:00.000Z,41,8552,24
2022-01-23T00:00:00.000Z,41,8593,27
2022-01-24T00:00:00.000Z,55,8648,30
2022-01-25T00:00:00.000Z,44,8692,35
2022-01-26T00:00:00.000Z,52,8744,38
2022-01-27T00:00:00.000Z,37,8781,42
2022-01-28T00:00:00.000Z,51,8832,44
2022-01-29T00:00:00.000Z,57,8889,45
2022-01-30T00:00:00.000Z,54,8943,48
2022-01-31T00:00:00.000Z,58,9001,50
2022-02-01T00:00:00.000Z,64,9065,50
2022-02-02T00:00:00.000Z,73,9138,53
2022-02-03T00:00:00.000Z,72,9210,56
2022-02-04T00:00:00.000Z,52,9262,61
2022-02-05T00:00:00.000Z,63,9325,61
2022-02-06T00:00:00.000Z,61,9386,62
2022-02-07T00:00:00.000Z,74,9460,63
2022-02-08T00:00:00.000Z,59,9519,65
2022-02-09T00:00:00.000Z,56,9575,64
2022-02-10T00:00:00.000Z,74,9649,62
2022-02-11T00:00:00.000Z,56,9705,62
2022-02-12T00:00:00.000Z,57,9762,63
2022-02-13T00:00:00.000Z,47,9809,62
2022-02-14T00:00:00.000Z,50,9859,60
2022-02-15T00:00:00.000Z,39,9898,57
2022-02-16T00:00:00.000Z,37,9935,54
2022-02-17T00:00:00.000Z,38,9973,51
2022-02-18T00:00:00.000Z,25,9998,46
2022-02-19T00:00:00.000Z,26,10024,41
2022-02-20T00:00:00.000Z,31,10055,37
2022-02-21T00:00:00.000Z,27,10082,35
2022-02-22T00:00:00.000Z,33,10115,31
2022-02-23T00:00:00.000Z,32,10147,31
2022-02-24T00:00:00.000Z,23,10170,30
2022-02-25T00:00:00.000Z,24,10194,28
2022-02-26T00:00:00.000Z,21,10215,28
2022-02-27T00:00:00.000Z,25,10240,27
2022-02-28T00:00:00.000Z,24,10264,26
2022-03-01T00:00:00.000Z,24,10288,26
2022-03-02T00:00:00.000Z,12,10300,24
2022-03-03T00:00:00.000Z,21,10321,21
2022-03-04T00:00:00.000Z,12,10333,21
2022-03-05T00:00:00.000Z,16,10349,19
2022-03-06T00:00:00.000Z,13,10362,19
2022-03-07T00:00:00.000Z,12,10374,17
2022-03-08T00:00:00.000Z,14,10388,15
2022-03-09T00:00:00.000Z,13,10401,14
2022-03-10T00:00:00.000Z,3,10404,14
2022-03-11T00:00:00.000Z,7,10411,11
2022-03-12T00:00:00.000Z,9,10420,11
2022-03-13T00:00:00.000Z,11,10431,10
2022-03-14T00:00:00.000Z,10,10441,9
2022-03-15T00:00:00.000Z,5,10446,9
2022-03-16T00:00:00.000Z,7,10453,8
2022-03-17T00:00:00.000Z,7,10460,7
2022-03-18T00:00:00.000Z,10,10470,8
2022-03-19T00:00:00.000Z,8,10478,8
2022-03-20T00:00:00.000Z,6,10484,8
2022-03-21T00:00:00.000Z,8,10492,7
2022-03-22T00:00:00.000Z,8,10500,7
2022-03-23T00:00:00.000Z,1,10501,7
2022-03-24T00:00:00.000Z,8,10509,6
2022-03-25T00:00:00.000Z,7,10516,7
2022-03-26T00:00:00.000Z,12,10528,6
2022-03-27T00:00:00.000Z,10,10538,7
2022-03-28T00:00:00.000Z,8,10546,7
2022-03-29T00:00:00.000Z,7,10553,7
2022-03-30T00:00:00.000Z,8,10561,7
2022-03-31T00:00:00.000Z,14,10575,8
2022-04-01T00:00:00.000Z,4,10579,9
2022-04-02T00:00:00.000Z,12,10591,9
2022-04-03T00:00:00.000Z,11,10602,9
2022-04-04T00:00:00.000Z,9,10611,9
2022-04-05T00:00:00.000Z,3,10614,9
2022-04-06T00:00:00.000Z,9,10623,8
2022-04-07T00:00:00.000Z,8,10631,8
2022-04-08T00:00:00.000Z,8,10639,8
2022-04-09T00:00:00.000Z,12,10651,8
2022-04-10T00:00:00.000Z,10,10661,8
2022-04-11T00:00:00.000Z,7,10668,8
2022-04-12T00:00:00.000Z,8,10676,8
2022-04-13T00:00:00.000Z,7,10683,8
2022-04-14T00:00:00.000Z,6,10689,8
2022-04-15T00:00:00.000Z,8,10697,8
2022-04-16T00:00:00.000Z,2,10699,8
2022-04-17T00:00:00.000Z,9,10708,6
2022-04-18T00:00:00.000Z,9,10717,6
2022-04-19T00:00:00.000Z,8,10725,7
2022-04-20T00:00:00.000Z,6,10731,7
2022-04-21T00:00:00.000Z,4,10735,6
2022-04-22T00:00:00.000Z,4,10739,6
2022-04-23T00:00:00.000Z,6,10745,6
2022-04-24T00:00:00.000Z,4,10749,6
2022-04-25T00:00:00.000Z,1,10750,5
2022-04-26T00:00:00.000Z,7,10757,4
2022-04-27T00:00:00.000Z,5,10762,4
2022-04-28T00:00:00.000Z,8,10770,4
2022-04-29T00:00:00.000Z,6,10776,5
2022-04-30T00:00:00.000Z,5,10781,5
2022-05-01T00:00:00.000Z,4,10785,5
2022-05-02T00:00:00.000Z,5,10790,5
2022-05-03T00:00:00.000Z,9,10799,5
2022-05-04T00:00:00.000Z,1,10800,6
2022-05-05T00:00:00.000Z,2,10802,5
2022-05-06T00:00:00.000Z,6,10808,4
2022-05-07T00:00:00.000Z,3,10811,4
2022-05-08T00:00:00.000Z,4,10815,4
2022-05-09T00:00:00.000Z,2,10817,4
2022-05-10T00:00:00.000Z,5,10822,3
2022-05-11T00:00:00.000Z,1,10823,3
2022-05-12T00:00:00.000Z,2,10825,3
2022-05-13T00:00:00.000Z,3,10828,3
2022-05-14T00:00:00.000Z,3,10831,2
2022-05-15T00:00:00.000Z,8,10839,2
2022-05-16T00:00:00.000Z,1,10840,3
2022-05-17T00:00:00.000Z,1,10841,3
2022-05-18T00:00:00.000Z,1,10842,2
2022-05-19T00:00:00.000Z,4,10846,2
2022-05-20T00:00:00.000Z,3,10849,3
2022-05-21T00:00:00.000Z,4,10853,3
2022-05-22T00:00:00.000Z,1,10854,3
2022-05-23T00:00:00.000Z,1,10855,2
2022-05-24T00:00:00.000Z,1,10856,2
2022-05-25T00:00:00.000Z,0,10856,2
2022-05-26T00:00:00.000Z,3,10859,2
2022-05-27T00:00:00.000Z,0,10859,1
2022-05-28T00:00:00.000Z,2,10861,1
2022-05-29T00:00:00.000Z,2,10863,1
2022-05-30T00:00:00.000Z,2,10865,1
2022-05-31T00:00:00.000Z,2,10867,1
2022-06-01T00:00:00.000Z,2,10869,1
2022-06-02T00:00:00.000Z,1,10870,1
2022-06-03T00:00:00.000Z,1,10871,1
2022-06-04T00:00:00.000Z,1,10872,1
2022-06-05T00:00:00.000Z,0,10872,1
2022-06-06T00:00:00.000Z,2,10874,1
2022-06-07T00:00:00.000Z,2,10876,1
2022-06-08T00:00:00.000Z,2,10878,1
2022-06-09T00:00:00.000Z,1,10879,1
2022-06-10T00:00:00.000Z,0,10879,1
2022-06-11T00:00:00.000Z,2,10881,1
2022-06-12T00:00:00.000Z,1,10882,1
2022-06-13T00:00:00.000Z,0,10882,1
2022-06-14T00:00:00.000Z,0,10882,1
2022-06-15T00:00:00.000Z,0,10882,0
