priod_Desc,visited_country,colorName,color_number,sum_arrived,sum_positived,percent_positive,last_update_date
LastMonth,גרנדה,כתום,2,13,0,0,2021-11-12T00:00:00.000Z
LastMonth,זמביה,כתום,2,81,0,0,2021-11-12T00:00:00.000Z
LastMonth,מולדובה,כתום,2,1444,11,0.76,2021-11-12T00:00:00.000Z
LastMonth,ונצואלה,כתום,2,34,1,2.94,2021-11-12T00:00:00.000Z
LastMonth,רומניה,כתום,2,6187,11,0.18,2021-11-12T00:00:00.000Z
LastMonth,פינלנד,צהוב,3,553,0,0,2021-11-12T00:00:00.000Z
LastMonth,קניה,כתום,2,371,0,0,2021-11-12T00:00:00.000Z
LastMonth,צאד,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
LastMonth,ירדן,כתום,2,4427,14,0.32,2021-11-12T00:00:00.000Z
LastMonth,ספרד,צהוב,3,10964,3,0.03,2021-11-12T00:00:00.000Z
LastMonth,בלגיה,כתום,2,3591,10,0.28,2021-11-12T00:00:00.000Z
LastMonth,מלדיבים,כתום,2,472,0,0,2021-11-12T00:00:00.000Z
LastMonth,מוזמביק,כתום,2,12,0,0,2021-11-12T00:00:00.000Z
LastMonth,לאוס,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
LastMonth,ניקרגואה,כתום,2,7,0,0,2021-11-12T00:00:00.000Z
LastMonth,אקואדור,כתום,2,68,0,0,2021-11-12T00:00:00.000Z
LastMonth,מלטה,צהוב,3,337,0,0,2021-11-12T00:00:00.000Z
LastMonth,רואנדה,צהוב,3,55,0,0,2021-11-12T00:00:00.000Z
LastMonth,קפריסין,צהוב,3,12737,8,0.06,2021-11-12T00:00:00.000Z
LastMonth,גמביה,כתום,2,15,0,0,2021-11-12T00:00:00.000Z
LastMonth,הונדורס,כתום,2,11,0,0,2021-11-12T00:00:00.000Z
LastMonth,יפן,כתום,2,89,0,0,2021-11-12T00:00:00.000Z
LastMonth,אנדורה,צהוב,3,10,0,0,2021-11-12T00:00:00.000Z
LastMonth,בהמס,כתום,2,12,0,0,2021-11-12T00:00:00.000Z
LastMonth,לטביה,כתום,2,397,0,0,2021-11-12T00:00:00.000Z
LastMonth,בוליביה,כתום,2,10,0,0,2021-11-12T00:00:00.000Z
LastMonth,זאיר,כתום,2,46,0,0,2021-11-12T00:00:00.000Z
LastMonth,איי פיגי,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,מאלי,כתום,2,6,0,0,2021-11-12T00:00:00.000Z
LastMonth,נאורו,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,בוטן,צהוב,3,20,0,0,2021-11-12T00:00:00.000Z
LastMonth,גאורגיה,כתום,2,13504,19,0.14,2021-11-12T00:00:00.000Z
LastMonth,תימן,כתום,2,11,0,0,2021-11-12T00:00:00.000Z
LastMonth,אסטוניה,כתום,2,93,0,0,2021-11-12T00:00:00.000Z
LastMonth,צכיה,כתום,2,12256,12,0.1,2021-11-12T00:00:00.000Z
LastMonth,מונקו,כתום,2,5,1,20,2021-11-12T00:00:00.000Z
LastMonth,לסוטו,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,מקסיקו,כתום,2,526,2,0.38,2021-11-12T00:00:00.000Z
LastMonth,בחריין,צהוב,3,374,0,0,2021-11-12T00:00:00.000Z
LastMonth,אלגיריה,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
LastMonth,גיברלטר,כתום,2,11,0,0,2021-11-12T00:00:00.000Z
LastMonth,ארמניה,כתום,2,111,0,0,2021-11-12T00:00:00.000Z
LastMonth,אורגוואי,צהוב,3,64,0,0,2021-11-12T00:00:00.000Z
LastMonth,גאנה,כתום,2,102,0,0,2021-11-12T00:00:00.000Z
LastMonth,אוסטריה,כתום,2,15489,14,0.09,2021-11-12T00:00:00.000Z
LastMonth,צ'ילה,צהוב,3,84,0,0,2021-11-12T00:00:00.000Z
LastMonth,גויאנה,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
LastMonth,טוגו,כתום,2,15,0,0,2021-11-12T00:00:00.000Z
LastMonth,אוגנדה,כתום,2,283,0,0,2021-11-12T00:00:00.000Z
LastMonth,דומיניקה,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
LastMonth,טובלו,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
LastMonth,גווטאמלה,צהוב,3,35,0,0,2021-11-12T00:00:00.000Z
LastMonth,ניגריה,כתום,2,147,1,0.68,2021-11-12T00:00:00.000Z
LastMonth,מלאווי,כתום,2,15,0,0,2021-11-12T00:00:00.000Z
LastMonth,בורונדי,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,פרו,כתום,2,165,0,0,2021-11-12T00:00:00.000Z
LastMonth,סלובקיה,כתום,2,68,0,0,2021-11-12T00:00:00.000Z
LastMonth,גואדאלופ,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
LastMonth,תאילנד,כתום,2,1538,1,0.07,2021-11-12T00:00:00.000Z
LastMonth,שוודיה,צהוב,3,629,0,0,2021-11-12T00:00:00.000Z
LastMonth,הודו,צהוב,3,1293,4,0.31,2021-11-12T00:00:00.000Z
LastMonth,איטליה,צהוב,3,22006,8,0.04,2021-11-12T00:00:00.000Z
LastMonth,קמבודיה,כתום,2,18,0,0,2021-11-12T00:00:00.000Z
LastMonth,קולומביה,כתום,2,236,1,0.42,2021-11-12T00:00:00.000Z
LastMonth,הונגריה,כתום,2,15170,28,0.18,2021-11-12T00:00:00.000Z
LastMonth,מקאו,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
LastMonth,תורכיה,כתום,2,44975,129,0.29,2021-11-12T00:00:00.000Z
LastMonth,אפגניסטן,כתום,2,7,0,0,2021-11-12T00:00:00.000Z
LastMonth,ליבריה,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
LastMonth,מרוקו,כתום,2,2686,1,0.04,2021-11-12T00:00:00.000Z
LastMonth,רוסיה,כתום,2,9182,91,0.99,2021-11-12T00:00:00.000Z
LastMonth,קרואטיה,כתום,2,204,2,0.98,2021-11-12T00:00:00.000Z
LastMonth,עירק,כתום,2,10,0,0,2021-11-12T00:00:00.000Z
LastMonth,סרביה,כתום,2,648,3,0.46,2021-11-12T00:00:00.000Z
LastMonth,קונגו,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
LastMonth,קנדה,צהוב,3,3826,6,0.16,2021-11-12T00:00:00.000Z
LastMonth,קמרון,כתום,2,21,0,0,2021-11-12T00:00:00.000Z
LastMonth,בנגלדש,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
LastMonth,פרגוואי,כתום,2,12,0,0,2021-11-12T00:00:00.000Z
LastMonth,אנגולה,כתום,2,81,1,1.23,2021-11-12T00:00:00.000Z
LastMonth,פנמה,צהוב,3,187,0,0,2021-11-12T00:00:00.000Z
LastMonth,טיוואן,צהוב,3,15,0,0,2021-11-12T00:00:00.000Z
LastMonth,גבון,כתום,2,7,0,0,2021-11-12T00:00:00.000Z
LastMonth,נמיביה,כתום,2,36,0,0,2021-11-12T00:00:00.000Z
LastMonth,מצרים,כתום,2,23359,25,0.11,2021-11-12T00:00:00.000Z
LastMonth,פולין,כתום,2,6239,11,0.18,2021-11-12T00:00:00.000Z
LastMonth,נורבגיה,צהוב,3,341,0,0,2021-11-12T00:00:00.000Z
LastMonth,שוויץ,צהוב,3,6377,3,0.05,2021-11-12T00:00:00.000Z
LastMonth,יוון,כתום,2,17441,9,0.05,2021-11-12T00:00:00.000Z
LastMonth,ברזיל,כתום,2,539,2,0.37,2021-11-12T00:00:00.000Z
LastMonth,מונגוליה,צהוב,3,3,0,0,2021-11-12T00:00:00.000Z
LastMonth,סנגל,כתום,2,11,0,0,2021-11-12T00:00:00.000Z
LastMonth,איסלנד,צהוב,3,102,0,0,2021-11-12T00:00:00.000Z
LastMonth,מקדוניה,כתום,2,62,0,0,2021-11-12T00:00:00.000Z
LastMonth,ניגר,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,סלובניה,כתום,2,50,0,0,2021-11-12T00:00:00.000Z
LastMonth,קזחסטאן,כתום,2,147,0,0,2021-11-12T00:00:00.000Z
LastMonth,בוטסואנה,כתום,2,14,0,0,2021-11-12T00:00:00.000Z
LastMonth,פאפואה,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
LastMonth,סינגפור,כתום,2,128,0,0,2021-11-12T00:00:00.000Z
LastMonth,קוסובו,צהוב,3,6,0,0,2021-11-12T00:00:00.000Z
LastMonth,אריתראה,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,אלבניה,כתום,2,104,2,1.92,2021-11-12T00:00:00.000Z
LastMonth,אירלנד,כתום,2,389,0,0,2021-11-12T00:00:00.000Z
LastMonth,איי קוק,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,ארגנטינה,צהוב,3,476,0,0,2021-11-12T00:00:00.000Z
LastMonth,כווית,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
LastMonth,סין,כתום,2,596,3,0.5,2021-11-12T00:00:00.000Z
LastMonth,אתיופיה,כתום,2,968,5,0.52,2021-11-12T00:00:00.000Z
LastMonth,האיטי,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,צרפת,צהוב,3,69185,217,0.31,2021-11-12T00:00:00.000Z
month3,מזרח טימור,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,מונטנגרו,כתום,2,6820,41,0.6,2021-11-12T00:00:00.000Z
month3,גרמניה,צהוב,3,43675,87,0.2,2021-11-12T00:00:00.000Z
month3,בליז,צהוב,3,10,1,10,2021-11-12T00:00:00.000Z
month3,ויטנאם,צהוב,3,321,0,0,2021-11-12T00:00:00.000Z
month3,דרום סודאן,כתום,2,31,1,3.23,2021-11-12T00:00:00.000Z
month3,אוסטרליה,צהוב,3,691,2,0.29,2021-11-12T00:00:00.000Z
month3,לבנון,כתום,2,22,0,0,2021-11-12T00:00:00.000Z
month3,ברבדוס,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,ליטא,כתום,2,3441,6,0.17,2021-11-12T00:00:00.000Z
month3,בולגריה,כתום,2,6571,68,1.03,2021-11-12T00:00:00.000Z
month3,דנמרק,כתום,2,3679,11,0.3,2021-11-12T00:00:00.000Z
month3,קובה,כתום,2,20,1,5,2021-11-12T00:00:00.000Z
month3,קטר,כתום,2,62,0,0,2021-11-12T00:00:00.000Z
month3,סודן,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
month3,גינאה,כתום,2,14,0,0,2021-11-12T00:00:00.000Z
month3,סן מרינו,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
month3,אוקראינה,כתום,2,63889,3745,5.86,2021-11-12T00:00:00.000Z
month3,גמייקה,כתום,2,17,1,5.88,2021-11-12T00:00:00.000Z
month3,תוניסיה,כתום,2,130,10,7.69,2021-11-12T00:00:00.000Z
month3,ערב הסעודית,כתום,2,176,0,0,2021-11-12T00:00:00.000Z
month3,עומן,כתום,2,10,0,0,2021-11-12T00:00:00.000Z
month3,טנזניה,כתום,2,2369,13,0.55,2021-11-12T00:00:00.000Z
month3,פורטוגל,צהוב,3,7289,16,0.22,2021-11-12T00:00:00.000Z
month3,מלזיה,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
month3,אל סלבדור,כתום,2,31,0,0,2021-11-12T00:00:00.000Z
month3,הולנד,כתום,2,21063,68,0.32,2021-11-12T00:00:00.000Z
month3,ניו זילנד,צהוב,3,63,0,0,2021-11-12T00:00:00.000Z
month3,נפאל,כתום,2,169,1,0.59,2021-11-12T00:00:00.000Z
month3,גרנדה,כתום,2,20,0,0,2021-11-12T00:00:00.000Z
month3,זמביה,כתום,2,164,0,0,2021-11-12T00:00:00.000Z
month3,מולדובה,כתום,2,7544,187,2.48,2021-11-12T00:00:00.000Z
month3,מרטיניק,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,איי פאלקלנד,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,ונצואלה,כתום,2,113,3,2.65,2021-11-12T00:00:00.000Z
month3,רומניה,כתום,2,24496,197,0.8,2021-11-12T00:00:00.000Z
month3,פינלנד,צהוב,3,2027,3,0.15,2021-11-12T00:00:00.000Z
month3,דרום אפריקה,כתום,2,2132,5,0.23,2021-11-12T00:00:00.000Z
month3,קניה,כתום,2,785,9,1.15,2021-11-12T00:00:00.000Z
month3,גיבוטי,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,צאד,כתום,2,10,0,0,2021-11-12T00:00:00.000Z
month3,ונואטו,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,ירדן,כתום,2,17754,115,0.65,2021-11-12T00:00:00.000Z
month3,ספרד,צהוב,3,21575,27,0.13,2021-11-12T00:00:00.000Z
month3,בלגיה,כתום,2,8548,48,0.56,2021-11-12T00:00:00.000Z
month3,סוריה,כתום,2,75,0,0,2021-11-12T00:00:00.000Z
month3,אירן,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,מלדיבים,כתום,2,2940,10,0.34,2021-11-12T00:00:00.000Z
month3,מוזמביק,כתום,2,54,0,0,2021-11-12T00:00:00.000Z
month3,לאוס,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,חוף השנהב,כתום,2,111,3,2.7,2021-11-12T00:00:00.000Z
month3,ניקרגואה,כתום,2,24,0,0,2021-11-12T00:00:00.000Z
month3,אקואדור,כתום,2,241,2,0.83,2021-11-12T00:00:00.000Z
month3,פורטו ריקו,כתום,2,72,0,0,2021-11-12T00:00:00.000Z
month3,מלטה,צהוב,3,403,0,0,2021-11-12T00:00:00.000Z
month3,רואנדה,צהוב,3,169,0,0,2021-11-12T00:00:00.000Z
month3,קפריסין,צהוב,3,29123,43,0.15,2021-11-12T00:00:00.000Z
month3,גמביה,כתום,2,18,0,0,2021-11-12T00:00:00.000Z
month3,ראוניון,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,הונדורס,כתום,2,35,0,0,2021-11-12T00:00:00.000Z
month3,סט וינסנט,כתום,2,4,1,25,2021-11-12T00:00:00.000Z
month3,יפן,כתום,2,307,1,0.33,2021-11-12T00:00:00.000Z
month3,אנדורה,צהוב,3,16,0,0,2021-11-12T00:00:00.000Z
month3,בהמס,כתום,2,30,0,0,2021-11-12T00:00:00.000Z
month3,לטביה,כתום,2,1647,2,0.12,2021-11-12T00:00:00.000Z
month3,בוליביה,כתום,2,18,0,0,2021-11-12T00:00:00.000Z
month3,תורכמניסטאן,כתום,2,132,2,1.52,2021-11-12T00:00:00.000Z
month3,טג'יקיסטאן,כתום,2,51,0,0,2021-11-12T00:00:00.000Z
month3,ברמודה,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,זאיר,כתום,2,89,1,1.12,2021-11-12T00:00:00.000Z
month3,איי פיגי,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
month3,מאלי,כתום,2,99,1,1.01,2021-11-12T00:00:00.000Z
month3,נאורו,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,בוטן,צהוב,3,20,0,0,2021-11-12T00:00:00.000Z
month3,איי הבתולה,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,גאורגיה,כתום,2,27511,102,0.37,2021-11-12T00:00:00.000Z
month3,תימן,כתום,2,13,0,0,2021-11-12T00:00:00.000Z
month3,אסטוניה,כתום,2,389,2,0.51,2021-11-12T00:00:00.000Z
month3,סומליה,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,פקיסטן,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,אזרביג'אן,כתום,2,4061,34,0.84,2021-11-12T00:00:00.000Z
month3,צכיה,כתום,2,40091,185,0.46,2021-11-12T00:00:00.000Z
month3,הונג קונג,צהוב,3,505,3,0.59,2021-11-12T00:00:00.000Z
month3,מונקו,כתום,2,70,4,5.71,2021-11-12T00:00:00.000Z
month3,לסוטו,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
month3,מקסיקו,כתום,2,816,9,1.1,2021-11-12T00:00:00.000Z
month3,מדגסקר,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,סט. לוציה,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,בחריין,צהוב,3,577,0,0,2021-11-12T00:00:00.000Z
month3,ליכטנשטיין,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,אלגיריה,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
month3,גיברלטר,כתום,2,49,1,2.04,2021-11-12T00:00:00.000Z
month3,ארמניה,כתום,2,788,13,1.65,2021-11-12T00:00:00.000Z
month3,אורגוואי,צהוב,3,275,3,1.09,2021-11-12T00:00:00.000Z
month3,גאנה,כתום,2,363,1,0.28,2021-11-12T00:00:00.000Z
month3,אוסטריה,כתום,2,53364,203,0.38,2021-11-12T00:00:00.000Z
month3,צ'ילה,צהוב,3,157,0,0,2021-11-12T00:00:00.000Z
month3,סורינם,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,גויאנה,כתום,2,11,0,0,2021-11-12T00:00:00.000Z
month3,טוגו,כתום,2,52,0,0,2021-11-12T00:00:00.000Z
month3,איי קומורו,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,אבחזיסטאן,כתום,2,142,1,0.7,2021-11-12T00:00:00.000Z
month3,אוגנדה,כתום,2,442,0,0,2021-11-12T00:00:00.000Z
month3,דומיניקה,כתום,2,32,0,0,2021-11-12T00:00:00.000Z
month3,טובלו,כתום,2,6,0,0,2021-11-12T00:00:00.000Z
month3,גווטאמלה,צהוב,3,237,8,3.38,2021-11-12T00:00:00.000Z
month3,ניגריה,כתום,2,412,2,0.49,2021-11-12T00:00:00.000Z
month3,מלאווי,כתום,2,210,0,0,2021-11-12T00:00:00.000Z
month3,בורונדי,כתום,2,4,0,0,2021-11-12T00:00:00.000Z
month3,אוזבקיסטן,כתום,2,2462,12,0.49,2021-11-12T00:00:00.000Z
month3,פרו,כתום,2,743,10,1.35,2021-11-12T00:00:00.000Z
month3,סלובקיה,כתום,2,1516,4,0.26,2021-11-12T00:00:00.000Z
month3,גואדאלופ,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,תאילנד,כתום,2,4772,13,0.27,2021-11-12T00:00:00.000Z
month3,שוודיה,צהוב,3,1707,2,0.12,2021-11-12T00:00:00.000Z
month3,הודו,צהוב,3,2794,8,0.29,2021-11-12T00:00:00.000Z
month3,איטליה,צהוב,3,52437,69,0.13,2021-11-12T00:00:00.000Z
month3,קמבודיה,כתום,2,19,0,0,2021-11-12T00:00:00.000Z
month3,קולומביה,כתום,2,715,5,0.7,2021-11-12T00:00:00.000Z
month3,הונגריה,כתום,2,43532,229,0.53,2021-11-12T00:00:00.000Z
month3,מקאו,כתום,2,21,0,0,2021-11-12T00:00:00.000Z
month3,תורכיה,כתום,2,51491,228,0.44,2021-11-12T00:00:00.000Z
month3,אפגניסטן,כתום,2,9,0,0,2021-11-12T00:00:00.000Z
month3,ליבריה,כתום,2,15,0,0,2021-11-12T00:00:00.000Z
month3,מרוקו,כתום,2,4431,43,0.97,2021-11-12T00:00:00.000Z
month3,רוסיה,כתום,2,24586,303,1.23,2021-11-12T00:00:00.000Z
month3,קרואטיה,כתום,2,1426,34,2.38,2021-11-12T00:00:00.000Z
month3,עירק,כתום,2,46,0,0,2021-11-12T00:00:00.000Z
month3,סרביה,כתום,2,2590,15,0.58,2021-11-12T00:00:00.000Z
month3,קונגו,כתום,2,14,0,0,2021-11-12T00:00:00.000Z
month3,זימבאבווה,כתום,2,55,0,0,2021-11-12T00:00:00.000Z
month3,קירג'זסטאן,כתום,2,217,2,0.92,2021-11-12T00:00:00.000Z
month3,קנדה,צהוב,3,12953,25,0.19,2021-11-12T00:00:00.000Z
month3,קמרון,כתום,2,56,1,1.79,2021-11-12T00:00:00.000Z
month3,מאוריציוס,כתום,2,59,1,1.69,2021-11-12T00:00:00.000Z
month3,בנגלדש,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
month3,פרגוואי,כתום,2,88,1,1.14,2021-11-12T00:00:00.000Z
month3,אנגולה,כתום,2,175,1,0.57,2021-11-12T00:00:00.000Z
month3,פנמה,צהוב,3,839,11,1.31,2021-11-12T00:00:00.000Z
month3,איי נורפולק,כתום,2,5,0,0,2021-11-12T00:00:00.000Z
month3,טיוואן,צהוב,3,59,0,0,2021-11-12T00:00:00.000Z
month3,קוסטה ריקה,צהוב,3,1664,26,1.56,2021-11-12T00:00:00.000Z
month3,גבון,כתום,2,21,0,0,2021-11-12T00:00:00.000Z
month3,פיליפינים,צהוב,3,714,7,0.98,2021-11-12T00:00:00.000Z
month3,נמיביה,כתום,2,73,0,0,2021-11-12T00:00:00.000Z
month3,מצרים,כתום,2,78147,372,0.48,2021-11-12T00:00:00.000Z
month3,פולין,כתום,2,18404,70,0.38,2021-11-12T00:00:00.000Z
month3,לוכסמבורג,צהוב,3,141,0,0,2021-11-12T00:00:00.000Z
month3,נורבגיה,צהוב,3,610,1,0.16,2021-11-12T00:00:00.000Z
month3,בילורוסיה,כתום,2,4836,58,1.2,2021-11-12T00:00:00.000Z
month3,שוויץ,צהוב,3,22341,83,0.37,2021-11-12T00:00:00.000Z
month3,יוון,כתום,2,77184,174,0.23,2021-11-12T00:00:00.000Z
month3,ברזיל,כתום,2,929,4,0.43,2021-11-12T00:00:00.000Z
month3,מונגוליה,צהוב,3,9,0,0,2021-11-12T00:00:00.000Z
month3,אינדונזיה,כתום,2,15,0,0,2021-11-12T00:00:00.000Z
month3,סנגל,כתום,2,44,0,0,2021-11-12T00:00:00.000Z
month3,איסלנד,צהוב,3,3378,12,0.36,2021-11-12T00:00:00.000Z
month3,מקדוניה,כתום,2,125,2,1.6,2021-11-12T00:00:00.000Z
month3,ניגר,כתום,2,7,0,0,2021-11-12T00:00:00.000Z
month3,סלובניה,כתום,2,582,3,0.52,2021-11-12T00:00:00.000Z
month3,קזחסטאן,כתום,2,526,5,0.95,2021-11-12T00:00:00.000Z
month3,בוטסואנה,כתום,2,67,0,0,2021-11-12T00:00:00.000Z
month3,פאפואה,כתום,2,7,0,0,2021-11-12T00:00:00.000Z
month3,איי סיישל,כתום,2,2589,1,0.04,2021-11-12T00:00:00.000Z
month3,גואם,כתום,2,1,0,0,2021-11-12T00:00:00.000Z
month3,סינגפור,כתום,2,265,1,0.38,2021-11-12T00:00:00.000Z
month3,קוסובו,צהוב,3,37,0,0,2021-11-12T00:00:00.000Z
month3,אריתראה,כתום,2,2,0,0,2021-11-12T00:00:00.000Z
month3,אלבניה,כתום,2,442,7,1.58,2021-11-12T00:00:00.000Z
month3,אירלנד,כתום,2,954,0,0,2021-11-12T00:00:00.000Z
month3,איי קוק,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,ארגנטינה,צהוב,3,1203,4,0.33,2021-11-12T00:00:00.000Z
month3,כווית,כתום,2,3,0,0,2021-11-12T00:00:00.000Z
month3,סין,כתום,2,1395,3,0.22,2021-11-12T00:00:00.000Z
