date,visited_country,positive_Vaccination_ind,positive_None_vaccination_ind,percent_positive_Vaccination,percent_Positive_None_vaccination,sum_positive
2021-09-13T00:00:00.000Z,מוזמביק,0,0,0,0,
2021-09-13T00:00:00.000Z,מונטנגרו,1,0,1.4,0,1
2021-09-13T00:00:00.000Z,מונקו,0,0,0,0,
2021-09-13T00:00:00.000Z,מלאווי,0,0,0,0,
2021-09-13T00:00:00.000Z,מלדיבים,0,0,0,0,
2021-09-13T00:00:00.000Z,מלזיה,0,0,0,0,
2021-09-13T00:00:00.000Z,מלטה,0,0,0,0,
2021-09-13T00:00:00.000Z,מצרים,1,3,0.3,1,4
2021-09-13T00:00:00.000Z,מקסיקו,0,0,0,0,
2021-09-13T00:00:00.000Z,מרוקו,0,0,0,0,
2021-09-13T00:00:00.000Z,נורבגיה,0,0,0,0,
2021-09-13T00:00:00.000Z,ניגריה,0,0,0,0,
2021-09-13T00:00:00.000Z,נמיביה,0,0,0,0,
2021-09-13T00:00:00.000Z,סוריה,0,0,0,0,
2021-09-13T00:00:00.000Z,סלובקיה,1,3,1.6,4.8,4
2021-09-13T00:00:00.000Z,ספרד,0,0,0,0,
2021-09-13T00:00:00.000Z,סרביה,0,0,0,0,
2021-09-13T00:00:00.000Z,סרי לנקה (צילון),0,0,0,0,
2021-09-13T00:00:00.000Z,פולין,2,4,0.5,0.9,6
2021-09-13T00:00:00.000Z,פורטוגל,0,0,0,0,
2021-09-13T00:00:00.000Z,פיליפינים,0,0,0,0,
2021-09-13T00:00:00.000Z,פינלנד,0,0,0,0,
2021-09-13T00:00:00.000Z,פנמה,1,0,3.7,0,1
2021-09-13T00:00:00.000Z,פרו,0,0,0,0,
2021-09-13T00:00:00.000Z,צכיה,0,1,0,0.2,1
2021-09-13T00:00:00.000Z,צרפת,0,1,0,0.1,1
2021-09-13T00:00:00.000Z,קובה,0,0,0,0,
2021-09-13T00:00:00.000Z,קולומביה,0,0,0,0,
2021-09-13T00:00:00.000Z,קוסטה ריקה,0,0,0,0,
2021-09-13T00:00:00.000Z,קזחסטאן,0,0,0,0,
2021-09-13T00:00:00.000Z,קירג'זסטאן,0,0,0,0,
2021-09-13T00:00:00.000Z,קנדה,0,0,0,0,
2021-09-13T00:00:00.000Z,קניה,0,0,0,0,
2021-09-13T00:00:00.000Z,קפריסין,1,1,0.7,0.7,2
2021-09-13T00:00:00.000Z,קרואטיה,0,0,0,0,
2021-09-13T00:00:00.000Z,רואנדה,0,0,0,0,
2021-09-13T00:00:00.000Z,רומניה,3,1,0.8,0.3,4
2021-09-13T00:00:00.000Z,רוסיה,3,4,0.8,1.1,7
2021-09-13T00:00:00.000Z,רפ מרכז אפריקנית,0,0,0,0,
2021-09-13T00:00:00.000Z,שוודיה,0,0,0,0,
2021-09-13T00:00:00.000Z,שוויץ,0,1,0,0.5,1
2021-09-13T00:00:00.000Z,תאילנד,0,0,0,0,
2021-09-13T00:00:00.000Z,תורכיה,1,5,1.2,6,6
2021-09-13T00:00:00.000Z,ברזיל,0,0,0,0,
2021-09-14T00:00:00.000Z,מונטנגרו,0,0,0,0,
2021-09-14T00:00:00.000Z,בחריין,0,0,0,0,
2021-09-14T00:00:00.000Z,בולגריה,0,0,0,0,
2021-09-14T00:00:00.000Z,אתיופיה,1,0,2.4,0,1
2021-09-14T00:00:00.000Z,ארצות הברית,7,13,0.4,0.7,20
2021-09-14T00:00:00.000Z,ארמניה,0,0,0,0,
2021-09-14T00:00:00.000Z,ארגנטינה,0,0,0,0,
2021-09-14T00:00:00.000Z,אקואדור,0,0,0,0,
2021-09-14T00:00:00.000Z,אסטוניה,0,0,0,0,
2021-09-14T00:00:00.000Z,אנטיגואה וברבודה,0,0,0,0,
2021-09-14T00:00:00.000Z,אנגולה,0,0,0,0,
2021-09-14T00:00:00.000Z,אלבניה,0,0,0,0,
2021-09-14T00:00:00.000Z,אירלנד,0,0,0,0,
2021-09-14T00:00:00.000Z,איסלנד,0,0,0,0,
2021-09-14T00:00:00.000Z,איי פאלקלנד,0,0,0,0,
2021-09-14T00:00:00.000Z,איי סיישל,0,0,0,0,
2021-09-14T00:00:00.000Z,איטליה,0,0,0,0,
2021-09-14T00:00:00.000Z,אזרביג'אן,0,0,0,0,
2021-09-14T00:00:00.000Z,אורגוואי,0,0,0,0,
2021-09-14T00:00:00.000Z,אוקראינה,14,97,1.3,9.3,111
2021-09-14T00:00:00.000Z,אוסטרליה,0,0,0,0,
2021-09-14T00:00:00.000Z,בלגיה,0,0,0,0,
2021-09-14T00:00:00.000Z,ברזיל,0,0,0,0,
2021-09-14T00:00:00.000Z,גאורגיה,0,2,0,1.6,2
2021-09-14T00:00:00.000Z,גאנה,0,0,0,0,
2021-09-14T00:00:00.000Z,גווטאמלה,1,0,33.3,0,1
2021-09-14T00:00:00.000Z,גרמניה,0,0,0,0,
2021-09-14T00:00:00.000Z,דנמרק,0,0,0,0,
2021-09-14T00:00:00.000Z,דרום אפריקה,0,0,0,0,
2021-09-14T00:00:00.000Z,הודו,0,0,0,0,
2021-09-14T00:00:00.000Z,הולנד,1,0,0.8,0,1
2021-09-14T00:00:00.000Z,הונג קונג,0,0,0,0,
2021-09-14T00:00:00.000Z,הונגריה,5,5,0.9,0.9,10
2021-09-14T00:00:00.000Z,הממלכה המאוחדת,0,0,0,0,
2021-09-14T00:00:00.000Z,הרפ הדומיניקנית,0,0,0,0,
2021-09-14T00:00:00.000Z,זאיר,0,0,0,0,
2021-09-14T00:00:00.000Z,חוף השנהב,1,0,20,0,1
2021-09-14T00:00:00.000Z,טוגו,0,0,0,0,
2021-09-14T00:00:00.000Z,טנזניה,0,0,0,0,
2021-09-14T00:00:00.000Z,יוון,5,0,0.5,0,5
2021-09-14T00:00:00.000Z,ירדן,0,0,0,0,
2021-09-14T00:00:00.000Z,כלל המדינות,52,154,0.3,1,206
2021-09-14T00:00:00.000Z,לבנון,0,0,0,0,
2021-09-14T00:00:00.000Z,לוכסמבורג,0,0,0,0,
2021-09-14T00:00:00.000Z,לטביה,0,0,0,0,
2021-09-14T00:00:00.000Z,ליטא,0,0,0,0,
2021-09-14T00:00:00.000Z,מאלי,0,0,0,0,
2021-09-14T00:00:00.000Z,מולדובה,2,6,1.7,5,8
2021-09-14T00:00:00.000Z,בילורוסיה,0,1,0,0.6,1
2021-09-14T00:00:00.000Z,מונקו,0,0,0,0,
2021-09-14T00:00:00.000Z,מלדיבים,0,0,0,0,
2021-09-14T00:00:00.000Z,מצרים,2,2,0.3,0.3,4
2021-09-14T00:00:00.000Z,מקדוניה,0,0,0,0,
2021-09-14T00:00:00.000Z,מקסיקו,0,0,0,0,
2021-09-14T00:00:00.000Z,מרוקו,0,1,0,1.9,1
2021-09-14T00:00:00.000Z,נורבגיה,0,0,0,0,
2021-09-14T00:00:00.000Z,ניגריה,0,0,0,0,
2021-09-14T00:00:00.000Z,סין,0,0,0,0,
2021-09-14T00:00:00.000Z,סלובניה,0,0,0,0,
2021-09-14T00:00:00.000Z,סלובקיה,0,0,0,0,
2021-09-14T00:00:00.000Z,ספרד,1,0,0.7,0,1
2021-09-14T00:00:00.000Z,סרביה,0,0,0,0,
2021-09-14T00:00:00.000Z,סרי לנקה (צילון),0,0,0,0,
2021-09-14T00:00:00.000Z,עירק,0,0,0,0,
2021-09-14T00:00:00.000Z,פולין,0,1,0,0.5,1
2021-09-14T00:00:00.000Z,פורטוגל,0,0,0,0,
2021-09-14T00:00:00.000Z,פיליפינים,0,0,0,0,
2021-09-14T00:00:00.000Z,פינלנד,0,0,0,0,
2021-09-14T00:00:00.000Z,פנמה,0,0,0,0,
2021-09-14T00:00:00.000Z,פרגוואי,0,0,0,0,
2021-09-14T00:00:00.000Z,פרו,2,0,25,0,2
2021-09-14T00:00:00.000Z,צכיה,2,1,0.4,0.2,3
2021-09-14T00:00:00.000Z,צרפת,3,1,0.5,0.2,4
2021-09-14T00:00:00.000Z,קולומביה,0,0,0,0,
2021-09-14T00:00:00.000Z,קוסטה ריקה,0,0,0,0,
2021-09-14T00:00:00.000Z,קוריאה הדרומית,0,0,0,0,
2021-09-14T00:00:00.000Z,קזחסטאן,0,0,0,0,
2021-09-14T00:00:00.000Z,קטר,0,0,0,0,
2021-09-14T00:00:00.000Z,קירג'זסטאן,0,0,0,0,
2021-09-14T00:00:00.000Z,קנדה,0,0,0,0,
2021-09-14T00:00:00.000Z,קניה,0,0,0,0,
2021-09-14T00:00:00.000Z,קפריסין,1,1,0.5,0.5,2
2021-09-14T00:00:00.000Z,קרואטיה,0,0,0,0,
2021-09-14T00:00:00.000Z,איחוד האמירויות הערב,4,1,2.2,0.6,5
2021-09-14T00:00:00.000Z,אוסטריה,0,0,0,0,
2021-09-14T00:00:00.000Z,אוזבקיסטן,0,0,0,0,
2021-09-14T00:00:00.000Z,רואנדה,0,0,0,0,
2021-09-14T00:00:00.000Z,רומניה,0,0,0,0,
2021-09-14T00:00:00.000Z,אוגנדה,0,0,0,0,
2021-09-14T00:00:00.000Z,רוסיה,0,3,0,0.6,3
2021-09-14T00:00:00.000Z,שוודיה,0,0,0,0,
2021-09-14T00:00:00.000Z,שוויץ,0,0,0,0,
2021-09-14T00:00:00.000Z,תוניסיה,0,0,0,0,
2021-09-14T00:00:00.000Z,תורכיה,0,1,0,1.2,1
2021-09-14T00:00:00.000Z,תורכמניסטאן,0,0,0,0,
2021-09-14T00:00:00.000Z,בוסניה הרצגובינה,0,0,0,0,
2021-09-15T00:00:00.000Z,רומניה,1,1,0.3,0.3,2
2021-09-15T00:00:00.000Z,קרואטיה,0,0,0,0,
2021-09-15T00:00:00.000Z,איחוד האמירויות הערב,1,0,1.4,0,1
2021-09-15T00:00:00.000Z,אסטוניה,0,0,0,0,
2021-09-15T00:00:00.000Z,תורכיה,0,0,0,0,
2021-09-15T00:00:00.000Z,תאילנד,0,0,0,0,
2021-09-15T00:00:00.000Z,שוויץ,0,0,0,0,
2021-09-15T00:00:00.000Z,שוודיה,0,0,0,0,
2021-09-15T00:00:00.000Z,קפריסין,1,0,0.5,0,1
2021-09-15T00:00:00.000Z,קניה,0,0,0,0,
2021-09-15T00:00:00.000Z,קנדה,0,0,0,0,
2021-09-15T00:00:00.000Z,קזחסטאן,0,0,0,0,
2021-09-15T00:00:00.000Z,קוריאה הדרומית,0,0,0,0,
2021-09-15T00:00:00.000Z,קוסטה ריקה,1,0,14.3,0,1
2021-09-15T00:00:00.000Z,צרפת,0,1,0,0.3,1
2021-09-15T00:00:00.000Z,צכיה,0,0,0,0,
2021-09-15T00:00:00.000Z,פרו,0,0,0,0,
2021-09-15T00:00:00.000Z,פנמה,1,0,7.1,0,1
2021-09-15T00:00:00.000Z,פינלנד,0,0,0,0,
2021-09-15T00:00:00.000Z,פיליפינים,0,0,0,0,
2021-09-15T00:00:00.000Z,פורטוגל,0,0,0,0,
2021-09-15T00:00:00.000Z,פולין,0,0,0,0,
2021-09-15T00:00:00.000Z,סרי לנקה (צילון),0,0,0,0,
2021-09-15T00:00:00.000Z,סרביה,0,0,0,0,
2021-09-15T00:00:00.000Z,ספרד,0,0,0,0,
2021-09-15T00:00:00.000Z,סלובקיה,0,0,0,0,
2021-09-15T00:00:00.000Z,סלובניה,0,0,0,0,
2021-09-15T00:00:00.000Z,סין,0,0,0,0,
2021-09-15T00:00:00.000Z,ניגריה,0,0,0,0,
2021-09-15T00:00:00.000Z,נורבגיה,0,0,0,0,
2021-09-15T00:00:00.000Z,מרוקו,0,0,0,0,
2021-09-15T00:00:00.000Z,מצרים,0,0,0,0,
2021-09-15T00:00:00.000Z,מלדיבים,0,0,0,0,
2021-09-15T00:00:00.000Z,מונקו,0,0,0,0,
2021-09-15T00:00:00.000Z,מונטנגרו,0,0,0,0,
2021-09-15T00:00:00.000Z,לטביה,0,0,0,0,
2021-09-15T00:00:00.000Z,כלל המדינות,29,69,0.4,0.8,98
2021-09-15T00:00:00.000Z,ירדן,0,0,0,0,
2021-09-15T00:00:00.000Z,יוון,2,0,0.5,0,2
2021-09-15T00:00:00.000Z,טיוואן,0,0,0,0,
2021-09-15T00:00:00.000Z,חוף השנהב,0,0,0,0,
2021-09-15T00:00:00.000Z,הממלכה המאוחדת,0,3,0,1.1,3
2021-09-15T00:00:00.000Z,הונגריה,1,3,0.3,0.8,4
2021-09-15T00:00:00.000Z,הולנד,0,0,0,0,
2021-09-15T00:00:00.000Z,דרום אפריקה,0,0,0,0,
2021-09-15T00:00:00.000Z,דנמרק,0,0,0,0,
2021-09-15T00:00:00.000Z,גרמניה,0,0,0,0,
2021-09-15T00:00:00.000Z,גמייקה,0,1,0,100,1
2021-09-15T00:00:00.000Z,גווטאמלה,0,0,0,0,
2021-09-15T00:00:00.000Z,גאורגיה,0,0,0,0,
2021-09-15T00:00:00.000Z,ברזיל,0,0,0,0,
2021-09-15T00:00:00.000Z,בלגיה,0,0,0,0,
2021-09-15T00:00:00.000Z,בוסניה הרצגובינה,0,0,0,0,
2021-09-15T00:00:00.000Z,בולגריה,0,0,0,0,
2021-09-15T00:00:00.000Z,ארצות הברית,0,4,0,0.3,4
2021-09-15T00:00:00.000Z,ארמניה,0,0,0,0,
2021-09-15T00:00:00.000Z,רוסיה,2,3,1.3,2,5
2021-09-15T00:00:00.000Z,אלבניה,0,0,0,0,
2021-09-15T00:00:00.000Z,אל סלבדור,0,0,0,0,
2021-09-15T00:00:00.000Z,אירלנד,0,0,0,0,
2021-09-15T00:00:00.000Z,איסלנד,0,0,0,0,
2021-09-15T00:00:00.000Z,איטליה,1,0,0.4,0,1
2021-09-15T00:00:00.000Z,אזרביג'אן,0,0,0,0,
2021-09-15T00:00:00.000Z,אוזבקיסטן,0,0,0,0,
2021-09-15T00:00:00.000Z,אוסטריה,0,0,0,0,
2021-09-15T00:00:00.000Z,אוסטרליה,0,0,0,0,
2021-09-15T00:00:00.000Z,אוקראינה,17,49,2.4,6.9,66
2021-09-16T00:00:00.000Z,כלל המדינות,1,0,5,0,1
2021-09-17T00:00:00.000Z,נורבגיה,0,0,0,0,
2021-09-17T00:00:00.000Z,תאילנד,0,0,0,0,
2021-09-17T00:00:00.000Z,שוויץ,0,3,0,1,3
2021-09-17T00:00:00.000Z,שוודיה,0,0,0,0,
2021-09-17T00:00:00.000Z,רוסיה,3,5,0.9,1.4,8
2021-09-17T00:00:00.000Z,רומניה,4,0,1,0,4
2021-09-17T00:00:00.000Z,קרואטיה,0,1,0,6.7,1
2021-09-17T00:00:00.000Z,קפריסין,1,0,0.4,0,1
2021-09-17T00:00:00.000Z,קניה,0,0,0,0,
2021-09-17T00:00:00.000Z,קנדה,0,0,0,0,
2021-09-17T00:00:00.000Z,קירג'זסטאן,0,0,0,0,
2021-09-17T00:00:00.000Z,קטר,0,0,0,0,
2021-09-17T00:00:00.000Z,קזחסטאן,0,0,0,0,
2021-09-17T00:00:00.000Z,קוריאה הדרומית,0,0,0,0,
2021-09-17T00:00:00.000Z,קוסטה ריקה,0,0,0,0,
2021-09-17T00:00:00.000Z,קולומביה,0,0,0,0,
2021-09-17T00:00:00.000Z,צרפת,3,0,0.6,0,3
2021-09-17T00:00:00.000Z,צכיה,0,0,0,0,
2021-09-17T00:00:00.000Z,פרו,0,0,0,0,
2021-09-17T00:00:00.000Z,פנמה,0,0,0,0,
2021-09-17T00:00:00.000Z,פינלנד,0,0,0,0,
2021-09-17T00:00:00.000Z,פיליפינים,0,0,0,0,
2021-09-17T00:00:00.000Z,פורטוגל,0,1,0,1.3,1
2021-09-17T00:00:00.000Z,פולין,2,1,0.6,0.3,3
2021-09-17T00:00:00.000Z,ערב הסעודית,0,0,0,0,
2021-09-17T00:00:00.000Z,סרי לנקה (צילון),0,0,0,0,
2021-09-17T00:00:00.000Z,סרביה,0,0,0,0,
2021-09-17T00:00:00.000Z,ספרד,0,0,0,0,
2021-09-17T00:00:00.000Z,סלובקיה,0,0,0,0,
2021-09-17T00:00:00.000Z,סלובניה,0,0,0,0,
2021-09-17T00:00:00.000Z,סינגפור,0,0,0,0,
2021-09-17T00:00:00.000Z,סין,0,0,0,0,
2021-09-17T00:00:00.000Z,נפאל,0,0,0,0,
2021-09-17T00:00:00.000Z,הולנד,0,0,0,0,
2021-09-17T00:00:00.000Z,מרוקו,0,0,0,0,
2021-09-17T00:00:00.000Z,מקסיקו,0,0,0,0,
2021-09-17T00:00:00.000Z,מצרים,3,0,0.2,0,3
2021-09-17T00:00:00.000Z,מלטה,0,0,0,0,
2021-09-17T00:00:00.000Z,מלדיבים,0,0,0,0,
2021-09-17T00:00:00.000Z,מונקו,0,0,0,0,
2021-09-17T00:00:00.000Z,מונטנגרו,0,2,0,1.3,2
2021-09-17T00:00:00.000Z,מונגוליה,0,0,0,0,
2021-09-17T00:00:00.000Z,מולדובה,3,3,1.5,1.5,6
2021-09-17T00:00:00.000Z,ליטא,0,0,0,0,
2021-09-17T00:00:00.000Z,לטביה,0,0,0,0,
2021-09-17T00:00:00.000Z,כלל המדינות,32,29,0.2,0.2,61
2021-09-17T00:00:00.000Z,ירדן,0,0,0,0,
2021-09-17T00:00:00.000Z,יוון,0,0,0,0,
2021-09-17T00:00:00.000Z,טנזניה,0,0,0,0,
2021-09-17T00:00:00.000Z,זאיר,0,0,0,0,
2021-09-17T00:00:00.000Z,הרפ הדומיניקנית,0,0,0,0,
2021-09-17T00:00:00.000Z,הממלכה המאוחדת,0,2,0,0.6,2
2021-09-17T00:00:00.000Z,הונגריה,3,0,0.5,0,3
2021-09-17T00:00:00.000Z,הונג קונג,0,0,0,0,
2021-09-17T00:00:00.000Z,הודו,0,0,0,0,
2021-09-17T00:00:00.000Z,דרום אפריקה,0,0,0,0,
2021-09-17T00:00:00.000Z,דנמרק,0,0,0,0,
2021-09-17T00:00:00.000Z,גרמניה,0,0,0,0,
2021-09-17T00:00:00.000Z,גאורגיה,1,0,0.5,0,1
2021-09-17T00:00:00.000Z,ברזיל,0,0,0,0,
2021-09-17T00:00:00.000Z,בלגיה,0,0,0,0,
2021-09-17T00:00:00.000Z,בילורוסיה,2,0,1.9,0,2
2021-09-17T00:00:00.000Z,בחריין,0,0,0,0,
2021-09-17T00:00:00.000Z,איחוד האמירויות הערב,1,0,0.8,0,1
2021-09-17T00:00:00.000Z,בורקינה פאסו,0,0,0,0,
2021-09-17T00:00:00.000Z,בוסניה הרצגובינה,0,0,0,0,
2021-09-17T00:00:00.000Z,בולגריה,0,0,0,0,
2021-09-17T00:00:00.000Z,אתיופיה,0,0,0,0,
2021-09-17T00:00:00.000Z,ארצות הברית,2,1,0.3,0.1,3
2021-09-17T00:00:00.000Z,ארמניה,0,0,0,0,
2021-09-17T00:00:00.000Z,ארגנטינה,0,0,0,0,
2021-09-17T00:00:00.000Z,אקואדור,0,0,0,0,
2021-09-17T00:00:00.000Z,אסטוניה,0,0,0,0,
2021-09-17T00:00:00.000Z,אנגולה,0,0,0,0,
2021-09-17T00:00:00.000Z,אלבניה,0,0,0,0,
2021-09-17T00:00:00.000Z,אל סלבדור,0,0,0,0,
2021-09-17T00:00:00.000Z,אירלנד,0,0,0,0,
2021-09-17T00:00:00.000Z,איסלנד,0,0,0,0,
2021-09-17T00:00:00.000Z,איי פיגי,0,0,0,0,
2021-09-17T00:00:00.000Z,איי סיישל,0,0,0,0,
2021-09-17T00:00:00.000Z,איטליה,0,0,0,0,
2021-09-17T00:00:00.000Z,אזרביג'אן,0,0,0,0,
2021-09-17T00:00:00.000Z,אורגוואי,0,0,0,0,
2021-09-17T00:00:00.000Z,אוקראינה,2,6,0.3,0.9,8
2021-09-17T00:00:00.000Z,אוסטרליה,0,0,0,0,
2021-09-17T00:00:00.000Z,אוסטריה,2,0,0.2,0,2
2021-09-17T00:00:00.000Z,אוזבקיסטן,0,0,0,0,
2021-09-17T00:00:00.000Z,אבחזיסטאן,0,0,0,0,
2021-09-17T00:00:00.000Z,תורכיה,0,0,0,0,
2021-09-18T00:00:00.000Z,ירדן,0,0,0,0,
2021-09-18T00:00:00.000Z,מלדיבים,0,0,0,0,
2021-09-18T00:00:00.000Z,מרוקו,0,0,0,0,
2021-09-18T00:00:00.000Z,נורבגיה,0,0,0,0,
2021-09-18T00:00:00.000Z,ניגריה,0,0,0,0,
2021-09-18T00:00:00.000Z,נמיביה,0,0,0,0,
2021-09-18T00:00:00.000Z,סיירה ליאונה,0,0,0,0,
2021-09-18T00:00:00.000Z,סין,0,0,0,0,
2021-09-18T00:00:00.000Z,סינגפור,0,0,0,0,
2021-09-18T00:00:00.000Z,סלובניה,0,0,0,0,
2021-09-18T00:00:00.000Z,סנגל,0,0,0,0,
2021-09-18T00:00:00.000Z,ספרד,0,0,0,0,
2021-09-18T00:00:00.000Z,סרביה,0,0,0,0,
2021-09-18T00:00:00.000Z,סרי לנקה (צילון),0,0,0,0,
2021-09-18T00:00:00.000Z,ערב הסעודית,0,0,0,0,
2021-09-18T00:00:00.000Z,פולין,0,0,0,0,
2021-09-18T00:00:00.000Z,פורטוגל,0,0,0,0,
2021-09-18T00:00:00.000Z,פיליפינים,0,0,0,0,
2021-09-18T00:00:00.000Z,פינלנד,0,0,0,0,
2021-09-18T00:00:00.000Z,פנמה,0,0,0,0,
2021-09-18T00:00:00.000Z,פרו,0,0,0,0,
2021-09-18T00:00:00.000Z,צכיה,0,0,0,0,
2021-09-18T00:00:00.000Z,צרפת,0,2,0,0.3,2
2021-09-18T00:00:00.000Z,קולומביה,0,0,0,0,
2021-09-18T00:00:00.000Z,קוסטה ריקה,0,0,0,0,
2021-09-18T00:00:00.000Z,קוריאה הדרומית,0,0,0,0,
2021-09-18T00:00:00.000Z,קנדה,0,0,0,0,
2021-09-18T00:00:00.000Z,קניה,0,0,0,0,
2021-09-18T00:00:00.000Z,קפריסין,0,0,0,0,
2021-09-18T00:00:00.000Z,קרואטיה,0,0,0,0,
2021-09-18T00:00:00.000Z,רואנדה,0,0,0,0,
2021-09-18T00:00:00.000Z,רומניה,2,0,0.4,0,2
2021-09-18T00:00:00.000Z,רוסיה,0,0,0,0,
2021-09-18T00:00:00.000Z,שוודיה,0,0,0,0,
2021-09-18T00:00:00.000Z,שוויץ,0,0,0,0,
2021-09-18T00:00:00.000Z,תורכיה,0,1,0,3.1,1
2021-09-18T00:00:00.000Z,מלאווי,0,0,0,0,
2021-09-18T00:00:00.000Z,מונקו,0,0,0,0,
2021-09-18T00:00:00.000Z,מונטנגרו,0,0,0,0,
2021-09-18T00:00:00.000Z,מאלי,0,0,0,0,
2021-09-18T00:00:00.000Z,מאוריציוס,0,0,0,0,
2021-09-18T00:00:00.000Z,ליטא,0,0,0,0,
2021-09-18T00:00:00.000Z,לטביה,0,0,0,0,
2021-09-18T00:00:00.000Z,לבנון,0,0,0,0,
2021-09-18T00:00:00.000Z,כלל המדינות,18,15,0.1,0.1,33
2021-09-18T00:00:00.000Z,מקסיקו,0,0,0,0,
2021-09-18T00:00:00.000Z,יוון,0,1,0,0.1,1
2021-09-18T00:00:00.000Z,טנזניה,0,0,0,0,
2021-09-18T00:00:00.000Z,טוגו,0,0,0,0,
2021-09-18T00:00:00.000Z,זמביה,0,0,0,0,
2021-09-18T00:00:00.000Z,זימבאבווה,0,0,0,0,
2021-09-18T00:00:00.000Z,זאיר,0,0,0,0,
2021-09-18T00:00:00.000Z,ונצואלה,0,0,0,0,
2021-09-18T00:00:00.000Z,הרפ הדומיניקנית,0,0,0,0,
2021-09-18T00:00:00.000Z,הממלכה המאוחדת,1,1,0.3,0.3,2
2021-09-18T00:00:00.000Z,הונגריה,1,0,0.2,0,1
2021-09-18T00:00:00.000Z,הולנד,0,0,0,0,
2021-09-18T00:00:00.000Z,דרום סודאן,0,0,0,0,
2021-09-18T00:00:00.000Z,דרום אפריקה,0,0,0,0,
2021-09-18T00:00:00.000Z,בלגיה,0,0,0,0,
2021-09-18T00:00:00.000Z,איחוד האמירויות הערב,1,0,0.6,0,1
2021-09-18T00:00:00.000Z,דנמרק,0,0,0,0,
2021-09-18T00:00:00.000Z,גרמניה,0,0,0,0,
2021-09-18T00:00:00.000Z,גינאה,0,0,0,0,
2021-09-18T00:00:00.000Z,גויאנה,0,0,0,0,
2021-09-18T00:00:00.000Z,גווטאמלה,0,0,0,0,
