cityDesc,activeSickKids,activeSickKidsPerc,totalActiveSick,activeSickNormalized,cityScore,cityColour,totalPopulation
אבו גוש,קטן מ-15,אין מידע,31,39.43,5.05,צהוב,7862
אבו סנאן,קטן מ-15,אין מידע,24,16.78,5.07,צהוב,14306
אבן יהודה,קטן מ-15,אין מידע,42,29.92,6.19,כתום,14036
אום אל-פחם,קטן מ-15,אין מידע,18,3.17,5.04,צהוב,56713
אופקים,16,28.07,57,17.60,5.48,צהוב,32378
אור יהודה,קטן מ-15,אין מידע,49,13.39,5.63,צהוב,36587
אור עקיבא,קטן מ-15,אין מידע,31,15.97,4.63,צהוב,19417
אורנית,קטן מ-15,אין מידע,26,28.86,6.54,כתום,9010
אזור,קטן מ-15,אין מידע,25,18.90,5.82,צהוב,13228
אילת,20,16.95,118,22.47,6.07,כתום,52507
אלפי מנשה,קטן מ-15,אין מידע,16,19.97,6.42,כתום,8011
אריאל,קטן מ-15,אין מידע,26,12.69,5.69,צהוב,20488
אשדוד,80,21.39,374,16.52,5.71,צהוב,226329
אשקלון,75,24.12,311,21.24,5.84,צהוב,146442
באקה אל-גרביה,קטן מ-15,אין מידע,23,7.55,4.67,צהוב,30448
באר יעקב,24,38.71,62,21.51,6.06,כתום,28818
באר שבע,120,19.87,604,28.68,6.09,כתום,210624
בית שאן,קטן מ-15,אין מידע,27,14.23,2.83,ירוק,18980
בית שמש,15,19.74,76,5.75,4.02,ירוק,132210
בני ברק,קטן מ-15,אין מידע,51,2.45,2.59,ירוק,208031
"בני עי""ש",קטן מ-15,אין מידע,19,27.53,7.4,כתום,6902
בנימינה-גבעת עדה,17,39.53,43,26.92,6.91,כתום,15971
בת ים,26,12.38,210,16.44,4.88,צהוב,127772
ג'דיידה-מכר,קטן מ-15,אין מידע,16,7.50,4.26,ירוק,21331
גבעת זאב,קטן מ-15,אין מידע,23,11.98,6.51,כתום,19205
גבעת שמואל,קטן מ-15,אין מידע,50,18.36,6.11,כתום,27236
גבעתיים,קטן מ-15,אין מידע,120,19.71,5.57,צהוב,60872
גדרה,37,34.26,108,37.49,6.87,כתום,28805
גן יבנה,קטן מ-15,אין מידע,36,15.07,5.49,צהוב,23887
גני תקווה,קטן מ-15,אין מידע,64,29.76,6.62,כתום,21508
דימונה,קטן מ-15,אין מידע,55,15.73,7.6,אדום,34954
הוד השרון,38,25.17,151,23.32,6.39,כתום,64755
הרצליה,43,14.68,293,29.53,5.88,צהוב,99208
זכרון יעקב,23,33.33,69,29.36,5.92,צהוב,23503
חדרה,34,21.12,161,16.27,5.5,צהוב,98928
חולון,78,20.05,389,19.80,5.88,צהוב,196510
חיפה,106,14.85,714,25.05,5.87,צהוב,284981
חריש,18,39.13,46,23.46,6.67,כתום,19608
טבריה,קטן מ-15,אין מידע,112,24.52,4.56,צהוב,45686
טייבה,33,78.57,42,9.42,7.19,כתום,44582
טירה,קטן מ-15,אין מידע,17,6.30,5.84,צהוב,26972
טירת כרמל,קטן מ-15,אין מידע,45,18.53,5.58,צהוב,24285
יבנה,28,33.73,83,16.68,5.51,צהוב,49759
יהוד,19,26.03,73,24.33,6.17,כתום,30003
יקנעם עילית,קטן מ-15,אין מידע,48,19.95,4.87,צהוב,24061
ירושלים,221,18.81,1175,12.33,4.72,צהוב,952916
כוכב יאיר,קטן מ-15,אין מידע,29,33.19,6.68,כתום,8738
כפר ורדים,קטן מ-15,אין מידע,17,30.94,6.61,כתום,5495
כפר יונה,קטן מ-15,אין מידע,42,16.07,5.26,צהוב,26140
כפר סבא,62,18.51,335,32.95,6.43,כתום,101664
כרמיאל,קטן מ-15,אין מידע,105,22.73,6.19,כתום,46190
להבים,קטן מ-15,אין מידע,31,46.68,8.09,אדום,6641
לוד,23,25.84,89,11.02,5.32,צהוב,80786
מבשרת ציון,20,25.97,77,31.63,5.84,צהוב,24347
מגאר,קטן מ-15,אין מידע,34,14.61,5.65,צהוב,23271
מגדל העמק,קטן מ-15,אין מידע,24,9.31,3.61,ירוק,25790
מודיעין-מכבים-רעות,56,22.05,254,26.81,6.42,כתום,94744
מזכרת בתיה,קטן מ-15,אין מידע,36,23.85,7.59,אדום,15095
מיתר,קטן מ-15,אין מידע,31,31.12,7.59,אדום,9963
מעלה אדומים,קטן מ-15,אין מידע,47,12.43,5.64,צהוב,37802
מעלות-תרשיחא,קטן מ-15,אין מידע,43,19.41,6.03,כתום,22158
נהריה,18,20.93,86,14.53,5.6,צהוב,59189
נוף הגליל,קטן מ-15,אין מידע,71,16.92,4.85,צהוב,41950
נס ציונה,38,29.01,131,25.92,6.21,כתום,50532
נצרת,קטן מ-15,אין מידע,48,6.17,3.92,ירוק,77734
נשר,קטן מ-15,אין מידע,44,18.37,6.78,כתום,23947
