name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,thirdDose,activeSickTo1000
תל מונד,5.3,ירוק,21.5,0.0503144654088,0.44999999999999996,33,צהוב,2022-05-16T00:00:00.000Z,מעל 90%,87.50,69.59,24.5
אבו גוש,5,אדום,22.9,0.0213483146067,-0.5384615384616,31,צהוב,2022-05-16T00:00:00.000Z,מעל 90%,מעל 90%,80.97,39.4
כאבול,3.8,ירוק,2.1,0.004243281471,-0.2307692307693, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,65.51,55.18,34.26,
נחף,4,ירוק,6.0,0.037037037037,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,65.70,56.24,32.06,
רמת ישי,5.7,צהוב,20.3,0.0514469453376,-0.058823529411800024, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,84.35,81.83,66.82,
דייר אל-אסד,3.8,צהוב,2.4,0.0070257611241,-0.2307692307693, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,70.64,59.13,37.09,
"בסמ""ה",2,ירוק,0.0,0,0, 0 ,ירוק,2022-05-16T00:00:00.000Z,66.23,57.07,31.82,0.0
אום בטין,7.2,ירוק,35.7,0.0331950207468,0.14285714285709994, קטן מ-15 ,כתום,2022-05-16T00:00:00.000Z,19.35,15.71,5.74,
טייבה,7.2,ירוק,11.4,0.0119487290897,0.3421052631578001,42,כתום,2022-05-16T00:00:00.000Z,58.32,50.10,27.97,9.4
קציר,6.1,ירוק,44.0,0.1209677419354,0.30000000000000004, קטן מ-15 ,כתום,2022-05-16T00:00:00.000Z,68.24,65.95,52.25,
יקנעם עילית,4.9,צהוב,15.4,0.0537084398976,-0.31481481481490003,47,צהוב,2022-05-16T00:00:00.000Z,80.92,77.60,61.86,19.5
צור הדסה,4.6,ירוק,13.8,0.062937062937,0.14285714285709994,21,צהוב,2022-05-16T00:00:00.000Z,64.47,60.60,46.32,18.1
ירכא,2.5,ירוק,2.3,0.016806722689,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,65.40,54.42,34.42,
יד בנימין,3.7,ירוק,16.5,0.0945945945945,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,59.21,53.19,36.17,
סייד (שבט),2,אפור,0.0,0,0, 0 ,ירוק,2022-05-16T00:00:00.000Z,16.79,13.32,3.52,0.0
עץ אפרים,4.7,ירוק,16.2,0.090909090909,0, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,70.24,65.47,45.06,
אבו סנאן,5.1,צהוב,16.1,0.0232333010648,0.7692307692307001,25,צהוב,2022-05-16T00:00:00.000Z,75.93,66.82,41.17,17.5
אלעד,2.7,ירוק,1.8,0.0226628895184,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,38.71,28.04,14.61,
אל סייד,2.3,ירוק,1.7,0.0625,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,10.08,8.19,2.48,
כעביה-טבאש-חג'אג'רה,2.1,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,60.62,52.06,26.81,
להבים,8.1,כתום,52.7,0.1085714285714,0.060606060605999934,31,אדום,2022-05-16T00:00:00.000Z,מעל 90%,89.59,75.23,46.7
גדרה,6.9,כתום,36.1,0.1041666666666,0.0721649484536,106,כתום,2022-05-16T00:00:00.000Z,75.09,71.23,53.75,36.8
רמת השרון,6.3,צהוב,28.2,0.0485666104553,0.22935779816510005,133,כתום,2022-05-16T00:00:00.000Z,88.29,85.38,70.06,28.0
קרית ארבע,4.8,צהוב,4.1,0.0895522388059,0, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,62.37,55.19,39.68,
מזרעה,4.3,ירוק,2.5,0.0028818443804,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,67.47,61.61,38.19,
נווה דניאל,4.5,ירוק,12.9,0.047619047619,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,82.93,76.21,57.28,
אבני חפץ,4.4,ירוק,4.8,0.0434782608695,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,63.20,54.06,38.43,
זרזיר,4.3,ירוק,7.2,0.0176322418136,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,62.75,56.69,30.23,
אבו תלול,4.4,ירוק,4.7,0.0625,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,17.53,15.19,6.24,
עלי,3.9,צהוב,2.2,0.0384615384615,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,65.98,59.53,41.29,
ע'ג'ר,2.7,ירוק,0.0,0,0, 0 ,ירוק,2022-05-16T00:00:00.000Z,55.68,52.15,30.22,0.0
כפר קרע,3.8,ירוק,4.1,0.014193548387,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,68.83,61.18,38.29,
רכסים,4,ירוק,3.0,0.0526315789473,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,47.64,35.06,20.08,
זמר,2.8,ירוק,5.5,0.0128205128205,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,66.21,58.20,34.58,
סביון,5.1,כתום,22.2,0.0253164556962,-0.5454545454546, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,מעל 90%,מעל 90%,83.46,
תקוע,7.5,ירוק,4.8,0.0615384615384,-0.4117647058824, קטן מ-15 ,כתום,2022-05-16T00:00:00.000Z,62.58,56.42,37.06,
גבע בנימין,5.8,צהוב,5.2,0.0333333333333,-0.2307692307693, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,53.27,47.68,32.24,
צור משה,4.3,ירוק,12.1,0.0353982300884,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,70.49,67.74,54.54,
קרית עקרון,4.7,צהוב,13.6,0.069387755102,0,23,צהוב,2022-05-16T00:00:00.000Z,69.62,65.52,48.11,20.8
שלומי,4.5,ירוק,10.4,0.047619047619,0, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,77.36,73.07,56.21,
קרית יערים,4,צהוב,0.0,0,0, קטן מ-15 ,ירוק,2022-05-16T00:00:00.000Z,51.52,39.38,24.84,
שמשית,4.9,ירוק,39.7,0.126582278481,0, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,מעל 90%,מעל 90%,77.32,
בית אריה,5.4,ירוק,15.0,0.0547945205479,0, קטן מ-15 ,צהוב,2022-05-16T00:00:00.000Z,73.46,69.99,54.02,
