name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
בית יצחק-שער חפר,4,ירוק,4.7,0.0062893081761,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,67.7705223880597,63.99253731343284,
כפר קאסם,7.5,כתום,31.8,0.1321739130434,-0.1348314606742,122,כתום,2021-03-16T00:00:00.000Z,40.13038455190625,27.13319029542829,50.3
צור הדסה,6.7,צהוב,18.1,0.0322580645161,1.1,22,צהוב,2021-03-16T00:00:00.000Z,47.23110151187905,43.55075593952484,19.0
סולם,7.2,כתום,41.5,0.0797101449275,0.1000000000000001, קטן מ-15 ,כתום,2021-03-16T00:00:00.000Z,59.02567975830816,47.016616314199396,
מתן,3.4,ירוק,2.8,0.0073529411764,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,67.41046831955923,62.67217630853994,
ראש פינה,4.6,צהוב,15.5,0.0259067357512,0, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,58.70708320445407,53.20136096504794,
אבו ג'ווייעד (שבט),7.2,כתום,30.1,0.04375,0,33,כתום,2021-03-16T00:00:00.000Z,6.88320068832007,3.936330393633039,71.0
צור משה,4,ירוק,3.0,0.0075757575757,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,53.09014169430208,49.29152848959903,
אשדוד,4,צהוב,12.3,0.0229045643153,-0.5035714285715001,576,צהוב,2021-03-16T00:00:00.000Z,55.032276022957724,46.342713483468756,25.4
כסרא-סמיע,6.5,אדום ,31.2,0.1186440677966,-0.6164383561644,60,אדום ,2021-03-16T00:00:00.000Z,53.16328803742481,35.353085319670306,66.8
טירה,7,כתום,29.3,0.0902777777777,0.0394736842104999,139,כתום,2021-03-16T00:00:00.000Z,45.89203618567404,32.50407830342578,51.5
בית שאן,6.8,אדום ,22.7,0.0387453874538,-0.4556962025317,93,אדום ,2021-03-16T00:00:00.000Z,62.038988408851424,51.61222339304531,49.0
אבני חפץ,6.1,כתום,24.1,0.0180505415162,-0.3333333333334, קטן מ-15 ,כתום,2021-03-16T00:00:00.000Z,42.56854256854257,33.71813371813372,
שערי תקווה,2.9,ירוק,8.3,0.0166666666666,-0.375, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,58.32368986609357,52.058191436601085,
שדרות,5,כתום,26.3,0.0282317979197,-0.6180904522614,178,כתום,2021-03-16T00:00:00.000Z,51.70421121838126,42.41669261912177,61.6
קרית גת,4.6,צהוב,18.1,0.031484257871,-0.4803921568628,218,צהוב,2021-03-16T00:00:00.000Z,51.87190435525192,42.770281810418446,37.2
גני תקווה,3.3,צהוב,7.0,0.0131926121372,-0.8076923076924,42,צהוב,2021-03-16T00:00:00.000Z,62.014134275618375,57.755253859029196,19.5
כפר יונה,3.4,צהוב,6.5,0.0125461254612,-0.6851851851852,38,צהוב,2021-03-16T00:00:00.000Z,56.14384085692426,50.290742157612854,14.5
עפולה,2.8,ירוק,5.8,0.0133555926544,-0.7053571428572001,78,ירוק,2021-03-16T00:00:00.000Z,57.28484976426712,49.51446062909014,13.7
קודייראת א-צאנע(שבט),3.8,ירוק,3.7,0.0714285714285,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,2.174714338370807,0.8109104312569112,
אכסאל,4.5,ירוק,14.6,0.0977777777777,0.1578947368421,36,ירוק,2021-03-16T00:00:00.000Z,51.4063435068821,39.29117627501829,23.9
עלי,3.8,צהוב,8.9,0.012084592145,-0.6875,17,צהוב,2021-03-16T00:00:00.000Z,43.2329988851728,38.483835005574136,37.9
כפר אדומים,3.7,ירוק,2.1,0.0048780487804,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,50.07401141890463,45.90822584055826,
קרית מוצקין,3.5,ירוק,6.2,0.0159574468085,-0.4814814814815001,55,ירוק,2021-03-16T00:00:00.000Z,68.12212665801457,61.93000593915664,12.1
ראש העין,4.8,צהוב,14.4,0.0188791732909,-0.4840425531915,171,צהוב,2021-03-16T00:00:00.000Z,55.9692293983991,49.229992426155015,25.4
יהוד,3.4,ירוק,10.3,0.0278526504941,0.06896551724129996,44,ירוק,2021-03-16T00:00:00.000Z,66.2800386628004,60.13065360130654,14.7
ג'דיידה-מכר,4.4,צהוב,14.5,0.0763546798029,-0.4918032786886,51,צהוב,2021-03-16T00:00:00.000Z,52.15882987201725,38.67141718625475,23.9
לקיה,7.3,כתום,36.3,0.2030651340996,0.6060606060606,81,כתום,2021-03-16T00:00:00.000Z,19.040777230432404,10.139573070607554,55.4
נוקדים,4.8,ירוק,19.3,0.0322580645161,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,34.55882352941176,31.153250773993808,
מעיליא,5.7,צהוב,24.7,0.0287769784172,0, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,58.18181818181818,47.64252696456086,
בועיינה-נוג'ידאת,6.5,אדום ,27.0,0.09,-0.4130434782609,44,אדום ,2021-03-16T00:00:00.000Z,52.4722804914594,38.33782838877235,44.0
כפר ורדים,4.7,צהוב,14.6,0.0231884057971,-0.1666666666667001, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,73.8125568698817,69.15377616014558,
אבו רוקייק (שבט),5.5,צהוב,8.8,0.1071428571428,-0.09090909090910004, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,4.725102719624339,2.0935237722559186,
כפר כנא,6.8,אדום ,35.7,0.1583969465648,-0.2782608695653001,127,אדום ,2021-03-16T00:00:00.000Z,49.55485785557611,37.32312588705862,54.6
אשקלון,4.9,צהוב,21.9,0.035674470457,-0.5151057401813,644,צהוב,2021-03-16T00:00:00.000Z,57.14958823288401,48.10778328621571,44.0
יבנה,4.2,צהוב,10.7,0.0212680577849,-0.5092592592592999,109,צהוב,2021-03-16T00:00:00.000Z,56.66311622018127,49.67342591290018,21.9
טובא-זנגריה,3.2,ירוק,7.3,0.0490196078431,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,53.07100333962538,41.32423406417889,
חורפיש,2.1,ירוק,12.3,0.0430107526881,-0.6551724137932, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,57.01078582434514,42.5115562403698,
פרדסיה,4.2,ירוק,12.0,0.0217983651226,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,71.19001053106665,66.01474349330525,
אלעד,4.4,צהוב,10.0,0.0319843342036,-0.5775862068966,120,צהוב,2021-03-16T00:00:00.000Z,23.00575448870453,16.547713454929948,24.4
ראמה,6.2,כתום,25.8,0.0641025641025,-0.375,33,כתום,2021-03-16T00:00:00.000Z,63.21009918845807,50.36712611103955,42.5
מגאר,4,כתום,11.6,0.035479632063,-0.6493506493507,76,כתום,2021-03-16T00:00:00.000Z,55.92797902969361,42.048042628163806,32.7
שתולים,4.5,ירוק,14.3,0.0197368421052,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,58.14620162446249,50.16722408026756,
בית דגן,3.5,צהוב,9.6,0.021875,-0.5238095238096,18,צהוב,2021-03-16T00:00:00.000Z,58.97506166072897,51.932036174294325,24.7
מוקייבלה,5.5,אדום ,24.2,0.0806451612903,-0.7142857142858,16,אדום ,2021-03-16T00:00:00.000Z,50.89718719689622,35.014548981571295,38.8
חספין,2,ירוק,0.0,0,0, 0 ,ירוק,2021-03-16T00:00:00.000Z,34.227206240858116,30.667966845441246,0.0
קצר א-סר,2.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,5.030959752321981,3.018575851393189,
סייד (שבט),2.7,ירוק,4.6,0.1666666666666,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,5.180388529139686,1.9888991674375578,
"כפר חב""ד",5.9,אדום ,32.7,0.0304709141274,-0.6986301369864,42,אדום ,2021-03-16T00:00:00.000Z,35.70898292501856,29.903489235337787,62.4
יקיר,3.6,ירוק,8.4,0.0131578947368,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,47.9664570230608,44.10901467505241,
תפרח,6.2,כתום,31.2,0.1111111111111,-0.09090909090910004, קטן מ-15 ,כתום,2021-03-16T00:00:00.000Z,28.399465002229157,20.641997325011147,
כפר קרע,5.9,צהוב,18.1,0.0806451612903,-0.1025641025642,69,צהוב,2021-03-16T00:00:00.000Z,51.03466114847387,37.21676151060528,35.7
יפיע,6.9,אדום ,29.5,0.1803797468354,-0.4183673469388,104,אדום ,2021-03-16T00:00:00.000Z,45.65758109648668,33.69261063322624,53.9
חשמונאים,4.8,צהוב,26.2,0.0193905817174,0, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,87.61690983913206,77.92742237186681,
נשר,4.6,צהוב,9.6,0.0209662716499,-0.2580645161291,37,צהוב,2021-03-16T00:00:00.000Z,64.2460433457218,58.47496554892053,15.5
כאוכב אבו אל-היג'א,4.8,צהוב,16.4,0.075,0, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,53.978671041837565,46.513535684987694,
באקה אל-גרביה,6.5,כתום,26.9,0.1027568922305,-0.2545454545455,131,כתום,2021-03-16T00:00:00.000Z,48.10825013137151,35.618102995270625,43.0
מסעדה,2.4,ירוק,2.7,0.0357142857142,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,52.330226364846865,37.363515312916114,
מג'ד אל-כרום,6,כתום,17.9,0.0665083135391,-0.4509803921569,55,כתום,2021-03-16T00:00:00.000Z,47.74023975895891,33.720110263478425,35.3
אריאל,3.1,ירוק,3.4,0.0085784313725,-0.6428571428572001,25,ירוק,2021-03-16T00:00:00.000Z,56.18410777040219,49.092151503319016,12.2
נס ציונה,4.7,צהוב,14.8,0.0226092270088,-0.2424242424243001,112,צהוב,2021-03-16T00:00:00.000Z,60.1321934615689,55.537085411224574,22.2
כוכב יאיר,3.4,ירוק,5.7,0.0109409190371,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,82.08972304875257,76.57358663309682,
כפר מצר,4.9,כתום,10.8,0.0526315789473,-0.2307692307693, קטן מ-15 ,כתום,2021-03-16T00:00:00.000Z,51.33189344852411,42.11663066954643,
אורנית,3.9,ירוק,4.4,0.0104712041884,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,67.39178690344062,62.51942286348502,
ג'ש (גוש חלב),4.3,ירוק,6.4,0.0227272727272,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,59.13461538461539,51.28205128205128,
גני מודיעין,7.3,אדום ,44.4,0.0645161290322,-0.3333333333334,21,אדום ,2021-03-16T00:00:00.000Z,26.395563770794823,21.293900184842883,77.6
אופקים,5.4,כתום,31.5,0.0430743243243,-0.5603448275863,192,כתום,2021-03-16T00:00:00.000Z,49.289641114336895,40.762245969485456,59.3
רמת גן,3.1,ירוק,6.0,0.0092021717125,-0.4736842105264,193,ירוק,2021-03-16T00:00:00.000Z,62.11603276840224,56.96388519064926,11.6
רעננה,3.1,ירוק,5.1,0.0105462412114,-0.5806451612904,91,ירוק,2021-03-16T00:00:00.000Z,70.53457730190493,66.01522908599495,11.8
נוף הגליל,3.9,צהוב,13.3,0.016129032258,-0.5912408759125001,123,צהוב,2021-03-16T00:00:00.000Z,61.39451728247914,52.23361144219309,29.3
כפר תבור,2.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,67.05294251306522,62.23585548738922,
נחף,4.5,צהוב,7.5,0.0704225352112,-0.6153846153847,17,צהוב,2021-03-16T00:00:00.000Z,45.91171400734467,32.7062879412426,12.7
ניצן,4.5,צהוב,3.9,0.0090909090909,0, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,52.760252365930604,45.58359621451104,
צור יצחק,3.8,ירוק,3.0,0.0116279069767,0, קטן מ-15 ,ירוק,2021-03-16T00:00:00.000Z,50.3872437357631,45.22399392558846,
מצפה רמון,5.6,כתום,46.3,0.0272108843537,-0.4666666666667,29,כתום,2021-03-16T00:00:00.000Z,50.08682230368512,42.060582674126955,56.0
כרמיאל,4,ירוק,6.5,0.015166835187,-0.3617021276596,61,ירוק,2021-03-16T00:00:00.000Z,65.15263043948907,57.83286425633254,13.2
תקוע,5.4,צהוב,31.0,0.0279569892473,0,18,צהוב,2021-03-16T00:00:00.000Z,37.774594078319005,33.810888252149,43.0
ירוחם,5.1,כתום,9.4,0.0147275405007,-0.75,34,כתום,2021-03-16T00:00:00.000Z,52.58426966292134,45.2059925093633,31.8
אפרת,5.8,כתום,19.3,0.0140395660497,-0.3714285714286,41,כתום,2021-03-16T00:00:00.000Z,57.040280210157626,52.11908931698774,35.9
ביר אל-מכסור,7.7,כתום,20.6,0.1063829787234,0.25,30,כתום,2021-03-16T00:00:00.000Z,54.908006989413096,44.989207523897626,30.8
נתניה,4.8,צהוב,16.2,0.029368575624,-0.53470437018,797,צהוב,2021-03-16T00:00:00.000Z,56.83524033601417,49.53614657231551,35.7
כפר כמא,2.8,צהוב,0.0,0,-0.1666666666667001, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,61.98468786808009,53.062426383981155,
אבן יהודה,6.3,כתום,17.1,0.0208711433756,-0.1111111111112,42,כתום,2021-03-16T00:00:00.000Z,65.44599601025934,61.22114562553435,29.9
מבוא חורון,5.3,צהוב,11.0,0.0135135135135,0, קטן מ-15 ,צהוב,2021-03-16T00:00:00.000Z,36.055923473142016,32.00883002207506,
אטרש (שבט),7.3,צהוב,36.1,0.2653061224489,0.3,16,צהוב,2021-03-16T00:00:00.000Z,5.780989438576987,2.418010005558644,44.5
