averageInfected,begin_date,end_date,isCurrentWeek
2354,2022-05-29T00:00:00.000Z,2022-06-04T00:00:00.000Z,False
4206,2022-06-05T00:00:00.000Z,2022-06-11T00:00:00.000Z,False
6757,2022-06-12T00:00:00.000Z,2022-06-18T00:00:00.000Z,False
10202,2022-06-19T00:00:00.000Z,2022-06-20T00:00:00.000Z,True
