name,score,governmentColor,sickTo10000,positiveTests,growthLastWeek,activeSick,color,date,firstDose,secondDose,activeSickTo1000
בית אל,5.5,צהוב,68.1,0.0650406504065,-0.1666666666667001,54,צהוב,2021-02-02T00:00:00.000Z,35.417376490630325,16.269165247018737,92.0
כרמיאל,6.8,כתום,34.6,0.0713652482269,0.05263157894729997,259,כתום,2021-02-02T00:00:00.000Z,47.64480602375749,30.421706298548152,56.0
טלמון,7.8,צהוב,103.4,0.0871886120996,0.08888888888879998,76,צהוב,2021-02-02T00:00:00.000Z,27.263135682633465,12.048955475838785,160.4
כפר אדומים,5.2,צהוב,40.4,0.0577507598784,0.1176470588234999,28,צהוב,2021-02-02T00:00:00.000Z,29.500531349628055,11.434643995749202,59.5
מעיליא,5,צהוב,30.9,0.0657894736842,0, קטן מ-15 ,צהוב,2021-02-02T00:00:00.000Z,31.394989174141664,16.455304670584596,
דימונה,6.8,צהוב,34.0,0.0657894736842,0.2291666666665999,218,צהוב,2021-02-02T00:00:00.000Z,41.66882686713327,27.869466286471383,62.8
"כפר חב""ד",9.7,צהוב,166.5,0.1539528432732,-0.09756097560980004,177,צהוב,2021-02-02T00:00:00.000Z,19.66401679916004,10.844457777111144,265.5
שייח' דנון,2.5,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,18.602261048304214,6.920178143199726,
אבו סנאן,4.3,כתום,24.6,0.0925925925925,0.4583333333333,52,כתום,2021-02-02T00:00:00.000Z,17.73298686705527,6.5664723646323475,36.5
אור עקיבא,7.1,צהוב,49.3,0.1005347593582,0.1309523809523001,146,צהוב,2021-02-02T00:00:00.000Z,38.497457715056555,20.898619902459274,75.7
כפר קרע,4.5,כתום,10.4,0.0583090379008,0.8181818181817999,29,כתום,2021-02-02T00:00:00.000Z,19.786040714582466,9.680099709181555,15.1
בת חפר,4.4,ירוק,15.1,0.027027027027,-0.2857142857143, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,49.105292898851005,25.014126954228665,
טובא-זנגריה,9.7,כתום,87.6,0.1608579088471,0.5,92,כתום,2021-02-02T00:00:00.000Z,24.810274372446,5.224751897256275,134.3
לוד,7.6,כתום,69.9,0.1371779141104,-0.1310452418097,888,כתום,2021-02-02T00:00:00.000Z,27.844480409499795,15.365024401871855,111.4
קרית מוצקין,5.9,צהוב,29.9,0.0712041884816,0.1551724137931001,214,צהוב,2021-02-02T00:00:00.000Z,56.77078691738704,38.40789590945548,47.7
רבבה,6.8,צהוב,72.5,0.0970873786407,0.3333333333333,24,צהוב,2021-02-02T00:00:00.000Z,23.768115942028984,6.304347826086956,87.0
זכרון יעקב,8.1,צהוב,62.5,0.1183144246353,0.1869918699186,229,צהוב,2021-02-02T00:00:00.000Z,51.935097182978,29.39463995205069,98.0
יקנעם עילית,5.8,כתום,30.5,0.0676691729323,-0.06410256410259996,112,כתום,2021-02-02T00:00:00.000Z,46.838984466343746,26.394688491732087,46.8
קרני שומרון,6.7,כתום,59.3,0.0818030050083,0.8518518518517999,71,כתום,2021-02-02T00:00:00.000Z,36.16415609061796,17.411932155141738,84.2
שמשית,2.8,ירוק,0.0,0,0, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,54.254056193114366,29.798179659675505,
חדרה,6.1,צהוב,30.0,0.0718460789089,0.05734767025080001,491,צהוב,2021-02-02T00:00:00.000Z,37.38013976921827,21.83487729562815,49.9
בועיינה-נוג'ידאת,6,צהוב,36.2,0.1349206349206,-0.09999999999999998,59,צהוב,2021-02-02T00:00:00.000Z,19.337016574585636,8.03616273229533,59.3
חריש,7.3,צהוב,46.3,0.1062416998671,0.2461538461538,121,צהוב,2021-02-02T00:00:00.000Z,20.17724413950829,7.58147512864494,69.2
הושעיה,5.7,ירוק,28.9,0.0444444444444,0, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,44.4177093358999,27.47834456207892,
שגב-שלום,2.5,צהוב,3.6,0.0470588235294,0, קטן מ-15 ,צהוב,2021-02-02T00:00:00.000Z,4.201680672268908,1.4482388700160915,
ניצן,5.7,ירוק,43.6,0.0617977528089,0.1000000000000001, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,31.363996827914352,16.13798572561459,
חורה,2.7,צהוב,4.4,0.0547945205479,0,24,צהוב,2021-02-02T00:00:00.000Z,4.137235116044399,1.8909314263150967,10.5
עוזייר,5.6,כתום,3.0,0.0333333333333,0, קטן מ-15 ,כתום,2021-02-02T00:00:00.000Z,20.725854829034194,6.62867426514697,
רכסים,8.8,אדום ,139.1,0.218116805721,-0.2288135593221,306,אדום ,2021-02-02T00:00:00.000Z,17.313866381287266,8.347347500382204,233.9
מסעודין אל-עזאזמה,1.9,ירוק,0.6,0.0204081632653,0, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,0.49360556428090646,,
אבן יהודה,8.1,צהוב,50.0,0.0714285714285,1.5925925925925,96,צהוב,2021-02-02T00:00:00.000Z,42.574752015985155,22.864482980089917,68.5
מגאר,6.9,אדום ,45.3,0.1117021276595,0.875,147,אדום ,2021-02-02T00:00:00.000Z,22.441318605453915,10.472040041422161,63.4
בית ג'ן,8.7,כתום,129.7,0.1737193763919,0.297520661157,209,כתום,2021-02-02T00:00:00.000Z,19.61513049223654,8.05252725470763,172.6
תל שבע,5.7,כתום,6.1,0.0714285714285,0.3,24,כתום,2021-02-02T00:00:00.000Z,5.681284627664569,2.0565311296835382,11.3
ג'ת,7.4,צהוב,44.2,0.1512605042016,0.4594594594593999,71,צהוב,2021-02-02T00:00:00.000Z,25.163773337700622,13.49492302653128,58.1
כוכב יעקב,7.2,צהוב,107.8,0.1398496240601,-0.3733333333334,173,צהוב,2021-02-02T00:00:00.000Z,12.90581622117701,4.198692210622921,198.5
בסמת טבעון,5.8,כתום,47.8,0.1352313167259,0.3571428571427999,52,כתום,2021-02-02T00:00:00.000Z,20.578616352201255,6.402515723270439,65.4
אבו תלול,4.1,ירוק,9.6,0.1666666666666,0, קטן מ-15 ,ירוק,2021-02-02T00:00:00.000Z,1.482544237207078,,
עץ אפרים,6.9,צהוב,48.5,0.0923076923076,0.09090909090900001,18,צהוב,2021-02-02T00:00:00.000Z,28.155339805825243,12.135922330097088,72.8
פסוטה,6.5,כתום,69.3,0.1419354838709,1.2,27,כתום,2021-02-02T00:00:00.000Z,30.163727959697734,13.224181360201511,85.0
דייר אל-אסד,7.2,כתום,28.5,0.1282051282051,-0.1818181818182,58,כתום,2021-02-02T00:00:00.000Z,21.32457667352429,9.091628422218706,45.9
משהד,2.2,אדום ,7.1,0.0530973451327,-0.4736842105264, קטן מ-15 ,אדום ,2021-02-02T00:00:00.000Z,17.373282804358123,7.3069635243960205,
רהט,4.6,כתום,7.3,0.062347188264,0.2045454545454,84,כתום,2021-02-02T00:00:00.000Z,10.002878328924464,5.327649775901533,11.5
שלומי,6.2,צהוב,34.5,0.0746753246753,0.5333333333332999,31,צהוב,2021-02-02T00:00:00.000Z,37.923284387174114,20.49745280191789,46.4
טירת כרמל,6.5,כתום,33.9,0.0677824267782,-0.2429906542057,133,כתום,2021-02-02T00:00:00.000Z,44.51467079653426,24.787576911807793,55.7
רמת ישי,5.6,אדום ,20.4,0.0557491289198,0.3333333333333,25,אדום ,2021-02-02T00:00:00.000Z,46.006878104700036,28.862565278308494,31.8
