section,female,male,period,order_period
0-9,"{'amount': 6, 'percentage': 0.7}","{'amount': 12, 'percentage': 1.5}",חודש אחרון,5
0-9,"{'amount': 9, 'percentage': 0.3}","{'amount': 21, 'percentage': 0.8}",שנה,2
0-9,"{'amount': 7, 'percentage': 0.4}","{'amount': 19, 'percentage': 1.1}",6 חודשים,3
0-9,"{'amount': 7, 'percentage': 0.6}","{'amount': 14, 'percentage': 1.3}",3 חודשים,4
0-9,"{'amount': 14, 'percentage': 0.2}","{'amount': 28, 'percentage': 0.5}",מתחילת קורונה,1
10-19,"{'amount': 14, 'percentage': 0.5}","{'amount': 15, 'percentage': 0.6}",שנה,2
10-19,"{'amount': 7, 'percentage': 0.6}","{'amount': 9, 'percentage': 0.8}",3 חודשים,4
10-19,"{'amount': 5, 'percentage': 0.6}","{'amount': 8, 'percentage': 1}",חודש אחרון,5
10-19,"{'amount': 19, 'percentage': 0.3}","{'amount': 23, 'percentage': 0.4}",מתחילת קורונה,1
10-19,"{'amount': 12, 'percentage': 0.7}","{'amount': 14, 'percentage': 0.8}",6 חודשים,3
20-29,"{'amount': 15, 'percentage': 0.8}","{'amount': 18, 'percentage': 1}",6 חודשים,3
20-29,"{'amount': 9, 'percentage': 1.1}","{'amount': 6, 'percentage': 0.7}",חודש אחרון,5
20-29,"{'amount': 22, 'percentage': 0.8}","{'amount': 33, 'percentage': 1.2}",שנה,2
20-29,"{'amount': 12, 'percentage': 1.1}","{'amount': 9, 'percentage': 0.8}",3 חודשים,4
20-29,"{'amount': 54, 'percentage': 0.9}","{'amount': 49, 'percentage': 0.8}",מתחילת קורונה,1
30-39,"{'amount': 9, 'percentage': 0.8}","{'amount': 22, 'percentage': 2}",3 חודשים,4
30-39,"{'amount': 55, 'percentage': 2.1}","{'amount': 52, 'percentage': 2}",שנה,2
30-39,"{'amount': 26, 'percentage': 1.5}","{'amount': 36, 'percentage': 2}",6 חודשים,3
30-39,"{'amount': 6, 'percentage': 0.7}","{'amount': 17, 'percentage': 2.1}",חודש אחרון,5
30-39,"{'amount': 91, 'percentage': 1.6}","{'amount': 94, 'percentage': 1.6}",מתחילת קורונה,1
40-49,"{'amount': 13, 'percentage': 1.6}","{'amount': 26, 'percentage': 3.1}",חודש אחרון,5
40-49,"{'amount': 69, 'percentage': 2.6}","{'amount': 134, 'percentage': 5.1}",שנה,2
40-49,"{'amount': 20, 'percentage': 1.8}","{'amount': 44, 'percentage': 4}",3 חודשים,4
40-49,"{'amount': 42, 'percentage': 2.4}","{'amount': 83, 'percentage': 4.7}",6 חודשים,3
40-49,"{'amount': 138, 'percentage': 2.4}","{'amount': 241, 'percentage': 4.2}",מתחילת קורונה,1
50-59,"{'amount': 35, 'percentage': 4.2}","{'amount': 63, 'percentage': 7.6}",חודש אחרון,5
50-59,"{'amount': 85, 'percentage': 4.8}","{'amount': 159, 'percentage': 9}",6 חודשים,3
50-59,"{'amount': 50, 'percentage': 4.5}","{'amount': 89, 'percentage': 8.1}",3 חודשים,4
50-59,"{'amount': 249, 'percentage': 4.3}","{'amount': 519, 'percentage': 9}",מתחילת קורונה,1
50-59,"{'amount': 140, 'percentage': 5.3}","{'amount': 245, 'percentage': 9.3}",שנה,2
60-69,"{'amount': 239, 'percentage': 9}","{'amount': 337, 'percentage': 12.8}",שנה,2
60-69,"{'amount': 75, 'percentage': 6.8}","{'amount': 128, 'percentage': 11.6}",3 חודשים,4
60-69,"{'amount': 53, 'percentage': 6.4}","{'amount': 101, 'percentage': 12.2}",חודש אחרון,5
60-69,"{'amount': 155, 'percentage': 8.8}","{'amount': 220, 'percentage': 12.5}",6 חודשים,3
60-69,"{'amount': 468, 'percentage': 8.1}","{'amount': 887, 'percentage': 15.4}",מתחילת קורונה,1
70-79,"{'amount': 560, 'percentage': 9.7}","{'amount': 993, 'percentage': 17.2}",מתחילת קורונה,1
70-79,"{'amount': 277, 'percentage': 10.5}","{'amount': 374, 'percentage': 14.2}",שנה,2
70-79,"{'amount': 190, 'percentage': 10.8}","{'amount': 255, 'percentage': 14.4}",6 חודשים,3
70-79,"{'amount': 84, 'percentage': 10.2}","{'amount': 127, 'percentage': 15.4}",חודש אחרון,5
70-79,"{'amount': 111, 'percentage': 10.1}","{'amount': 170, 'percentage': 15.4}",3 חודשים,4
80-89,"{'amount': 226, 'percentage': 8.6}","{'amount': 259, 'percentage': 9.8}",שנה,2
80-89,"{'amount': 159, 'percentage': 9}","{'amount': 181, 'percentage': 10.2}",6 חודשים,3
80-89,"{'amount': 118, 'percentage': 10.7}","{'amount': 136, 'percentage': 12.4}",3 חודשים,4
80-89,"{'amount': 96, 'percentage': 11.6}","{'amount': 106, 'percentage': 12.8}",חודש אחרון,5
80-89,"{'amount': 466, 'percentage': 8.1}","{'amount': 614, 'percentage': 10.6}",מתחילת קורונה,1
90+,"{'amount': 64, 'percentage': 2.4}","{'amount': 57, 'percentage': 2.2}",שנה,2
90+,"{'amount': 37, 'percentage': 3.4}","{'amount': 34, 'percentage': 3.1}",3 חודשים,4
90+,"{'amount': 129, 'percentage': 2.2}","{'amount': 131, 'percentage': 2.3}",מתחילת קורונה,1
90+,"{'amount': 29, 'percentage': 3.5}","{'amount': 24, 'percentage': 2.9}",חודש אחרון,5
90+,"{'amount': 48, 'percentage': 2.7}","{'amount': 42, 'percentage': 2.4}",6 חודשים,3
